Pallet: "pallet_uniques", Extrinsic: "create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
28593,1545,0,0,0,0,0
24754,1435,0,0,0,0,0
36338,1341,0,0,0,0,0
23646,1315,0,0,0,0,0
23533,1330,0,0,0,0,0
23355,1308,0,0,0,0,0
23298,1307,0,0,0,0,0
23032,1345,0,0,0,0,0
22886,1333,0,0,0,0,0
22789,1301,0,0,0,0,0
28630,1417,0,0,0,0,0
22819,1316,0,0,0,0,0
23330,1342,0,0,0,0,0
23220,1340,0,0,0,0,0
23071,1314,0,0,0,0,0
23305,1332,0,0,0,0,0
23085,1346,0,0,0,0,0
23137,1319,0,0,0,0,0
23267,1297,0,0,0,0,0
23160,1337,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "force_create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
18885,1418,0,0,0,0,0
13800,1235,0,0,0,0,0
13486,1151,0,0,0,0,0
13242,1128,0,0,0,0,0
12803,1140,0,0,0,0,0
13010,1084,0,0,0,0,0
12847,1085,0,0,0,0,0
12777,1114,0,0,0,0,0
12640,1115,0,0,0,0,0
12892,1107,0,0,0,0,0
12641,1075,0,0,0,0,0
12674,1130,0,0,0,0,0
12693,1154,0,0,0,0,0
12876,1152,0,0,0,0,0
12639,1143,0,0,0,0,0
12710,1076,0,0,0,0,0
12709,1086,0,0,0,0,0
12692,1079,0,0,0,0,0
12962,1130,0,0,0,0,0
12587,1144,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "destroy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
n,m,a,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
960,1000,1000,9673263,3863,0,0,0,0,0
960,1000,1000,9708739,3979,0,0,0,0,0
960,1000,1000,9550260,3911,0,0,0,0,0
960,1000,1000,9617071,4409,0,0,0,0,0
960,1000,1000,9764891,3723,0,0,0,0,0
960,1000,1000,9659615,4322,0,0,0,0,0
960,1000,1000,9721520,4636,0,0,0,0,0
960,1000,1000,9656873,4201,0,0,0,0,0
960,1000,1000,9864356,4400,0,0,0,0,0
960,1000,1000,9815276,3705,0,0,0,0,0
960,1000,1000,9560231,4217,0,0,0,0,0
960,1000,1000,9599343,4251,0,0,0,0,0
960,1000,1000,9660972,4361,0,0,0,0,0
960,1000,1000,9652994,3750,0,0,0,0,0
960,1000,1000,9736444,3925,0,0,0,0,0
960,1000,1000,9995963,4073,0,0,0,0,0
980,1000,1000,10306942,4121,0,0,0,0,0
980,1000,1000,9969825,3932,0,0,0,0,0
980,1000,1000,9972840,3901,0,0,0,0,0
980,1000,1000,10062342,3835,0,0,0,0,0
980,1000,1000,9951231,4150,0,0,0,0,0
980,1000,1000,10083951,4202,0,0,0,0,0
980,1000,1000,9959182,3742,0,0,0,0,0
980,1000,1000,10146229,3889,0,0,0,0,0
980,1000,1000,9927756,4702,0,0,0,0,0
980,1000,1000,10005154,4426,0,0,0,0,0
980,1000,1000,10081856,4812,0,0,0,0,0
980,1000,1000,10015507,4882,0,0,0,0,0
980,1000,1000,10089079,3858,0,0,0,0,0
980,1000,1000,9980647,3968,0,0,0,0,0
980,1000,1000,10034811,3913,0,0,0,0,0
980,1000,1000,10021201,4200,0,0,0,0,0
980,1000,1000,10060813,4071,0,0,0,0,0
980,1000,1000,9981803,4221,0,0,0,0,0
980,1000,1000,10274767,4233,0,0,0,0,0
980,1000,1000,10080365,4037,0,0,0,0,0
1000,1000,1000,10172847,4655,0,0,0,0,0
1000,1000,1000,10076398,4233,0,0,0,0,0
1000,1000,1000,10148746,4057,0,0,0,0,0
1000,1000,1000,10267818,4137,0,0,0,0,0
1000,1000,1000,10365491,3935,0,0,0,0,0
1000,1000,1000,10330832,3568,0,0,0,0,0
1000,1000,1000,10118140,4486,0,0,0,0,0
1000,1000,1000,10550541,4318,0,0,0,0,0
1000,1000,1000,10059330,3922,0,0,0,0,0
1000,1000,1000,10040856,3732,0,0,0,0,0
1000,1000,1000,10327286,3925,0,0,0,0,0
1000,1000,1000,10136435,4103,0,0,0,0,0
1000,1000,1000,10319126,3764,0,0,0,0,0
1000,1000,1000,10155782,4303,0,0,0,0,0
1000,1000,1000,10311208,4326,0,0,0,0,0
1000,1000,1000,10265671,4248,0,0,0,0,0
1000,1000,1000,10147453,4695,0,0,0,0,0
1000,1000,1000,10260739,4056,0,0,0,0,0
1000,1000,1000,10431648,4160,0,0,0,0,0
1000,1000,1000,10196198,4070,0,0,0,0,0
1000,0,1000,9244147,3199,0,0,0,0,0
1000,0,1000,9559327,3081,0,0,0,0,0
1000,0,1000,9404633,2833,0,0,0,0,0
1000,0,1000,9486457,3051,0,0,0,0,0
1000,0,1000,9316433,3339,0,0,0,0,0
1000,0,1000,9656699,2992,0,0,0,0,0
1000,0,1000,9392529,3270,0,0,0,0,0
1000,0,1000,9369527,2850,0,0,0,0,0
1000,0,1000,9531907,3094,0,0,0,0,0
1000,0,1000,9451457,3326,0,0,0,0,0
1000,0,1000,9233623,3165,0,0,0,0,0
1000,0,1000,9338743,3107,0,0,0,0,0
1000,0,1000,9444135,3469,0,0,0,0,0
1000,0,1000,9355952,3286,0,0,0,0,0
1000,0,1000,9398661,3213,0,0,0,0,0
1000,0,1000,9357805,2838,0,0,0,0,0
1000,0,1000,9366232,3423,0,0,0,0,0
1000,0,1000,9270660,3322,0,0,0,0,0
1000,0,1000,9321360,7755,0,0,0,0,0
1000,0,1000,9421598,3625,0,0,0,0,0
1000,20,1000,9465526,3644,0,0,0,0,0
1000,20,1000,9448806,3449,0,0,0,0,0
1000,20,1000,9479225,3355,0,0,0,0,0
1000,20,1000,9471829,3061,0,0,0,0,0
1000,20,1000,9736287,3624,0,0,0,0,0
1000,20,1000,9456510,3431,0,0,0,0,0
1000,20,1000,9650669,2902,0,0,0,0,0
1000,20,1000,9441895,2973,0,0,0,0,0
1000,20,1000,9454992,3334,0,0,0,0,0
1000,20,1000,9451281,2980,0,0,0,0,0
1000,20,1000,9385041,3329,0,0,0,0,0
1000,20,1000,9425642,3342,0,0,0,0,0
1000,20,1000,9477589,3768,0,0,0,0,0
1000,20,1000,9616309,3874,0,0,0,0,0
1000,20,1000,9546789,3310,0,0,0,0,0
1000,20,1000,9701853,3361,0,0,0,0,0
1000,20,1000,9318149,3428,0,0,0,0,0
1000,20,1000,9514149,3167,0,0,0,0,0
1000,20,1000,9482003,3550,0,0,0,0,0
1000,20,1000,9482279,3251,0,0,0,0,0
1000,40,1000,9565337,3473,0,0,0,0,0
1000,40,1000,9410675,2997,0,0,0,0,0
1000,40,1000,9600122,3070,0,0,0,0,0
1000,40,1000,9347257,3627,0,0,0,0,0
1000,40,1000,9369571,3561,0,0,0,0,0
1000,40,1000,9457993,3207,0,0,0,0,0
1000,40,1000,9422382,3477,0,0,0,0,0
1000,40,1000,9576647,3512,0,0,0,0,0
1000,40,1000,9396836,3229,0,0,0,0,0
1000,40,1000,9514529,2915,0,0,0,0,0
1000,40,1000,9553534,3281,0,0,0,0,0
1000,40,1000,9352628,3177,0,0,0,0,0
1000,40,1000,9452001,3045,0,0,0,0,0
1000,40,1000,9478803,3251,0,0,0,0,0
1000,40,1000,9495732,6158,0,0,0,0,0
1000,40,1000,9432766,3330,0,0,0,0,0
1000,40,1000,9546102,3154,0,0,0,0,0
1000,40,1000,9334707,3317,0,0,0,0,0
1000,40,1000,9598139,3553,0,0,0,0,0
1000,40,1000,9373486,3565,0,0,0,0,0
1000,60,1000,9549285,3143,0,0,0,0,0
1000,60,1000,9477610,3191,0,0,0,0,0
1000,60,1000,9429973,2890,0,0,0,0,0
1000,60,1000,9576194,3405,0,0,0,0,0
1000,60,1000,9481892,4369,0,0,0,0,0
1000,60,1000,9472620,3178,0,0,0,0,0
1000,60,1000,9504657,3390,0,0,0,0,0
1000,60,1000,9484715,3241,0,0,0,0,0
1000,60,1000,9452594,3147,0,0,0,0,0
1000,60,1000,9484821,3484,0,0,0,0,0
1000,60,1000,9456845,3263,0,0,0,0,0
1000,60,1000,9398622,3384,0,0,0,0,0
1000,60,1000,9513705,3500,0,0,0,0,0
1000,60,1000,9443341,3471,0,0,0,0,0
1000,60,1000,9556607,3236,0,0,0,0,0
1000,60,1000,9621388,3529,0,0,0,0,0
1000,60,1000,9644485,3411,0,0,0,0,0
1000,60,1000,9506339,3525,0,0,0,0,0
1000,60,1000,9530670,3452,0,0,0,0,0
1000,60,1000,9412268,3087,0,0,0,0,0
1000,80,1000,9611757,3091,0,0,0,0,0
1000,80,1000,9597537,3488,0,0,0,0,0
1000,80,1000,9652050,3136,0,0,0,0,0
1000,80,1000,9870351,3327,0,0,0,0,0
1000,80,1000,9582221,3298,0,0,0,0,0
1000,80,1000,9697297,3241,0,0,0,0,0
1000,80,1000,9511640,3307,0,0,0,0,0
1000,80,1000,9632299,3629,0,0,0,0,0
1000,80,1000,9538865,3412,0,0,0,0,0
1000,80,1000,9604361,3251,0,0,0,0,0
1000,80,1000,9615289,4076,0,0,0,0,0
1000,80,1000,9548165,3388,0,0,0,0,0
1000,80,1000,9773365,3283,0,0,0,0,0
1000,80,1000,9617573,3348,0,0,0,0,0
1000,80,1000,9587403,3378,0,0,0,0,0
1000,80,1000,9514162,3336,0,0,0,0,0
1000,80,1000,9461952,3515,0,0,0,0,0
1000,80,1000,9384946,3697,0,0,0,0,0
1000,80,1000,9613348,3649,0,0,0,0,0
1000,80,1000,9572823,3535,0,0,0,0,0
1000,100,1000,9419382,3580,0,0,0,0,0
1000,100,1000,9354416,3246,0,0,0,0,0
1000,100,1000,9362985,3341,0,0,0,0,0
1000,100,1000,9312449,3810,0,0,0,0,0
1000,100,1000,9418567,3397,0,0,0,0,0
1000,100,1000,9543681,3852,0,0,0,0,0
1000,100,1000,9319639,3260,0,0,0,0,0
1000,100,1000,9737436,3477,0,0,0,0,0
1000,100,1000,9382852,3012,0,0,0,0,0
1000,100,1000,9314205,3445,0,0,0,0,0
1000,100,1000,9236115,3047,0,0,0,0,0
1000,100,1000,9231973,3545,0,0,0,0,0
1000,100,1000,9417414,3222,0,0,0,0,0
1000,100,1000,9382126,3605,0,0,0,0,0
1000,100,1000,9339836,3608,0,0,0,0,0
1000,100,1000,9317272,3153,0,0,0,0,0
1000,100,1000,9515845,3586,0,0,0,0,0
1000,100,1000,9413285,3875,0,0,0,0,0
1000,100,1000,9295752,3323,0,0,0,0,0
1000,100,1000,9398859,3251,0,0,0,0,0
1000,120,1000,9668868,3547,0,0,0,0,0
1000,120,1000,9480907,3214,0,0,0,0,0
1000,120,1000,9528236,3289,0,0,0,0,0
1000,120,1000,9477989,3044,0,0,0,0,0
1000,120,1000,9465915,3113,0,0,0,0,0
1000,120,1000,9505309,3120,0,0,0,0,0
1000,120,1000,9515427,3157,0,0,0,0,0
1000,120,1000,9486375,3983,0,0,0,0,0
1000,120,1000,9469907,3246,0,0,0,0,0
1000,120,1000,9640680,3508,0,0,0,0,0
1000,120,1000,9363222,3771,0,0,0,0,0
1000,120,1000,9490979,3309,0,0,0,0,0
1000,120,1000,9497010,3048,0,0,0,0,0
1000,120,1000,9450838,3157,0,0,0,0,0
1000,120,1000,9602358,3570,0,0,0,0,0
1000,120,1000,9376216,3271,0,0,0,0,0
1000,120,1000,9605689,3294,0,0,0,0,0
1000,120,1000,9459194,3443,0,0,0,0,0
1000,120,1000,9564513,8159,0,0,0,0,0
1000,120,1000,9578825,3382,0,0,0,0,0
1000,140,1000,9776656,3441,0,0,0,0,0
1000,140,1000,9506462,2915,0,0,0,0,0
1000,140,1000,9495726,3856,0,0,0,0,0
1000,140,1000,9431097,3952,0,0,0,0,0
1000,140,1000,9533245,3516,0,0,0,0,0
1000,140,1000,9564258,3525,0,0,0,0,0
1000,140,1000,9579647,3522,0,0,0,0,0
1000,140,1000,9558824,3716,0,0,0,0,0
1000,140,1000,9586912,3270,0,0,0,0,0
1000,140,1000,9487307,3533,0,0,0,0,0
1000,140,1000,9471744,3259,0,0,0,0,0
1000,140,1000,9543304,3482,0,0,0,0,0
1000,140,1000,9538963,3446,0,0,0,0,0
1000,140,1000,9587125,3215,0,0,0,0,0
1000,140,1000,9387303,3884,0,0,0,0,0
1000,140,1000,9506454,3324,0,0,0,0,0
1000,140,1000,9680561,3337,0,0,0,0,0
1000,140,1000,9507332,3519,0,0,0,0,0
1000,140,1000,9539961,3340,0,0,0,0,0
1000,140,1000,9542422,3042,0,0,0,0,0
1000,160,1000,9681750,3360,0,0,0,0,0
1000,160,1000,9428254,3227,0,0,0,0,0
1000,160,1000,9329265,3220,0,0,0,0,0
1000,160,1000,9501419,3122,0,0,0,0,0
1000,160,1000,9500369,3333,0,0,0,0,0
1000,160,1000,9453615,3907,0,0,0,0,0
1000,160,1000,9565637,3104,0,0,0,0,0
1000,160,1000,9464709,3315,0,0,0,0,0
1000,160,1000,9510895,3374,0,0,0,0,0
1000,160,1000,9427834,3653,0,0,0,0,0
1000,160,1000,9432214,3602,0,0,0,0,0
1000,160,1000,9485423,3548,0,0,0,0,0
1000,160,1000,9725027,4023,0,0,0,0,0
1000,160,1000,9577520,3306,0,0,0,0,0
1000,160,1000,9409703,3321,0,0,0,0,0
1000,160,1000,9666841,3266,0,0,0,0,0
1000,160,1000,9437099,3821,0,0,0,0,0
1000,160,1000,9458560,3766,0,0,0,0,0
1000,160,1000,9438555,3465,0,0,0,0,0
1000,160,1000,9530657,3696,0,0,0,0,0
1000,180,1000,9386666,3581,0,0,0,0,0
1000,180,1000,9427741,3680,0,0,0,0,0
1000,180,1000,9450538,3658,0,0,0,0,0
1000,180,1000,9636907,3605,0,0,0,0,0
1000,180,1000,9379603,3209,0,0,0,0,0
1000,180,1000,9302409,3558,0,0,0,0,0
1000,180,1000,9488833,3467,0,0,0,0,0
1000,180,1000,9391773,3270,0,0,0,0,0
1000,180,1000,9493800,3697,0,0,0,0,0
1000,180,1000,9493887,3468,0,0,0,0,0
1000,180,1000,9388441,3481,0,0,0,0,0
1000,180,1000,9529800,3252,0,0,0,0,0
1000,180,1000,9396598,4167,0,0,0,0,0
1000,180,1000,9478999,3568,0,0,0,0,0
1000,180,1000,9390549,3457,0,0,0,0,0
1000,180,1000,9485837,4060,0,0,0,0,0
1000,180,1000,9330506,3804,0,0,0,0,0
1000,180,1000,9299999,3480,0,0,0,0,0
1000,180,1000,9550372,3571,0,0,0,0,0
1000,180,1000,9488181,3600,0,0,0,0,0
1000,200,1000,9755098,3556,0,0,0,0,0
1000,200,1000,9669210,3498,0,0,0,0,0
1000,200,1000,9761481,3594,0,0,0,0,0
1000,200,1000,9651183,3577,0,0,0,0,0
1000,200,1000,9764745,3510,0,0,0,0,0
1000,200,1000,9751982,3703,0,0,0,0,0
1000,200,1000,9670095,3282,0,0,0,0,0
1000,200,1000,9650561,3795,0,0,0,0,0
1000,200,1000,9542872,3252,0,0,0,0,0
1000,200,1000,9928708,4012,0,0,0,0,0
1000,200,1000,9865446,3830,0,0,0,0,0
1000,200,1000,9657880,3704,0,0,0,0,0
1000,200,1000,9647878,3722,0,0,0,0,0
1000,200,1000,9617769,3902,0,0,0,0,0
1000,200,1000,9846909,3901,0,0,0,0,0
1000,200,1000,9807022,3360,0,0,0,0,0
1000,200,1000,9672121,3617,0,0,0,0,0
1000,200,1000,9794008,3824,0,0,0,0,0
1000,200,1000,9632734,3369,0,0,0,0,0
1000,200,1000,9864198,3141,0,0,0,0,0
1000,220,1000,9282150,3353,0,0,0,0,0
1000,220,1000,9345385,3380,0,0,0,0,0
1000,220,1000,9480849,3339,0,0,0,0,0
1000,220,1000,9313104,3266,0,0,0,0,0
1000,220,1000,9329362,3396,0,0,0,0,0
1000,220,1000,9410986,3516,0,0,0,0,0
1000,220,1000,9414367,3445,0,0,0,0,0
1000,220,1000,9326146,3242,0,0,0,0,0
1000,220,1000,9440506,3353,0,0,0,0,0
1000,220,1000,9505174,3323,0,0,0,0,0
1000,220,1000,9365480,3619,0,0,0,0,0
1000,220,1000,9380615,3675,0,0,0,0,0
1000,220,1000,9342476,3026,0,0,0,0,0
1000,220,1000,9275915,3970,0,0,0,0,0
1000,220,1000,9207630,3591,0,0,0,0,0
1000,220,1000,9455823,3252,0,0,0,0,0
1000,220,1000,9744983,3256,0,0,0,0,0
1000,220,1000,9395065,3430,0,0,0,0,0
1000,220,1000,9399849,3547,0,0,0,0,0
1000,220,1000,9409826,3396,0,0,0,0,0
1000,240,1000,9943598,3511,0,0,0,0,0
1000,240,1000,9748168,3534,0,0,0,0,0
1000,240,1000,9738561,3830,0,0,0,0,0
1000,240,1000,9759298,4078,0,0,0,0,0
1000,240,1000,9785588,3945,0,0,0,0,0
1000,240,1000,9867820,4219,0,0,0,0,0
1000,240,1000,9884809,4077,0,0,0,0,0
1000,240,1000,9617052,3551,0,0,0,0,0
1000,240,1000,9708952,3660,0,0,0,0,0
1000,240,1000,9772985,3568,0,0,0,0,0
1000,240,1000,10143808,3418,0,0,0,0,0
1000,240,1000,9901863,3828,0,0,0,0,0
1000,240,1000,9705162,3721,0,0,0,0,0
1000,240,1000,9851356,3575,0,0,0,0,0
1000,240,1000,9934618,3912,0,0,0,0,0
1000,240,1000,9994672,3683,0,0,0,0,0
1000,240,1000,10035411,3891,0,0,0,0,0
1000,240,1000,9636542,3438,0,0,0,0,0
1000,240,1000,9921752,3513,0,0,0,0,0
1000,240,1000,9719921,3508,0,0,0,0,0
1000,260,1000,9447666,3418,0,0,0,0,0
1000,260,1000,9317965,3350,0,0,0,0,0
1000,260,1000,9413714,3974,0,0,0,0,0
1000,260,1000,9376176,3287,0,0,0,0,0
1000,260,1000,9325142,3351,0,0,0,0,0
1000,260,1000,9409787,3757,0,0,0,0,0
1000,260,1000,9513579,3767,0,0,0,0,0
1000,260,1000,9320652,3412,0,0,0,0,0
1000,260,1000,9457744,3562,0,0,0,0,0
1000,260,1000,9352910,3184,0,0,0,0,0
1000,260,1000,9301266,3595,0,0,0,0,0
1000,260,1000,9243185,3586,0,0,0,0,0
1000,260,1000,9227769,3728,0,0,0,0,0
1000,260,1000,9394929,3648,0,0,0,0,0
1000,260,1000,9300712,3442,0,0,0,0,0
1000,260,1000,9349182,3355,0,0,0,0,0
1000,260,1000,9390956,3516,0,0,0,0,0
1000,260,1000,9438173,3184,0,0,0,0,0
1000,260,1000,9461043,3453,0,0,0,0,0
1000,260,1000,9385880,3523,0,0,0,0,0
1000,280,1000,9845328,3432,0,0,0,0,0
1000,280,1000,9739985,3268,0,0,0,0,0
1000,280,1000,9641217,3463,0,0,0,0,0
1000,280,1000,9615091,3539,0,0,0,0,0
1000,280,1000,9441004,3705,0,0,0,0,0
1000,280,1000,9617569,3262,0,0,0,0,0
1000,280,1000,9618086,3623,0,0,0,0,0
1000,280,1000,9706535,3894,0,0,0,0,0
1000,280,1000,9622476,3211,0,0,0,0,0
1000,280,1000,9707479,3297,0,0,0,0,0
1000,280,1000,9506572,3795,0,0,0,0,0
1000,280,1000,9698581,3470,0,0,0,0,0
1000,280,1000,9564400,3202,0,0,0,0,0
1000,280,1000,9749092,3931,0,0,0,0,0
1000,280,1000,9561033,3243,0,0,0,0,0
1000,280,1000,9541715,3995,0,0,0,0,0
1000,280,1000,9748979,3630,0,0,0,0,0
1000,280,1000,9594085,3221,0,0,0,0,0
1000,280,1000,9662770,3407,0,0,0,0,0
1000,280,1000,9567133,3699,0,0,0,0,0
1000,300,1000,9542797,3756,0,0,0,0,0
1000,300,1000,9426051,3308,0,0,0,0,0
1000,300,1000,9435879,3674,0,0,0,0,0
1000,300,1000,9532438,3397,0,0,0,0,0
1000,300,1000,9467862,3243,0,0,0,0,0
1000,300,1000,9439399,3506,0,0,0,0,0
1000,300,1000,9504511,3275,0,0,0,0,0
1000,300,1000,9423852,3934,0,0,0,0,0
1000,300,1000,9520325,4252,0,0,0,0,0
1000,300,1000,9603856,3382,0,0,0,0,0
1000,300,1000,9436490,3259,0,0,0,0,0
1000,300,1000,9604771,3480,0,0,0,0,0
1000,300,1000,9465848,3698,0,0,0,0,0
1000,300,1000,9456475,3384,0,0,0,0,0
1000,300,1000,9456379,3357,0,0,0,0,0
1000,300,1000,9488444,3433,0,0,0,0,0
1000,300,1000,9550731,3784,0,0,0,0,0
1000,300,1000,9315084,3787,0,0,0,0,0
1000,300,1000,9447765,3545,0,0,0,0,0
1000,300,1000,9358810,3386,0,0,0,0,0
1000,320,1000,9531249,3940,0,0,0,0,0
1000,320,1000,9531352,3278,0,0,0,0,0
1000,320,1000,9640286,3606,0,0,0,0,0
1000,320,1000,9520803,3887,0,0,0,0,0
1000,320,1000,9534204,3680,0,0,0,0,0
1000,320,1000,9482777,3700,0,0,0,0,0
1000,320,1000,9540353,3554,0,0,0,0,0
1000,320,1000,9638904,3842,0,0,0,0,0
1000,320,1000,9511074,3513,0,0,0,0,0
1000,320,1000,9460477,3420,0,0,0,0,0
1000,320,1000,9528080,3485,0,0,0,0,0
1000,320,1000,9338607,3914,0,0,0,0,0
1000,320,1000,9528045,3757,0,0,0,0,0
1000,320,1000,9597099,3413,0,0,0,0,0
1000,320,1000,9531456,3784,0,0,0,0,0
1000,320,1000,9490801,3836,0,0,0,0,0
1000,320,1000,9545631,3493,0,0,0,0,0
1000,320,1000,9601161,3542,0,0,0,0,0
1000,320,1000,9510124,3401,0,0,0,0,0
1000,320,1000,9569021,3591,0,0,0,0,0
1000,340,1000,9484263,3307,0,0,0,0,0
1000,340,1000,9480589,3838,0,0,0,0,0
1000,340,1000,9320457,3684,0,0,0,0,0
1000,340,1000,9405566,3223,0,0,0,0,0
1000,340,1000,9574506,3438,0,0,0,0,0
1000,340,1000,9372609,3062,0,0,0,0,0
1000,340,1000,9339488,3995,0,0,0,0,0
1000,340,1000,9439859,3621,0,0,0,0,0
1000,340,1000,9376604,3620,0,0,0,0,0
1000,340,1000,9375559,3445,0,0,0,0,0
1000,340,1000,9416128,3484,0,0,0,0,0
1000,340,1000,9380154,3283,0,0,0,0,0
1000,340,1000,9385284,3873,0,0,0,0,0
1000,340,1000,9667359,3574,0,0,0,0,0
1000,340,1000,9400829,3535,0,0,0,0,0
1000,340,1000,9494054,5154,0,0,0,0,0
1000,340,1000,9465880,3707,0,0,0,0,0
1000,340,1000,9570915,3691,0,0,0,0,0
1000,340,1000,9469428,3352,0,0,0,0,0
1000,340,1000,9431117,3156,0,0,0,0,0
1000,360,1000,9381193,4110,0,0,0,0,0
1000,360,1000,9392516,3427,0,0,0,0,0
1000,360,1000,9336483,3892,0,0,0,0,0
1000,360,1000,9412149,3307,0,0,0,0,0
1000,360,1000,9337108,3724,0,0,0,0,0
1000,360,1000,9341622,3866,0,0,0,0,0
1000,360,1000,9522135,3771,0,0,0,0,0
1000,360,1000,9429695,3718,0,0,0,0,0
1000,360,1000,9489522,3316,0,0,0,0,0
1000,360,1000,9382772,3127,0,0,0,0,0
1000,360,1000,9416761,3291,0,0,0,0,0
1000,360,1000,9438372,3952,0,0,0,0,0
1000,360,1000,9364581,3691,0,0,0,0,0
1000,360,1000,9398576,3427,0,0,0,0,0
1000,360,1000,9415304,3732,0,0,0,0,0
1000,360,1000,9575413,3918,0,0,0,0,0
1000,360,1000,9417070,4422,0,0,0,0,0
1000,360,1000,9349516,3488,0,0,0,0,0
1000,360,1000,9431034,3334,0,0,0,0,0
1000,360,1000,9414596,3742,0,0,0,0,0
1000,380,1000,9859703,3511,0,0,0,0,0
1000,380,1000,9959742,3460,0,0,0,0,0
1000,380,1000,9739410,4031,0,0,0,0,0
1000,380,1000,9890058,3377,0,0,0,0,0
1000,380,1000,9779894,3646,0,0,0,0,0
1000,380,1000,10071256,3676,0,0,0,0,0
1000,380,1000,9911308,3520,0,0,0,0,0
1000,380,1000,9690495,3782,0,0,0,0,0
1000,380,1000,9790173,3078,0,0,0,0,0
1000,380,1000,9795433,3315,0,0,0,0,0
1000,380,1000,10026429,3686,0,0,0,0,0
1000,380,1000,9789634,3744,0,0,0,0,0
1000,380,1000,9856123,3878,0,0,0,0,0
1000,380,1000,9762116,4035,0,0,0,0,0
1000,380,1000,9852590,3848,0,0,0,0,0
1000,380,1000,9954872,3855,0,0,0,0,0
1000,380,1000,9806109,3255,0,0,0,0,0
1000,380,1000,9971087,3733,0,0,0,0,0
1000,380,1000,9843383,3516,0,0,0,0,0
1000,380,1000,9924681,3516,0,0,0,0,0
1000,400,1000,9549113,3453,0,0,0,0,0
1000,400,1000,9500014,4084,0,0,0,0,0
1000,400,1000,9482463,3371,0,0,0,0,0
1000,400,1000,9485051,3843,0,0,0,0,0
1000,400,1000,9649412,4229,0,0,0,0,0
1000,400,1000,9557468,5761,0,0,0,0,0
1000,400,1000,9488340,3229,0,0,0,0,0
1000,400,1000,9421895,3873,0,0,0,0,0
1000,400,1000,9493681,3888,0,0,0,0,0
1000,400,1000,9663672,3698,0,0,0,0,0
1000,400,1000,9572677,4187,0,0,0,0,0
1000,400,1000,9539782,3556,0,0,0,0,0
1000,400,1000,9608891,3882,0,0,0,0,0
1000,400,1000,9632120,3759,0,0,0,0,0
1000,400,1000,9524936,3903,0,0,0,0,0
1000,400,1000,9493317,3433,0,0,0,0,0
1000,400,1000,9398134,3733,0,0,0,0,0
1000,400,1000,9425914,3933,0,0,0,0,0
1000,400,1000,9606118,3501,0,0,0,0,0
1000,400,1000,9453200,3301,0,0,0,0,0
1000,420,1000,9782187,3970,0,0,0,0,0
1000,420,1000,9900283,3558,0,0,0,0,0
1000,420,1000,9858795,3728,0,0,0,0,0
1000,420,1000,9662380,3607,0,0,0,0,0
1000,420,1000,9789985,3359,0,0,0,0,0
1000,420,1000,9638945,3910,0,0,0,0,0
1000,420,1000,9820853,3870,0,0,0,0,0
1000,420,1000,9784287,3665,0,0,0,0,0
1000,420,1000,9776490,3155,0,0,0,0,0
1000,420,1000,9697160,3533,0,0,0,0,0
1000,420,1000,9776184,3626,0,0,0,0,0
1000,420,1000,9684726,3620,0,0,0,0,0
1000,420,1000,9706427,3528,0,0,0,0,0
1000,420,1000,9694758,3844,0,0,0,0,0
1000,420,1000,9876405,3509,0,0,0,0,0
1000,420,1000,9839229,4032,0,0,0,0,0
1000,420,1000,9774095,3328,0,0,0,0,0
1000,420,1000,9893546,3682,0,0,0,0,0
1000,420,1000,9644227,4003,0,0,0,0,0
1000,420,1000,9698528,3744,0,0,0,0,0
1000,440,1000,9918249,4314,0,0,0,0,0
1000,440,1000,9815777,4112,0,0,0,0,0
1000,440,1000,9724994,4040,0,0,0,0,0
1000,440,1000,9652046,3717,0,0,0,0,0
1000,440,1000,9863753,3589,0,0,0,0,0
1000,440,1000,9628894,3729,0,0,0,0,0
1000,440,1000,9609759,3576,0,0,0,0,0
1000,440,1000,9638243,4468,0,0,0,0,0
1000,440,1000,9680885,3476,0,0,0,0,0
1000,440,1000,9672291,3969,0,0,0,0,0
1000,440,1000,9602989,3547,0,0,0,0,0
