Pallet: "pallet_proxy", Extrinsic: "proxy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,31,30453,1456,0,0,0,0,0
0,31,30401,1429,0,0,0,0,0
0,31,30270,1345,0,0,0,0,0
0,31,29804,1419,0,0,0,0,0
0,31,31345,1469,0,0,0,0,0
0,31,30151,1477,0,0,0,0,0
0,31,30179,1406,0,0,0,0,0
1,31,34150,1587,0,0,0,0,0
1,31,32140,1417,0,0,0,0,0
1,31,31702,1409,0,0,0,0,0
1,31,32533,1474,0,0,0,0,0
1,31,31682,1425,0,0,0,0,0
1,31,31290,1428,0,0,0,0,0
1,31,30473,1397,0,0,0,0,0
1,31,31206,1448,0,0,0,0,0
1,31,31576,1448,0,0,0,0,0
1,31,32163,1438,0,0,0,0,0
1,31,31882,1387,0,0,0,0,0
1,31,31868,1365,0,0,0,0,0
1,31,31343,1380,0,0,0,0,0
1,31,31264,1365,0,0,0,0,0
1,31,31369,1427,0,0,0,0,0
1,31,31216,1386,0,0,0,0,0
1,31,32028,1501,0,0,0,0,0
1,31,31261,1425,0,0,0,0,0
1,31,36906,1463,0,0,0,0,0
1,31,31809,1409,0,0,0,0,0
2,31,34598,14047,0,0,0,0,0
2,31,32647,1474,0,0,0,0,0
2,31,31934,1475,0,0,0,0,0
2,31,31841,1394,0,0,0,0,0
2,31,31652,1417,0,0,0,0,0
2,31,32295,1421,0,0,0,0,0
2,31,30969,1406,0,0,0,0,0
2,31,31622,1493,0,0,0,0,0
2,31,31837,1468,0,0,0,0,0
2,31,31897,2066,0,0,0,0,0
2,31,32042,1476,0,0,0,0,0
2,31,32558,1408,0,0,0,0,0
2,31,31970,1424,0,0,0,0,0
2,31,32317,1416,0,0,0,0,0
2,31,31734,1442,0,0,0,0,0
2,31,31233,1427,0,0,0,0,0
2,31,32085,1444,0,0,0,0,0
2,31,32251,1459,0,0,0,0,0
2,31,31985,1411,0,0,0,0,0
2,31,32291,1471,0,0,0,0,0
3,31,61503,1528,0,0,0,0,0
3,31,32388,1399,0,0,0,0,0
3,31,32161,1405,0,0,0,0,0
3,31,32271,1438,0,0,0,0,0
3,31,32760,1436,0,0,0,0,0
3,31,32826,1433,0,0,0,0,0
3,31,31828,1436,0,0,0,0,0
3,31,31926,1402,0,0,0,0,0
3,31,32289,1437,0,0,0,0,0
3,31,33229,1482,0,0,0,0,0
3,31,32034,1444,0,0,0,0,0
3,31,31734,1456,0,0,0,0,0
3,31,31467,1418,0,0,0,0,0
3,31,31849,1444,0,0,0,0,0
3,31,31879,1394,0,0,0,0,0
3,31,31981,1360,0,0,0,0,0
3,31,32203,1460,0,0,0,0,0
3,31,32527,1454,0,0,0,0,0
3,31,32717,1470,0,0,0,0,0
3,31,32131,1360,0,0,0,0,0
4,31,35353,1552,0,0,0,0,0
4,31,32126,1488,0,0,0,0,0
4,31,32085,1460,0,0,0,0,0
4,31,32786,1408,0,0,0,0,0
4,31,32434,1417,0,0,0,0,0
4,31,32705,1438,0,0,0,0,0
4,31,32044,1387,0,0,0,0,0
4,31,31757,1392,0,0,0,0,0
4,31,33241,1457,0,0,0,0,0
4,31,32468,1440,0,0,0,0,0
4,31,32428,1419,0,0,0,0,0
4,31,32672,1384,0,0,0,0,0
4,31,32189,1388,0,0,0,0,0
4,31,32416,1456,0,0,0,0,0
4,31,32443,1415,0,0,0,0,0
4,31,31880,1404,0,0,0,0,0
4,31,32103,1441,0,0,0,0,0
4,31,32520,1509,0,0,0,0,0
4,31,32697,1431,0,0,0,0,0
4,31,32464,1448,0,0,0,0,0
5,31,35913,1559,0,0,0,0,0
5,31,32635,1400,0,0,0,0,0
5,31,32943,1423,0,0,0,0,0
5,31,32596,1412,0,0,0,0,0
5,31,32305,1396,0,0,0,0,0
5,31,32695,1430,0,0,0,0,0
5,31,32493,1402,0,0,0,0,0
5,31,33159,1419,0,0,0,0,0
5,31,32777,1377,0,0,0,0,0
5,31,32255,1411,0,0,0,0,0
5,31,32806,1373,0,0,0,0,0
5,31,33017,1409,0,0,0,0,0
5,31,32887,1386,0,0,0,0,0
5,31,32441,1440,0,0,0,0,0
5,31,32190,1412,0,0,0,0,0
5,31,32600,1406,0,0,0,0,0
5,31,32746,1413,0,0,0,0,0
5,31,32688,1389,0,0,0,0,0
5,31,32621,1356,0,0,0,0,0
5,31,32660,1417,0,0,0,0,0
6,31,36202,1612,0,0,0,0,0
6,31,32258,1456,0,0,0,0,0
6,31,32645,1388,0,0,0,0,0
6,31,32381,1361,0,0,0,0,0
6,31,32690,1420,0,0,0,0,0
6,31,32894,1374,0,0,0,0,0
6,31,32594,1440,0,0,0,0,0
6,31,33066,1419,0,0,0,0,0
6,31,32922,1439,0,0,0,0,0
6,31,32853,1396,0,0,0,0,0
6,31,32346,1406,0,0,0,0,0
6,31,32646,1416,0,0,0,0,0
6,31,62909,1421,0,0,0,0,0
6,31,32725,1443,0,0,0,0,0
6,31,33009,1403,0,0,0,0,0
6,31,32197,1321,0,0,0,0,0
6,31,32012,1345,0,0,0,0,0
6,31,32898,1402,0,0,0,0,0
6,31,32770,1352,0,0,0,0,0
6,31,33056,1373,0,0,0,0,0
7,31,35681,1492,0,0,0,0,0
7,31,33643,1548,0,0,0,0,0
7,31,32709,1417,0,0,0,0,0
7,31,32825,1457,0,0,0,0,0
7,31,33229,1412,0,0,0,0,0
7,31,32706,1432,0,0,0,0,0
7,31,33240,1398,0,0,0,0,0
7,31,33394,1407,0,0,0,0,0
7,31,33321,1464,0,0,0,0,0
7,31,66981,1415,0,0,0,0,0
7,31,33245,1448,0,0,0,0,0
7,31,32933,1401,0,0,0,0,0
7,31,33094,1439,0,0,0,0,0
7,31,33296,1400,0,0,0,0,0
7,31,33238,1494,0,0,0,0,0
7,31,33772,1453,0,0,0,0,0
7,31,33391,1442,0,0,0,0,0
7,31,32785,1460,0,0,0,0,0
7,31,33012,1472,0,0,0,0,0
7,31,32959,1410,0,0,0,0,0
8,31,35809,1553,0,0,0,0,0
8,31,34262,1476,0,0,0,0,0
8,31,33486,1438,0,0,0,0,0
8,31,33746,1359,0,0,0,0,0
8,31,33343,1429,0,0,0,0,0
8,31,33364,1442,0,0,0,0,0
8,31,33284,1504,0,0,0,0,0
8,31,33454,1390,0,0,0,0,0
8,31,33891,1406,0,0,0,0,0
8,31,33255,1405,0,0,0,0,0
8,31,33487,1431,0,0,0,0,0
8,31,33392,1443,0,0,0,0,0
8,31,33663,1457,0,0,0,0,0
8,31,33333,1383,0,0,0,0,0
8,31,33854,1494,0,0,0,0,0
8,31,33511,1412,0,0,0,0,0
8,31,33123,1442,0,0,0,0,0
8,31,33139,1472,0,0,0,0,0
8,31,33374,1452,0,0,0,0,0
8,31,33239,1488,0,0,0,0,0
9,31,36539,1465,0,0,0,0,0
9,31,33892,1467,0,0,0,0,0
9,31,34147,1438,0,0,0,0,0
9,31,33882,1373,0,0,0,0,0
9,31,34313,1464,0,0,0,0,0
9,31,34319,1399,0,0,0,0,0
9,31,33923,1491,0,0,0,0,0
9,31,33790,1414,0,0,0,0,0
9,31,33696,1386,0,0,0,0,0
9,31,33558,1432,0,0,0,0,0
9,31,33539,1392,0,0,0,0,0
9,31,34035,1376,0,0,0,0,0
9,31,33218,1389,0,0,0,0,0
9,31,34531,1354,0,0,0,0,0
9,31,34230,1362,0,0,0,0,0
9,31,33936,1406,0,0,0,0,0
9,31,33842,1434,0,0,0,0,0
9,31,34334,1471,0,0,0,0,0
9,31,33685,1458,0,0,0,0,0
9,31,33720,1421,0,0,0,0,0
10,31,37587,1573,0,0,0,0,0
10,31,33688,1423,0,0,0,0,0
10,31,33768,1383,0,0,0,0,0
10,31,33669,1434,0,0,0,0,0
10,31,33953,1417,0,0,0,0,0
10,31,33658,1451,0,0,0,0,0
10,31,34077,1413,0,0,0,0,0
10,31,33771,1388,0,0,0,0,0
10,31,33118,1406,0,0,0,0,0
10,31,33478,1406,0,0,0,0,0
10,31,33777,1466,0,0,0,0,0
10,31,33770,1408,0,0,0,0,0
10,31,33649,1476,0,0,0,0,0
10,31,34069,1417,0,0,0,0,0
10,31,34182,1424,0,0,0,0,0
10,31,34126,1431,0,0,0,0,0
10,31,34425,1389,0,0,0,0,0
10,31,33549,1380,0,0,0,0,0
10,31,34132,1403,0,0,0,0,0
10,31,33463,1420,0,0,0,0,0
11,31,37475,1551,0,0,0,0,0
11,31,34104,1508,0,0,0,0,0
11,31,34306,1436,0,0,0,0,0
11,31,33489,1483,0,0,0,0,0
11,31,34038,1459,0,0,0,0,0
11,31,33681,1483,0,0,0,0,0
11,31,33885,1436,0,0,0,0,0
11,31,34088,1436,0,0,0,0,0
11,31,34461,1413,0,0,0,0,0
11,31,34217,1437,0,0,0,0,0
11,31,33991,1461,0,0,0,0,0
11,31,33641,1406,0,0,0,0,0
11,31,33564,1446,0,0,0,0,0
11,31,33470,1370,0,0,0,0,0
11,31,47306,1451,0,0,0,0,0
11,31,33508,1444,0,0,0,0,0
11,31,33765,1464,0,0,0,0,0
11,31,41023,1542,0,0,0,0,0
11,31,34061,1576,0,0,0,0,0
11,31,34546,1425,0,0,0,0,0
12,31,37782,1542,0,0,0,0,0
12,31,34583,1413,0,0,0,0,0
12,31,34499,1408,0,0,0,0,0
12,31,34151,1455,0,0,0,0,0
12,31,34526,1483,0,0,0,0,0
12,31,33908,1439,0,0,0,0,0
12,31,34090,1404,0,0,0,0,0
12,31,33791,1346,0,0,0,0,0
12,31,34668,1439,0,0,0,0,0
12,31,34305,1476,0,0,0,0,0
12,31,34434,1430,0,0,0,0,0
12,31,34155,1409,0,0,0,0,0
12,31,33620,1442,0,0,0,0,0
12,31,33881,1478,0,0,0,0,0
12,31,34555,1377,0,0,0,0,0
12,31,34381,1435,0,0,0,0,0
12,31,33512,1371,0,0,0,0,0
12,31,33888,1443,0,0,0,0,0
12,31,33813,1421,0,0,0,0,0
12,31,34246,1460,0,0,0,0,0
13,31,37850,1498,0,0,0,0,0
13,31,34783,1499,0,0,0,0,0
13,31,34273,1410,0,0,0,0,0
13,31,34411,1451,0,0,0,0,0
13,31,34500,1382,0,0,0,0,0
13,31,34689,1418,0,0,0,0,0
13,31,34121,1409,0,0,0,0,0
13,31,34705,1404,0,0,0,0,0
13,31,34859,1457,0,0,0,0,0
13,31,34701,1413,0,0,0,0,0
13,31,34635,1424,0,0,0,0,0
13,31,49181,1525,0,0,0,0,0
13,31,35199,1454,0,0,0,0,0
13,31,34985,1444,0,0,0,0,0
13,31,34759,1399,0,0,0,0,0
13,31,34560,1429,0,0,0,0,0
13,31,35573,1472,0,0,0,0,0
13,31,34701,1430,0,0,0,0,0
13,31,35497,1448,0,0,0,0,0
13,31,35243,1447,0,0,0,0,0
14,31,37791,2180,0,0,0,0,0
14,31,35503,1513,0,0,0,0,0
14,31,34574,1421,0,0,0,0,0
14,31,34631,1444,0,0,0,0,0
14,31,34620,1444,0,0,0,0,0
14,31,35131,1483,0,0,0,0,0
14,31,34269,1422,0,0,0,0,0
14,31,34298,1503,0,0,0,0,0
14,31,34594,1537,0,0,0,0,0
14,31,34710,1506,0,0,0,0,0
14,31,34605,1443,0,0,0,0,0
14,31,34808,1429,0,0,0,0,0
14,31,34798,1539,0,0,0,0,0
14,31,34545,1533,0,0,0,0,0
14,31,34711,1489,0,0,0,0,0
14,31,34612,1522,0,0,0,0,0
14,31,34955,1534,0,0,0,0,0
14,31,34760,1516,0,0,0,0,0
14,31,34942,1445,0,0,0,0,0
14,31,35309,1410,0,0,0,0,0
15,31,38202,1478,0,0,0,0,0
15,31,36723,1400,0,0,0,0,0
15,31,36664,1456,0,0,0,0,0
15,31,35740,1579,0,0,0,0,0
15,31,36064,1434,0,0,0,0,0
15,31,35581,1387,0,0,0,0,0
15,31,36076,1401,0,0,0,0,0
15,31,36010,1520,0,0,0,0,0
15,31,36070,1423,0,0,0,0,0
15,31,36342,1429,0,0,0,0,0
15,31,36569,1418,0,0,0,0,0
15,31,36119,1413,0,0,0,0,0
15,31,36240,1385,0,0,0,0,0
15,31,35499,1421,0,0,0,0,0
15,31,36289,1461,0,0,0,0,0
15,31,35988,1420,0,0,0,0,0
15,31,36134,1402,0,0,0,0,0
15,31,36615,1395,0,0,0,0,0
15,31,35690,1473,0,0,0,0,0
15,31,35963,1460,0,0,0,0,0
16,31,38807,1510,0,0,0,0,0
16,31,35441,1484,0,0,0,0,0
16,31,35884,1442,0,0,0,0,0
16,31,35729,1416,0,0,0,0,0
16,31,35221,1407,0,0,0,0,0
16,31,36103,1424,0,0,0,0,0
16,31,36155,1384,0,0,0,0,0
16,31,34974,1468,0,0,0,0,0
16,31,35962,1360,0,0,0,0,0
16,31,35483,1403,0,0,0,0,0
16,31,35831,1416,0,0,0,0,0
16,31,36115,1451,0,0,0,0,0
16,31,35807,1417,0,0,0,0,0
16,31,35948,1443,0,0,0,0,0
16,31,35703,1412,0,0,0,0,0
16,31,35388,1488,0,0,0,0,0
16,31,36290,1407,0,0,0,0,0
16,31,35880,1426,0,0,0,0,0
16,31,36170,1457,0,0,0,0,0
16,31,36089,1458,0,0,0,0,0
17,31,39067,1640,0,0,0,0,0
17,31,36298,1481,0,0,0,0,0
17,31,36588,1499,0,0,0,0,0
17,31,36515,1417,0,0,0,0,0
17,31,36544,1458,0,0,0,0,0
17,31,36309,1462,0,0,0,0,0
17,31,36242,1455,0,0,0,0,0
17,31,36167,1464,0,0,0,0,0
17,31,36165,1445,0,0,0,0,0
17,31,35978,1466,0,0,0,0,0
17,31,35807,1448,0,0,0,0,0
17,31,36461,1441,0,0,0,0,0
17,31,36617,1460,0,0,0,0,0
17,31,36519,1477,0,0,0,0,0
17,31,36002,1466,0,0,0,0,0
17,31,36515,1428,0,0,0,0,0
17,31,36330,1478,0,0,0,0,0
17,31,36040,1466,0,0,0,0,0
17,31,35958,1483,0,0,0,0,0
17,31,36421,1403,0,0,0,0,0
18,31,39792,1632,0,0,0,0,0
18,31,36313,1462,0,0,0,0,0
18,31,36330,1442,0,0,0,0,0
18,31,36904,1397,0,0,0,0,0
18,31,36187,1457,0,0,0,0,0
18,31,36532,1434,0,0,0,0,0
18,31,36636,1485,0,0,0,0,0
18,31,35980,1447,0,0,0,0,0
18,31,36129,1473,0,0,0,0,0
18,31,36596,1439,0,0,0,0,0
18,31,36841,1451,0,0,0,0,0
18,31,36245,1464,0,0,0,0,0
18,31,36341,1465,0,0,0,0,0
18,31,37458,1457,0,0,0,0,0
18,31,36662,1451,0,0,0,0,0
18,31,36179,1451,0,0,0,0,0
18,31,35803,1473,0,0,0,0,0
18,31,36392,1510,0,0,0,0,0
18,31,36466,1397,0,0,0,0,0
18,31,40041,1441,0,0,0,0,0
19,31,39260,1541,0,0,0,0,0
19,31,35972,1470,0,0,0,0,0
19,31,36276,1465,0,0,0,0,0
19,31,36303,1471,0,0,0,0,0
19,31,36171,1448,0,0,0,0,0
19,31,36371,1411,0,0,0,0,0
19,31,35797,1453,0,0,0,0,0
19,31,35833,1427,0,0,0,0,0
19,31,41988,1467,0,0,0,0,0
19,31,36951,1452,0,0,0,0,0
19,31,36498,1459,0,0,0,0,0
19,31,36582,1468,0,0,0,0,0
19,31,36642,1401,0,0,0,0,0
19,31,36484,1455,0,0,0,0,0
19,31,35865,1452,0,0,0,0,0
19,31,36677,1455,0,0,0,0,0
19,31,35958,1478,0,0,0,0,0
19,31,35892,1455,0,0,0,0,0
19,31,36493,1447,0,0,0,0,0
19,31,36697,1449,0,0,0,0,0
20,31,40166,1581,0,0,0,0,0
20,31,37427,1567,0,0,0,0,0
20,31,36769,1473,0,0,0,0,0
20,31,36810,1538,0,0,0,0,0
20,31,37868,1574,0,0,0,0,0
20,31,37715,1469,0,0,0,0,0
20,31,37040,1544,0,0,0,0,0
20,31,37230,1483,0,0,0,0,0
20,31,35754,1494,0,0,0,0,0
20,31,36977,1438,0,0,0,0,0
20,31,36387,1552,0,0,0,0,0
20,31,36212,1481,0,0,0,0,0
20,31,36902,1430,0,0,0,0,0
20,31,36211,1487,0,0,0,0,0
20,31,37285,1459,0,0,0,0,0
20,31,36112,1499,0,0,0,0,0
20,31,36582,1438,0,0,0,0,0
20,31,36847,1491,0,0,0,0,0
20,31,36249,1414,0,0,0,0,0
20,31,36142,1470,0,0,0,0,0
21,31,40136,1569,0,0,0,0,0
21,31,37735,1485,0,0,0,0,0
21,31,37099,1495,0,0,0,0,0
21,31,37458,1488,0,0,0,0,0
21,31,50110,1451,0,0,0,0,0
21,31,36772,1475,0,0,0,0,0
21,31,37058,1505,0,0,0,0,0
21,31,36210,1455,0,0,0,0,0
21,31,36238,1486,0,0,0,0,0
21,31,36237,1450,0,0,0,0,0
21,31,36855,1470,0,0,0,0,0
21,31,36732,1477,0,0,0,0,0
21,31,36792,1418,0,0,0,0,0
21,31,36522,1396,0,0,0,0,0
21,31,37155,1459,0,0,0,0,0
21,31,36162,1461,0,0,0,0,0
21,31,37109,1454,0,0,0,0,0
21,31,37201,1520,0,0,0,0,0
21,31,36843,1436,0,0,0,0,0
21,31,36599,1481,0,0,0,0,0
22,31,40079,1514,0,0,0,0,0
22,31,37008,1444,0,0,0,0,0
22,31,37409,1449,0,0,0,0,0
22,31,37702,1420,0,0,0,0,0
22,31,37713,1442,0,0,0,0,0
22,31,37202,1500,0,0,0,0,0
22,31,37489,1419,0,0,0,0,0
22,31,37450,1449,0,0,0,0,0
22,31,37084,1358,0,0,0,0,0
22,31,37489,1436,0,0,0,0,0
22,31,75617,1476,0,0,0,0,0
22,31,36998,1380,0,0,0,0,0
22,31,38717,1450,0,0,0,0,0
22,31,37422,1457,0,0,0,0,0
22,31,37843,1435,0,0,0,0,0
22,31,38084,1436,0,0,0,0,0
22,31,37901,1562,0,0,0,0,0
22,31,37015,1445,0,0,0,0,0
22,31,37339,1432,0,0,0,0,0
22,31,36823,1429,0,0,0,0,0
23,31,40719,1807,0,0,0,0,0
23,31,37412,1430,0,0,0,0,0
23,31,37146,1519,0,0,0,0,0
23,31,38009,1511,0,0,0,0,0
23,31,37660,1450,0,0,0,0,0
23,31,37076,1419,0,0,0,0,0
23,31,37785,1459,0,0,0,0,0
23,31,37645,1413,0,0,0,0,0
23,31,37117,1414,0,0,0,0,0
23,31,75697,1430,0,0,0,0,0
23,31,37646,1412,0,0,0,0,0
23,31,36932,1447,0,0,0,0,0
23,31,38002,1432,0,0,0,0,0
23,31,37967,1467,0,0,0,0,0
23,31,37461,1447,0,0,0,0,0
23,31,37486,1455,0,0,0,0,0
23,31,37088,1410,0,0,0,0,0
23,31,37311,1446,0,0,0,0,0
23,31,37601,1496,0,0,0,0,0
23,31,37417,1445,0,0,0,0,0
24,31,40804,1501,0,0,0,0,0
24,31,37588,1496,0,0,0,0,0
24,31,37688,1480,0,0,0,0,0
24,31,37730,1476,0,0,0,0,0
24,31,37692,1448,0,0,0,0,0
24,31,37694,1484,0,0,0,0,0
24,31,37341,1489,0,0,0,0,0
24,31,37877,1472,0,0,0,0,0
24,31,37818,1487,0,0,0,0,0
24,31,38131,1479,0,0,0,0,0
24,31,37381,1462,0,0,0,0,0
24,31,37706,1467,0,0,0,0,0
24,31,36950,1473,0,0,0,0,0
24,31,37706,1502,0,0,0,0,0
24,31,37680,1389,0,0,0,0,0
24,31,37478,1510,0,0,0,0,0
24,31,37565,1431,0,0,0,0,0
24,31,37663,1437,0,0,0,0,0
24,31,37460,1436,0,0,0,0,0
24,31,37339,1506,0,0,0,0,0
25,31,40489,1549,0,0,0,0,0
25,31,37754,1464,0,0,0,0,0
25,31,37472,1445,0,0,0,0,0
25,31,36967,1419,0,0,0,0,0
25,31,37152,1510,0,0,0,0,0
25,31,37161,1441,0,0,0,0,0
25,31,37727,1475,0,0,0,0,0
25,31,37091,1411,0,0,0,0,0
25,31,37396,1450,0,0,0,0,0
25,31,37667,1426,0,0,0,0,0
25,31,37747,1399,0,0,0,0,0
25,31,37005,1397,0,0,0,0,0
25,31,37470,1465,0,0,0,0,0
25,31,38191,1475,0,0,0,0,0
25,31,37757,1426,0,0,0,0,0
25,31,37978,1410,0,0,0,0,0
25,31,37675,1381,0,0,0,0,0
25,31,38034,1401,0,0,0,0,0
25,31,38026,1428,0,0,0,0,0
25,31,37621,1454,0,0,0,0,0
26,31,41466,1572,0,0,0,0,0
26,31,37981,1482,0,0,0,0,0
26,31,38120,1459,0,0,0,0,0
26,31,38258,1474,0,0,0,0,0
26,31,37544,1427,0,0,0,0,0
26,31,38204,1460,0,0,0,0,0
26,31,52945,1530,0,0,0,0,0
26,31,38250,1480,0,0,0,0,0
26,31,37712,1462,0,0,0,0,0
26,31,38678,1460,0,0,0,0,0
26,31,37838,1395,0,0,0,0,0
26,31,37604,1479,0,0,0,0,0
26,31,36919,1340,0,0,0,0,0
26,31,37238,1429,0,0,0,0,0
26,31,37087,1472,0,0,0,0,0
26,31,38447,1461,0,0,0,0,0
26,31,37967,1430,0,0,0,0,0
26,31,38094,1457,0,0,0,0,0
26,31,37695,1480,0,0,0,0,0
26,31,37263,1386,0,0,0,0,0
27,31,40636,1556,0,0,0,0,0
27,31,37359,1526,0,0,0,0,0
27,31,37590,1391,0,0,0,0,0
27,31,37557,1434,0,0,0,0,0
27,31,37283,1508,0,0,0,0,0
27,31,40667,1452,0,0,0,0,0
27,31,37804,1487,0,0,0,0,0
27,31,38254,1469,0,0,0,0,0
27,31,37868,1454,0,0,0,0,0
27,31,37625,1502,0,0,0,0,0
27,31,37272,1484,0,0,0,0,0
27,31,37361,1443,0,0,0,0,0
27,31,37974,1427,0,0,0,0,0
27,31,37703,1399,0,0,0,0,0
27,31,37667,1488,0,0,0,0,0
27,31,37559,1453,0,0,0,0,0
27,31,37248,1444,0,0,0,0,0
27,31,38017,1435,0,0,0,0,0
27,31,37180,1505,0,0,0,0,0
27,31,37500,1471,0,0,0,0,0
28,31,40944,1558,0,0,0,0,0
28,31,38797,1500,0,0,0,0,0
28,31,38165,1491,0,0,0,0,0
28,31,38070,1432,0,0,0,0,0
28,31,38351,1453,0,0,0,0,0
28,31,38492,1536,0,0,0,0,0
28,31,38137,1483,0,0,0,0,0
28,31,37971,1436,0,0,0,0,0
28,31,39574,1450,0,0,0,0,0
28,31,38274,1461,0,0,0,0,0
28,31,38371,1399,0,0,0,0,0
28,31,38275,1409,0,0,0,0,0
28,31,38437,1430,0,0,0,0,0
28,31,38898,1511,0,0,0,0,0
28,31,38081,1431,0,0,0,0,0
28,31,39241,1431,0,0,0,0,0
28,31,38097,1418,0,0,0,0,0
28,31,38051,1492,0,0,0,0,0
28,31,38296,1459,0,0,0,0,0
28,31,38726,1447,0,0,0,0,0
29,31,42366,1515,0,0,0,0,0
29,31,38936,1471,0,0,0,0,0
29,31,39442,1415,0,0,0,0,0
29,31,39159,1449,0,0,0,0,0
29,31,38574,1443,0,0,0,0,0
29,31,39134,1419,0,0,0,0,0
29,31,38377,1474,0,0,0,0,0
29,31,38376,1466,0,0,0,0,0
29,31,38632,1409,0,0,0,0,0
29,31,38407,1432,0,0,0,0,0
29,31,38062,1435,0,0,0,0,0
29,31,37766,1329,0,0,0,0,0
29,31,38507,1332,0,0,0,0,0
29,31,38880,1394,0,0,0,0,0
29,31,37898,1326,0,0,0,0,0
29,31,38464,1369,0,0,0,0,0
29,31,38507,1383,0,0,0,0,0
29,31,37755,1353,0,0,0,0,0
29,31,38731,1437,0,0,0,0,0
29,31,38251,1354,0,0,0,0,0
30,31,41224,1511,0,0,0,0,0
30,31,39346,1446,0,0,0,0,0
30,31,39421,1462,0,0,0,0,0
30,31,39108,1450,0,0,0,0,0
30,31,38849,1455,0,0,0,0,0
30,31,39032,1437,0,0,0,0,0
30,31,39401,1411,0,0,0,0,0
30,31,39434,1455,0,0,0,0,0
30,31,38384,1387,0,0,0,0,0
30,31,38952,1453,0,0,0,0,0
30,31,39048,1417,0,0,0,0,0
30,31,39244,1449,0,0,0,0,0
30,31,38358,1424,0,0,0,0,0
30,31,38518,1378,0,0,0,0,0
30,31,38928,1452,0,0,0,0,0
30,31,39127,1390,0,0,0,0,0
30,31,38726,1449,0,0,0,0,0
30,31,38909,1470,0,0,0,0,0
30,31,38208,1393,0,0,0,0,0
30,31,39242,1495,0,0,0,0,0
31,31,43797,1539,0,0,0,0,0
31,31,39635,1470,0,0,0,0,0
31,31,39131,1415,0,0,0,0,0
31,31,39295,1450,0,0,0,0,0
31,31,39195,1474,0,0,0,0,0
31,31,39455,1461,0,0,0,0,0
31,31,45118,1468,0,0,0,0,0
31,31,39470,1427,0,0,0,0,0
31,31,38932,1456,0,0,0,0,0
31,31,39897,1459,0,0,0,0,0
31,31,39083,1489,0,0,0,0,0
31,31,39686,1514,0,0,0,0,0
31,31,39622,1492,0,0,0,0,0
31,31,38567,1484,0,0,0,0,0
31,31,39846,1500,0,0,0,0,0
31,31,39323,1494,0,0,0,0,0
31,31,39254,1477,0,0,0,0,0
31,31,40171,1491,0,0,0,0,0
31,31,39432,1447,0,0,0,0,0
31,31,39375,1470,0,0,0,0,0
31,1,41278,1658,0,0,0,0,0
31,1,36855,1515,0,0,0,0,0
31,1,36711,1535,0,0,0,0,0
31,1,36474,1480,0,0,0,0,0
31,1,35774,1490,0,0,0,0,0
31,1,37226,1478,0,0,0,0,0
31,1,36786,1456,0,0,0,0,0
31,1,36378,1463,0,0,0,0,0
31,1,36338,1556,0,0,0,0,0
31,1,36903,1589,0,0,0,0,0
31,1,35901,1467,0,0,0,0,0
31,1,36329,1434,0,0,0,0,0
31,1,35493,1431,0,0,0,0,0
31,1,35643,1406,0,0,0,0,0
31,1,35863,1436,0,0,0,0,0
31,1,36184,1479,0,0,0,0,0
31,1,35567,1443,0,0,0,0,0
31,1,36164,1555,0,0,0,0,0
31,1,35831,1521,0,0,0,0,0
31,1,35463,1412,0,0,0,0,0
31,2,39230,1549,0,0,0,0,0
31,2,35801,1511,0,0,0,0,0
31,2,35488,1457,0,0,0,0,0
31,2,36646,1477,0,0,0,0,0
31,2,35536,1517,0,0,0,0,0
31,2,36076,1450,0,0,0,0,0
31,2,35900,1429,0,0,0,0,0
31,2,35164,1466,0,0,0,0,0
31,2,35973,1472,0,0,0,0,0
31,2,36067,1391,0,0,0,0,0
31,2,35385,1489,0,0,0,0,0
31,2,35441,1481,0,0,0,0,0
31,2,35773,1444,0,0,0,0,0
31,2,35473,1440,0,0,0,0,0
31,2,35544,1482,0,0,0,0,0
31,2,36077,1466,0,0,0,0,0
31,2,35284,1517,0,0,0,0,0
31,2,35534,1434,0,0,0,0,0
31,2,36173,1436,0,0,0,0,0
31,2,35546,1444,0,0,0,0,0
31,3,40237,1612,0,0,0,0,0
31,3,35866,1476,0,0,0,0,0
31,3,36537,1426,0,0,0,0,0
31,3,36613,1463,0,0,0,0,0
31,3,36185,1401,0,0,0,0,0
31,3,35785,1440,0,0,0,0,0
31,3,35880,1464,0,0,0,0,0
31,3,36405,1426,0,0,0,0,0
31,3,36134,1487,0,0,0,0,0
31,3,36251,1449,0,0,0,0,0
31,3,36170,1636,0,0,0,0,0
31,3,36261,1496,0,0,0,0,0
31,3,36663,1435,0,0,0,0,0
31,3,36458,1412,0,0,0,0,0
31,3,35734,1456,0,0,0,0,0
31,3,36372,1461,0,0,0,0,0
31,3,36152,1430,0,0,0,0,0
31,3,36458,1515,0,0,0,0,0
31,3,36593,1463,0,0,0,0,0
31,3,35305,1430,0,0,0,0,0
31,4,39618,1520,0,0,0,0,0
31,4,36577,1521,0,0,0,0,0
31,4,36552,1451,0,0,0,0,0
31,4,36832,1530,0,0,0,0,0
31,4,36356,1471,0,0,0,0,0
31,4,35927,1456,0,0,0,0,0
31,4,35715,1435,0,0,0,0,0
