Pallet: "pallet_utility", Extrinsic: "batch", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
c,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
380,970866,1255,0,0,0,0,0
380,1006988,1331,0,0,0,0,0
380,968797,1262,0,0,0,0,0
380,1001087,1329,0,0,0,0,0
380,969404,1292,0,0,0,0,0
380,981061,1306,0,0,0,0,0
380,967957,1294,0,0,0,0,0
380,943399,1304,0,0,0,0,0
380,973893,1222,0,0,0,0,0
400,1091692,1405,0,0,0,0,0
400,1045248,1342,0,0,0,0,0
400,1078101,1337,0,0,0,0,0
400,1029496,1305,0,0,0,0,0
400,1011510,1289,0,0,0,0,0
400,1065194,1327,0,0,0,0,0
400,1031221,1290,0,0,0,0,0
400,1025799,1283,0,0,0,0,0
400,1013913,1303,0,0,0,0,0
400,1048704,1281,0,0,0,0,0
400,1000740,1250,0,0,0,0,0
400,1027604,1244,0,0,0,0,0
400,1026882,1242,0,0,0,0,0
400,1019064,1401,0,0,0,0,0
400,1001083,1295,0,0,0,0,0
400,1026047,1285,0,0,0,0,0
400,1055199,1271,0,0,0,0,0
400,1048280,1328,0,0,0,0,0
400,1031995,1247,0,0,0,0,0
400,1031236,1266,0,0,0,0,0
420,1046784,1519,0,0,0,0,0
420,1085716,1381,0,0,0,0,0
420,1067613,1328,0,0,0,0,0
420,1070412,1270,0,0,0,0,0
420,1080878,1347,0,0,0,0,0
420,1074445,1270,0,0,0,0,0
420,1065470,1214,0,0,0,0,0
420,1072956,1274,0,0,0,0,0
420,1086033,1297,0,0,0,0,0
420,1096458,1265,0,0,0,0,0
420,1104515,1178,0,0,0,0,0
420,1108327,1275,0,0,0,0,0
420,1075745,1269,0,0,0,0,0
420,1074977,1319,0,0,0,0,0
420,1090355,1245,0,0,0,0,0
420,1088394,1245,0,0,0,0,0
420,1082678,1271,0,0,0,0,0
420,1068228,1265,0,0,0,0,0
420,1081572,1255,0,0,0,0,0
420,1076651,1272,0,0,0,0,0
440,1093470,1507,0,0,0,0,0
440,1096608,1312,0,0,0,0,0
440,1133261,1420,0,0,0,0,0
440,1120551,1326,0,0,0,0,0
440,1114066,1285,0,0,0,0,0
440,1147016,1345,0,0,0,0,0
440,1093620,1298,0,0,0,0,0
440,1121447,1312,0,0,0,0,0
440,1148212,1312,0,0,0,0,0
440,1117682,1245,0,0,0,0,0
440,1126006,1301,0,0,0,0,0
440,1117033,1320,0,0,0,0,0
440,1127172,1308,0,0,0,0,0
440,1126236,1286,0,0,0,0,0
440,1123061,1252,0,0,0,0,0
440,1140494,1257,0,0,0,0,0
440,1120847,1177,0,0,0,0,0
440,1124410,1300,0,0,0,0,0
440,1147895,1281,0,0,0,0,0
440,1123513,1271,0,0,0,0,0
460,1245573,1461,0,0,0,0,0
460,1153621,1347,0,0,0,0,0
460,1185533,1293,0,0,0,0,0
460,1212084,1341,0,0,0,0,0
460,1190419,1287,0,0,0,0,0
460,1154109,1316,0,0,0,0,0
460,1181829,1302,0,0,0,0,0
460,1194128,1295,0,0,0,0,0
460,1185382,1266,0,0,0,0,0
460,1186854,1292,0,0,0,0,0
460,1190101,1281,0,0,0,0,0
460,1180021,1219,0,0,0,0,0
460,1151294,1281,0,0,0,0,0
460,1195045,1342,0,0,0,0,0
460,1220520,1374,0,0,0,0,0
460,1183927,1275,0,0,0,0,0
460,1208103,1364,0,0,0,0,0
460,1184338,1380,0,0,0,0,0
460,1182796,1273,0,0,0,0,0
460,1208617,1239,0,0,0,0,0
480,1193941,1441,0,0,0,0,0
480,1230923,1292,0,0,0,0,0
480,1230167,1234,0,0,0,0,0
480,1224433,1240,0,0,0,0,0
480,1224646,1218,0,0,0,0,0
480,1225801,1231,0,0,0,0,0
480,1223142,1227,0,0,0,0,0
480,1226313,1257,0,0,0,0,0
480,1222468,1256,0,0,0,0,0
480,1224656,1247,0,0,0,0,0
480,1230373,1244,0,0,0,0,0
480,1227355,1241,0,0,0,0,0
480,1190729,1279,0,0,0,0,0
480,1229368,1277,0,0,0,0,0
480,1225232,1229,0,0,0,0,0
480,1221032,1340,0,0,0,0,0
480,1234823,1332,0,0,0,0,0
480,1191075,1246,0,0,0,0,0
480,1223390,1278,0,0,0,0,0
480,1236671,1293,0,0,0,0,0
500,1238449,1470,0,0,0,0,0
500,1243114,1411,0,0,0,0,0
500,1313772,1403,0,0,0,0,0
500,1295940,1272,0,0,0,0,0
500,1262681,1346,0,0,0,0,0
500,1306701,1373,0,0,0,0,0
500,1276980,1257,0,0,0,0,0
500,1271895,1300,0,0,0,0,0
500,1306874,1405,0,0,0,0,0
500,1273426,1353,0,0,0,0,0
500,1286694,1373,0,0,0,0,0
500,1297600,1320,0,0,0,0,0
500,1277960,1262,0,0,0,0,0
500,1273406,1255,0,0,0,0,0
500,1287206,1323,0,0,0,0,0
500,1277682,1293,0,0,0,0,0
500,1269556,1288,0,0,0,0,0
500,1278746,1342,0,0,0,0,0
500,1273256,1270,0,0,0,0,0
500,1273461,1247,0,0,0,0,0
520,1337226,1467,0,0,0,0,0
520,1303205,1337,0,0,0,0,0
520,1357945,1341,0,0,0,0,0
520,1337155,1274,0,0,0,0,0
520,1336985,1235,0,0,0,0,0
520,1345285,1335,0,0,0,0,0
520,1410891,1274,0,0,0,0,0
520,1332441,1231,0,0,0,0,0
520,1381467,1244,0,0,0,0,0
520,1370557,1342,0,0,0,0,0
520,1362465,1348,0,0,0,0,0
520,1336254,1243,0,0,0,0,0
520,1336399,1285,0,0,0,0,0
520,1342459,1281,0,0,0,0,0
520,1335085,1237,0,0,0,0,0
520,1340251,1254,0,0,0,0,0
520,1345357,1232,0,0,0,0,0
520,1333961,1334,0,0,0,0,0
520,1335278,1239,0,0,0,0,0
520,1328660,1251,0,0,0,0,0
540,1392006,1461,0,0,0,0,0
540,1405269,1339,0,0,0,0,0
540,1380092,1298,0,0,0,0,0
540,1374603,1342,0,0,0,0,0
540,1380775,1311,0,0,0,0,0
540,1378701,1298,0,0,0,0,0
540,1379450,1411,0,0,0,0,0
540,1336689,1312,0,0,0,0,0
540,1403108,1255,0,0,0,0,0
540,1381869,1269,0,0,0,0,0
540,1377239,1284,0,0,0,0,0
540,1389195,1321,0,0,0,0,0
540,1382721,1270,0,0,0,0,0
540,1334951,1290,0,0,0,0,0
540,1376550,1343,0,0,0,0,0
540,1336449,1274,0,0,0,0,0
540,1371959,1315,0,0,0,0,0
540,1374681,1336,0,0,0,0,0
540,1376759,1337,0,0,0,0,0
540,1394763,1260,0,0,0,0,0
560,1431989,1450,0,0,0,0,0
560,1415894,1377,0,0,0,0,0
560,1430071,1291,0,0,0,0,0
560,1412587,1341,0,0,0,0,0
560,1427619,1264,0,0,0,0,0
560,1440084,1328,0,0,0,0,0
560,1383348,1307,0,0,0,0,0
560,1430921,1247,0,0,0,0,0
560,1427819,1286,0,0,0,0,0
560,1466719,1271,0,0,0,0,0
560,1427009,1313,0,0,0,0,0
560,1425974,1264,0,0,0,0,0
560,1428280,1293,0,0,0,0,0
560,1439084,1277,0,0,0,0,0
560,1434230,1283,0,0,0,0,0
560,1450742,1321,0,0,0,0,0
560,1427254,1269,0,0,0,0,0
560,1411974,1318,0,0,0,0,0
560,1436903,1272,0,0,0,0,0
560,1430831,1209,0,0,0,0,0
580,1498321,1567,0,0,0,0,0
580,1490394,1401,0,0,0,0,0
580,1492503,1264,0,0,0,0,0
580,1507656,1346,0,0,0,0,0
580,1503863,1281,0,0,0,0,0
580,1512562,1303,0,0,0,0,0
580,1449352,1327,0,0,0,0,0
580,1489378,1314,0,0,0,0,0
580,1505261,1415,0,0,0,0,0
580,1489474,1416,0,0,0,0,0
580,1526297,1334,0,0,0,0,0
580,1488024,1282,0,0,0,0,0
580,1488658,1275,0,0,0,0,0
580,1500358,1311,0,0,0,0,0
580,1449545,1301,0,0,0,0,0
580,1518875,1318,0,0,0,0,0
580,1483084,1380,0,0,0,0,0
580,1476511,1287,0,0,0,0,0
580,1496865,1415,0,0,0,0,0
580,1451303,1294,0,0,0,0,0
600,1545095,1410,0,0,0,0,0
600,1488041,1272,0,0,0,0,0
600,1520014,1330,0,0,0,0,0
600,1527046,1216,0,0,0,0,0
600,1520728,1264,0,0,0,0,0
600,1526701,1284,0,0,0,0,0
600,1488651,1207,0,0,0,0,0
600,1547200,1271,0,0,0,0,0
600,1483555,1206,0,0,0,0,0
600,1481397,1217,0,0,0,0,0
600,1523719,1254,0,0,0,0,0
600,1525558,1168,0,0,0,0,0
600,1547278,1270,0,0,0,0,0
600,1523741,1225,0,0,0,0,0
600,1527914,1174,0,0,0,0,0
600,1521363,1186,0,0,0,0,0
600,1524743,1244,0,0,0,0,0
600,1542054,1322,0,0,0,0,0
600,1528235,1213,0,0,0,0,0
600,1512885,1255,0,0,0,0,0
620,1584423,1494,0,0,0,0,0
620,1580237,1439,0,0,0,0,0
620,1589636,1315,0,0,0,0,0
620,1588499,1406,0,0,0,0,0
620,1590328,1267,0,0,0,0,0
620,1566293,1352,0,0,0,0,0
620,1586687,1384,0,0,0,0,0
620,1578587,1283,0,0,0,0,0
620,1579501,1342,0,0,0,0,0
620,1588478,1330,0,0,0,0,0
620,1592954,1334,0,0,0,0,0
620,1574057,1238,0,0,0,0,0
620,1614158,1372,0,0,0,0,0
620,1590494,1322,0,0,0,0,0
620,1575315,1289,0,0,0,0,0
620,1591265,1313,0,0,0,0,0
620,1613632,1285,0,0,0,0,0
620,1625239,1354,0,0,0,0,0
620,1533611,1247,0,0,0,0,0
620,1531686,1315,0,0,0,0,0
640,1690237,2330,0,0,0,0,0
640,1618036,1381,0,0,0,0,0
640,1618146,1331,0,0,0,0,0
640,1610007,1242,0,0,0,0,0
640,1621498,1530,0,0,0,0,0
640,1628341,1338,0,0,0,0,0
640,1630843,1270,0,0,0,0,0
640,1630795,1340,0,0,0,0,0
640,1623816,1275,0,0,0,0,0
640,1626890,1383,0,0,0,0,0
640,1626803,1345,0,0,0,0,0
640,1704569,1423,0,0,0,0,0
640,1635462,1375,0,0,0,0,0
640,1607764,1311,0,0,0,0,0
640,1628199,1355,0,0,0,0,0
640,1628599,1312,0,0,0,0,0
640,1634308,1370,0,0,0,0,0
640,1616205,1333,0,0,0,0,0
640,1655422,1270,0,0,0,0,0
640,1603536,1351,0,0,0,0,0
660,1693565,1553,0,0,0,0,0
660,1683870,1392,0,0,0,0,0
660,1667229,1271,0,0,0,0,0
660,1685242,1367,0,0,0,0,0
660,1683554,1304,0,0,0,0,0
660,1705927,1300,0,0,0,0,0
660,1661412,1263,0,0,0,0,0
660,1690189,1332,0,0,0,0,0
660,1687276,1260,0,0,0,0,0
660,1731242,1296,0,0,0,0,0
660,1646438,1253,0,0,0,0,0
660,1701204,1250,0,0,0,0,0
660,1726324,1312,0,0,0,0,0
660,1639887,1298,0,0,0,0,0
660,1670089,1303,0,0,0,0,0
660,1679808,1318,0,0,0,0,0
660,1682348,1316,0,0,0,0,0
660,1683356,1279,0,0,0,0,0
660,1667434,1278,0,0,0,0,0
660,1632892,1297,0,0,0,0,0
680,1735614,1517,0,0,0,0,0
680,1678547,1389,0,0,0,0,0
680,1719937,1302,0,0,0,0,0
680,1683743,1285,0,0,0,0,0
680,1747858,1357,0,0,0,0,0
680,1726156,1308,0,0,0,0,0
680,1741651,1340,0,0,0,0,0
680,1731590,1374,0,0,0,0,0
680,1754031,1371,0,0,0,0,0
680,1738729,1323,0,0,0,0,0
680,1761633,1296,0,0,0,0,0
680,1749312,1315,0,0,0,0,0
680,1723462,1272,0,0,0,0,0
680,1719995,1305,0,0,0,0,0
680,1730430,1292,0,0,0,0,0
680,1754448,1303,0,0,0,0,0
680,1680798,1259,0,0,0,0,0
680,1736982,1311,0,0,0,0,0
680,1724902,1305,0,0,0,0,0
680,1741670,1330,0,0,0,0,0
700,1786969,1443,0,0,0,0,0
700,1780037,1267,0,0,0,0,0
700,1767374,1284,0,0,0,0,0
700,1759707,1311,0,0,0,0,0
700,1766614,1349,0,0,0,0,0
700,1776880,1316,0,0,0,0,0
700,1789115,1247,0,0,0,0,0
700,1775134,1252,0,0,0,0,0
700,1770661,1357,0,0,0,0,0
700,1732023,1239,0,0,0,0,0
700,1767138,1277,0,0,0,0,0
700,1728136,1259,0,0,0,0,0
700,1774362,1202,0,0,0,0,0
700,1771760,1301,0,0,0,0,0
700,1780990,1247,0,0,0,0,0
700,1770943,1318,0,0,0,0,0
700,1760267,1239,0,0,0,0,0
700,1769439,1379,0,0,0,0,0
700,1734559,1268,0,0,0,0,0
700,1780504,1290,0,0,0,0,0
720,1784111,1551,0,0,0,0,0
720,1853205,1389,0,0,0,0,0
720,1830321,1299,0,0,0,0,0
720,1855330,1343,0,0,0,0,0
720,1777905,1247,0,0,0,0,0
720,1841951,1362,0,0,0,0,0
720,1828033,1286,0,0,0,0,0
720,1864130,1404,0,0,0,0,0
720,1826311,1282,0,0,0,0,0
720,1864370,1408,0,0,0,0,0
720,1830474,1255,0,0,0,0,0
720,1776817,1357,0,0,0,0,0
720,1820145,1213,0,0,0,0,0
720,1826952,1278,0,0,0,0,0
720,1799472,1341,0,0,0,0,0
720,1828879,1271,0,0,0,0,0
720,1809011,1269,0,0,0,0,0
720,1834061,1338,0,0,0,0,0
720,1819041,1265,0,0,0,0,0
720,1775980,1263,0,0,0,0,0
740,1883943,1536,0,0,0,0,0
740,1906375,1442,0,0,0,0,0
740,1830033,1382,0,0,0,0,0
740,1910600,1357,0,0,0,0,0
740,1879098,1268,0,0,0,0,0
740,1914646,1464,0,0,0,0,0
740,1873768,1301,0,0,0,0,0
740,1914744,1298,0,0,0,0,0
740,1879240,1324,0,0,0,0,0
740,1861944,1437,0,0,0,0,0
740,1862269,1304,0,0,0,0,0
740,1890571,1354,0,0,0,0,0
740,1878410,1416,0,0,0,0,0
740,1915658,1380,0,0,0,0,0
740,1878074,1249,0,0,0,0,0
740,1861905,1288,0,0,0,0,0
740,1881302,1346,0,0,0,0,0
740,1846484,1473,0,0,0,0,0
740,1862380,1360,0,0,0,0,0
740,1895108,1363,0,0,0,0,0
760,1909859,1474,0,0,0,0,0
760,1874348,1345,0,0,0,0,0
760,1961775,1400,0,0,0,0,0
760,1919666,1301,0,0,0,0,0
760,1966622,1392,0,0,0,0,0
760,1931036,1298,0,0,0,0,0
760,2001007,1412,0,0,0,0,0
760,1944380,1357,0,0,0,0,0
760,1957478,1435,0,0,0,0,0
760,1884172,1351,0,0,0,0,0
760,1941117,1386,0,0,0,0,0
760,1875726,1362,0,0,0,0,0
760,1950848,1358,0,0,0,0,0
760,1879304,1347,0,0,0,0,0
760,1945914,1298,0,0,0,0,0
760,1913287,1331,0,0,0,0,0
760,1961696,1360,0,0,0,0,0
760,1914005,1364,0,0,0,0,0
760,1925822,1352,0,0,0,0,0
760,1929920,1264,0,0,0,0,0
780,1980046,1439,0,0,0,0,0
780,2031274,1317,0,0,0,0,0
780,1973034,1351,0,0,0,0,0
780,1989918,1264,0,0,0,0,0
780,2013792,1365,0,0,0,0,0
780,1934353,1285,0,0,0,0,0
780,1968887,1331,0,0,0,0,0
780,1974839,1288,0,0,0,0,0
780,1969750,1332,0,0,0,0,0
780,1939795,1368,0,0,0,0,0
780,1990915,1395,0,0,0,0,0
780,1941545,1293,0,0,0,0,0
780,1998547,1337,0,0,0,0,0
780,1994405,1288,0,0,0,0,0
780,2000536,1282,0,0,0,0,0
780,1945776,1282,0,0,0,0,0
780,2002185,1311,0,0,0,0,0
780,1977284,1341,0,0,0,0,0
780,1941380,1322,0,0,0,0,0
780,2001278,1273,0,0,0,0,0
800,1975696,1452,0,0,0,0,0
800,2048321,1324,0,0,0,0,0
800,2036290,1288,0,0,0,0,0
800,2102171,1355,0,0,0,0,0
800,2009243,1326,0,0,0,0,0
800,2019894,1398,0,0,0,0,0
800,2016691,1267,0,0,0,0,0
800,2019923,1449,0,0,0,0,0
800,1983186,1288,0,0,0,0,0
800,2030696,1360,0,0,0,0,0
800,2017934,1447,0,0,0,0,0
800,2033289,1275,0,0,0,0,0
800,2079292,1349,0,0,0,0,0
800,2044160,1312,0,0,0,0,0
800,2019998,1358,0,0,0,0,0
800,1986800,1260,0,0,0,0,0
800,2004733,1373,0,0,0,0,0
800,2033733,1292,0,0,0,0,0
800,1995404,1312,0,0,0,0,0
800,2002515,1314,0,0,0,0,0
820,2052252,1516,0,0,0,0,0
820,2073223,1318,0,0,0,0,0
820,2126360,1281,0,0,0,0,0
820,2070964,1456,0,0,0,0,0
820,2017846,1244,0,0,0,0,0
820,2098032,1399,0,0,0,0,0
820,2111517,1350,0,0,0,0,0
820,2083934,1260,0,0,0,0,0
820,2095035,1247,0,0,0,0,0
820,2024884,1307,0,0,0,0,0
820,2090479,1341,0,0,0,0,0
820,2088650,1286,0,0,0,0,0
820,2065004,1327,0,0,0,0,0
820,2028609,1339,0,0,0,0,0
820,2086815,1459,0,0,0,0,0
820,2028902,1400,0,0,0,0,0
820,2078151,1310,0,0,0,0,0
820,2104163,1328,0,0,0,0,0
820,2018503,1310,0,0,0,0,0
820,2087522,1353,0,0,0,0,0
840,2121679,1523,0,0,0,0,0
840,2097847,1311,0,0,0,0,0
840,2106210,1365,0,0,0,0,0
840,2098044,1401,0,0,0,0,0
840,2177377,1356,0,0,0,0,0
840,2161657,1365,0,0,0,0,0
840,2136331,1310,0,0,0,0,0
840,2116844,1340,0,0,0,0,0
840,2072736,1284,0,0,0,0,0
840,2105769,1375,0,0,0,0,0
840,2067854,1315,0,0,0,0,0
840,2071051,1360,0,0,0,0,0
840,2156454,1319,0,0,0,0,0
840,2125921,1251,0,0,0,0,0
840,2155432,1385,0,0,0,0,0
840,2129091,1286,0,0,0,0,0
840,2130713,1256,0,0,0,0,0
840,2132505,1315,0,0,0,0,0
840,2087366,1315,0,0,0,0,0
840,2075314,1317,0,0,0,0,0
860,2166080,1540,0,0,0,0,0
860,2192278,1343,0,0,0,0,0
860,2120879,1299,0,0,0,0,0
860,2161093,1350,0,0,0,0,0
860,2182125,1264,0,0,0,0,0
860,2234178,1361,0,0,0,0,0
860,2150890,1327,0,0,0,0,0
860,2163851,1380,0,0,0,0,0
860,2161766,1288,0,0,0,0,0
860,2178661,1335,0,0,0,0,0
860,2192907,1319,0,0,0,0,0
860,2121890,1248,0,0,0,0,0
860,2173582,1240,0,0,0,0,0
860,2177774,1290,0,0,0,0,0
860,2224955,1367,0,0,0,0,0
860,2175141,1301,0,0,0,0,0
860,2169197,1324,0,0,0,0,0
860,2191382,1367,0,0,0,0,0
860,2148857,1316,0,0,0,0,0
860,2127141,1287,0,0,0,0,0
880,2258769,1441,0,0,0,0,0
880,2215158,1292,0,0,0,0,0
880,2204477,1332,0,0,0,0,0
880,2236276,1232,0,0,0,0,0
880,2306895,1386,0,0,0,0,0
880,2211108,1357,0,0,0,0,0
880,2164991,1343,0,0,0,0,0
880,2227449,1331,0,0,0,0,0
880,2209905,1388,0,0,0,0,0
880,2204219,1344,0,0,0,0,0
880,2209056,1392,0,0,0,0,0
880,2175829,1222,0,0,0,0,0
880,2268649,1336,0,0,0,0,0
880,2246484,1300,0,0,0,0,0
880,2244353,1381,0,0,0,0,0
880,2176209,1278,0,0,0,0,0
880,2212820,1351,0,0,0,0,0
880,2245870,1378,0,0,0,0,0
880,2232784,1413,0,0,0,0,0
880,2220655,1335,0,0,0,0,0
900,2266239,1491,0,0,0,0,0
900,2265828,1352,0,0,0,0,0
900,2299525,1390,0,0,0,0,0
900,2308531,1338,0,0,0,0,0
900,2303415,1296,0,0,0,0,0
900,2288711,1378,0,0,0,0,0
900,2218179,1220,0,0,0,0,0
900,2262641,1298,0,0,0,0,0
900,2262584,1366,0,0,0,0,0
900,2223771,1341,0,0,0,0,0
900,2352508,1598,0,0,0,0,0
900,2304543,1361,0,0,0,0,0
900,2279208,1318,0,0,0,0,0
900,2282101,1315,0,0,0,0,0
900,2226969,1309,0,0,0,0,0
900,2272939,1274,0,0,0,0,0
900,2269602,1291,0,0,0,0,0
900,2256242,1296,0,0,0,0,0
900,2303921,1267,0,0,0,0,0
900,2282326,1257,0,0,0,0,0
920,2317200,1496,0,0,0,0,0
920,2333571,1346,0,0,0,0,0
920,2328942,1402,0,0,0,0,0
920,2271353,1267,0,0,0,0,0
920,2319512,1370,0,0,0,0,0
920,2355343,1262,0,0,0,0,0
920,2314747,1285,0,0,0,0,0
920,2370185,1424,0,0,0,0,0
920,2264572,1286,0,0,0,0,0
920,2298247,1227,0,0,0,0,0
920,2336477,1267,0,0,0,0,0
920,2335693,1354,0,0,0,0,0
920,2337074,1344,0,0,0,0,0
920,2334840,1309,0,0,0,0,0
920,2336103,1275,0,0,0,0,0
920,2359894,1294,0,0,0,0,0
920,2271040,1248,0,0,0,0,0
920,2338570,1300,0,0,0,0,0
920,2278222,1304,0,0,0,0,0
920,2330059,1358,0,0,0,0,0
940,2389623,1386,0,0,0,0,0
940,2389249,1373,0,0,0,0,0
940,2359130,1308,0,0,0,0,0
940,2405170,1347,0,0,0,0,0
940,2401407,1373,0,0,0,0,0
940,2415000,1323,0,0,0,0,0
940,2412323,1294,0,0,0,0,0
940,2342602,1284,0,0,0,0,0
940,2356534,1286,0,0,0,0,0
940,2415115,1335,0,0,0,0,0
940,2401070,1265,0,0,0,0,0
940,2335343,1275,0,0,0,0,0
940,2381528,1303,0,0,0,0,0
940,2397197,1347,0,0,0,0,0
940,2392637,1266,0,0,0,0,0
940,2397913,1236,0,0,0,0,0
940,2403896,1351,0,0,0,0,0
940,2447684,1369,0,0,0,0,0
940,2343857,1272,0,0,0,0,0
940,2388975,1304,0,0,0,0,0
960,2466024,1446,0,0,0,0,0
960,2453482,1270,0,0,0,0,0
960,2424348,1329,0,0,0,0,0
960,2451880,1414,0,0,0,0,0
960,2414474,1296,0,0,0,0,0
960,2409263,1262,0,0,0,0,0
960,2414591,1390,0,0,0,0,0
960,2417776,1294,0,0,0,0,0
960,2437649,1276,0,0,0,0,0
960,2417792,1343,0,0,0,0,0
960,2412405,1335,0,0,0,0,0
960,2442243,1289,0,0,0,0,0
960,2446893,1262,0,0,0,0,0
960,2426243,1301,0,0,0,0,0
960,2445047,1296,0,0,0,0,0
960,2444399,1284,0,0,0,0,0
960,2417065,1320,0,0,0,0,0
960,2446024,1287,0,0,0,0,0
960,2454699,1284,0,0,0,0,0
960,2432131,1265,0,0,0,0,0
980,2419592,1403,0,0,0,0,0
980,2490320,1393,0,0,0,0,0
980,2417749,1341,0,0,0,0,0
980,2451558,1383,0,0,0,0,0
980,2488425,1296,0,0,0,0,0
980,2485738,1260,0,0,0,0,0
980,2455542,1361,0,0,0,0,0
980,2441420,1341,0,0,0,0,0
980,2418294,1292,0,0,0,0,0
980,2495300,1362,0,0,0,0,0
980,2491899,1283,0,0,0,0,0
980,2499354,1312,0,0,0,0,0
980,2495979,1316,0,0,0,0,0
980,2500043,1351,0,0,0,0,0
980,2430536,1342,0,0,0,0,0
980,2494826,1350,0,0,0,0,0
980,2498161,1300,0,0,0,0,0
980,2520118,1370,0,0,0,0,0
980,2489012,1333,0,0,0,0,0
980,2516947,1378,0,0,0,0,0
1000,2514557,1484,0,0,0,0,0
1000,2564294,1334,0,0,0,0,0
1000,2527994,1313,0,0,0,0,0
1000,2519127,1332,0,0,0,0,0
1000,2543243,1347,0,0,0,0,0
1000,2463243,1258,0,0,0,0,0
1000,2524053,1320,0,0,0,0,0
1000,2499780,1265,0,0,0,0,0
1000,2534402,1362,0,0,0,0,0
1000,2512809,1433,0,0,0,0,0
1000,2553597,1326,0,0,0,0,0
1000,2543535,1307,0,0,0,0,0
1000,2502719,1339,0,0,0,0,0
1000,2493630,1246,0,0,0,0,0
1000,2517825,1286,0,0,0,0,0
1000,2534105,1413,0,0,0,0,0
1000,2556491,1297,0,0,0,0,0
1000,2530762,1281,0,0,0,0,0
1000,2560105,1433,0,0,0,0,0
1000,2553195,1333,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=       16
    + c    2.518
              µs

Reads = 0 + (0 * c)
Writes = 0 + (0 * c)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    c   mean µs  sigma µs       %
    0     8.586     0.143    1.6%
   20     63.06     0.174    0.2%
   40     114.4      0.44    0.3%
   60     166.4     0.268    0.1%
   80     214.7     0.183    0.0%
  100     271.4      0.33    0.1%
  120     316.2     0.213    0.0%
  140     369.2      2.72    0.7%
  160     418.7     2.691    0.6%
  180     467.2      1.68    0.3%
  200     520.6     1.781    0.3%
  220     571.8     0.616    0.1%
  240       619     6.288    1.0%
  260     675.4     5.106    0.7%
  280     725.9     2.442    0.3%
  300     770.5     10.02    1.3%
  320     818.3     5.654    0.6%
  340     880.4     3.422    0.3%
  360       923     1.856    0.2%
  380     970.9     3.772    0.3%
  400      1032     7.523    0.7%
  420      1079     4.555    0.4%
  440      1123     2.835    0.2%
  460      1187     4.105    0.3%
  480      1225     1.782    0.1%
  500      1277      4.97    0.3%
  520      1339     3.626    0.2%
  540      1378     2.436    0.1%
  560      1429     2.273    0.1%
  580      1493     5.342    0.3%
  600      1524     2.614    0.1%
  620      1585     4.437    0.2%
  640      1626     3.874    0.2%
  660      1681     6.837    0.4%
  680      1733      6.46    0.3%
  700      1771     3.367    0.1%
  720      1825     6.955    0.3%
  740      1880     8.448    0.4%
  760      1931     12.85    0.6%
  780      1981     10.24    0.5%
  800      2020     9.164    0.4%
  820      2077     11.73    0.5%
  840      2116     12.81    0.6%
  860      2170     7.169    0.3%
  880      2221     11.89    0.5%
  900      2276     11.05    0.4%
  920      2328     7.992    0.3%
  940      2394     6.719    0.2%
  960      2433     10.65    0.4%
  980      2483     15.49    0.6%
 1000      2528     9.637    0.3%

Quality and confidence:
param     error
c         0.001

Model:
Time ~=    17.83
    + c    2.515
              µs

Reads = 0 + (0 * c)
Writes = 0 + (0 * c)

Pallet: "pallet_utility", Extrinsic: "dispatch_as", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
11700,1293,0,0,0,0,0
9187,1200,0,0,0,0,0
8792,1211,0,0,0,0,0
8587,1170,0,0,0,0,0
8497,1135,0,0,0,0,0
8599,1202,0,0,0,0,0
8575,1179,0,0,0,0,0
8530,1235,0,0,0,0,0
8450,1188,0,0,0,0,0
8477,1179,0,0,0,0,0
8591,1185,0,0,0,0,0
8571,1187,0,0,0,0,0
8387,1152,0,0,0,0,0
8414,1143,0,0,0,0,0
8389,1162,0,0,0,0,0
8914,1245,0,0,0,0,0
8496,1143,0,0,0,0,0
8368,1141,0,0,0,0,0
8457,1184,0,0,0,0,0
8442,1207,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     8.53
              µs

Reads = 0
Writes = 0

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     8.53
              µs

Reads = 0
Writes = 0

