Pallet: "pallet_tips", Extrinsic: "report_awesome", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
108,13,19422,1351,0,0,0,0,0
108,13,19113,1334,0,0,0,0,0
108,13,22513,1336,0,0,0,0,0
108,13,19043,1338,0,0,0,0,0
108,13,19124,1344,0,0,0,0,0
114,13,23436,1479,0,0,0,0,0
114,13,20188,1353,0,0,0,0,0
114,13,19698,1332,0,0,0,0,0
114,13,19033,1325,0,0,0,0,0
114,13,19557,1361,0,0,0,0,0
114,13,19388,1363,0,0,0,0,0
114,13,19081,1333,0,0,0,0,0
114,13,19113,1357,0,0,0,0,0
114,13,19159,1328,0,0,0,0,0
114,13,19360,1312,0,0,0,0,0
114,13,19297,1335,0,0,0,0,0
114,13,19646,1339,0,0,0,0,0
114,13,19333,1325,0,0,0,0,0
114,13,19048,1305,0,0,0,0,0
114,13,20064,1328,0,0,0,0,0
114,13,19342,1356,0,0,0,0,0
114,13,19566,1382,0,0,0,0,0
114,13,22695,1283,0,0,0,0,0
114,13,19427,1336,0,0,0,0,0
114,13,19075,1349,0,0,0,0,0
120,13,22749,1443,0,0,0,0,0
120,13,19366,1375,0,0,0,0,0
120,13,19104,1326,0,0,0,0,0
120,13,18845,1234,0,0,0,0,0
120,13,19057,1321,0,0,0,0,0
120,13,18741,1277,0,0,0,0,0
120,13,18551,1308,0,0,0,0,0
120,13,19010,1275,0,0,0,0,0
120,13,18993,1289,0,0,0,0,0
120,13,18867,1294,0,0,0,0,0
120,13,18901,1325,0,0,0,0,0
120,13,19163,1242,0,0,0,0,0
120,13,31839,1274,0,0,0,0,0
120,13,19545,1336,0,0,0,0,0
120,13,19585,1328,0,0,0,0,0
120,13,19369,1330,0,0,0,0,0
120,13,19607,1295,0,0,0,0,0
120,13,22473,1358,0,0,0,0,0
120,13,19467,1293,0,0,0,0,0
120,13,19186,1309,0,0,0,0,0
126,13,23361,1565,0,0,0,0,0
126,13,19525,1426,0,0,0,0,0
126,13,19635,1377,0,0,0,0,0
126,13,20084,1450,0,0,0,0,0
126,13,19382,1398,0,0,0,0,0
126,13,19442,1396,0,0,0,0,0
126,13,19314,1438,0,0,0,0,0
126,13,19403,1393,0,0,0,0,0
126,13,19145,1387,0,0,0,0,0
126,13,19200,1333,0,0,0,0,0
126,13,19691,1363,0,0,0,0,0
126,13,18929,1358,0,0,0,0,0
126,13,19965,1432,0,0,0,0,0
126,13,19305,1313,0,0,0,0,0
126,13,19428,1346,0,0,0,0,0
126,13,19051,1371,0,0,0,0,0
126,13,19029,1361,0,0,0,0,0
126,13,22451,1386,0,0,0,0,0
126,13,19053,1385,0,0,0,0,0
126,13,18851,1397,0,0,0,0,0
132,13,22265,1435,0,0,0,0,0
132,13,19660,1295,0,0,0,0,0
132,13,19242,1325,0,0,0,0,0
132,13,19413,1372,0,0,0,0,0
132,13,19358,1339,0,0,0,0,0
132,13,18924,1273,0,0,0,0,0
132,13,19690,1285,0,0,0,0,0
132,13,19579,1384,0,0,0,0,0
132,13,19386,1313,0,0,0,0,0
132,13,19028,1330,0,0,0,0,0
132,13,19077,1365,0,0,0,0,0
132,13,20464,1438,0,0,0,0,0
132,13,19053,1365,0,0,0,0,0
132,13,19699,1324,0,0,0,0,0
132,13,19033,1347,0,0,0,0,0
132,13,19543,1297,0,0,0,0,0
132,13,18740,1297,0,0,0,0,0
132,13,22316,1340,0,0,0,0,0
132,13,18971,1364,0,0,0,0,0
132,13,19094,1350,0,0,0,0,0
138,13,23297,1486,0,0,0,0,0
138,13,19609,1424,0,0,0,0,0
138,13,19686,1373,0,0,0,0,0
138,13,19717,1390,0,0,0,0,0
138,13,19494,1436,0,0,0,0,0
138,13,19678,1400,0,0,0,0,0
138,13,19511,1319,0,0,0,0,0
138,13,19588,1326,0,0,0,0,0
138,13,19175,1373,0,0,0,0,0
138,13,20290,1395,0,0,0,0,0
138,13,19532,1387,0,0,0,0,0
138,13,19368,1362,0,0,0,0,0
138,13,19414,1388,0,0,0,0,0
138,13,18975,1330,0,0,0,0,0
138,13,19451,1400,0,0,0,0,0
138,13,19546,1314,0,0,0,0,0
138,13,19160,1391,0,0,0,0,0
138,13,22623,1341,0,0,0,0,0
138,13,19773,1294,0,0,0,0,0
138,13,19269,1314,0,0,0,0,0
144,13,23254,1481,0,0,0,0,0
144,13,19941,1402,0,0,0,0,0
144,13,19530,1325,0,0,0,0,0
144,13,19685,1315,0,0,0,0,0
144,13,19124,1357,0,0,0,0,0
144,13,19298,1353,0,0,0,0,0
144,13,18819,1383,0,0,0,0,0
144,13,19863,1318,0,0,0,0,0
144,13,19505,1308,0,0,0,0,0
144,13,18998,1360,0,0,0,0,0
144,13,19965,1335,0,0,0,0,0
144,13,19262,1358,0,0,0,0,0
144,13,19445,1313,0,0,0,0,0
144,13,19114,1341,0,0,0,0,0
144,13,19101,1395,0,0,0,0,0
144,13,18896,1412,0,0,0,0,0
144,13,19392,1281,0,0,0,0,0
144,13,22265,1332,0,0,0,0,0
144,13,19250,1335,0,0,0,0,0
144,13,19001,1382,0,0,0,0,0
150,13,22600,1579,0,0,0,0,0
150,13,19765,1337,0,0,0,0,0
150,13,19049,1274,0,0,0,0,0
150,13,19094,1325,0,0,0,0,0
150,13,19194,1319,0,0,0,0,0
150,13,19343,1273,0,0,0,0,0
150,13,19696,1355,0,0,0,0,0
150,13,19739,1358,0,0,0,0,0
150,13,19656,1359,0,0,0,0,0
150,13,19561,1349,0,0,0,0,0
150,13,19559,1304,0,0,0,0,0
150,13,19529,1359,0,0,0,0,0
150,13,19514,1309,0,0,0,0,0
150,13,19433,1320,0,0,0,0,0
150,13,19952,1387,0,0,0,0,0
150,13,19653,1318,0,0,0,0,0
150,13,19567,1259,0,0,0,0,0
150,13,22345,1383,0,0,0,0,0
150,13,19974,1394,0,0,0,0,0
150,13,19113,1330,0,0,0,0,0
156,13,23125,1526,0,0,0,0,0
156,13,19868,1390,0,0,0,0,0
156,13,19694,1380,0,0,0,0,0
156,13,19739,1334,0,0,0,0,0
156,13,19367,1341,0,0,0,0,0
156,13,19736,2119,0,0,0,0,0
156,13,19612,1343,0,0,0,0,0
156,13,19395,1339,0,0,0,0,0
156,13,19223,1297,0,0,0,0,0
156,13,19512,1399,0,0,0,0,0
156,13,19200,1388,0,0,0,0,0
156,13,19525,1366,0,0,0,0,0
156,13,19104,1316,0,0,0,0,0
156,13,18909,1343,0,0,0,0,0
156,13,19132,1327,0,0,0,0,0
156,13,19127,1345,0,0,0,0,0
156,13,19463,1331,0,0,0,0,0
156,13,22986,1409,0,0,0,0,0
156,13,19945,1377,0,0,0,0,0
156,13,19763,1361,0,0,0,0,0
162,13,22687,1455,0,0,0,0,0
162,13,19580,1331,0,0,0,0,0
162,13,19118,1329,0,0,0,0,0
162,13,19167,1292,0,0,0,0,0
162,13,19057,1460,0,0,0,0,0
162,13,19134,1281,0,0,0,0,0
162,13,19036,1327,0,0,0,0,0
162,13,19214,1298,0,0,0,0,0
162,13,18961,1322,0,0,0,0,0
162,13,18896,1286,0,0,0,0,0
162,13,18860,1305,0,0,0,0,0
162,13,19013,1319,0,0,0,0,0
162,13,18916,1338,0,0,0,0,0
162,13,18695,1303,0,0,0,0,0
162,13,18809,1348,0,0,0,0,0
162,13,19373,1318,0,0,0,0,0
162,13,18851,1280,0,0,0,0,0
162,13,21959,1260,0,0,0,0,0
162,13,19168,1322,0,0,0,0,0
162,13,19096,1286,0,0,0,0,0
168,13,23218,1492,0,0,0,0,0
168,13,19908,1412,0,0,0,0,0
168,13,19521,1405,0,0,0,0,0
168,13,19441,1359,0,0,0,0,0
168,13,20076,1379,0,0,0,0,0
168,13,19891,1404,0,0,0,0,0
168,13,19395,1409,0,0,0,0,0
168,13,19219,1358,0,0,0,0,0
168,13,19356,1396,0,0,0,0,0
168,13,19922,1371,0,0,0,0,0
168,13,19167,1373,0,0,0,0,0
168,13,19549,1358,0,0,0,0,0
168,13,19751,1398,0,0,0,0,0
168,13,19350,1315,0,0,0,0,0
168,13,19266,1319,0,0,0,0,0
168,13,19148,1333,0,0,0,0,0
168,13,19303,1333,0,0,0,0,0
168,13,22517,1350,0,0,0,0,0
168,13,19347,1363,0,0,0,0,0
168,13,18771,1391,0,0,0,0,0
174,13,23263,1472,0,0,0,0,0
174,13,20042,1353,0,0,0,0,0
174,13,19796,1320,0,0,0,0,0
174,13,20116,1317,0,0,0,0,0
174,13,19535,1360,0,0,0,0,0
174,13,19389,1423,0,0,0,0,0
174,13,19549,1363,0,0,0,0,0
174,13,19481,1336,0,0,0,0,0
174,13,19297,1390,0,0,0,0,0
174,13,19561,1312,0,0,0,0,0
174,13,19423,1370,0,0,0,0,0
174,13,19616,1402,0,0,0,0,0
174,13,19811,1400,0,0,0,0,0
174,13,19514,1443,0,0,0,0,0
174,13,19454,1387,0,0,0,0,0
174,13,19389,1419,0,0,0,0,0
174,13,19625,1405,0,0,0,0,0
174,13,22495,1382,0,0,0,0,0
174,13,19279,1422,0,0,0,0,0
174,13,19654,1395,0,0,0,0,0
180,13,23532,1475,0,0,0,0,0
180,13,20213,1339,0,0,0,0,0
180,13,20117,1411,0,0,0,0,0
180,13,19586,1385,0,0,0,0,0
180,13,19481,1363,0,0,0,0,0
180,13,19259,1373,0,0,0,0,0
180,13,19122,1364,0,0,0,0,0
180,13,19402,1342,0,0,0,0,0
180,13,19444,1375,0,0,0,0,0
180,13,19481,1348,0,0,0,0,0
180,13,18860,1350,0,0,0,0,0
180,13,19356,1374,0,0,0,0,0
180,13,19475,1307,0,0,0,0,0
180,13,19250,1339,0,0,0,0,0
180,13,19420,1355,0,0,0,0,0
180,13,19407,1331,0,0,0,0,0
180,13,19226,1340,0,0,0,0,0
180,13,23215,1355,0,0,0,0,0
180,13,19254,1328,0,0,0,0,0
180,13,19387,1343,0,0,0,0,0
186,13,23442,1460,0,0,0,0,0
186,13,20213,1330,0,0,0,0,0
186,13,19806,1336,0,0,0,0,0
186,13,19751,1331,0,0,0,0,0
186,13,19309,1302,0,0,0,0,0
186,13,19618,1324,0,0,0,0,0
186,13,19628,1358,0,0,0,0,0
186,13,19632,1356,0,0,0,0,0
186,13,19648,1293,0,0,0,0,0
186,13,19505,1311,0,0,0,0,0
186,13,19391,1379,0,0,0,0,0
186,13,19437,1313,0,0,0,0,0
186,13,19233,1319,0,0,0,0,0
186,13,19061,1285,0,0,0,0,0
186,13,19321,1302,0,0,0,0,0
186,13,19170,1342,0,0,0,0,0
186,13,19322,1386,0,0,0,0,0
186,13,22591,1393,0,0,0,0,0
186,13,19027,1344,0,0,0,0,0
186,13,19894,1350,0,0,0,0,0
192,13,23454,1552,0,0,0,0,0
192,13,19856,1367,0,0,0,0,0
192,13,19878,1433,0,0,0,0,0
192,13,19769,1415,0,0,0,0,0
192,13,19298,1329,0,0,0,0,0
192,13,19189,1357,0,0,0,0,0
192,13,19296,1385,0,0,0,0,0
192,13,19163,1431,0,0,0,0,0
192,13,19691,1370,0,0,0,0,0
192,13,19647,1458,0,0,0,0,0
192,13,18980,1448,0,0,0,0,0
192,13,19360,1456,0,0,0,0,0
192,13,19268,1375,0,0,0,0,0
192,13,19432,1375,0,0,0,0,0
192,13,19621,1382,0,0,0,0,0
192,13,19382,1419,0,0,0,0,0
192,13,20053,1383,0,0,0,0,0
192,13,22933,1395,0,0,0,0,0
192,13,19594,1399,0,0,0,0,0
192,13,19689,1414,0,0,0,0,0
198,13,23182,1515,0,0,0,0,0
198,13,19810,1396,0,0,0,0,0
198,13,19398,1364,0,0,0,0,0
198,13,19711,1426,0,0,0,0,0
198,13,19490,1336,0,0,0,0,0
198,13,19459,1345,0,0,0,0,0
198,13,19888,1327,0,0,0,0,0
198,13,19652,1292,0,0,0,0,0
198,13,19727,1317,0,0,0,0,0
198,13,19402,1372,0,0,0,0,0
198,13,19391,1332,0,0,0,0,0
198,13,19927,1293,0,0,0,0,0
198,13,19642,1343,0,0,0,0,0
198,13,19605,1366,0,0,0,0,0
198,13,19321,1348,0,0,0,0,0
198,13,18966,1350,0,0,0,0,0
198,13,19871,1333,0,0,0,0,0
198,13,22683,1348,0,0,0,0,0
198,13,19414,1354,0,0,0,0,0
198,13,19883,1314,0,0,0,0,0
204,13,22904,1413,0,0,0,0,0
204,13,19606,1359,0,0,0,0,0
204,13,19785,1334,0,0,0,0,0
204,13,19202,1324,0,0,0,0,0
204,13,19158,1325,0,0,0,0,0
204,13,19215,1323,0,0,0,0,0
204,13,18892,1291,0,0,0,0,0
204,13,18798,1308,0,0,0,0,0
204,13,18927,1258,0,0,0,0,0
204,13,19416,1295,0,0,0,0,0
204,13,32127,1283,0,0,0,0,0
204,13,19325,1318,0,0,0,0,0
204,13,19115,1308,0,0,0,0,0
204,13,19364,1324,0,0,0,0,0
204,13,19518,1314,0,0,0,0,0
204,13,19301,1369,0,0,0,0,0
204,13,19430,1294,0,0,0,0,0
204,13,22617,1315,0,0,0,0,0
204,13,19345,1356,0,0,0,0,0
204,13,19099,1350,0,0,0,0,0
210,13,22950,1518,0,0,0,0,0
210,13,20152,1380,0,0,0,0,0
210,13,19802,1373,0,0,0,0,0
210,13,19897,1296,0,0,0,0,0
210,13,19412,1365,0,0,0,0,0
210,13,19439,1344,0,0,0,0,0
210,13,19290,1373,0,0,0,0,0
210,13,19748,1354,0,0,0,0,0
210,13,19468,1360,0,0,0,0,0
210,13,20132,1401,0,0,0,0,0
210,13,19362,1412,0,0,0,0,0
210,13,19602,1333,0,0,0,0,0
210,13,19978,1394,0,0,0,0,0
210,13,19602,1408,0,0,0,0,0
210,13,19236,1348,0,0,0,0,0
210,13,19450,1285,0,0,0,0,0
210,13,19259,1381,0,0,0,0,0
210,13,22402,1360,0,0,0,0,0
210,13,19455,1321,0,0,0,0,0
210,13,19343,1320,0,0,0,0,0
216,13,23024,1472,0,0,0,0,0
216,13,19837,1388,0,0,0,0,0
216,13,19301,1418,0,0,0,0,0
216,13,19292,1361,0,0,0,0,0
216,13,19148,1394,0,0,0,0,0
216,13,19300,1380,0,0,0,0,0
216,13,19417,1446,0,0,0,0,0
216,13,19413,1306,0,0,0,0,0
216,13,19340,1351,0,0,0,0,0
216,13,19149,1393,0,0,0,0,0
216,13,18851,1318,0,0,0,0,0
216,13,19022,1385,0,0,0,0,0
216,13,19674,1410,0,0,0,0,0
216,13,19128,1392,0,0,0,0,0
216,13,19445,1353,0,0,0,0,0
216,13,19639,1384,0,0,0,0,0
216,13,18942,1327,0,0,0,0,0
216,13,22165,1391,0,0,0,0,0
216,13,19580,1351,0,0,0,0,0
216,13,19182,1353,0,0,0,0,0
222,13,23354,1512,0,0,0,0,0
222,13,20051,1340,0,0,0,0,0
222,13,19797,1319,0,0,0,0,0
222,13,19736,1356,0,0,0,0,0
222,13,19509,1384,0,0,0,0,0
222,13,19856,1408,0,0,0,0,0
222,13,19153,1354,0,0,0,0,0
222,13,19263,1335,0,0,0,0,0
222,13,19328,1352,0,0,0,0,0
222,13,19393,1315,0,0,0,0,0
222,13,19587,1372,0,0,0,0,0
222,13,19641,1371,0,0,0,0,0
222,13,19472,1333,0,0,0,0,0
222,13,19118,1340,0,0,0,0,0
222,13,19361,1322,0,0,0,0,0
222,13,19518,1314,0,0,0,0,0
222,13,19311,1305,0,0,0,0,0
222,13,22623,1345,0,0,0,0,0
222,13,19210,1308,0,0,0,0,0
222,13,19618,1315,0,0,0,0,0
228,13,23234,1467,0,0,0,0,0
228,13,20239,1309,0,0,0,0,0
228,13,19759,1388,0,0,0,0,0
228,13,19734,1319,0,0,0,0,0
228,13,19113,1327,0,0,0,0,0
228,13,19293,1331,0,0,0,0,0
228,13,19614,1326,0,0,0,0,0
228,13,19531,1356,0,0,0,0,0
228,13,19306,1332,0,0,0,0,0
228,13,19790,1352,0,0,0,0,0
228,13,19556,1319,0,0,0,0,0
228,13,19583,1267,0,0,0,0,0
228,13,18982,1306,0,0,0,0,0
228,13,19077,1369,0,0,0,0,0
228,13,19227,1326,0,0,0,0,0
228,13,19344,1330,0,0,0,0,0
228,13,18937,1283,0,0,0,0,0
228,13,22434,1343,0,0,0,0,0
228,13,18881,1259,0,0,0,0,0
228,13,19100,1327,0,0,0,0,0
234,13,22467,1531,0,0,0,0,0
234,13,19198,1376,0,0,0,0,0
234,13,18771,1300,0,0,0,0,0
234,13,18983,1333,0,0,0,0,0
234,13,19157,1348,0,0,0,0,0
234,13,19112,1339,0,0,0,0,0
234,13,19009,1372,0,0,0,0,0
234,13,19791,1340,0,0,0,0,0
234,13,20026,1334,0,0,0,0,0
234,13,19611,1321,0,0,0,0,0
234,13,19326,1311,0,0,0,0,0
234,13,19721,1284,0,0,0,0,0
234,13,19293,1363,0,0,0,0,0
234,13,19170,1332,0,0,0,0,0
234,13,19815,1396,0,0,0,0,0
234,13,19692,1304,0,0,0,0,0
234,13,19420,1386,0,0,0,0,0
234,13,22576,1332,0,0,0,0,0
234,13,19525,1318,0,0,0,0,0
234,13,20664,1313,0,0,0,0,0
240,13,23351,1518,0,0,0,0,0
240,13,20074,1458,0,0,0,0,0
240,13,19804,1374,0,0,0,0,0
240,13,20111,1406,0,0,0,0,0
240,13,20364,1337,0,0,0,0,0
240,13,19540,1388,0,0,0,0,0
240,13,19433,1372,0,0,0,0,0
240,13,19277,1372,0,0,0,0,0
240,13,19296,1371,0,0,0,0,0
240,13,19503,1418,0,0,0,0,0
240,13,19721,1347,0,0,0,0,0
240,13,19293,1361,0,0,0,0,0
240,13,19763,1408,0,0,0,0,0
240,13,19059,1364,0,0,0,0,0
240,13,19438,1390,0,0,0,0,0
240,13,19531,1405,0,0,0,0,0
240,13,19972,1382,0,0,0,0,0
240,13,22656,1380,0,0,0,0,0
240,13,20556,1367,0,0,0,0,0
240,13,19260,1365,0,0,0,0,0
246,13,24203,1531,0,0,0,0,0
246,13,20124,1395,0,0,0,0,0
246,13,19938,1379,0,0,0,0,0
246,13,19700,1441,0,0,0,0,0
246,13,19881,1447,0,0,0,0,0
246,13,19720,1386,0,0,0,0,0
246,13,19559,1410,0,0,0,0,0
246,13,19482,1360,0,0,0,0,0
246,13,19659,1382,0,0,0,0,0
246,13,19882,1368,0,0,0,0,0
246,13,19584,1390,0,0,0,0,0
246,13,19300,1413,0,0,0,0,0
246,13,19373,1383,0,0,0,0,0
246,13,19576,1429,0,0,0,0,0
246,13,19378,1410,0,0,0,0,0
246,13,19289,1434,0,0,0,0,0
246,13,19469,1381,0,0,0,0,0
246,13,24151,1428,0,0,0,0,0
246,13,19760,1394,0,0,0,0,0
246,13,19509,1406,0,0,0,0,0
252,13,23597,1515,0,0,0,0,0
252,13,19861,1417,0,0,0,0,0
252,13,19976,1463,0,0,0,0,0
252,13,19686,1386,0,0,0,0,0
252,13,19654,1343,0,0,0,0,0
252,13,20300,1335,0,0,0,0,0
252,13,19581,1369,0,0,0,0,0
252,13,19828,1378,0,0,0,0,0
252,13,19813,1327,0,0,0,0,0
252,13,19633,1394,0,0,0,0,0
252,13,19743,1314,0,0,0,0,0
252,13,19790,1367,0,0,0,0,0
252,13,19597,1395,0,0,0,0,0
252,13,19109,1428,0,0,0,0,0
252,13,19222,1381,0,0,0,0,0
252,13,19609,1372,0,0,0,0,0
252,13,19891,1384,0,0,0,0,0
252,13,23002,1340,0,0,0,0,0
252,13,19691,1373,0,0,0,0,0
252,13,19530,1349,0,0,0,0,0
258,13,24061,1536,0,0,0,0,0
258,13,19574,1417,0,0,0,0,0
258,13,19598,1373,0,0,0,0,0
258,13,19277,1356,0,0,0,0,0
258,13,19077,1324,0,0,0,0,0
258,13,19264,1301,0,0,0,0,0
258,13,19193,1326,0,0,0,0,0
258,13,19349,1308,0,0,0,0,0
258,13,19052,1386,0,0,0,0,0
258,13,18876,1307,0,0,0,0,0
258,13,19393,1300,0,0,0,0,0
258,13,19038,1344,0,0,0,0,0
258,13,18762,1365,0,0,0,0,0
258,13,19051,1380,0,0,0,0,0
258,13,19108,1303,0,0,0,0,0
258,13,19837,1323,0,0,0,0,0
258,13,19643,1344,0,0,0,0,0
258,13,22460,1339,0,0,0,0,0
258,13,19374,1339,0,0,0,0,0
258,13,19535,1326,0,0,0,0,0
264,13,24342,1446,0,0,0,0,0
264,13,20052,1431,0,0,0,0,0
264,13,20008,1440,0,0,0,0,0
264,13,19818,1357,0,0,0,0,0
264,13,20120,1433,0,0,0,0,0
264,13,19449,1388,0,0,0,0,0
264,13,19957,1333,0,0,0,0,0
264,13,19499,1365,0,0,0,0,0
264,13,19626,1358,0,0,0,0,0
264,13,19610,1400,0,0,0,0,0
264,13,19786,1413,0,0,0,0,0
264,13,19434,1411,0,0,0,0,0
264,13,19936,1351,0,0,0,0,0
264,13,20131,1389,0,0,0,0,0
264,13,19702,1395,0,0,0,0,0
264,13,19338,1333,0,0,0,0,0
264,13,19754,1344,0,0,0,0,0
264,13,22849,1361,0,0,0,0,0
264,13,19426,1286,0,0,0,0,0
264,13,19809,1383,0,0,0,0,0
270,13,24451,1432,0,0,0,0,0
270,13,19682,1315,0,0,0,0,0
270,13,19465,1344,0,0,0,0,0
270,13,19071,1322,0,0,0,0,0
270,13,19266,1322,0,0,0,0,0
270,13,19633,1340,0,0,0,0,0
270,13,19260,1311,0,0,0,0,0
270,13,19287,1311,0,0,0,0,0
270,13,19156,1338,0,0,0,0,0
270,13,19050,1323,0,0,0,0,0
270,13,19220,1373,0,0,0,0,0
270,13,19093,1369,0,0,0,0,0
270,13,19074,2116,0,0,0,0,0
270,13,19542,1360,0,0,0,0,0
270,13,19419,1316,0,0,0,0,0
270,13,19187,1321,0,0,0,0,0
270,13,19481,1320,0,0,0,0,0
270,13,22327,1326,0,0,0,0,0
270,13,19354,1327,0,0,0,0,0
270,13,19222,1324,0,0,0,0,0
276,13,24698,1492,0,0,0,0,0
276,13,20062,1321,0,0,0,0,0
276,13,20017,1324,0,0,0,0,0
276,13,19731,1335,0,0,0,0,0
276,13,19528,1334,0,0,0,0,0
276,13,19630,1435,0,0,0,0,0
276,13,19644,1310,0,0,0,0,0
276,13,19968,1339,0,0,0,0,0
276,13,19598,1356,0,0,0,0,0
276,13,20309,1326,0,0,0,0,0
276,13,19645,1326,0,0,0,0,0
276,13,20186,1319,0,0,0,0,0
276,13,19555,1306,0,0,0,0,0
276,13,19946,1343,0,0,0,0,0
276,13,19785,1388,0,0,0,0,0
276,13,19681,1351,0,0,0,0,0
276,13,19690,1299,0,0,0,0,0
276,13,23242,1304,0,0,0,0,0
276,13,19506,1373,0,0,0,0,0
276,13,19461,1346,0,0,0,0,0
282,13,24757,1489,0,0,0,0,0
282,13,20246,1381,0,0,0,0,0
282,13,19649,1383,0,0,0,0,0
282,13,20106,1372,0,0,0,0,0
282,13,20522,1374,0,0,0,0,0
282,13,20239,1396,0,0,0,0,0
282,13,19579,1299,0,0,0,0,0
282,13,19753,1344,0,0,0,0,0
282,13,19926,1337,0,0,0,0,0
282,13,20068,1388,0,0,0,0,0
282,13,19637,1350,0,0,0,0,0
282,13,19647,1364,0,0,0,0,0
282,13,19788,1343,0,0,0,0,0
282,13,19544,1319,0,0,0,0,0
282,13,19395,1327,0,0,0,0,0
282,13,19541,1338,0,0,0,0,0
282,13,19498,1363,0,0,0,0,0
282,13,22780,1395,0,0,0,0,0
282,13,19286,1401,0,0,0,0,0
282,13,19494,1339,0,0,0,0,0
288,13,24255,1471,0,0,0,0,0
288,13,20580,1917,0,0,0,0,0
288,13,20116,1326,0,0,0,0,0
288,13,19989,1322,0,0,0,0,0
288,13,19747,1279,0,0,0,0,0
288,13,19617,1341,0,0,0,0,0
288,13,19961,1284,0,0,0,0,0
288,13,19336,1316,0,0,0,0,0
288,13,19620,1326,0,0,0,0,0
288,13,20167,1340,0,0,0,0,0
288,13,20077,1313,0,0,0,0,0
288,13,20044,1326,0,0,0,0,0
288,13,19415,1216,0,0,0,0,0
288,13,19645,1271,0,0,0,0,0
288,13,19326,1204,0,0,0,0,0
288,13,19604,1261,0,0,0,0,0
288,13,19718,1293,0,0,0,0,0
288,13,22843,1322,0,0,0,0,0
288,13,19597,1321,0,0,0,0,0
288,13,19675,1306,0,0,0,0,0
294,13,25166,1596,0,0,0,0,0
294,13,20378,1463,0,0,0,0,0
294,13,19504,1418,0,0,0,0,0
294,13,19642,1429,0,0,0,0,0
294,13,19836,1378,0,0,0,0,0
294,13,19822,1377,0,0,0,0,0
294,13,20566,1449,0,0,0,0,0
294,13,19357,1365,0,0,0,0,0
294,13,19740,1405,0,0,0,0,0
294,13,20054,1378,0,0,0,0,0
294,13,19593,1394,0,0,0,0,0
294,13,19324,1379,0,0,0,0,0
294,13,19964,1309,0,0,0,0,0
294,13,19474,1363,0,0,0,0,0
294,13,19637,1359,0,0,0,0,0
294,13,19710,1412,0,0,0,0,0
294,13,19652,1457,0,0,0,0,0
294,13,22287,1407,0,0,0,0,0
294,13,19559,1445,0,0,0,0,0
294,13,19734,1387,0,0,0,0,0
300,13,24638,1465,0,0,0,0,0
300,13,20294,1361,0,0,0,0,0
300,13,20581,1361,0,0,0,0,0
300,13,20000,1331,0,0,0,0,0
300,13,19471,1289,0,0,0,0,0
300,13,19908,1331,0,0,0,0,0
300,13,20145,1333,0,0,0,0,0
300,13,19923,1347,0,0,0,0,0
300,13,19518,1346,0,0,0,0,0
300,13,19741,1402,0,0,0,0,0
300,13,19743,1392,0,0,0,0,0
300,13,19421,1336,0,0,0,0,0
300,13,19659,1361,0,0,0,0,0
300,13,19937,1363,0,0,0,0,0
300,13,19747,1335,0,0,0,0,0
300,13,19509,1332,0,0,0,0,0
300,13,19974,1335,0,0,0,0,0
300,13,22858,1353,0,0,0,0,0
300,13,19600,1350,0,0,0,0,0
300,13,19602,1358,0,0,0,0,0
300,1,22393,1530,0,0,0,0,0
300,1,17914,1323,0,0,0,0,0
300,1,17402,1312,0,0,0,0,0
300,1,17199,1307,0,0,0,0,0
300,1,17076,1273,0,0,0,0,0
300,1,16893,1290,0,0,0,0,0
300,1,17324,1329,0,0,0,0,0
300,1,17156,1254,0,0,0,0,0
300,1,16836,1287,0,0,0,0,0
300,1,18701,1281,0,0,0,0,0
300,1,17072,1285,0,0,0,0,0
300,1,17155,1186,0,0,0,0,0
300,1,17033,1262,0,0,0,0,0
300,1,16827,1258,0,0,0,0,0
300,1,16642,1261,0,0,0,0,0
300,1,16984,1167,0,0,0,0,0
300,1,16687,1269,0,0,0,0,0
300,1,18765,1244,0,0,0,0,0
300,1,17175,1266,0,0,0,0,0
300,1,16794,1219,0,0,0,0,0
300,2,21570,1526,0,0,0,0,0
300,2,18116,1315,0,0,0,0,0
300,2,18062,1339,0,0,0,0,0
300,2,18532,1331,0,0,0,0,0
300,2,17703,1336,0,0,0,0,0
300,2,17488,1305,0,0,0,0,0
300,2,17711,1290,0,0,0,0,0
300,2,17428,1322,0,0,0,0,0
300,2,17593,1298,0,0,0,0,0
300,2,17407,1242,0,0,0,0,0
300,2,17281,1276,0,0,0,0,0
300,2,17440,1336,0,0,0,0,0
300,2,17656,1270,0,0,0,0,0
300,2,17121,1311,0,0,0,0,0
300,2,17143,1301,0,0,0,0,0
300,2,17192,1281,0,0,0,0,0
300,2,16983,1269,0,0,0,0,0
300,2,19284,1369,0,0,0,0,0
300,2,16931,1273,0,0,0,0,0
300,2,17128,1310,0,0,0,0,0
300,3,21793,1482,0,0,0,0,0
300,3,18022,1365,0,0,0,0,0
300,3,18282,1361,0,0,0,0,0
300,3,17851,1303,0,0,0,0,0
300,3,17710,1343,0,0,0,0,0
300,3,17764,1357,0,0,0,0,0
300,3,17699,1372,0,0,0,0,0
300,3,17554,1316,0,0,0,0,0
300,3,18025,1346,0,0,0,0,0
