Pallet: "pallet_identity", Extrinsic: "add_registrar", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
19,79,50940,1461,0,0,0,0,0
19,80,52760,1514,0,0,0,0,0
19,80,51545,1399,0,0,0,0,0
19,80,51829,1424,0,0,0,0,0
19,80,51441,1431,0,0,0,0,0
19,80,51157,1427,0,0,0,0,0
19,80,50865,1420,0,0,0,0,0
19,80,51785,1497,0,0,0,0,0
19,80,51501,1377,0,0,0,0,0
19,80,51962,1454,0,0,0,0,0
19,80,51791,1420,0,0,0,0,0
19,80,51676,1380,0,0,0,0,0
19,80,51467,1369,0,0,0,0,0
19,80,51705,1389,0,0,0,0,0
19,80,52226,1394,0,0,0,0,0
19,80,51834,1404,0,0,0,0,0
19,80,51655,1404,0,0,0,0,0
19,80,52270,1397,0,0,0,0,0
19,80,51932,1353,0,0,0,0,0
19,80,51497,1459,0,0,0,0,0
19,80,51565,1446,0,0,0,0,0
19,81,55107,1527,0,0,0,0,0
19,81,51893,1456,0,0,0,0,0
19,81,51600,1444,0,0,0,0,0
19,81,51740,1450,0,0,0,0,0
19,81,51662,1435,0,0,0,0,0
19,81,51486,1485,0,0,0,0,0
19,81,52061,1493,0,0,0,0,0
19,81,51638,1439,0,0,0,0,0
19,81,51787,1444,0,0,0,0,0
19,81,51724,1401,0,0,0,0,0
19,81,50828,1466,0,0,0,0,0
19,81,51194,1446,0,0,0,0,0
19,81,76930,1446,0,0,0,0,0
19,81,52553,1460,0,0,0,0,0
19,81,52232,1441,0,0,0,0,0
19,81,51570,1434,0,0,0,0,0
19,81,51684,1398,0,0,0,0,0
19,81,51962,1430,0,0,0,0,0
19,81,51834,1446,0,0,0,0,0
19,81,52406,1422,0,0,0,0,0
19,82,55190,1550,0,0,0,0,0
19,82,52555,1382,0,0,0,0,0
19,82,52743,1360,0,0,0,0,0
19,82,52970,1427,0,0,0,0,0
19,82,51865,1445,0,0,0,0,0
19,82,52801,1382,0,0,0,0,0
19,82,52500,1481,0,0,0,0,0
19,82,53295,1439,0,0,0,0,0
19,82,53309,1420,0,0,0,0,0
19,82,52550,1461,0,0,0,0,0
19,82,52174,1370,0,0,0,0,0
19,82,51962,1407,0,0,0,0,0
19,82,52990,1446,0,0,0,0,0
19,82,53075,1436,0,0,0,0,0
19,82,52854,1396,0,0,0,0,0
19,82,67882,1412,0,0,0,0,0
19,82,52925,1455,0,0,0,0,0
19,82,52649,1382,0,0,0,0,0
19,82,65640,1441,0,0,0,0,0
19,82,52441,1390,0,0,0,0,0
19,83,55963,1529,0,0,0,0,0
19,83,53352,1369,0,0,0,0,0
19,83,53279,1402,0,0,0,0,0
19,83,52911,1392,0,0,0,0,0
19,83,53458,1465,0,0,0,0,0
19,83,54143,1447,0,0,0,0,0
19,83,52815,1366,0,0,0,0,0
19,83,53181,1421,0,0,0,0,0
19,83,52777,1418,0,0,0,0,0
19,83,52725,1445,0,0,0,0,0
19,83,52540,1431,0,0,0,0,0
19,83,80140,1425,0,0,0,0,0
19,83,52639,1431,0,0,0,0,0
19,83,53261,1423,0,0,0,0,0
19,83,52659,1426,0,0,0,0,0
19,83,52509,1474,0,0,0,0,0
19,83,52272,1445,0,0,0,0,0
19,83,53478,1432,0,0,0,0,0
19,83,53049,1411,0,0,0,0,0
19,83,52893,1400,0,0,0,0,0
19,84,55907,1531,0,0,0,0,0
19,84,52867,1377,0,0,0,0,0
19,84,53333,1408,0,0,0,0,0
19,84,53022,1371,0,0,0,0,0
19,84,53617,1485,0,0,0,0,0
19,84,54091,1477,0,0,0,0,0
19,84,53309,1437,0,0,0,0,0
19,84,53337,1457,0,0,0,0,0
19,84,52807,1383,0,0,0,0,0
19,84,52633,1394,0,0,0,0,0
19,84,52851,1451,0,0,0,0,0
19,84,54186,1465,0,0,0,0,0
19,84,53648,1428,0,0,0,0,0
19,84,53120,1403,0,0,0,0,0
19,84,52807,1421,0,0,0,0,0
19,84,53768,1414,0,0,0,0,0
19,84,52988,1393,0,0,0,0,0
19,84,53595,1597,0,0,0,0,0
19,84,53121,1431,0,0,0,0,0
19,84,53235,1417,0,0,0,0,0
19,85,54491,1484,0,0,0,0,0
19,85,53447,1404,0,0,0,0,0
19,85,53065,1325,0,0,0,0,0
19,85,53078,1378,0,0,0,0,0
19,85,53104,1413,0,0,0,0,0
19,85,53347,1446,0,0,0,0,0
19,85,53004,1402,0,0,0,0,0
19,85,52812,1470,0,0,0,0,0
19,85,53202,1442,0,0,0,0,0
19,85,53202,1393,0,0,0,0,0
19,85,53103,1430,0,0,0,0,0
19,85,52781,1415,0,0,0,0,0
19,85,52907,1382,0,0,0,0,0
19,85,53103,1417,0,0,0,0,0
19,85,52786,1455,0,0,0,0,0
19,85,53058,1408,0,0,0,0,0
19,85,53099,1413,0,0,0,0,0
19,85,53629,1430,0,0,0,0,0
19,85,53107,1408,0,0,0,0,0
19,85,53698,1404,0,0,0,0,0
19,86,55207,1540,0,0,0,0,0
19,86,53959,1420,0,0,0,0,0
19,86,53551,1392,0,0,0,0,0
19,86,53904,1470,0,0,0,0,0
19,86,53640,1526,0,0,0,0,0
19,86,53910,1423,0,0,0,0,0
19,86,53401,1442,0,0,0,0,0
19,86,53917,1412,0,0,0,0,0
19,86,53739,1467,0,0,0,0,0
19,86,53631,1454,0,0,0,0,0
19,86,66413,1391,0,0,0,0,0
19,86,53657,1393,0,0,0,0,0
19,86,53466,1386,0,0,0,0,0
19,86,53450,1419,0,0,0,0,0
19,86,53557,1436,0,0,0,0,0
19,86,53402,1403,0,0,0,0,0
19,86,53136,1427,0,0,0,0,0
19,86,54369,1409,0,0,0,0,0
19,86,53989,1406,0,0,0,0,0
19,86,53379,1405,0,0,0,0,0
19,87,55394,1529,0,0,0,0,0
19,87,54102,1451,0,0,0,0,0
19,87,53335,1468,0,0,0,0,0
19,87,54122,1466,0,0,0,0,0
19,87,53442,1453,0,0,0,0,0
19,87,53777,1440,0,0,0,0,0
19,87,54064,1454,0,0,0,0,0
19,87,54296,1492,0,0,0,0,0
19,87,54001,1453,0,0,0,0,0
19,87,54165,1457,0,0,0,0,0
19,87,53800,1434,0,0,0,0,0
19,87,53698,1442,0,0,0,0,0
19,87,53768,1415,0,0,0,0,0
19,87,53652,1472,0,0,0,0,0
19,87,53772,1469,0,0,0,0,0
19,87,53095,1465,0,0,0,0,0
19,87,53737,1494,0,0,0,0,0
19,87,53164,1425,0,0,0,0,0
19,87,53644,1506,0,0,0,0,0
19,87,54332,1455,0,0,0,0,0
19,88,55812,1542,0,0,0,0,0
19,88,54728,1437,0,0,0,0,0
19,88,54206,1456,0,0,0,0,0
19,88,54228,1437,0,0,0,0,0
19,88,54353,1384,0,0,0,0,0
19,88,54005,1400,0,0,0,0,0
19,88,54820,1417,0,0,0,0,0
19,88,54583,1392,0,0,0,0,0
19,88,54428,1438,0,0,0,0,0
19,88,68495,1409,0,0,0,0,0
19,88,54135,1419,0,0,0,0,0
19,88,54434,1416,0,0,0,0,0
19,88,54321,1462,0,0,0,0,0
19,88,54423,1433,0,0,0,0,0
19,88,54181,1438,0,0,0,0,0
19,88,54624,1419,0,0,0,0,0
19,88,54910,1434,0,0,0,0,0
19,88,54593,1411,0,0,0,0,0
19,88,55188,1424,0,0,0,0,0
19,88,54179,1371,0,0,0,0,0
19,89,57280,1527,0,0,0,0,0
19,89,55707,1426,0,0,0,0,0
19,89,61532,1441,0,0,0,0,0
19,89,55758,1497,0,0,0,0,0
19,89,67749,1462,0,0,0,0,0
19,89,54870,1425,0,0,0,0,0
19,89,69030,1427,0,0,0,0,0
19,89,54522,1415,0,0,0,0,0
19,89,54952,1375,0,0,0,0,0
19,89,54634,1501,0,0,0,0,0
19,89,54795,1487,0,0,0,0,0
19,89,54180,1464,0,0,0,0,0
19,89,54541,1383,0,0,0,0,0
19,89,54495,1444,0,0,0,0,0
19,89,54227,1388,0,0,0,0,0
19,89,54473,1466,0,0,0,0,0
19,89,54329,1396,0,0,0,0,0
19,89,54325,1374,0,0,0,0,0
19,89,54190,1418,0,0,0,0,0
19,89,54294,1390,0,0,0,0,0
19,90,57101,1509,0,0,0,0,0
19,90,55633,1382,0,0,0,0,0
19,90,55834,1461,0,0,0,0,0
19,90,55430,1409,0,0,0,0,0
19,90,55266,1412,0,0,0,0,0
19,90,55997,1376,0,0,0,0,0
19,90,55324,1414,0,0,0,0,0
19,90,55810,1366,0,0,0,0,0
19,90,55956,1446,0,0,0,0,0
19,90,55769,1371,0,0,0,0,0
19,90,55147,1467,0,0,0,0,0
19,90,55260,1412,0,0,0,0,0
19,90,55809,1436,0,0,0,0,0
19,90,55800,1435,0,0,0,0,0
19,90,55726,1431,0,0,0,0,0
19,90,55099,1435,0,0,0,0,0
19,90,55406,1465,0,0,0,0,0
19,90,56106,1427,0,0,0,0,0
19,90,55418,1451,0,0,0,0,0
19,90,55565,1456,0,0,0,0,0
19,91,57665,1508,0,0,0,0,0
19,91,55610,1469,0,0,0,0,0
19,91,55599,1472,0,0,0,0,0
19,91,55884,1467,0,0,0,0,0
19,91,55159,1435,0,0,0,0,0
19,91,55205,1467,0,0,0,0,0
19,91,55161,1486,0,0,0,0,0
19,91,55791,1500,0,0,0,0,0
19,91,55698,1444,0,0,0,0,0
19,91,55270,1450,0,0,0,0,0
19,91,55705,1479,0,0,0,0,0
19,91,55651,1476,0,0,0,0,0
19,91,55393,1442,0,0,0,0,0
19,91,95927,1413,0,0,0,0,0
19,91,55264,1490,0,0,0,0,0
19,91,55219,1509,0,0,0,0,0
19,91,55358,1452,0,0,0,0,0
19,91,55323,1510,0,0,0,0,0
19,91,55581,1489,0,0,0,0,0
19,91,69761,1474,0,0,0,0,0
19,92,57578,1553,0,0,0,0,0
19,92,56572,1489,0,0,0,0,0
19,92,55616,1456,0,0,0,0,0
19,92,56226,1420,0,0,0,0,0
19,92,56300,1445,0,0,0,0,0
19,92,56213,1401,0,0,0,0,0
19,92,56317,1429,0,0,0,0,0
19,92,55687,1456,0,0,0,0,0
19,92,84106,1486,0,0,0,0,0
19,92,55882,1406,0,0,0,0,0
19,92,55482,1415,0,0,0,0,0
19,92,56169,1423,0,0,0,0,0
19,92,69735,1419,0,0,0,0,0
19,92,56044,1425,0,0,0,0,0
19,92,55533,1439,0,0,0,0,0
19,92,55990,1443,0,0,0,0,0
19,92,56136,1416,0,0,0,0,0
19,92,55933,1418,0,0,0,0,0
19,92,55426,1423,0,0,0,0,0
19,92,56103,1475,0,0,0,0,0
19,93,57795,1528,0,0,0,0,0
19,93,56418,1394,0,0,0,0,0
19,93,56553,1485,0,0,0,0,0
19,93,56308,1463,0,0,0,0,0
19,93,56628,1438,0,0,0,0,0
19,93,57124,1465,0,0,0,0,0
19,93,56212,1422,0,0,0,0,0
19,93,56273,1469,0,0,0,0,0
19,93,56387,1469,0,0,0,0,0
19,93,56717,1460,0,0,0,0,0
19,93,56186,1423,0,0,0,0,0
19,93,56054,1616,0,0,0,0,0
19,93,55902,1461,0,0,0,0,0
19,93,56165,1461,0,0,0,0,0
19,93,56167,1452,0,0,0,0,0
19,93,56370,1512,0,0,0,0,0
19,93,56235,1491,0,0,0,0,0
19,93,56448,1495,0,0,0,0,0
19,93,56765,1453,0,0,0,0,0
19,93,56528,1430,0,0,0,0,0
19,94,58293,1559,0,0,0,0,0
19,94,56399,1471,0,0,0,0,0
19,94,56142,1509,0,0,0,0,0
19,94,56472,1422,0,0,0,0,0
19,94,56652,1509,0,0,0,0,0
19,94,56663,1496,0,0,0,0,0
19,94,56580,1477,0,0,0,0,0
19,94,56778,1482,0,0,0,0,0
19,94,56593,1449,0,0,0,0,0
19,94,56594,1421,0,0,0,0,0
19,94,56600,1481,0,0,0,0,0
19,94,56658,1481,0,0,0,0,0
19,94,56344,1435,0,0,0,0,0
19,94,56485,1433,0,0,0,0,0
19,94,56316,1515,0,0,0,0,0
19,94,56458,1438,0,0,0,0,0
19,94,56145,1444,0,0,0,0,0
19,94,56952,1461,0,0,0,0,0
19,94,56019,1503,0,0,0,0,0
19,94,56929,1439,0,0,0,0,0
19,95,57913,1572,0,0,0,0,0
19,95,57049,1421,0,0,0,0,0
19,95,56895,1482,0,0,0,0,0
19,95,57062,1489,0,0,0,0,0
19,95,57144,1502,0,0,0,0,0
19,95,56604,1416,0,0,0,0,0
19,95,57159,1458,0,0,0,0,0
19,95,56358,1514,0,0,0,0,0
19,95,56697,1450,0,0,0,0,0
19,95,56922,1482,0,0,0,0,0
19,95,56540,1512,0,0,0,0,0
19,95,56552,1494,0,0,0,0,0
19,95,56166,1462,0,0,0,0,0
19,95,56338,1448,0,0,0,0,0
19,95,56629,1483,0,0,0,0,0
19,95,56855,1523,0,0,0,0,0
19,95,57045,1476,0,0,0,0,0
19,95,56437,1486,0,0,0,0,0
19,95,56605,1460,0,0,0,0,0
19,95,56650,1466,0,0,0,0,0
19,96,57720,1531,0,0,0,0,0
19,96,56657,1450,0,0,0,0,0
19,96,56907,1487,0,0,0,0,0
19,96,56570,1519,0,0,0,0,0
19,96,56759,1480,0,0,0,0,0
19,96,57351,1439,0,0,0,0,0
19,96,57283,1476,0,0,0,0,0
19,96,57343,1500,0,0,0,0,0
19,96,56851,1494,0,0,0,0,0
19,96,57614,1478,0,0,0,0,0
19,96,56655,1480,0,0,0,0,0
19,96,57163,1441,0,0,0,0,0
19,96,56198,1453,0,0,0,0,0
19,96,56775,1472,0,0,0,0,0
19,96,57631,1507,0,0,0,0,0
19,96,56834,1464,0,0,0,0,0
19,96,57175,1488,0,0,0,0,0
19,96,56990,1468,0,0,0,0,0
19,96,56839,1458,0,0,0,0,0
19,96,56893,1433,0,0,0,0,0
19,97,58763,1542,0,0,0,0,0
19,97,57868,1521,0,0,0,0,0
19,97,57328,1524,0,0,0,0,0
19,97,57412,1504,0,0,0,0,0
19,97,57178,1506,0,0,0,0,0
19,97,57433,1406,0,0,0,0,0
19,97,57603,1423,0,0,0,0,0
19,97,57705,1559,0,0,0,0,0
19,97,56953,1515,0,0,0,0,0
19,97,56918,1469,0,0,0,0,0
19,97,56685,1475,0,0,0,0,0
19,97,56918,1459,0,0,0,0,0
19,97,57690,1486,0,0,0,0,0
19,97,57641,1507,0,0,0,0,0
19,97,57660,1420,0,0,0,0,0
19,97,57590,1464,0,0,0,0,0
19,97,57662,1468,0,0,0,0,0
19,97,57646,1486,0,0,0,0,0
19,97,57416,1442,0,0,0,0,0
19,97,57545,1496,0,0,0,0,0
19,98,58806,1606,0,0,0,0,0
19,98,57142,1464,0,0,0,0,0
19,98,57236,1458,0,0,0,0,0
19,98,57136,1432,0,0,0,0,0
19,98,57369,1501,0,0,0,0,0
19,98,57419,1475,0,0,0,0,0
19,98,57024,1548,0,0,0,0,0
19,98,58849,1549,0,0,0,0,0
19,98,58556,1539,0,0,0,0,0
19,98,58403,1486,0,0,0,0,0
19,98,58973,1526,0,0,0,0,0
19,98,58286,1504,0,0,0,0,0
19,98,57758,1531,0,0,0,0,0
19,98,70558,1500,0,0,0,0,0
19,98,73025,1550,0,0,0,0,0
19,98,57646,1542,0,0,0,0,0
19,98,58062,1522,0,0,0,0,0
19,98,57952,1468,0,0,0,0,0
19,98,57633,1478,0,0,0,0,0
19,98,57477,1442,0,0,0,0,0
19,99,58756,1536,0,0,0,0,0
19,99,57685,14175,0,0,0,0,0
19,99,58025,1453,0,0,0,0,0
19,99,57810,1445,0,0,0,0,0
19,99,57781,1478,0,0,0,0,0
19,99,57646,1430,0,0,0,0,0
19,99,57765,1481,0,0,0,0,0
19,99,57536,1510,0,0,0,0,0
19,99,57789,1497,0,0,0,0,0
19,99,58293,1470,0,0,0,0,0
19,99,58923,1460,0,0,0,0,0
19,99,57639,1477,0,0,0,0,0
19,99,57657,1444,0,0,0,0,0
19,99,57804,1440,0,0,0,0,0
19,99,57630,1423,0,0,0,0,0
19,99,57300,1431,0,0,0,0,0
19,99,82150,1426,0,0,0,0,0
19,99,58604,1470,0,0,0,0,0
19,99,58528,1422,0,0,0,0,0
19,99,58590,1518,0,0,0,0,0
19,100,59480,1674,0,0,0,0,0
19,100,58594,1510,0,0,0,0,0
19,100,58511,1444,0,0,0,0,0
19,100,57408,1504,0,0,0,0,0
19,100,58210,1476,0,0,0,0,0
19,100,58656,1443,0,0,0,0,0
19,100,58416,1451,0,0,0,0,0
19,100,57774,1430,0,0,0,0,0
19,100,58301,1492,0,0,0,0,0
19,100,58691,1508,0,0,0,0,0
19,100,57986,1479,0,0,0,0,0
19,100,57763,1471,0,0,0,0,0
19,100,58523,1494,0,0,0,0,0
19,100,58712,1443,0,0,0,0,0
19,100,58208,1375,0,0,0,0,0
19,100,58216,1518,0,0,0,0,0
19,100,58522,1435,0,0,0,0,0
19,100,58646,1466,0,0,0,0,0
19,100,58000,1473,0,0,0,0,0
19,100,58301,1429,0,0,0,0,0

Raw Storage Info
========
Storage: Identity Registrars (r:1 w:0)
Storage: Identity IdentityOf (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    20.68
    + r    0.226
    + x    0.329
              µs

Reads = 2 + (0 * r) + (0 * x)
Writes = 1 + (0 * r) + (0 * x)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    r     x   mean µs  sigma µs       %
    1   100     53.73     0.104    0.1%
    2   100     53.93     0.098    0.1%
    3   100     54.35     0.089    0.1%
    4   100     54.76     0.115    0.2%
    5   100     55.12     0.107    0.1%
    6   100     55.18     0.134    0.2%
    7   100     55.19     0.113    0.2%
    8   100     55.22     0.166    0.3%
    9   100     55.72     0.067    0.1%
   10   100     55.79     0.173    0.3%
   11   100     56.25     0.137    0.2%
   12   100     56.03     0.131    0.2%
   13   100     56.64     0.086    0.1%
   14   100     56.24     0.069    0.1%
   15   100     56.68     0.102    0.1%
   16   100     56.94     0.101    0.1%
   17   100     58.27     0.166    0.2%
   18   100      57.9     0.145    0.2%
   19     1     25.29     0.107    0.4%
   19     2     25.82     0.058    0.2%
   19     3      26.2     0.092    0.3%
   19     4      26.7     0.133    0.4%
   19     5     26.63     0.112    0.4%
   19     6      27.2     0.095    0.3%
   19     7     27.62     0.157    0.5%
   19     8     27.68     0.086    0.3%
   19     9      28.2     0.122    0.4%
   19    10     28.35      0.07    0.2%
   19    11     29.29     0.133    0.4%
   19    12      29.4     0.122    0.4%
   19    13     29.94     0.108    0.3%
   19    14     30.14     0.108    0.3%
   19    15      30.7     0.113    0.3%
   19    16     30.73       0.1    0.3%
   19    17     31.27     0.107    0.3%
   19    18     31.79     0.125    0.3%
   19    19     31.67     0.161    0.5%
   19    20     32.35     0.243    0.7%
   19    21     32.48     0.106    0.3%
   19    22     32.84     0.137    0.4%
   19    23        33     0.103    0.3%
   19    24      33.6     0.192    0.5%
   19    25     33.59     0.091    0.2%
   19    26     34.03     0.202    0.5%
   19    27     34.29     0.153    0.4%
   19    28     34.47     0.113    0.3%
   19    29     34.93     0.147    0.4%
   19    30     34.64     0.124    0.3%
   19    31     35.54     0.204    0.5%
   19    32     35.85     0.086    0.2%
   19    33      36.5     0.118    0.3%
   19    34     36.61     0.059    0.1%
   19    35     37.03     0.088    0.2%
   19    36     37.08     0.105    0.2%
   19    37      37.1     0.141    0.3%
   19    38      37.5     0.121    0.3%
   19    39      38.3      0.06    0.1%
   19    40     38.68     0.176    0.4%
   19    41     39.02      0.15    0.3%
   19    42      39.4     0.131    0.3%
   19    43     39.68      0.18    0.4%
   19    44     39.43     0.126    0.3%
   19    45     39.86     0.177    0.4%
   19    46     40.68     0.118    0.2%
   19    47     41.03     0.117    0.2%
   19    48     41.32     0.078    0.1%
   19    49     41.24     0.178    0.4%
   19    50     41.15     0.123    0.2%
   19    51     41.82     0.115    0.2%
   19    52     42.03     0.152    0.3%
   19    53     42.63     0.153    0.3%
   19    54     43.01      0.21    0.4%
   19    55     43.03     0.189    0.4%
   19    56      43.4     0.096    0.2%
   19    57     44.19     0.164    0.3%
   19    58     44.42     0.159    0.3%
   19    59     44.96     0.209    0.4%
   19    60     45.01      0.14    0.3%
   19    61      45.7     0.175    0.3%
   19    62     45.99     0.153    0.3%
   19    63     45.93      0.14    0.3%
   19    64     46.54     0.219    0.4%
   19    65     46.67      0.22    0.4%
   19    66     46.81     0.137    0.2%
   19    67     47.63     0.103    0.2%
   19    68      47.7     0.142    0.2%
   19    69     48.23     0.187    0.3%
   19    70      48.2     0.144    0.2%
   19    71     48.36     0.103    0.2%
   19    72     48.45      0.11    0.2%
   19    73     49.35     0.213    0.4%
   19    74     49.35     0.193    0.3%
   19    75     49.36     0.083    0.1%
   19    76     49.94     0.108    0.2%
   19    77     50.63      0.15    0.2%
   19    78     51.16     0.188    0.3%
   19    79     51.16     0.151    0.2%
   19    80     51.68     0.115    0.2%
   19    81     51.79     0.131    0.2%
   19    82     52.81     0.175    0.3%
   19    83     53.02     0.218    0.4%
   19    84     53.26     0.205    0.3%
   19    85     53.11     0.047    0.0%
   19    86     53.69     0.155    0.2%
   19    87     53.83      0.15    0.2%
   19    88     54.47     0.147    0.2%
   19    89     54.73     0.373    0.6%
   19    90     55.63     0.161    0.2%
   19    91     55.51     0.156    0.2%
   19    92     56.09     0.128    0.2%
   19    93     56.37     0.111    0.1%
   19    94     56.54     0.084    0.1%
   19    95     56.74      0.16    0.2%
   19    96     56.97     0.165    0.2%
   19    97     57.52     0.113    0.1%
   19    98     57.91     0.377    0.6%
   19    99     57.91      0.27    0.4%
   19   100     58.17     0.207    0.3%

Quality and confidence:
param     error
r         0.002
x             0

Model:
Time ~=    20.57
    + r    0.251
    + x    0.329
              µs

Reads = 2 + (0 * r) + (0 * x)
Writes = 1 + (0 * r) + (0 * x)

Pallet: "pallet_identity", Extrinsic: "kill_identity", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,s,x,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1,100,100,128181,1845,0,0,0,0,0
1,100,100,129587,1836,0,0,0,0,0
1,100,100,130427,1788,0,0,0,0,0
1,100,100,126967,1804,0,0,0,0,0
1,100,100,129974,1755,0,0,0,0,0
1,100,100,130456,1760,0,0,0,0,0
1,100,100,129938,1815,0,0,0,0,0
1,100,100,130565,1778,0,0,0,0,0
1,100,100,127880,1819,0,0,0,0,0
1,100,100,130397,1783,0,0,0,0,0
1,100,100,130595,1832,0,0,0,0,0
1,100,100,130548,1752,0,0,0,0,0
1,100,100,131200,1810,0,0,0,0,0
1,100,100,130683,1825,0,0,0,0,0
1,100,100,131161,1809,0,0,0,0,0
1,100,100,127446,1802,0,0,0,0,0
1,100,100,130312,1861,0,0,0,0,0
1,100,100,130461,1823,0,0,0,0,0
1,100,100,127540,1856,0,0,0,0,0
1,100,100,126713,1832,0,0,0,0,0
2,100,100,131047,1867,0,0,0,0,0
2,100,100,130497,1745,0,0,0,0,0
2,100,100,130034,1795,0,0,0,0,0
2,100,100,129543,1803,0,0,0,0,0
2,100,100,130525,1743,0,0,0,0,0
2,100,100,129950,1779,0,0,0,0,0
2,100,100,129864,1871,0,0,0,0,0
2,100,100,130679,1815,0,0,0,0,0
2,100,100,130054,1740,0,0,0,0,0
2,100,100,130415,1960,0,0,0,0,0
2,100,100,131240,1811,0,0,0,0,0
2,100,100,130324,1769,0,0,0,0,0
2,100,100,167904,1751,0,0,0,0,0
2,100,100,129940,1772,0,0,0,0,0
2,100,100,130826,1785,0,0,0,0,0
2,100,100,143834,1802,0,0,0,0,0
2,100,100,130848,1738,0,0,0,0,0
2,100,100,129682,1824,0,0,0,0,0
2,100,100,127147,1762,0,0,0,0,0
2,100,100,130675,1812,0,0,0,0,0
3,100,100,131489,1804,0,0,0,0,0
3,100,100,130985,1819,0,0,0,0,0
3,100,100,128420,1773,0,0,0,0,0
3,100,100,129970,1838,0,0,0,0,0
3,100,100,130695,1761,0,0,0,0,0
3,100,100,130536,1741,0,0,0,0,0
3,100,100,130473,1819,0,0,0,0,0
3,100,100,131224,1791,0,0,0,0,0
3,100,100,130594,1806,0,0,0,0,0
3,100,100,131270,1780,0,0,0,0,0
3,100,100,131287,1676,0,0,0,0,0
3,100,100,131214,1747,0,0,0,0,0
3,100,100,170356,1755,0,0,0,0,0
3,100,100,130869,1729,0,0,0,0,0
3,100,100,130744,1734,0,0,0,0,0
3,100,100,130846,1804,0,0,0,0,0
3,100,100,131703,1781,0,0,0,0,0
3,100,100,127984,1749,0,0,0,0,0
3,100,100,127065,1751,0,0,0,0,0
3,100,100,128307,1793,0,0,0,0,0
4,100,100,133062,1863,0,0,0,0,0
4,100,100,131288,1765,0,0,0,0,0
4,100,100,128352,1820,0,0,0,0,0
4,100,100,127390,2522,0,0,0,0,0
4,100,100,131515,1822,0,0,0,0,0
4,100,100,131592,1752,0,0,0,0,0
4,100,100,131738,1789,0,0,0,0,0
4,100,100,130112,1803,0,0,0,0,0
4,100,100,130703,1851,0,0,0,0,0
4,100,100,131349,1787,0,0,0,0,0
4,100,100,127944,1787,0,0,0,0,0
4,100,100,170582,1777,0,0,0,0,0
4,100,100,127852,1766,0,0,0,0,0
4,100,100,131049,1763,0,0,0,0,0
4,100,100,128889,1783,0,0,0,0,0
4,100,100,130827,1766,0,0,0,0,0
4,100,100,131334,1774,0,0,0,0,0
4,100,100,133652,1857,0,0,0,0,0
4,100,100,130085,1801,0,0,0,0,0
4,100,100,130996,1855,0,0,0,0,0
5,100,100,133024,1874,0,0,0,0,0
5,100,100,130467,1835,0,0,0,0,0
5,100,100,130236,1822,0,0,0,0,0
5,100,100,131199,1834,0,0,0,0,0
5,100,100,131888,1801,0,0,0,0,0
5,100,100,130803,1775,0,0,0,0,0
5,100,100,129877,1874,0,0,0,0,0
5,100,100,130728,1771,0,0,0,0,0
5,100,100,130563,1798,0,0,0,0,0
5,100,100,130282,1781,0,0,0,0,0
5,100,100,130847,1816,0,0,0,0,0
5,100,100,130597,1767,0,0,0,0,0
5,100,100,131003,1795,0,0,0,0,0
5,100,100,130499,1936,0,0,0,0,0
5,100,100,131526,1808,0,0,0,0,0
5,100,100,130712,1816,0,0,0,0,0
5,100,100,131589,1763,0,0,0,0,0
5,100,100,130541,1807,0,0,0,0,0
5,100,100,129387,1780,0,0,0,0,0
5,100,100,130682,1773,0,0,0,0,0
6,100,100,132047,1916,0,0,0,0,0
6,100,100,131090,1800,0,0,0,0,0
6,100,100,131337,1825,0,0,0,0,0
6,100,100,133717,1784,0,0,0,0,0
6,100,100,130982,1775,0,0,0,0,0
6,100,100,127674,1814,0,0,0,0,0
6,100,100,127015,1791,0,0,0,0,0
6,100,100,131803,1755,0,0,0,0,0
6,100,100,131244,1831,0,0,0,0,0
6,100,100,131682,1811,0,0,0,0,0
6,100,100,130411,1880,0,0,0,0,0
6,100,100,126707,1829,0,0,0,0,0
6,100,100,127371,1791,0,0,0,0,0
6,100,100,126992,1816,0,0,0,0,0
6,100,100,131402,1777,0,0,0,0,0
6,100,100,131273,1777,0,0,0,0,0
6,100,100,131701,1764,0,0,0,0,0
6,100,100,130460,1794,0,0,0,0,0
6,100,100,130831,1733,0,0,0,0,0
6,100,100,131279,1831,0,0,0,0,0
7,100,100,139153,1771,0,0,0,0,0
7,100,100,131823,1697,0,0,0,0,0
7,100,100,131297,1758,0,0,0,0,0
7,100,100,131824,1765,0,0,0,0,0
7,100,100,130943,1774,0,0,0,0,0
7,100,100,131515,1757,0,0,0,0,0
7,100,100,130892,1768,0,0,0,0,0
7,100,100,151914,1765,0,0,0,0,0
7,100,100,130990,1702,0,0,0,0,0
7,100,100,131781,1725,0,0,0,0,0
7,100,100,131157,1768,0,0,0,0,0
7,100,100,130532,1744,0,0,0,0,0
