Pallet: "pallet_im_online", Extrinsic: "validate_unsigned_and_then_heartbeat", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
k,e,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1000,16,209987,1572,0,0,0,0,0
1000,16,209025,1536,0,0,0,0,0
1000,16,221235,2099,0,0,0,0,0
1000,16,210434,1567,0,0,0,0,0
1000,16,209538,1572,0,0,0,0,0
1000,16,209291,1565,0,0,0,0,0
1000,16,209514,1547,0,0,0,0,0
1000,16,208307,1511,0,0,0,0,0
1000,16,207956,1489,0,0,0,0,0
1000,16,212022,1854,0,0,0,0,0
1000,16,213346,1615,0,0,0,0,0
1000,16,209459,1601,0,0,0,0,0
1000,16,210970,1591,0,0,0,0,0
1000,16,209305,1557,0,0,0,0,0
1000,16,209134,1602,0,0,0,0,0
1000,17,218263,1841,0,0,0,0,0
1000,17,211897,1649,0,0,0,0,0
1000,17,209430,1554,0,0,0,0,0
1000,17,210346,1550,0,0,0,0,0
1000,17,210239,1515,0,0,0,0,0
1000,17,208258,1466,0,0,0,0,0
1000,17,210155,1550,0,0,0,0,0
1000,17,211193,1654,0,0,0,0,0
1000,17,209983,1582,0,0,0,0,0
1000,17,216111,1585,0,0,0,0,0
1000,17,209524,1523,0,0,0,0,0
1000,17,209630,1630,0,0,0,0,0
1000,17,208791,1560,0,0,0,0,0
1000,17,214834,1617,0,0,0,0,0
1000,17,213464,1733,0,0,0,0,0
1000,17,209097,1534,0,0,0,0,0
1000,17,209744,1628,0,0,0,0,0
1000,17,209609,1606,0,0,0,0,0
1000,17,209539,1633,0,0,0,0,0
1000,17,209525,1592,0,0,0,0,0
1000,18,217660,1896,0,0,0,0,0
1000,18,209903,1572,0,0,0,0,0
1000,18,210131,1738,0,0,0,0,0
1000,18,217614,1549,0,0,0,0,0
1000,18,208669,1696,0,0,0,0,0
1000,18,209847,1657,0,0,0,0,0
1000,18,209378,1547,0,0,0,0,0
1000,18,212278,1731,0,0,0,0,0
1000,18,208238,1478,0,0,0,0,0
1000,18,217395,1611,0,0,0,0,0
1000,18,209921,1552,0,0,0,0,0
1000,18,210708,1589,0,0,0,0,0
1000,18,208869,1589,0,0,0,0,0
1000,18,209148,1638,0,0,0,0,0
1000,18,212802,1887,0,0,0,0,0
1000,18,210540,1589,0,0,0,0,0
1000,18,238675,1632,0,0,0,0,0
1000,18,211131,1654,0,0,0,0,0
1000,18,209660,1512,0,0,0,0,0
1000,18,209594,1567,0,0,0,0,0
1000,19,219833,1938,0,0,0,0,0
1000,19,211124,1661,0,0,0,0,0
1000,19,208902,1556,0,0,0,0,0
1000,19,211384,1606,0,0,0,0,0
1000,19,209316,1587,0,0,0,0,0
1000,19,214260,1637,0,0,0,0,0
1000,19,211999,1596,0,0,0,0,0
1000,19,209918,1598,0,0,0,0,0
1000,19,211230,1644,0,0,0,0,0
1000,19,211020,1669,0,0,0,0,0
1000,19,209657,1592,0,0,0,0,0
1000,19,208805,1557,0,0,0,0,0
1000,19,210503,1677,0,0,0,0,0
1000,19,209543,1594,0,0,0,0,0
1000,19,213558,1679,0,0,0,0,0
1000,19,218335,1904,0,0,0,0,0
1000,19,214509,1718,0,0,0,0,0
1000,19,214902,1625,0,0,0,0,0
1000,19,212151,1625,0,0,0,0,0
1000,19,210951,1557,0,0,0,0,0
1000,20,218647,2118,0,0,0,0,0
1000,20,212555,1652,0,0,0,0,0
1000,20,211619,1640,0,0,0,0,0
1000,20,211375,1591,0,0,0,0,0
1000,20,211130,1654,0,0,0,0,0
1000,20,209101,1528,0,0,0,0,0
1000,20,210510,1577,0,0,0,0,0
1000,20,212731,1648,0,0,0,0,0
1000,20,211363,1581,0,0,0,0,0
1000,20,210686,1683,0,0,0,0,0
1000,20,207933,1563,0,0,0,0,0
1000,20,210912,1659,0,0,0,0,0
1000,20,210765,1652,0,0,0,0,0
1000,20,211637,1582,0,0,0,0,0
1000,20,214395,1766,0,0,0,0,0
1000,20,210139,1608,0,0,0,0,0
1000,20,211863,1620,0,0,0,0,0
1000,20,210777,1572,0,0,0,0,0
1000,20,210341,1583,0,0,0,0,0
1000,20,211408,1526,0,0,0,0,0
1000,21,218491,1834,0,0,0,0,0
1000,21,212161,1638,0,0,0,0,0
1000,21,211918,1525,0,0,0,0,0
1000,21,210793,1537,0,0,0,0,0
1000,21,211383,1592,0,0,0,0,0
1000,21,210438,1590,0,0,0,0,0
1000,21,211884,1549,0,0,0,0,0
1000,21,213059,1705,0,0,0,0,0
1000,21,208276,1485,0,0,0,0,0
1000,21,237775,1623,0,0,0,0,0
1000,21,243011,1766,0,0,0,0,0
1000,21,211159,1584,0,0,0,0,0
1000,21,210877,1651,0,0,0,0,0
1000,21,209589,1508,0,0,0,0,0
1000,21,212774,1842,0,0,0,0,0
1000,21,214611,2038,0,0,0,0,0
1000,21,210580,1570,0,0,0,0,0
1000,21,212177,1598,0,0,0,0,0
1000,21,209708,1520,0,0,0,0,0
1000,21,210498,1563,0,0,0,0,0
1000,22,220585,1842,0,0,0,0,0
1000,22,213000,1495,0,0,0,0,0
1000,22,212430,1530,0,0,0,0,0
1000,22,211083,1586,0,0,0,0,0
1000,22,211222,1536,0,0,0,0,0
1000,22,210407,1579,0,0,0,0,0
1000,22,210130,1592,0,0,0,0,0
1000,22,212067,1546,0,0,0,0,0
1000,22,212117,1720,0,0,0,0,0
1000,22,211494,1677,0,0,0,0,0
1000,22,211677,1669,0,0,0,0,0
1000,22,224569,1593,0,0,0,0,0
1000,22,210767,1537,0,0,0,0,0
1000,22,214430,1537,0,0,0,0,0
1000,22,213618,1977,0,0,0,0,0
1000,22,211779,1654,0,0,0,0,0
1000,22,210652,1624,0,0,0,0,0
1000,22,212089,1553,0,0,0,0,0
1000,22,212032,1609,0,0,0,0,0
1000,22,211803,1531,0,0,0,0,0
1000,23,218206,1951,0,0,0,0,0
1000,23,211614,1477,0,0,0,0,0
1000,23,214859,1639,0,0,0,0,0
1000,23,215775,1600,0,0,0,0,0
1000,23,211623,1607,0,0,0,0,0
1000,23,211476,1526,0,0,0,0,0
1000,23,210750,1580,0,0,0,0,0
1000,23,213361,1558,0,0,0,0,0
1000,23,211782,1626,0,0,0,0,0
1000,23,210884,1495,0,0,0,0,0
1000,23,210453,1495,0,0,0,0,0
1000,23,211892,1574,0,0,0,0,0
1000,23,212070,1547,0,0,0,0,0
1000,23,215521,1586,0,0,0,0,0
1000,23,220453,1752,0,0,0,0,0
1000,23,210513,1557,0,0,0,0,0
1000,23,212214,1602,0,0,0,0,0
1000,23,212533,1485,0,0,0,0,0
1000,23,210836,1556,0,0,0,0,0
1000,23,211824,1597,0,0,0,0,0
1000,24,222636,2163,0,0,0,0,0
1000,24,217999,1863,0,0,0,0,0
1000,24,212615,1643,0,0,0,0,0
1000,24,211466,1586,0,0,0,0,0
1000,24,212576,1666,0,0,0,0,0
1000,24,212911,1547,0,0,0,0,0
1000,24,212446,1584,0,0,0,0,0
1000,24,213113,1739,0,0,0,0,0
1000,24,211679,1617,0,0,0,0,0
1000,24,213007,1617,0,0,0,0,0
1000,24,212420,1679,0,0,0,0,0
1000,24,212946,1606,0,0,0,0,0
1000,24,212478,1629,0,0,0,0,0
1000,24,210624,1562,0,0,0,0,0
1000,24,214990,1659,0,0,0,0,0
1000,24,214212,1671,0,0,0,0,0
1000,24,212535,1585,0,0,0,0,0
1000,24,210386,1651,0,0,0,0,0
1000,24,210709,1637,0,0,0,0,0
1000,24,216527,1580,0,0,0,0,0
1000,25,219985,1927,0,0,0,0,0
1000,25,217415,1677,0,0,0,0,0
1000,25,211747,1648,0,0,0,0,0
1000,25,212622,1653,0,0,0,0,0
1000,25,213676,1648,0,0,0,0,0
1000,25,213491,1884,0,0,0,0,0
1000,25,226302,1560,0,0,0,0,0
1000,25,211245,1480,0,0,0,0,0
1000,25,210579,1566,0,0,0,0,0
1000,25,212941,1592,0,0,0,0,0
1000,25,214084,1656,0,0,0,0,0
1000,25,211745,1599,0,0,0,0,0
1000,25,212722,1590,0,0,0,0,0
1000,25,213046,1529,0,0,0,0,0
1000,25,215374,1733,0,0,0,0,0
1000,25,212387,1609,0,0,0,0,0
1000,25,210739,1537,0,0,0,0,0
1000,25,212998,1770,0,0,0,0,0
1000,25,212617,1563,0,0,0,0,0
1000,25,213085,1541,0,0,0,0,0
1000,26,219544,1890,0,0,0,0,0
1000,26,216543,1607,0,0,0,0,0
1000,26,214141,1581,0,0,0,0,0
1000,26,225492,1591,0,0,0,0,0
1000,26,214391,1710,0,0,0,0,0
1000,26,213893,1645,0,0,0,0,0
1000,26,212958,1552,0,0,0,0,0
1000,26,214371,1606,0,0,0,0,0
1000,26,213021,1612,0,0,0,0,0
1000,26,211935,1738,0,0,0,0,0
1000,26,212882,1637,0,0,0,0,0
1000,26,212900,1654,0,0,0,0,0
1000,26,212876,1673,0,0,0,0,0
1000,26,213199,1553,0,0,0,0,0
1000,26,217704,2192,0,0,0,0,0
1000,26,211196,1556,0,0,0,0,0
1000,26,212239,1556,0,0,0,0,0
1000,26,213059,1563,0,0,0,0,0
1000,26,211557,1527,0,0,0,0,0
1000,26,215488,1638,0,0,0,0,0
1000,27,219359,1799,0,0,0,0,0
1000,27,218271,1608,0,0,0,0,0
1000,27,218543,1667,0,0,0,0,0
1000,27,212091,1629,0,0,0,0,0
1000,27,213537,1651,0,0,0,0,0
1000,27,214248,1668,0,0,0,0,0
1000,27,212373,1671,0,0,0,0,0
1000,27,214198,1646,0,0,0,0,0
1000,27,212274,1609,0,0,0,0,0
1000,27,212267,1682,0,0,0,0,0
1000,27,212195,1609,0,0,0,0,0
1000,27,212540,1621,0,0,0,0,0
1000,27,212140,2067,0,0,0,0,0
1000,27,212242,1578,0,0,0,0,0
1000,27,214847,1721,0,0,0,0,0
1000,27,212151,1504,0,0,0,0,0
1000,27,213718,1685,0,0,0,0,0
1000,27,213699,1861,0,0,0,0,0
1000,27,215775,1581,0,0,0,0,0
1000,27,212405,1495,0,0,0,0,0
1000,28,223368,1873,0,0,0,0,0
1000,28,216197,1625,0,0,0,0,0
1000,28,212924,1596,0,0,0,0,0
1000,28,215710,1629,0,0,0,0,0
1000,28,213722,1692,0,0,0,0,0
1000,28,213625,1643,0,0,0,0,0
1000,28,214292,1623,0,0,0,0,0
1000,28,213347,1613,0,0,0,0,0
1000,28,211963,1662,0,0,0,0,0
1000,28,213020,1585,0,0,0,0,0
1000,28,215868,1519,0,0,0,0,0
1000,28,212965,1629,0,0,0,0,0
1000,28,213172,1638,0,0,0,0,0
1000,28,217969,1571,0,0,0,0,0
1000,28,217377,1734,0,0,0,0,0
1000,28,215031,1603,0,0,0,0,0
1000,28,211524,1533,0,0,0,0,0
1000,28,214695,1668,0,0,0,0,0
1000,28,214163,1558,0,0,0,0,0
1000,28,212537,1547,0,0,0,0,0
1000,29,224283,2146,0,0,0,0,0
1000,29,215784,1661,0,0,0,0,0
1000,29,214374,1594,0,0,0,0,0
1000,29,213919,1599,0,0,0,0,0
1000,29,213247,1581,0,0,0,0,0
1000,29,212404,1549,0,0,0,0,0
1000,29,213548,1713,0,0,0,0,0
1000,29,215296,1701,0,0,0,0,0
1000,29,214300,1670,0,0,0,0,0
1000,29,217853,1613,0,0,0,0,0
1000,29,212503,1604,0,0,0,0,0
1000,29,213685,1603,0,0,0,0,0
1000,29,212820,1612,0,0,0,0,0
1000,29,227494,1670,0,0,0,0,0
1000,29,216728,1807,0,0,0,0,0
1000,29,214542,1607,0,0,0,0,0
1000,29,214279,1618,0,0,0,0,0
1000,29,214814,1564,0,0,0,0,0
1000,29,213505,1539,0,0,0,0,0
1000,29,212358,1588,0,0,0,0,0
1000,30,222562,2056,0,0,0,0,0
1000,30,215630,1584,0,0,0,0,0
1000,30,213374,1554,0,0,0,0,0
1000,30,212778,1597,0,0,0,0,0
1000,30,212562,1605,0,0,0,0,0
1000,30,213150,1668,0,0,0,0,0
1000,30,214207,1708,0,0,0,0,0
1000,30,216144,1656,0,0,0,0,0
1000,30,212682,1606,0,0,0,0,0
1000,30,217316,1698,0,0,0,0,0
1000,30,213750,1629,0,0,0,0,0
1000,30,213960,1595,0,0,0,0,0
1000,30,213355,1848,0,0,0,0,0
1000,30,213493,1526,0,0,0,0,0
1000,30,216938,1985,0,0,0,0,0
1000,30,215176,1815,0,0,0,0,0
1000,30,213096,1621,0,0,0,0,0
1000,30,213896,1515,0,0,0,0,0
1000,30,212403,1617,0,0,0,0,0
1000,30,212606,1594,0,0,0,0,0
1000,31,223487,1912,0,0,0,0,0
1000,31,217726,2030,0,0,0,0,0
1000,31,213317,1594,0,0,0,0,0
1000,31,213672,1643,0,0,0,0,0
1000,31,214927,1618,0,0,0,0,0
1000,31,217087,1742,0,0,0,0,0
1000,31,217538,1689,0,0,0,0,0
1000,31,212601,1510,0,0,0,0,0
1000,31,213516,1637,0,0,0,0,0
1000,31,215835,1652,0,0,0,0,0
1000,31,214017,1666,0,0,0,0,0
1000,31,213265,1661,0,0,0,0,0
1000,31,213272,1607,0,0,0,0,0
1000,31,212683,1601,0,0,0,0,0
1000,31,216362,1561,0,0,0,0,0
1000,31,214554,1524,0,0,0,0,0
1000,31,214348,1713,0,0,0,0,0
1000,31,212084,1591,0,0,0,0,0
1000,31,213151,1621,0,0,0,0,0
1000,31,215447,1638,0,0,0,0,0
1000,32,226377,1965,0,0,0,0,0
1000,32,215783,1594,0,0,0,0,0
1000,32,215845,1531,0,0,0,0,0
1000,32,214714,1625,0,0,0,0,0
1000,32,214800,1626,0,0,0,0,0
1000,32,213658,1693,0,0,0,0,0
1000,32,215161,1631,0,0,0,0,0
1000,32,216541,2016,0,0,0,0,0
1000,32,214983,1600,0,0,0,0,0
1000,32,213450,1671,0,0,0,0,0
1000,32,213509,1589,0,0,0,0,0
1000,32,214154,1622,0,0,0,0,0
1000,32,214473,1557,0,0,0,0,0
1000,32,213745,1588,0,0,0,0,0
1000,32,217439,1833,0,0,0,0,0
1000,32,213872,1580,0,0,0,0,0
1000,32,212795,1620,0,0,0,0,0
1000,32,215465,1722,0,0,0,0,0
1000,32,214484,1561,0,0,0,0,0
1000,32,214692,1680,0,0,0,0,0
1000,33,226356,1995,0,0,0,0,0
1000,33,215943,1646,0,0,0,0,0
1000,33,215382,1551,0,0,0,0,0
1000,33,214617,1574,0,0,0,0,0
1000,33,214267,1592,0,0,0,0,0
1000,33,214428,1651,0,0,0,0,0
1000,33,214691,1600,0,0,0,0,0
1000,33,217798,1663,0,0,0,0,0
1000,33,213635,1621,0,0,0,0,0
1000,33,218092,1644,0,0,0,0,0
1000,33,213681,1570,0,0,0,0,0
1000,33,215330,1609,0,0,0,0,0
1000,33,214522,1626,0,0,0,0,0
1000,33,212760,1630,0,0,0,0,0
1000,33,216061,2024,0,0,0,0,0
1000,33,214114,1584,0,0,0,0,0
1000,33,218504,1654,0,0,0,0,0
1000,33,214717,1671,0,0,0,0,0
1000,33,215838,1695,0,0,0,0,0
1000,33,215577,1703,0,0,0,0,0
1000,34,225653,1992,0,0,0,0,0
1000,34,218541,1658,0,0,0,0,0
1000,34,215530,1666,0,0,0,0,0
1000,34,247444,1746,0,0,0,0,0
1000,34,232173,1518,0,0,0,0,0
1000,34,222510,2020,0,0,0,0,0
1000,34,217269,1779,0,0,0,0,0
1000,34,215355,1645,0,0,0,0,0
1000,34,218101,1616,0,0,0,0,0
1000,34,219726,1550,0,0,0,0,0
1000,34,217025,1601,0,0,0,0,0
1000,34,214292,1553,0,0,0,0,0
1000,34,213425,1549,0,0,0,0,0
1000,34,214369,1606,0,0,0,0,0
1000,34,217486,1758,0,0,0,0,0
1000,34,215083,1635,0,0,0,0,0
1000,34,213854,1503,0,0,0,0,0
1000,34,212941,1511,0,0,0,0,0
1000,34,216460,1633,0,0,0,0,0
1000,34,215307,1594,0,0,0,0,0
1000,35,229737,1875,0,0,0,0,0
1000,35,219307,1564,0,0,0,0,0
1000,35,216844,1618,0,0,0,0,0
1000,35,216297,1542,0,0,0,0,0
1000,35,216971,1596,0,0,0,0,0
1000,35,214393,1580,0,0,0,0,0
1000,35,215693,1614,0,0,0,0,0
1000,35,216196,1691,0,0,0,0,0
1000,35,215554,1686,0,0,0,0,0
1000,35,220860,1590,0,0,0,0,0
1000,35,214341,1509,0,0,0,0,0
1000,35,215004,1586,0,0,0,0,0
1000,35,216018,1593,0,0,0,0,0
1000,35,216758,1559,0,0,0,0,0
1000,35,220310,1699,0,0,0,0,0
1000,35,213849,1519,0,0,0,0,0
1000,35,213449,1584,0,0,0,0,0
1000,35,214763,1574,0,0,0,0,0
1000,35,214105,1571,0,0,0,0,0
1000,35,215502,1595,0,0,0,0,0
1000,36,226788,1831,0,0,0,0,0
1000,36,219243,1662,0,0,0,0,0
1000,36,218778,1926,0,0,0,0,0
1000,36,217413,1639,0,0,0,0,0
1000,36,214522,1604,0,0,0,0,0
1000,36,215356,1597,0,0,0,0,0
1000,36,214930,1643,0,0,0,0,0
1000,36,215961,1677,0,0,0,0,0
1000,36,216301,1560,0,0,0,0,0
1000,36,218823,1559,0,0,0,0,0
1000,36,215425,1600,0,0,0,0,0
1000,36,216254,1680,0,0,0,0,0
1000,36,217734,1600,0,0,0,0,0
1000,36,216174,1720,0,0,0,0,0
1000,36,216695,1704,0,0,0,0,0
1000,36,215930,1537,0,0,0,0,0
1000,36,214984,1617,0,0,0,0,0
1000,36,215692,1554,0,0,0,0,0
1000,36,215288,1588,0,0,0,0,0
1000,36,214154,1517,0,0,0,0,0
1000,37,226216,2195,0,0,0,0,0
1000,37,215956,1681,0,0,0,0,0
1000,37,214863,1627,0,0,0,0,0
1000,37,216059,1941,0,0,0,0,0
1000,37,216610,1614,0,0,0,0,0
1000,37,217104,1665,0,0,0,0,0
1000,37,216568,1697,0,0,0,0,0
1000,37,218415,1648,0,0,0,0,0
1000,37,214459,1570,0,0,0,0,0
1000,37,215073,1594,0,0,0,0,0
1000,37,215668,1557,0,0,0,0,0
1000,37,224363,1946,0,0,0,0,0
1000,37,221568,1672,0,0,0,0,0
1000,37,219489,1727,0,0,0,0,0
1000,37,219109,1641,0,0,0,0,0
1000,37,218529,1504,0,0,0,0,0
1000,37,215252,1608,0,0,0,0,0
1000,37,219610,1555,0,0,0,0,0
1000,37,215735,1508,0,0,0,0,0
1000,37,215425,1624,0,0,0,0,0
1000,38,226745,1858,0,0,0,0,0
1000,38,216024,1581,0,0,0,0,0
1000,38,222059,1933,0,0,0,0,0
1000,38,218804,1582,0,0,0,0,0
1000,38,218133,1722,0,0,0,0,0
1000,38,216955,1597,0,0,0,0,0
1000,38,214027,1587,0,0,0,0,0
1000,38,217091,1562,0,0,0,0,0
1000,38,216174,1661,0,0,0,0,0
1000,38,215971,1583,0,0,0,0,0
1000,38,214655,1595,0,0,0,0,0
1000,38,216293,1730,0,0,0,0,0
1000,38,215181,1614,0,0,0,0,0
1000,38,216607,1657,0,0,0,0,0
1000,38,223052,1924,0,0,0,0,0
1000,38,221795,1556,0,0,0,0,0
1000,38,216282,1539,0,0,0,0,0
1000,38,219500,1687,0,0,0,0,0
1000,38,216058,1637,0,0,0,0,0
1000,38,220850,1659,0,0,0,0,0
1000,39,225292,1867,0,0,0,0,0
1000,39,219424,1575,0,0,0,0,0
1000,39,220373,1601,0,0,0,0,0
1000,39,218633,1560,0,0,0,0,0
1000,39,215507,1652,0,0,0,0,0
1000,39,216972,1624,0,0,0,0,0
1000,39,219354,1518,0,0,0,0,0
1000,39,218819,1843,0,0,0,0,0
1000,39,216676,1639,0,0,0,0,0
1000,39,214498,1628,0,0,0,0,0
1000,39,216220,1616,0,0,0,0,0
1000,39,217410,1602,0,0,0,0,0
1000,39,216463,1571,0,0,0,0,0
1000,39,219790,1721,0,0,0,0,0
1000,39,216463,1592,0,0,0,0,0
1000,39,215750,1574,0,0,0,0,0
1000,39,216918,1577,0,0,0,0,0
1000,39,221558,1552,0,0,0,0,0
1000,39,216016,1620,0,0,0,0,0
1000,39,215230,1547,0,0,0,0,0
1000,40,225334,1871,0,0,0,0,0
1000,40,217570,1591,0,0,0,0,0
1000,40,218904,1631,0,0,0,0,0
1000,40,216607,1644,0,0,0,0,0
1000,40,248312,1601,0,0,0,0,0
1000,40,246268,1674,0,0,0,0,0
1000,40,217804,1616,0,0,0,0,0
1000,40,216796,1529,0,0,0,0,0
1000,40,215643,1524,0,0,0,0,0
1000,40,216821,1529,0,0,0,0,0
1000,40,218864,1550,0,0,0,0,0
1000,40,215902,1598,0,0,0,0,0
1000,40,215850,1526,0,0,0,0,0
1000,40,216642,1606,0,0,0,0,0
1000,40,220621,1734,0,0,0,0,0
1000,40,216647,1556,0,0,0,0,0
1000,40,217791,1537,0,0,0,0,0
1000,40,218823,1503,0,0,0,0,0
1000,40,216188,1571,0,0,0,0,0
1000,40,217279,1603,0,0,0,0,0
1000,41,227570,1745,0,0,0,0,0
1000,41,219771,1524,0,0,0,0,0
1000,41,222404,1582,0,0,0,0,0
1000,41,247244,1649,0,0,0,0,0
1000,41,216797,1554,0,0,0,0,0
1000,41,217595,1591,0,0,0,0,0
1000,41,215123,1652,0,0,0,0,0
1000,41,219252,1651,0,0,0,0,0
1000,41,218399,1666,0,0,0,0,0
1000,41,217999,1630,0,0,0,0,0
1000,41,216225,1647,0,0,0,0,0
1000,41,215668,1652,0,0,0,0,0
1000,41,216955,1597,0,0,0,0,0
1000,41,217791,1585,0,0,0,0,0
1000,41,220664,1669,0,0,0,0,0
1000,41,216282,1580,0,0,0,0,0
1000,41,221708,1680,0,0,0,0,0
1000,41,221908,1882,0,0,0,0,0
1000,41,244943,1682,0,0,0,0,0
1000,41,216695,1505,0,0,0,0,0
1000,42,225715,1937,0,0,0,0,0
1000,42,222115,1555,0,0,0,0,0
1000,42,219364,1598,0,0,0,0,0
1000,42,219401,1561,0,0,0,0,0
1000,42,215580,1571,0,0,0,0,0
1000,42,218805,1581,0,0,0,0,0
1000,42,216542,1663,0,0,0,0,0
1000,42,221083,1632,0,0,0,0,0
1000,42,217000,1569,0,0,0,0,0
1000,42,217037,1545,0,0,0,0,0
1000,42,217710,1525,0,0,0,0,0
1000,42,218300,1660,0,0,0,0,0
1000,42,217312,1531,0,0,0,0,0
1000,42,247440,1640,0,0,0,0,0
1000,42,216797,1690,0,0,0,0,0
1000,42,218505,1594,0,0,0,0,0
1000,42,218208,1614,0,0,0,0,0
1000,42,223098,1590,0,0,0,0,0
1000,42,218936,1607,0,0,0,0,0
1000,42,217504,1530,0,0,0,0,0
1000,43,226880,1873,0,0,0,0,0
1000,43,216880,1621,0,0,0,0,0
1000,43,217134,1589,0,0,0,0,0
1000,43,217275,1652,0,0,0,0,0
1000,43,257270,1626,0,0,0,0,0
1000,43,218458,1593,0,0,0,0,0
1000,43,217807,1669,0,0,0,0,0
1000,43,216878,1542,0,0,0,0,0
1000,43,216382,1639,0,0,0,0,0
1000,43,220895,1855,0,0,0,0,0
1000,43,218018,1555,0,0,0,0,0
1000,43,217077,1584,0,0,0,0,0
1000,43,216077,1564,0,0,0,0,0
1000,43,219606,1556,0,0,0,0,0
1000,43,221675,1809,0,0,0,0,0
1000,43,218253,1556,0,0,0,0,0
1000,43,218836,1614,0,0,0,0,0
1000,43,219510,1576,0,0,0,0,0
1000,43,217232,1687,0,0,0,0,0
1000,43,217934,1565,0,0,0,0,0
1000,44,227206,1870,0,0,0,0,0
1000,44,217028,1579,0,0,0,0,0
1000,44,221048,1739,0,0,0,0,0
1000,44,219390,1636,0,0,0,0,0
1000,44,218464,1561,0,0,0,0,0
1000,44,217254,1614,0,0,0,0,0
1000,44,216236,1592,0,0,0,0,0
1000,44,224102,1748,0,0,0,0,0
1000,44,219608,1671,0,0,0,0,0
1000,44,217597,1725,0,0,0,0,0
1000,44,218371,1650,0,0,0,0,0
1000,44,216917,1607,0,0,0,0,0
1000,44,217806,1647,0,0,0,0,0
1000,44,218391,1638,0,0,0,0,0
1000,44,220367,1835,0,0,0,0,0
1000,44,219504,1677,0,0,0,0,0
1000,44,219288,1582,0,0,0,0,0
1000,44,223972,1629,0,0,0,0,0
1000,44,218023,1644,0,0,0,0,0
1000,44,217766,1587,0,0,0,0,0
1000,45,229269,1852,0,0,0,0,0
1000,45,221378,1625,0,0,0,0,0
1000,45,218538,1645,0,0,0,0,0
1000,45,220719,1603,0,0,0,0,0
1000,45,244006,1570,0,0,0,0,0
1000,45,244813,1652,0,0,0,0,0
1000,45,218658,1565,0,0,0,0,0
1000,45,220192,1684,0,0,0,0,0
1000,45,219334,1596,0,0,0,0,0
1000,45,216375,1563,0,0,0,0,0
1000,45,218312,1704,0,0,0,0,0
1000,45,217711,1689,0,0,0,0,0
1000,45,218494,1606,0,0,0,0,0
1000,45,222299,1655,0,0,0,0,0
1000,45,217886,1644,0,0,0,0,0
1000,45,218596,1682,0,0,0,0,0
1000,45,219206,1584,0,0,0,0,0
1000,45,221818,1607,0,0,0,0,0
1000,45,217767,1600,0,0,0,0,0
1000,45,218204,1561,0,0,0,0,0
1000,46,228388,1895,0,0,0,0,0
1000,46,219798,1643,0,0,0,0,0
1000,46,220105,1586,0,0,0,0,0
1000,46,218503,1572,0,0,0,0,0
1000,46,218569,1685,0,0,0,0,0
1000,46,219414,1600,0,0,0,0,0
1000,46,221605,1596,0,0,0,0,0
1000,46,219330,1638,0,0,0,0,0
1000,46,215962,1575,0,0,0,0,0
1000,46,217994,1645,0,0,0,0,0
1000,46,218168,1630,0,0,0,0,0
1000,46,218620,1610,0,0,0,0,0
1000,46,217210,1530,0,0,0,0,0
1000,46,216672,1567,0,0,0,0,0
1000,46,220960,1825,0,0,0,0,0
1000,46,218305,1552,0,0,0,0,0
1000,46,219614,1601,0,0,0,0,0
1000,46,221263,1551,0,0,0,0,0
1000,46,218800,1599,0,0,0,0,0
1000,46,219329,1565,0,0,0,0,0
1000,47,229725,1813,0,0,0,0,0
1000,47,218022,1592,0,0,0,0,0
1000,47,217811,1681,0,0,0,0,0
1000,47,219948,1619,0,0,0,0,0
1000,47,219251,1621,0,0,0,0,0
1000,47,218914,1603,0,0,0,0,0
1000,47,218274,1610,0,0,0,0,0
1000,47,218839,1636,0,0,0,0,0
1000,47,219481,1586,0,0,0,0,0
1000,47,220791,1589,0,0,0,0,0
1000,47,219624,1609,0,0,0,0,0
1000,47,218019,1639,0,0,0,0,0
1000,47,218486,1592,0,0,0,0,0
1000,47,219628,1611,0,0,0,0,0
1000,47,221495,1699,0,0,0,0,0
1000,47,219187,1597,0,0,0,0,0
1000,47,217047,1576,0,0,0,0,0
1000,47,223613,1544,0,0,0,0,0
1000,47,218286,1604,0,0,0,0,0
1000,47,220714,1579,0,0,0,0,0
1000,48,229319,1904,0,0,0,0,0
1000,48,220330,1597,0,0,0,0,0
1000,48,221087,1589,0,0,0,0,0
1000,48,220625,1640,0,0,0,0,0
1000,48,222965,1728,0,0,0,0,0
1000,48,220610,1590,0,0,0,0,0
1000,48,220727,1673,0,0,0,0,0
1000,48,219672,1682,0,0,0,0,0
1000,48,220085,1659,0,0,0,0,0
1000,48,228461,1872,0,0,0,0,0
1000,48,222495,1709,0,0,0,0,0
1000,48,224914,1749,0,0,0,0,0
1000,48,221028,1561,0,0,0,0,0
1000,48,220402,1647,0,0,0,0,0
1000,48,219624,1510,0,0,0,0,0
1000,48,219592,1664,0,0,0,0,0
1000,48,218691,1672,0,0,0,0,0
1000,48,223987,1487,0,0,0,0,0
1000,48,219026,1601,0,0,0,0,0
1000,48,217921,1617,0,0,0,0,0
1000,49,228575,2155,0,0,0,0,0
1000,49,221836,1568,0,0,0,0,0
1000,49,220714,1601,0,0,0,0,0
1000,49,218848,1645,0,0,0,0,0
1000,49,218999,1632,0,0,0,0,0
