Pallet: "pallet_contracts", Extrinsic: "on_initialize", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
2410,1255,0,0,0,0,0
1799,930,0,0,0,0,0
1718,940,0,0,0,0,0
1781,902,0,0,0,0,0
1759,949,0,0,0,0,0
1632,917,0,0,0,0,0
1666,923,0,0,0,0,0
1681,914,0,0,0,0,0
1659,895,0,0,0,0,0
1731,898,0,0,0,0,0
1655,894,0,0,0,0,0
1667,898,0,0,0,0,0
1630,919,0,0,0,0,0
1625,903,0,0,0,0,0
16726,964,0,0,0,0,0
1651,905,0,0,0,0,0
1661,871,0,0,0,0,0
1674,901,0,0,0,0,0
1703,927,0,0,0,0,0
1727,903,0,0,0,0,0

Raw Storage Info
========
Storage: Contracts DeletionQueue (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    1.681
              µs

Reads = 1
Writes = 0

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    1.681
              µs

Reads = 1
Writes = 0

Pallet: "pallet_contracts", Extrinsic: "on_initialize_per_trie_key", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
k,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
206,121385,1074,0,0,0,0,0
206,121522,1096,0,0,0,0,0
206,121418,1070,0,0,0,0,0
206,121433,1086,0,0,0,0,0
206,121339,1078,0,0,0,0,0
206,121575,1075,0,0,0,0,0
206,121522,1104,0,0,0,0,0
206,121651,1070,0,0,0,0,0
206,121398,1046,0,0,0,0,0
206,121536,1172,0,0,0,0,0
206,121426,1038,0,0,0,0,0
206,121503,1082,0,0,0,0,0
206,121336,1072,0,0,0,0,0
206,121498,1060,0,0,0,0,0
206,121304,1068,0,0,0,0,0
206,121487,1064,0,0,0,0,0
211,368502,1400,0,0,0,0,0
211,124322,1146,0,0,0,0,0
211,148629,1116,0,0,0,0,0
211,121558,1130,0,0,0,0,0
211,121532,1079,0,0,0,0,0
211,121504,1069,0,0,0,0,0
211,121428,1080,0,0,0,0,0
211,121541,1077,0,0,0,0,0
211,121440,1081,0,0,0,0,0
211,121451,1072,0,0,0,0,0
211,121589,1119,0,0,0,0,0
211,121436,1077,0,0,0,0,0
211,121389,1126,0,0,0,0,0
211,121540,1096,0,0,0,0,0
211,121624,1105,0,0,0,0,0
211,121447,1085,0,0,0,0,0
211,121381,1093,0,0,0,0,0
211,121497,1070,0,0,0,0,0
211,121566,1043,0,0,0,0,0
211,121451,1098,0,0,0,0,0
216,354398,1261,0,0,0,0,0
216,121642,1083,0,0,0,0,0
216,121543,1055,0,0,0,0,0
216,121585,1105,0,0,0,0,0
216,121446,1097,0,0,0,0,0
216,121517,1109,0,0,0,0,0
216,121469,1123,0,0,0,0,0
216,121718,1094,0,0,0,0,0
216,121477,1118,0,0,0,0,0
216,121503,1073,0,0,0,0,0
216,160410,1075,0,0,0,0,0
216,121471,1067,0,0,0,0,0
216,121381,1067,0,0,0,0,0
216,121418,1083,0,0,0,0,0
216,121517,1089,0,0,0,0,0
216,121570,1087,0,0,0,0,0
216,121412,1081,0,0,0,0,0
216,121470,1066,0,0,0,0,0
216,121531,1100,0,0,0,0,0
216,121381,1049,0,0,0,0,0
221,383897,1276,0,0,0,0,0
221,121518,1135,0,0,0,0,0
221,121433,1096,0,0,0,0,0
221,121589,1126,0,0,0,0,0
221,121367,1132,0,0,0,0,0
221,121529,1135,0,0,0,0,0
221,159697,1124,0,0,0,0,0
221,121498,1086,0,0,0,0,0
221,121356,1067,0,0,0,0,0
221,121536,1115,0,0,0,0,0
221,121448,1101,0,0,0,0,0
221,121368,1060,0,0,0,0,0
221,121515,1131,0,0,0,0,0
221,121440,1074,0,0,0,0,0
221,121595,1087,0,0,0,0,0
221,121546,1113,0,0,0,0,0
221,121433,1089,0,0,0,0,0
221,121521,1088,0,0,0,0,0
221,121482,1120,0,0,0,0,0
221,121484,1068,0,0,0,0,0
226,353707,1338,0,0,0,0,0
226,121791,1087,0,0,0,0,0
226,121826,1133,0,0,0,0,0
226,121749,1123,0,0,0,0,0
226,121819,1097,0,0,0,0,0
226,121720,1093,0,0,0,0,0
226,121662,1104,0,0,0,0,0
226,121553,1125,0,0,0,0,0
226,121621,1107,0,0,0,0,0
226,121622,1106,0,0,0,0,0
226,121809,1135,0,0,0,0,0
226,121495,1111,0,0,0,0,0
226,121488,1079,0,0,0,0,0
226,121728,1080,0,0,0,0,0
226,121619,1086,0,0,0,0,0
226,121520,1103,0,0,0,0,0
226,121617,1094,0,0,0,0,0
226,121710,1099,0,0,0,0,0
226,121559,1061,0,0,0,0,0
226,121543,1087,0,0,0,0,0
231,357852,1597,0,0,0,0,0
231,121861,1094,0,0,0,0,0
231,121570,1079,0,0,0,0,0
231,121501,1052,0,0,0,0,0
231,121642,1086,0,0,0,0,0
231,121676,1076,0,0,0,0,0
231,121642,1123,0,0,0,0,0
231,121596,1086,0,0,0,0,0
231,121644,1100,0,0,0,0,0
231,121511,1123,0,0,0,0,0
231,121593,1092,0,0,0,0,0
231,121518,1083,0,0,0,0,0
231,121553,1092,0,0,0,0,0
231,121552,1117,0,0,0,0,0
231,121516,1100,0,0,0,0,0
231,160811,1117,0,0,0,0,0
231,121644,1070,0,0,0,0,0
231,121513,1066,0,0,0,0,0
231,121469,1036,0,0,0,0,0
231,121745,1065,0,0,0,0,0
236,352486,1230,0,0,0,0,0
236,121966,1073,0,0,0,0,0
236,121665,1089,0,0,0,0,0
236,159589,1087,0,0,0,0,0
236,121602,1037,0,0,0,0,0
236,121636,1038,0,0,0,0,0
236,121639,1086,0,0,0,0,0
236,121687,1045,0,0,0,0,0
236,121643,1029,0,0,0,0,0
236,121620,1044,0,0,0,0,0
236,145791,1097,0,0,0,0,0
236,121543,1090,0,0,0,0,0
236,121618,1091,0,0,0,0,0
236,121631,1055,0,0,0,0,0
236,121639,1113,0,0,0,0,0
236,121510,1107,0,0,0,0,0
236,121563,1107,0,0,0,0,0
236,121536,1093,0,0,0,0,0
236,121667,1060,0,0,0,0,0
236,121573,1104,0,0,0,0,0
241,357107,1378,0,0,0,0,0
241,121878,1089,0,0,0,0,0
241,121838,1089,0,0,0,0,0
241,121794,1041,0,0,0,0,0
241,121765,1054,0,0,0,0,0
241,121798,1032,0,0,0,0,0
241,121753,1086,0,0,0,0,0
241,121756,1081,0,0,0,0,0
241,121749,1108,0,0,0,0,0
241,121902,1063,0,0,0,0,0
241,121796,1067,0,0,0,0,0
241,121792,1090,0,0,0,0,0
241,121867,1121,0,0,0,0,0
241,121766,1093,0,0,0,0,0
241,121726,1086,0,0,0,0,0
241,121745,1055,0,0,0,0,0
241,121839,1079,0,0,0,0,0
241,121772,1060,0,0,0,0,0
241,121766,1052,0,0,0,0,0
241,121871,1075,0,0,0,0,0
246,354231,1286,0,0,0,0,0
246,121848,1091,0,0,0,0,0
246,121720,1103,0,0,0,0,0
246,121809,1106,0,0,0,0,0
246,121915,1082,0,0,0,0,0
246,121811,1084,0,0,0,0,0
246,121639,1080,0,0,0,0,0
246,121782,1134,0,0,0,0,0
246,121733,1149,0,0,0,0,0
246,121743,1068,0,0,0,0,0
246,121795,1069,0,0,0,0,0
246,121761,1065,0,0,0,0,0
246,121742,1061,0,0,0,0,0
246,158931,1099,0,0,0,0,0
246,121702,1064,0,0,0,0,0
246,121625,1079,0,0,0,0,0
246,121698,1093,0,0,0,0,0
246,121818,1094,0,0,0,0,0
246,121749,1072,0,0,0,0,0
246,121749,1080,0,0,0,0,0
251,354865,1405,0,0,0,0,0
251,121822,1101,0,0,0,0,0
251,121727,1076,0,0,0,0,0
251,121559,1096,0,0,0,0,0
251,121629,1111,0,0,0,0,0
251,121516,1087,0,0,0,0,0
251,121545,1124,0,0,0,0,0
251,145041,1081,0,0,0,0,0
251,121559,1107,0,0,0,0,0
251,121617,1096,0,0,0,0,0
251,121583,1081,0,0,0,0,0
251,121673,1082,0,0,0,0,0
251,121712,1092,0,0,0,0,0
251,121711,1064,0,0,0,0,0
251,121740,1061,0,0,0,0,0
251,121654,1083,0,0,0,0,0
251,121716,1093,0,0,0,0,0
251,121696,1075,0,0,0,0,0
251,121789,1077,0,0,0,0,0
251,121673,1072,0,0,0,0,0
256,353382,1314,0,0,0,0,0
256,121909,1112,0,0,0,0,0
256,122076,1162,0,0,0,0,0
256,121772,1108,0,0,0,0,0
256,121692,4495,0,0,0,0,0
256,121774,1093,0,0,0,0,0
256,121732,1084,0,0,0,0,0
256,121657,1068,0,0,0,0,0
256,121737,1096,0,0,0,0,0
256,121752,1060,0,0,0,0,0
256,121755,1066,0,0,0,0,0
256,124536,1124,0,0,0,0,0
256,148951,1102,0,0,0,0,0
256,121851,1120,0,0,0,0,0
256,121717,1050,0,0,0,0,0
256,121785,1119,0,0,0,0,0
256,121602,1050,0,0,0,0,0
256,121623,1047,0,0,0,0,0
256,121774,1058,0,0,0,0,0
256,121578,1066,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    120.5
    + e    0.005
              µs

Reads = 0 + (0 * e)
Writes = 0 + (0 * e)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    e   mean µs  sigma µs       %
    1     120.3     0.035    0.0%
    6     120.4     0.042    0.0%
   11     120.4     0.023    0.0%
   16     120.4     0.021    0.0%
   21     120.5     0.043    0.0%
   26     120.6     0.034    0.0%
   31     120.5     0.023    0.0%
   36     120.6     0.031    0.0%
   41     120.6     0.037    0.0%
   46     120.6     0.042    0.0%
   51     120.6     0.041    0.0%
   56     120.7     0.027    0.0%
   61     120.8     0.026    0.0%
   66     120.9      0.03    0.0%
   71     120.9     0.026    0.0%
   76       121     0.058    0.0%
   81       121     0.033    0.0%
   86     121.1     0.025    0.0%
   91     121.1     0.045    0.0%
   96     121.1     0.032    0.0%
  101     121.2     0.052    0.0%
  106     121.2     0.051    0.0%
  111     120.9     0.033    0.0%
  116     121.2     0.053    0.0%
  121     121.3     0.035    0.0%
  126     121.3      0.02    0.0%
  131     121.2     0.027    0.0%
  136     121.6     0.704    0.5%
  141     121.3     0.038    0.0%
  146     121.3     0.027    0.0%
  151     121.4     0.029    0.0%
  156     121.3      0.04    0.0%
  161     121.3     0.018    0.0%
  166     121.3     0.028    0.0%
  171     121.4     0.028    0.0%
  176     121.3     0.046    0.0%
  181     121.4     0.043    0.0%
  186     121.5     0.019    0.0%
  191     121.5     0.067    0.0%
  196     121.5     0.037    0.0%
  201     121.5     0.016    0.0%
  206     121.4     0.041    0.0%
  211     121.5     0.043    0.0%
  216     121.5     0.033    0.0%
  221     121.4     0.031    0.0%
  226     121.6     0.059    0.0%
  231     121.5     0.044    0.0%
  236     121.6     0.019    0.0%
  241     121.7     0.026    0.0%
  246     121.7     0.027    0.0%
  251     121.6     0.036    0.0%
  256     121.7     0.035    0.0%

Quality and confidence:
param     error
e             0

Model:
Time ~=    120.5
    + e    0.005
              µs

Reads = 0 + (0 * e)
Writes = 0 + (0 * e)

Pallet: "pallet_contracts", Extrinsic: "instr_call", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,340173,1278,0,0,0,0,0
0,118189,1047,0,0,0,0,0
0,145275,1078,0,0,0,0,0
0,117968,1080,0,0,0,0,0
0,120758,1123,0,0,0,0,0
0,120774,1087,0,0,0,0,0
0,120710,1097,0,0,0,0,0
0,120766,1073,0,0,0,0,0
0,120726,1102,0,0,0,0,0
0,120748,1074,0,0,0,0,0
0,120751,1122,0,0,0,0,0
0,120792,1057,0,0,0,0,0
0,120782,1144,0,0,0,0,0
0,120691,1102,0,0,0,0,0
0,120713,1096,0,0,0,0,0
0,120721,1089,0,0,0,0,0
0,120733,1073,0,0,0,0,0
0,120693,1089,0,0,0,0,0
0,120685,1124,0,0,0,0,0
0,120695,1099,0,0,0,0,0
1,367874,1409,0,0,0,0,0
1,138264,1207,0,0,0,0,0
1,138469,1144,0,0,0,0,0
1,135034,1117,0,0,0,0,0
1,135102,1097,0,0,0,0,0
1,135102,1106,0,0,0,0,0
1,135219,1069,0,0,0,0,0
1,135437,1105,0,0,0,0,0
1,135224,1026,0,0,0,0,0
1,135508,1109,0,0,0,0,0
1,135394,1087,0,0,0,0,0
1,135026,1055,0,0,0,0,0
1,135472,1103,0,0,0,0,0
1,134989,1055,0,0,0,0,0
1,135090,1042,0,0,0,0,0
1,135354,1102,0,0,0,0,0
1,135305,1108,0,0,0,0,0
1,135424,1083,0,0,0,0,0
1,135208,1082,0,0,0,0,0
1,135490,1081,0,0,0,0,0
2,376532,1334,0,0,0,0,0
2,152194,1095,0,0,0,0,0
2,152193,1112,0,0,0,0,0
2,152080,1067,0,0,0,0,0
2,158513,1185,0,0,0,0,0
2,152142,1083,0,0,0,0,0
2,151714,1103,0,0,0,0,0
2,151705,1085,0,0,0,0,0
2,152219,1076,0,0,0,0,0
2,152541,1048,0,0,0,0,0
2,152281,1038,0,0,0,0,0
2,152601,1053,0,0,0,0,0
2,158339,1151,0,0,0,0,0
2,152708,1084,0,0,0,0,0
2,152556,1077,0,0,0,0,0
2,152314,1076,0,0,0,0,0
2,152213,1065,0,0,0,0,0
2,152311,1043,0,0,0,0,0
2,152362,1079,0,0,0,0,0
2,152362,1084,0,0,0,0,0
3,395352,1307,0,0,0,0,0
3,169483,1087,0,0,0,0,0
3,169185,1097,0,0,0,0,0
3,169025,1084,0,0,0,0,0
3,169183,1110,0,0,0,0,0
3,182258,1158,0,0,0,0,0
3,169585,1090,0,0,0,0,0
3,169030,1065,0,0,0,0,0
3,169467,1045,0,0,0,0,0
3,169166,1099,0,0,0,0,0
3,168751,1037,0,0,0,0,0
3,181965,1108,0,0,0,0,0
3,169565,1044,0,0,0,0,0
3,168601,1107,0,0,0,0,0
3,204512,1105,0,0,0,0,0
3,169241,1097,0,0,0,0,0
3,168879,1115,0,0,0,0,0
3,169523,1113,0,0,0,0,0
3,169360,1081,0,0,0,0,0
3,168907,1070,0,0,0,0,0
4,415652,1293,0,0,0,0,0
4,186643,1080,0,0,0,0,0
4,185488,1153,0,0,0,0,0
4,186337,1085,0,0,0,0,0
4,188846,1093,0,0,0,0,0
4,186363,1081,0,0,0,0,0
4,186756,1092,0,0,0,0,0
4,186809,1128,0,0,0,0,0
4,186292,1104,0,0,0,0,0
4,186188,1099,0,0,0,0,0
4,186990,1083,0,0,0,0,0
4,186289,1124,0,0,0,0,0
4,186669,1105,0,0,0,0,0
4,186704,1065,0,0,0,0,0
4,185969,1096,0,0,0,0,0
4,185820,1056,0,0,0,0,0
4,188783,1091,0,0,0,0,0
4,186041,1116,0,0,0,0,0
4,186076,1116,0,0,0,0,0
4,186489,1071,0,0,0,0,0
5,432983,1321,0,0,0,0,0
5,203922,1086,0,0,0,0,0
5,202705,1113,0,0,0,0,0
5,202785,1070,0,0,0,0,0
5,205870,1098,0,0,0,0,0
5,203844,1036,0,0,0,0,0
5,203879,1101,0,0,0,0,0
5,203166,1051,0,0,0,0,0
5,203431,1070,0,0,0,0,0
5,202734,1045,0,0,0,0,0
5,204123,1075,0,0,0,0,0
5,203024,1039,0,0,0,0,0
5,203405,1043,0,0,0,0,0
5,203389,1050,0,0,0,0,0
5,235582,1140,0,0,0,0,0
5,203000,1080,0,0,0,0,0
5,206042,1035,0,0,0,0,0
5,202600,1091,0,0,0,0,0
5,239836,1082,0,0,0,0,0
5,204068,1072,0,0,0,0,0
6,452571,1453,0,0,0,0,0
6,220566,1095,0,0,0,0,0
6,245786,1159,0,0,0,0,0
6,219121,1056,0,0,0,0,0
6,220189,1067,0,0,0,0,0
6,219225,1099,0,0,0,0,0
6,219436,1163,0,0,0,0,0
6,220710,1122,0,0,0,0,0
6,219318,1096,0,0,0,0,0
6,246542,1126,0,0,0,0,0
6,220464,1143,0,0,0,0,0
6,219422,1155,0,0,0,0,0
6,219842,1087,0,0,0,0,0
6,220634,1118,0,0,0,0,0
6,218801,1048,0,0,0,0,0
6,219387,1095,0,0,0,0,0
6,227583,1125,0,0,0,0,0
6,218946,1039,0,0,0,0,0
6,219547,1077,0,0,0,0,0
6,220050,1085,0,0,0,0,0
7,471194,1335,0,0,0,0,0
7,238926,1149,0,0,0,0,0
7,237110,1079,0,0,0,0,0
7,235627,1069,0,0,0,0,0
7,239746,1133,0,0,0,0,0
7,237386,1115,0,0,0,0,0
7,236789,1089,0,0,0,0,0
7,239247,1156,0,0,0,0,0
7,236766,1075,0,0,0,0,0
7,236501,1116,0,0,0,0,0
7,239529,1078,0,0,0,0,0
7,237294,1085,0,0,0,0,0
7,236929,1076,0,0,0,0,0
7,239154,1098,0,0,0,0,0
7,237189,1052,0,0,0,0,0
7,236692,1117,0,0,0,0,0
7,247055,1185,0,0,0,0,0
7,244427,1143,0,0,0,0,0
7,246202,1136,0,0,0,0,0
7,239670,1131,0,0,0,0,0
8,530976,1408,0,0,0,0,0
8,256897,1150,0,0,0,0,0
8,254793,1122,0,0,0,0,0
8,253166,1121,0,0,0,0,0
8,257077,1051,0,0,0,0,0
8,254465,1068,0,0,0,0,0
8,253999,1078,0,0,0,0,0
8,256457,1102,0,0,0,0,0
8,254034,1067,0,0,0,0,0
8,253584,1134,0,0,0,0,0
8,256455,1047,0,0,0,0,0
8,286192,1113,0,0,0,0,0
8,253247,1071,0,0,0,0,0
8,256439,1115,0,0,0,0,0
8,254693,1077,0,0,0,0,0
8,253619,1040,0,0,0,0,0
8,256032,1071,0,0,0,0,0
8,253819,1064,0,0,0,0,0
8,252857,1046,0,0,0,0,0
8,256322,1077,0,0,0,0,0
9,512781,1322,0,0,0,0,0
9,304366,1140,0,0,0,0,0
9,274280,1089,0,0,0,0,0
9,273563,1063,0,0,0,0,0
9,278133,1063,0,0,0,0,0
9,273131,1081,0,0,0,0,0
9,273337,1091,0,0,0,0,0
9,276614,1098,0,0,0,0,0
9,274930,1088,0,0,0,0,0
9,273611,1198,0,0,0,0,0
9,277548,1100,0,0,0,0,0
9,275014,1150,0,0,0,0,0
9,274270,1118,0,0,0,0,0
9,314320,1133,0,0,0,0,0
9,274103,1125,0,0,0,0,0
9,273838,1119,0,0,0,0,0
9,277865,1083,0,0,0,0,0
9,274164,1089,0,0,0,0,0
9,306435,1140,0,0,0,0,0
9,278029,1078,0,0,0,0,0
10,563777,1747,0,0,0,0,0
10,290889,1152,0,0,0,0,0
10,287711,1096,0,0,0,0,0
10,314868,1127,0,0,0,0,0
10,291498,1137,0,0,0,0,0
10,298209,1129,0,0,0,0,0
10,296154,1162,0,0,0,0,0
10,291458,1185,0,0,0,0,0
10,291930,1159,0,0,0,0,0
10,321023,1111,0,0,0,0,0
10,291838,1131,0,0,0,0,0
10,288278,1121,0,0,0,0,0
10,286819,1106,0,0,0,0,0
10,291489,1115,0,0,0,0,0
10,317352,1074,0,0,0,0,0
10,287265,1079,0,0,0,0,0
10,291276,1050,0,0,0,0,0
10,286971,1074,0,0,0,0,0
10,320541,1098,0,0,0,0,0
10,289531,1043,0,0,0,0,0
11,574894,1329,0,0,0,0,0
11,303428,1110,0,0,0,0,0
11,302002,1087,0,0,0,0,0
11,301956,1078,0,0,0,0,0
11,302598,1086,0,0,0,0,0
11,302465,1123,0,0,0,0,0
11,338132,1134,0,0,0,0,0
11,302895,1109,0,0,0,0,0
11,338499,1068,0,0,0,0,0
11,301540,1079,0,0,0,0,0
11,305353,1082,0,0,0,0,0
11,324207,1194,0,0,0,0,0
11,343540,1147,0,0,0,0,0
11,303323,1110,0,0,0,0,0
11,333263,1097,0,0,0,0,0
11,301191,1082,0,0,0,0,0
11,306669,1105,0,0,0,0,0
11,301780,1114,0,0,0,0,0
11,301824,1054,0,0,0,0,0
11,303603,1063,0,0,0,0,0
12,602665,1508,0,0,0,0,0
12,334554,1072,0,0,0,0,0
12,330999,1091,0,0,0,0,0
12,330254,1106,0,0,0,0,0
12,334548,1123,0,0,0,0,0
12,330834,1051,0,0,0,0,0
12,328928,1077,0,0,0,0,0
12,334912,1059,0,0,0,0,0
12,331866,1071,0,0,0,0,0
12,330162,1047,0,0,0,0,0
12,334465,1117,0,0,0,0,0
12,330767,1057,0,0,0,0,0
12,396941,1180,0,0,0,0,0
12,354899,1133,0,0,0,0,0
12,351551,14164,0,0,0,0,0
12,376521,1123,0,0,0,0,0
12,342794,1164,0,0,0,0,0
12,333930,1172,0,0,0,0,0
12,333175,1138,0,0,0,0,0
12,334797,1108,0,0,0,0,0
13,580268,1371,0,0,0,0,0
13,347481,1197,0,0,0,0,0
13,342773,1128,0,0,0,0,0
13,342490,1116,0,0,0,0,0
13,386618,1212,0,0,0,0,0
13,343179,1137,0,0,0,0,0
13,342116,1087,0,0,0,0,0
13,347972,1112,0,0,0,0,0
13,344519,1095,0,0,0,0,0
13,341739,1129,0,0,0,0,0
13,348271,1110,0,0,0,0,0
13,372892,1126,0,0,0,0,0
13,343456,1131,0,0,0,0,0
13,347419,1117,0,0,0,0,0
13,343939,1170,0,0,0,0,0
13,339796,1155,0,0,0,0,0
13,347545,1144,0,0,0,0,0
13,342584,1106,0,0,0,0,0
13,374720,1091,0,0,0,0,0
13,347865,1080,0,0,0,0,0
14,632817,1472,0,0,0,0,0
14,356046,1110,0,0,0,0,0
14,355275,1126,0,0,0,0,0
14,355201,1091,0,0,0,0,0
14,356692,1060,0,0,0,0,0
14,388856,1116,0,0,0,0,0
14,354991,1131,0,0,0,0,0
14,356762,1153,0,0,0,0,0
14,353071,1084,0,0,0,0,0
14,384277,1151,0,0,0,0,0
14,356381,1103,0,0,0,0,0
14,355905,1139,0,0,0,0,0
14,354675,1157,0,0,0,0,0
14,358232,1134,0,0,0,0,0
14,354079,1122,0,0,0,0,0
14,355589,1085,0,0,0,0,0
14,357668,1082,0,0,0,0,0
14,355695,1075,0,0,0,0,0
14,356852,1081,0,0,0,0,0
14,358039,1062,0,0,0,0,0
15,610843,1658,0,0,0,0,0
15,383731,1226,0,0,0,0,0
15,375086,1212,0,0,0,0,0
15,370682,1117,0,0,0,0,0
15,374438,1159,0,0,0,0,0
15,373356,1143,0,0,0,0,0
15,397542,1138,0,0,0,0,0
15,373003,1131,0,0,0,0,0
15,406797,1215,0,0,0,0,0
15,369991,1107,0,0,0,0,0
15,373707,1096,0,0,0,0,0
15,403409,1138,0,0,0,0,0
15,371093,1072,0,0,0,0,0
15,388297,1111,0,0,0,0,0
15,375636,1119,0,0,0,0,0
15,371696,1111,0,0,0,0,0
15,374924,1064,0,0,0,0,0
15,373805,1104,0,0,0,0,0
15,370882,1090,0,0,0,0,0
15,374399,1102,0,0,0,0,0
16,650193,1478,0,0,0,0,0
16,430242,1111,0,0,0,0,0
16,390483,1082,0,0,0,0,0
16,387778,1088,0,0,0,0,0
16,402489,1074,0,0,0,0,0
16,388782,1101,0,0,0,0,0
16,387785,1115,0,0,0,0,0
16,391218,1125,0,0,0,0,0
16,389700,1071,0,0,0,0,0
16,387706,1044,0,0,0,0,0
16,392964,1039,0,0,0,0,0
16,389687,1160,0,0,0,0,0
16,389946,1084,0,0,0,0,0
16,390511,1049,0,0,0,0,0
16,386841,1066,0,0,0,0,0
16,388565,1091,0,0,0,0,0
16,391712,1100,0,0,0,0,0
16,392145,1044,0,0,0,0,0
16,389563,1112,0,0,0,0,0
16,391037,1027,0,0,0,0,0
17,650454,1533,0,0,0,0,0
17,408039,1102,0,0,0,0,0
17,410148,1065,0,0,0,0,0
17,404954,1088,0,0,0,0,0
17,406779,1065,0,0,0,0,0
17,442185,1085,0,0,0,0,0
17,404908,1067,0,0,0,0,0
17,407110,1041,0,0,0,0,0
17,408643,1036,0,0,0,0,0
17,407503,1056,0,0,0,0,0
17,409633,1042,0,0,0,0,0
17,406537,1052,0,0,0,0,0
17,406744,1085,0,0,0,0,0
17,406558,1031,0,0,0,0,0
17,408103,1070,0,0,0,0,0
17,406043,1078,0,0,0,0,0
17,410224,1062,0,0,0,0,0
17,407978,1105,0,0,0,0,0
17,406489,1107,0,0,0,0,0
17,406647,1096,0,0,0,0,0
18,702105,1454,0,0,0,0,0
18,425153,1099,0,0,0,0,0
18,426966,1072,0,0,0,0,0
18,423709,1059,0,0,0,0,0
18,459846,1081,0,0,0,0,0
18,421716,1102,0,0,0,0,0
18,421600,1070,0,0,0,0,0
18,423114,1063,0,0,0,0,0
18,425848,1067,0,0,0,0,0
18,422845,1080,0,0,0,0,0
18,424112,1066,0,0,0,0,0
18,423825,1069,0,0,0,0,0
18,424354,1076,0,0,0,0,0
18,424355,1056,0,0,0,0,0
18,439834,1180,0,0,0,0,0
18,422553,1098,0,0,0,0,0
18,424939,1109,0,0,0,0,0
18,422391,1087,0,0,0,0,0
18,420703,1136,0,0,0,0,0
18,424869,1069,0,0,0,0,0
19,715653,1518,0,0,0,0,0
19,440897,1093,0,0,0,0,0
19,468854,1183,0,0,0,0,0
19,455631,1173,0,0,0,0,0
19,444187,1880,0,0,0,0,0
19,440387,1130,0,0,0,0,0
19,471454,1154,0,0,0,0,0
19,441592,1095,0,0,0,0,0
19,441970,1114,0,0,0,0,0
19,438199,1106,0,0,0,0,0
19,441474,1081,0,0,0,0,0
19,442584,1074,0,0,0,0,0
19,438646,1134,0,0,0,0,0
19,440262,1104,0,0,0,0,0
19,440841,1116,0,0,0,0,0
19,440699,1082,0,0,0,0,0
19,442729,1072,0,0,0,0,0
19,437612,1038,0,0,0,0,0
19,439725,1077,0,0,0,0,0
19,440923,1082,0,0,0,0,0
20,733674,1519,0,0,0,0,0
20,462254,1100,0,0,0,0,0
20,460447,1156,0,0,0,0,0
20,455936,1141,0,0,0,0,0
20,463315,1112,0,0,0,0,0
20,459601,1080,0,0,0,0,0
20,485776,1131,0,0,0,0,0
20,461788,1142,0,0,0,0,0
20,457730,1095,0,0,0,0,0
20,454148,1126,0,0,0,0,0
20,461995,1122,0,0,0,0,0
20,457232,1149,0,0,0,0,0
20,462885,1098,0,0,0,0,0
20,463567,1101,0,0,0,0,0
20,458216,1076,0,0,0,0,0
20,455932,1104,0,0,0,0,0
20,462087,1073,0,0,0,0,0
20,458612,1093,0,0,0,0,0
20,487099,1141,0,0,0,0,0
20,459260,1096,0,0,0,0,0
21,715529,1617,0,0,0,0,0
21,482510,1081,0,0,0,0,0
21,477867,1098,0,0,0,0,0
21,508361,1153,0,0,0,0,0
21,510312,1179,0,0,0,0,0
21,477510,1170,0,0,0,0,0
21,473094,1060,0,0,0,0,0
21,477978,1127,0,0,0,0,0
21,473952,1073,0,0,0,0,0
21,500267,1125,0,0,0,0,0
21,478289,1078,0,0,0,0,0
21,475194,1076,0,0,0,0,0
21,502354,1087,0,0,0,0,0
21,480044,1077,0,0,0,0,0
21,478504,1115,0,0,0,0,0
21,472233,1060,0,0,0,0,0
21,473406,1051,0,0,0,0,0
21,505174,1093,0,0,0,0,0
21,472840,1098,0,0,0,0,0
21,477168,1086,0,0,0,0,0
22,617284,1300,0,0,0,0,0
22,499571,1133,0,0,0,0,0
22,498792,1102,0,0,0,0,0
22,496913,1097,0,0,0,0,0
22,494669,1088,0,0,0,0,0
22,494280,1074,0,0,0,0,0
22,497686,1132,0,0,0,0,0
22,498688,1081,0,0,0,0,0
22,497331,1091,0,0,0,0,0
22,496967,1108,0,0,0,0,0
22,498341,1074,0,0,0,0,0
22,502690,1095,0,0,0,0,0
22,496536,1125,0,0,0,0,0
22,500396,1097,0,0,0,0,0
22,499770,1075,0,0,0,0,0
22,496375,1106,0,0,0,0,0
22,512346,1141,0,0,0,0,0
22,495860,1174,0,0,0,0,0
22,497825,1141,0,0,0,0,0
