Pallet: "pallet_gilt", Extrinsic: "place_bid", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
343,63251,1507,0,0,0,0,0
343,63400,1627,0,0,0,0,0
343,63064,1597,0,0,0,0,0
343,63225,1598,0,0,0,0,0
343,62910,1554,0,0,0,0,0
343,62797,1492,0,0,0,0,0
362,67876,1603,0,0,0,0,0
362,65512,1549,0,0,0,0,0
362,85171,1487,0,0,0,0,0
362,65369,1644,0,0,0,0,0
362,64980,1557,0,0,0,0,0
362,65192,1540,0,0,0,0,0
362,65341,1554,0,0,0,0,0
362,64805,1507,0,0,0,0,0
362,64752,1523,0,0,0,0,0
362,64757,1521,0,0,0,0,0
362,65398,1511,0,0,0,0,0
362,69924,1511,0,0,0,0,0
362,65370,1502,0,0,0,0,0
362,65349,1532,0,0,0,0,0
362,65298,1589,0,0,0,0,0
362,81222,1560,0,0,0,0,0
362,65190,1491,0,0,0,0,0
362,64964,1530,0,0,0,0,0
362,64698,1567,0,0,0,0,0
362,65141,1539,0,0,0,0,0
381,69598,1562,0,0,0,0,0
381,66837,1529,0,0,0,0,0
381,66899,1531,0,0,0,0,0
381,68041,1554,0,0,0,0,0
381,66832,1538,0,0,0,0,0
381,66464,1524,0,0,0,0,0
381,66751,1460,0,0,0,0,0
381,66972,1496,0,0,0,0,0
381,67378,1530,0,0,0,0,0
381,67266,1516,0,0,0,0,0
381,66932,1581,0,0,0,0,0
381,66428,1506,0,0,0,0,0
381,66183,1523,0,0,0,0,0
381,66876,1473,0,0,0,0,0
381,66657,1567,0,0,0,0,0
381,67372,1530,0,0,0,0,0
381,66414,1485,0,0,0,0,0
381,67465,1565,0,0,0,0,0
381,67240,1583,0,0,0,0,0
381,66527,1524,0,0,0,0,0
400,71905,1701,0,0,0,0,0
400,68953,1555,0,0,0,0,0
400,69096,1634,0,0,0,0,0
400,68930,1619,0,0,0,0,0
400,68535,1606,0,0,0,0,0
400,68692,1544,0,0,0,0,0
400,68623,1590,0,0,0,0,0
400,68945,1607,0,0,0,0,0
400,68887,1576,0,0,0,0,0
400,68938,1664,0,0,0,0,0
400,69339,1563,0,0,0,0,0
400,68596,1571,0,0,0,0,0
400,68437,1644,0,0,0,0,0
400,68643,1586,0,0,0,0,0
400,68867,1575,0,0,0,0,0
400,68636,1572,0,0,0,0,0
400,68753,1570,0,0,0,0,0
400,68114,1551,0,0,0,0,0
400,68874,1606,0,0,0,0,0
400,69091,1553,0,0,0,0,0
419,73147,1682,0,0,0,0,0
419,71157,1547,0,0,0,0,0
419,71050,1484,0,0,0,0,0
419,70898,1516,0,0,0,0,0
419,70670,1545,0,0,0,0,0
419,71224,1504,0,0,0,0,0
419,71198,1458,0,0,0,0,0
419,71152,1506,0,0,0,0,0
419,71424,1611,0,0,0,0,0
419,70906,1528,0,0,0,0,0
419,69967,1481,0,0,0,0,0
419,70508,1509,0,0,0,0,0
419,70972,1478,0,0,0,0,0
419,70852,1521,0,0,0,0,0
419,70667,1521,0,0,0,0,0
419,70352,1487,0,0,0,0,0
419,71626,1600,0,0,0,0,0
419,71154,1545,0,0,0,0,0
419,70048,1607,0,0,0,0,0
419,70849,1516,0,0,0,0,0
438,76780,2285,0,0,0,0,0
438,72144,1565,0,0,0,0,0
438,71732,1549,0,0,0,0,0
438,71732,1456,0,0,0,0,0
438,71986,1541,0,0,0,0,0
438,71867,1501,0,0,0,0,0
438,71423,1490,0,0,0,0,0
438,71637,1487,0,0,0,0,0
438,71621,1489,0,0,0,0,0
438,71832,1497,0,0,0,0,0
438,71583,1466,0,0,0,0,0
438,77528,1526,0,0,0,0,0
438,74860,1465,0,0,0,0,0
438,71514,1519,0,0,0,0,0
438,71534,1470,0,0,0,0,0
438,71790,1471,0,0,0,0,0
438,71872,1565,0,0,0,0,0
438,72090,1568,0,0,0,0,0
438,72155,1555,0,0,0,0,0
438,73030,1484,0,0,0,0,0
457,77110,1707,0,0,0,0,0
457,74320,1648,0,0,0,0,0
457,74373,1557,0,0,0,0,0
457,74017,1586,0,0,0,0,0
457,74808,1559,0,0,0,0,0
457,74781,1583,0,0,0,0,0
457,74050,1571,0,0,0,0,0
457,74238,1540,0,0,0,0,0
457,74332,1574,0,0,0,0,0
457,73817,1539,0,0,0,0,0
457,73913,1580,0,0,0,0,0
457,74934,1579,0,0,0,0,0
457,74190,1586,0,0,0,0,0
457,73763,1559,0,0,0,0,0
457,74844,1572,0,0,0,0,0
457,73809,1481,0,0,0,0,0
457,74255,1511,0,0,0,0,0
457,77165,1706,0,0,0,0,0
457,74569,1582,0,0,0,0,0
457,74355,1487,0,0,0,0,0
476,77764,1686,0,0,0,0,0
476,78010,1687,0,0,0,0,0
476,75291,1521,0,0,0,0,0
476,75172,1577,0,0,0,0,0
476,74693,1584,0,0,0,0,0
476,75104,1576,0,0,0,0,0
476,75260,1637,0,0,0,0,0
476,75164,1566,0,0,0,0,0
476,75347,1503,0,0,0,0,0
476,75195,1550,0,0,0,0,0
476,74891,1516,0,0,0,0,0
476,75014,1509,0,0,0,0,0
476,74799,1521,0,0,0,0,0
476,75100,1561,0,0,0,0,0
476,75546,1545,0,0,0,0,0
476,75251,1565,0,0,0,0,0
476,77089,1571,0,0,0,0,0
476,76557,1580,0,0,0,0,0
476,75430,1602,0,0,0,0,0
476,74894,1557,0,0,0,0,0
495,80072,1659,0,0,0,0,0
495,76878,1625,0,0,0,0,0
495,77664,1606,0,0,0,0,0
495,77439,1588,0,0,0,0,0
495,77385,1614,0,0,0,0,0
495,77980,1619,0,0,0,0,0
495,77748,1579,0,0,0,0,0
495,76872,1635,0,0,0,0,0
495,77749,1650,0,0,0,0,0
495,80582,1567,0,0,0,0,0
495,76673,1628,0,0,0,0,0
495,77416,1550,0,0,0,0,0
495,77609,1613,0,0,0,0,0
495,77483,1573,0,0,0,0,0
495,77697,1670,0,0,0,0,0
495,77537,1625,0,0,0,0,0
495,76938,1569,0,0,0,0,0
495,77023,1603,0,0,0,0,0
495,76986,1574,0,0,0,0,0
495,76326,1569,0,0,0,0,0
514,80901,1796,0,0,0,0,0
514,78799,1611,0,0,0,0,0
514,78519,1615,0,0,0,0,0
514,78242,1520,0,0,0,0,0
514,78098,1486,0,0,0,0,0
514,92879,1550,0,0,0,0,0
514,78658,1562,0,0,0,0,0
514,78873,1511,0,0,0,0,0
514,78689,1496,0,0,0,0,0
514,78919,1637,0,0,0,0,0
514,77723,1547,0,0,0,0,0
514,80887,1525,0,0,0,0,0
514,77600,1499,0,0,0,0,0
514,78327,1538,0,0,0,0,0
514,78288,1515,0,0,0,0,0
514,78530,1535,0,0,0,0,0
514,78032,1536,0,0,0,0,0
514,77447,1522,0,0,0,0,0
514,79578,1582,0,0,0,0,0
514,78355,1529,0,0,0,0,0
533,83659,1645,0,0,0,0,0
533,80201,1565,0,0,0,0,0
533,80442,1586,0,0,0,0,0
533,79971,1541,0,0,0,0,0
533,80792,1619,0,0,0,0,0
533,80299,1598,0,0,0,0,0
533,80569,1587,0,0,0,0,0
533,80715,1570,0,0,0,0,0
533,81128,1537,0,0,0,0,0
533,80749,1585,0,0,0,0,0
533,80536,1588,0,0,0,0,0
533,80391,1575,0,0,0,0,0
533,80354,1576,0,0,0,0,0
533,80888,1552,0,0,0,0,0
533,80387,1618,0,0,0,0,0
533,80148,1520,0,0,0,0,0
533,80188,1557,0,0,0,0,0
533,80306,1609,0,0,0,0,0
533,79657,1578,0,0,0,0,0
533,80575,1584,0,0,0,0,0
552,84852,1649,0,0,0,0,0
552,82608,1584,0,0,0,0,0
552,82410,1555,0,0,0,0,0
552,82150,1586,0,0,0,0,0
552,82014,1512,0,0,0,0,0
552,82118,1494,0,0,0,0,0
552,82104,1521,0,0,0,0,0
552,81886,1482,0,0,0,0,0
552,82260,1629,0,0,0,0,0
552,82156,1541,0,0,0,0,0
552,82921,1531,0,0,0,0,0
552,82370,1504,0,0,0,0,0
552,81698,1515,0,0,0,0,0
552,82280,1500,0,0,0,0,0
552,82362,1503,0,0,0,0,0
552,82984,1546,0,0,0,0,0
552,82114,1499,0,0,0,0,0
552,82051,1531,0,0,0,0,0
552,83359,1573,0,0,0,0,0
552,82458,1527,0,0,0,0,0
571,89910,1740,0,0,0,0,0
571,83984,1545,0,0,0,0,0
571,83379,1696,0,0,0,0,0
571,83341,1637,0,0,0,0,0
571,83289,1599,0,0,0,0,0
571,83368,1528,0,0,0,0,0
571,83150,1565,0,0,0,0,0
571,83425,1541,0,0,0,0,0
571,83481,1521,0,0,0,0,0
571,84378,1587,0,0,0,0,0
571,84000,1654,0,0,0,0,0
571,84379,1594,0,0,0,0,0
571,83250,1608,0,0,0,0,0
571,83246,1621,0,0,0,0,0
571,83997,1578,0,0,0,0,0
571,83572,1596,0,0,0,0,0
571,83635,1601,0,0,0,0,0
571,83896,1635,0,0,0,0,0
571,83754,1636,0,0,0,0,0
571,87251,1684,0,0,0,0,0
590,87579,1620,0,0,0,0,0
590,85489,1584,0,0,0,0,0
590,85592,1562,0,0,0,0,0
590,85375,1557,0,0,0,0,0
590,85574,1595,0,0,0,0,0
590,85175,1505,0,0,0,0,0
590,85217,1561,0,0,0,0,0
590,84904,1567,0,0,0,0,0
590,84554,1505,0,0,0,0,0
590,85254,1607,0,0,0,0,0
590,85352,1528,0,0,0,0,0
590,85077,1589,0,0,0,0,0
590,85844,1524,0,0,0,0,0
590,84985,1485,0,0,0,0,0
590,85285,1519,0,0,0,0,0
590,85073,1558,0,0,0,0,0
590,85507,1541,0,0,0,0,0
590,84975,1562,0,0,0,0,0
590,85074,1621,0,0,0,0,0
590,84809,1583,0,0,0,0,0
609,89857,1636,0,0,0,0,0
609,86420,1505,0,0,0,0,0
609,86843,1630,0,0,0,0,0
609,86271,1489,0,0,0,0,0
609,86382,1519,0,0,0,0,0
609,86179,1523,0,0,0,0,0
609,89369,1487,0,0,0,0,0
609,86785,1533,0,0,0,0,0
609,86438,1454,0,0,0,0,0
609,86292,1506,0,0,0,0,0
609,86701,1545,0,0,0,0,0
609,86667,1495,0,0,0,0,0
609,86576,1448,0,0,0,0,0
609,87130,1510,0,0,0,0,0
609,86810,1549,0,0,0,0,0
609,86932,1535,0,0,0,0,0
609,85875,1534,0,0,0,0,0
609,86728,1516,0,0,0,0,0
609,86322,1554,0,0,0,0,0
609,88278,1528,0,0,0,0,0
628,91405,1675,0,0,0,0,0
628,87855,1576,0,0,0,0,0
628,88662,1627,0,0,0,0,0
628,88381,1660,0,0,0,0,0
628,88185,1583,0,0,0,0,0
628,104969,1587,0,0,0,0,0
628,88517,1641,0,0,0,0,0
628,87570,1653,0,0,0,0,0
628,87821,1590,0,0,0,0,0
628,88548,1636,0,0,0,0,0
628,88125,1568,0,0,0,0,0
628,87979,1533,0,0,0,0,0
628,87966,1642,0,0,0,0,0
628,88823,1613,0,0,0,0,0
628,87883,1499,0,0,0,0,0
628,87955,1553,0,0,0,0,0
628,87336,1544,0,0,0,0,0
628,87486,1575,0,0,0,0,0
628,87309,1578,0,0,0,0,0
628,87743,1518,0,0,0,0,0
647,106053,1567,0,0,0,0,0
647,89635,1544,0,0,0,0,0
647,90110,1585,0,0,0,0,0
647,90635,1582,0,0,0,0,0
647,90188,1566,0,0,0,0,0
647,90353,1509,0,0,0,0,0
647,89716,1521,0,0,0,0,0
647,89973,1488,0,0,0,0,0
647,90345,1530,0,0,0,0,0
647,90222,1575,0,0,0,0,0
647,89695,1573,0,0,0,0,0
647,90105,1554,0,0,0,0,0
647,90560,1517,0,0,0,0,0
647,90223,1569,0,0,0,0,0
647,89976,1603,0,0,0,0,0
647,89964,1563,0,0,0,0,0
647,90333,1517,0,0,0,0,0
647,89690,1602,0,0,0,0,0
647,90054,1539,0,0,0,0,0
647,89819,1479,0,0,0,0,0
666,94642,1631,0,0,0,0,0
666,91911,1607,0,0,0,0,0
666,91647,1618,0,0,0,0,0
666,91377,1595,0,0,0,0,0
666,90882,1534,0,0,0,0,0
666,91291,1570,0,0,0,0,0
666,91307,1563,0,0,0,0,0
666,91433,1613,0,0,0,0,0
666,90954,1587,0,0,0,0,0
666,91444,1606,0,0,0,0,0
666,91482,1533,0,0,0,0,0
666,91243,1515,0,0,0,0,0
666,104018,1650,0,0,0,0,0
666,91597,1562,0,0,0,0,0
666,90949,1529,0,0,0,0,0
666,91814,1579,0,0,0,0,0
666,92284,1580,0,0,0,0,0
666,94553,1628,0,0,0,0,0
666,91535,1580,0,0,0,0,0
666,91035,1519,0,0,0,0,0
685,96382,1583,0,0,0,0,0
685,95595,1628,0,0,0,0,0
685,92943,1605,0,0,0,0,0
685,94506,1606,0,0,0,0,0
685,113209,1574,0,0,0,0,0
685,94263,1576,0,0,0,0,0
685,93048,1559,0,0,0,0,0
685,93336,1523,0,0,0,0,0
685,93201,1566,0,0,0,0,0
685,93337,1540,0,0,0,0,0
685,93691,1488,0,0,0,0,0
685,93030,1534,0,0,0,0,0
685,93014,1557,0,0,0,0,0
685,93267,1557,0,0,0,0,0
685,93056,1584,0,0,0,0,0
685,93621,1560,0,0,0,0,0
685,93056,1584,0,0,0,0,0
685,93876,1490,0,0,0,0,0
685,93540,1573,0,0,0,0,0
685,93495,1572,0,0,0,0,0
704,98361,1565,0,0,0,0,0
704,95603,1560,0,0,0,0,0
704,94961,1535,0,0,0,0,0
704,94781,1581,0,0,0,0,0
704,94747,1553,0,0,0,0,0
704,94299,1547,0,0,0,0,0
704,95126,1557,0,0,0,0,0
704,94921,1554,0,0,0,0,0
704,94650,1540,0,0,0,0,0
704,94862,1545,0,0,0,0,0
704,94588,1510,0,0,0,0,0
704,94525,1572,0,0,0,0,0
704,94576,1560,0,0,0,0,0
704,94137,1562,0,0,0,0,0
704,94641,1514,0,0,0,0,0
704,94955,1498,0,0,0,0,0
704,94636,1537,0,0,0,0,0
704,95513,1533,0,0,0,0,0
704,125490,1540,0,0,0,0,0
704,95247,1541,0,0,0,0,0
723,99326,1657,0,0,0,0,0
723,96111,1569,0,0,0,0,0
723,96604,1592,0,0,0,0,0
723,96654,1505,0,0,0,0,0
723,96786,1515,0,0,0,0,0
723,98783,1563,0,0,0,0,0
723,96404,1541,0,0,0,0,0
723,96495,1555,0,0,0,0,0
723,96626,1600,0,0,0,0,0
723,96697,1566,0,0,0,0,0
723,96236,1520,0,0,0,0,0
723,96755,1586,0,0,0,0,0
723,96965,1526,0,0,0,0,0
723,96279,1579,0,0,0,0,0
723,95679,1548,0,0,0,0,0
723,111792,1531,0,0,0,0,0
723,96020,1611,0,0,0,0,0
723,95916,1559,0,0,0,0,0
723,96336,1501,0,0,0,0,0
723,96312,1549,0,0,0,0,0
742,100195,1687,0,0,0,0,0
742,112530,1589,0,0,0,0,0
742,97773,1643,0,0,0,0,0
742,98239,1634,0,0,0,0,0
742,97661,1664,0,0,0,0,0
742,97492,1573,0,0,0,0,0
742,97958,1630,0,0,0,0,0
742,97835,1591,0,0,0,0,0
742,97209,1576,0,0,0,0,0
742,98690,1619,0,0,0,0,0
742,98429,1634,0,0,0,0,0
742,98101,1596,0,0,0,0,0
742,97927,1644,0,0,0,0,0
742,100080,1689,0,0,0,0,0
742,97243,1618,0,0,0,0,0
742,97081,1558,0,0,0,0,0
742,97250,1508,0,0,0,0,0
742,97498,1557,0,0,0,0,0
742,97814,1545,0,0,0,0,0
742,97853,1602,0,0,0,0,0
761,103332,1679,0,0,0,0,0
761,102396,1620,0,0,0,0,0
761,99687,1619,0,0,0,0,0
761,99890,1548,0,0,0,0,0
761,99436,1564,0,0,0,0,0
761,99815,1571,0,0,0,0,0
761,99254,1563,0,0,0,0,0
761,100123,1588,0,0,0,0,0
761,99884,1563,0,0,0,0,0
761,100317,1615,0,0,0,0,0
761,99240,1706,0,0,0,0,0
761,99585,1584,0,0,0,0,0
761,99452,1594,0,0,0,0,0
761,99203,1569,0,0,0,0,0
761,99124,1591,0,0,0,0,0
761,99122,1534,0,0,0,0,0
761,114648,1601,0,0,0,0,0
761,99502,1580,0,0,0,0,0
761,100009,1604,0,0,0,0,0
761,100077,1566,0,0,0,0,0
780,104514,1656,0,0,0,0,0
780,101430,1608,0,0,0,0,0
780,101759,1637,0,0,0,0,0
780,101416,1619,0,0,0,0,0
780,101498,1513,0,0,0,0,0
780,100787,1590,0,0,0,0,0
780,100724,1583,0,0,0,0,0
780,101022,1545,0,0,0,0,0
780,101075,1565,0,0,0,0,0
780,101256,1536,0,0,0,0,0
780,101508,1514,0,0,0,0,0
780,101214,1499,0,0,0,0,0
780,101367,1550,0,0,0,0,0
780,101170,1507,0,0,0,0,0
780,101315,1486,0,0,0,0,0
780,101525,1629,0,0,0,0,0
780,101860,1558,0,0,0,0,0
780,102262,1569,0,0,0,0,0
780,101414,1585,0,0,0,0,0
780,100821,1576,0,0,0,0,0
799,106464,1708,0,0,0,0,0
799,103042,1625,0,0,0,0,0
799,117594,1649,0,0,0,0,0
799,102936,1641,0,0,0,0,0
799,102814,1594,0,0,0,0,0
799,102399,1615,0,0,0,0,0
799,105674,1641,0,0,0,0,0
799,102630,1594,0,0,0,0,0
799,103219,1650,0,0,0,0,0
799,102529,1634,0,0,0,0,0
799,102561,1583,0,0,0,0,0
799,102275,1565,0,0,0,0,0
799,102130,1572,0,0,0,0,0
799,105338,1582,0,0,0,0,0
799,102678,1595,0,0,0,0,0
799,102484,1559,0,0,0,0,0
799,102057,1518,0,0,0,0,0
799,102744,1651,0,0,0,0,0
799,104753,1651,0,0,0,0,0
799,102082,1580,0,0,0,0,0
818,110692,1742,0,0,0,0,0
818,104766,1530,0,0,0,0,0
818,104608,1545,0,0,0,0,0
818,104712,1537,0,0,0,0,0
818,103765,1545,0,0,0,0,0
818,105012,1541,0,0,0,0,0
818,104780,1562,0,0,0,0,0
818,107052,1578,0,0,0,0,0
818,104742,1574,0,0,0,0,0
818,104734,1577,0,0,0,0,0
818,104831,1602,0,0,0,0,0
818,104809,1548,0,0,0,0,0
818,104772,1613,0,0,0,0,0
818,104257,1525,0,0,0,0,0
818,105397,1520,0,0,0,0,0
818,104779,1619,0,0,0,0,0
818,105016,1548,0,0,0,0,0
818,105271,1510,0,0,0,0,0
818,105014,1597,0,0,0,0,0
818,104145,1580,0,0,0,0,0
837,109773,1610,0,0,0,0,0
837,107164,1615,0,0,0,0,0
837,106690,1528,0,0,0,0,0
837,106389,1592,0,0,0,0,0
837,106010,1519,0,0,0,0,0
837,106689,1580,0,0,0,0,0
837,106766,1567,0,0,0,0,0
837,107200,1514,0,0,0,0,0
837,106316,1585,0,0,0,0,0
837,106710,1541,0,0,0,0,0
837,105545,1492,0,0,0,0,0
837,105949,1608,0,0,0,0,0
837,105713,1494,0,0,0,0,0
837,105765,1533,0,0,0,0,0
837,106521,1529,0,0,0,0,0
837,105960,1537,0,0,0,0,0
837,106330,1527,0,0,0,0,0
837,106427,1533,0,0,0,0,0
837,107464,1605,0,0,0,0,0
837,106457,1534,0,0,0,0,0
856,111314,1701,0,0,0,0,0
856,108253,1621,0,0,0,0,0
856,107045,1529,0,0,0,0,0
856,108268,1617,0,0,0,0,0
856,107089,1560,0,0,0,0,0
856,107263,1484,0,0,0,0,0
856,106970,1574,0,0,0,0,0
856,107510,1564,0,0,0,0,0
856,108157,1606,0,0,0,0,0
856,107473,1560,0,0,0,0,0
856,106852,1546,0,0,0,0,0
856,107702,1491,0,0,0,0,0
856,107397,1542,0,0,0,0,0
856,107573,1572,0,0,0,0,0
856,107085,1590,0,0,0,0,0
856,107964,1543,0,0,0,0,0
856,135096,1514,0,0,0,0,0
856,107526,1503,0,0,0,0,0
856,107803,1593,0,0,0,0,0
856,107153,1522,0,0,0,0,0
875,113204,1682,0,0,0,0,0
875,109603,1533,0,0,0,0,0
875,110073,1556,0,0,0,0,0
875,110677,1537,0,0,0,0,0
875,110034,1559,0,0,0,0,0
875,110232,1584,0,0,0,0,0
875,108926,1564,0,0,0,0,0
875,110088,1500,0,0,0,0,0
875,109784,1530,0,0,0,0,0
875,110236,1589,0,0,0,0,0
875,109424,1552,0,0,0,0,0
875,137031,1553,0,0,0,0,0
875,110023,1579,0,0,0,0,0
875,109911,1559,0,0,0,0,0
875,109317,1584,0,0,0,0,0
875,109831,1465,0,0,0,0,0
875,109563,1550,0,0,0,0,0
875,112401,1542,0,0,0,0,0
875,109660,1593,0,0,0,0,0
875,109583,1664,0,0,0,0,0
894,114127,1719,0,0,0,0,0
894,110209,1502,0,0,0,0,0
894,110994,1497,0,0,0,0,0
894,110426,1561,0,0,0,0,0
894,110993,1525,0,0,0,0,0
894,110308,1532,0,0,0,0,0
894,110312,1506,0,0,0,0,0
894,111189,1553,0,0,0,0,0
894,111731,1699,0,0,0,0,0
894,111241,1641,0,0,0,0,0
894,111022,1575,0,0,0,0,0
894,111049,1477,0,0,0,0,0
894,111304,1542,0,0,0,0,0
894,111145,1580,0,0,0,0,0
894,111190,1529,0,0,0,0,0
894,111004,1524,0,0,0,0,0
894,110576,1485,0,0,0,0,0
894,111048,1545,0,0,0,0,0
894,110841,1496,0,0,0,0,0
894,110622,1492,0,0,0,0,0
913,116390,1654,0,0,0,0,0
913,113446,1540,0,0,0,0,0
913,142769,1576,0,0,0,0,0
913,112944,1529,0,0,0,0,0
913,112380,1534,0,0,0,0,0
913,112693,1582,0,0,0,0,0
913,113137,1625,0,0,0,0,0
913,113136,1538,0,0,0,0,0
913,112609,1562,0,0,0,0,0
913,112379,1537,0,0,0,0,0
913,112895,1508,0,0,0,0,0
913,112901,1521,0,0,0,0,0
913,112990,1566,0,0,0,0,0
913,112266,1587,0,0,0,0,0
913,112973,1561,0,0,0,0,0
913,112591,1529,0,0,0,0,0
913,113280,1511,0,0,0,0,0
913,112987,1533,0,0,0,0,0
913,111992,1567,0,0,0,0,0
913,113027,1506,0,0,0,0,0
932,116016,1576,0,0,0,0,0
932,113681,1572,0,0,0,0,0
932,114935,1584,0,0,0,0,0
932,114237,1567,0,0,0,0,0
932,114519,1505,0,0,0,0,0
932,113695,1629,0,0,0,0,0
932,113346,1523,0,0,0,0,0
932,113623,1583,0,0,0,0,0
932,113168,1583,0,0,0,0,0
932,113912,1599,0,0,0,0,0
932,113397,1495,0,0,0,0,0
932,116562,1509,0,0,0,0,0
932,114696,1550,0,0,0,0,0
932,114987,1568,0,0,0,0,0
932,113627,1528,0,0,0,0,0
932,114541,1548,0,0,0,0,0
932,113647,1484,0,0,0,0,0
932,113880,1562,0,0,0,0,0
932,113582,1547,0,0,0,0,0
932,114893,1586,0,0,0,0,0
951,119562,1699,0,0,0,0,0
951,115841,1517,0,0,0,0,0
951,116522,1569,0,0,0,0,0
951,115865,1546,0,0,0,0,0
951,116349,1587,0,0,0,0,0
951,115736,1557,0,0,0,0,0
951,116531,1570,0,0,0,0,0
951,115479,1572,0,0,0,0,0
951,115966,1591,0,0,0,0,0
951,116385,1596,0,0,0,0,0
951,116357,1560,0,0,0,0,0
951,115361,1508,0,0,0,0,0
951,116447,1560,0,0,0,0,0
951,115916,1612,0,0,0,0,0
951,116495,1584,0,0,0,0,0
951,116273,1563,0,0,0,0,0
951,116443,1565,0,0,0,0,0
951,116133,1586,0,0,0,0,0
951,115584,1507,0,0,0,0,0
951,116185,1563,0,0,0,0,0
970,120298,1720,0,0,0,0,0
970,117805,1584,0,0,0,0,0
970,117456,1509,0,0,0,0,0
970,117417,1631,0,0,0,0,0
970,130528,1560,0,0,0,0,0
970,117334,1535,0,0,0,0,0
970,117635,1582,0,0,0,0,0
970,117125,1544,0,0,0,0,0
970,117171,1624,0,0,0,0,0
970,117437,1573,0,0,0,0,0
970,117072,1503,0,0,0,0,0
970,117334,1560,0,0,0,0,0
970,117332,1574,0,0,0,0,0
970,116506,1565,0,0,0,0,0
970,116545,1620,0,0,0,0,0
970,117295,1551,0,0,0,0,0
970,117677,1578,0,0,0,0,0
970,116920,1558,0,0,0,0,0
970,117273,1533,0,0,0,0,0
970,116720,1572,0,0,0,0,0
989,123922,1950,0,0,0,0,0
989,118715,1565,0,0,0,0,0
989,118951,1612,0,0,0,0,0
989,118705,1537,0,0,0,0,0
989,119474,1570,0,0,0,0,0
989,118932,1600,0,0,0,0,0
989,119028,1552,0,0,0,0,0
989,122007,1706,0,0,0,0,0
989,119309,1615,0,0,0,0,0
989,119288,1536,0,0,0,0,0
989,135676,1667,0,0,0,0,0
989,120489,1601,0,0,0,0,0
989,119022,1564,0,0,0,0,0
989,119281,1594,0,0,0,0,0
989,118809,1532,0,0,0,0,0
989,119066,1562,0,0,0,0,0
989,118616,1581,0,0,0,0,0
989,118486,1595,0,0,0,0,0
989,119315,1544,0,0,0,0,0
989,119670,1588,0,0,0,0,0

Raw Storage Info
========
Storage: Gilt Queues (r:1 w:1)
Storage: Gilt QueueTotals (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    33.78
    + l    0.086
              µs

Reads = 2 + (0 * l)
Writes = 2 + (0 * l)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    l   mean µs  sigma µs       %
    1     32.18     0.052    0.1%
   20     34.86     0.143    0.4%
   39     37.65     0.176    0.4%
   58     38.94     0.179    0.4%
   77     40.53     0.086    0.2%
   96     41.96     0.159    0.3%
  115      43.5     0.137    0.3%
  134     45.33     0.119    0.2%
  153     47.11     0.124    0.2%
  172     48.65     0.202    0.4%
  191     50.35     0.198    0.3%
  210     51.97       0.2    0.3%
  229     53.43     0.191    0.3%
  248     54.75     0.143    0.2%
  267     56.41     0.169    0.2%
  286     58.19      0.18    0.3%
  305     60.11     0.192    0.3%
  324     61.53     0.141    0.2%
  343     62.96     0.129    0.2%
  362     65.26     0.126    0.1%
  381     66.92     0.184    0.2%
  400     68.81     0.117    0.1%
  419     70.96     0.153    0.2%
  438     71.86     0.153    0.2%
  457     74.34     0.193    0.2%
  476     75.23       0.1    0.1%
  495     77.42     0.231    0.2%
  514     78.52      0.21    0.2%
  533     80.45     0.129    0.1%
  552     82.26     0.121    0.1%
  571     83.64     0.232    0.2%
  590     85.23     0.134    0.1%
  609     86.63     0.162    0.1%
  628     88.06      0.22    0.2%
  647     90.11     0.119    0.1%
  666     91.49     0.153    0.1%
  685     93.44     0.235    0.2%
  704     94.82     0.156    0.1%
  723     96.51     0.164    0.1%
  742     97.86     0.199    0.2%
  761     99.73     0.222    0.2%
  780     101.3      0.11    0.1%
  799     102.7     0.227    0.2%
  818     104.8     0.098    0.0%
  837     106.4     0.204    0.1%
  856     107.5     0.229    0.2%
  875     109.9     0.191    0.1%
  894     110.9     0.151    0.1%
  913     112.9     0.148    0.1%
  932       114     0.395    0.3%
  951     116.1     0.199    0.1%
  970     117.3     0.102    0.0%
  989     119.1     0.177    0.1%

Quality and confidence:
param     error
l             0

Model:
Time ~=    33.69
    + l    0.087
              µs

Reads = 2 + (0 * l)
Writes = 2 + (0 * l)

Pallet: "pallet_gilt", Extrinsic: "set_target", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
4095,1295,0,0,0,0,0
2695,1121,0,0,0,0,0
2693,1082,0,0,0,0,0
2614,1040,0,0,0,0,0
2560,1061,0,0,0,0,0
2695,1049,0,0,0,0,0
2549,1017,0,0,0,0,0
2572,1033,0,0,0,0,0
2669,1032,0,0,0,0,0
2635,1083,0,0,0,0,0
2510,1038,0,0,0,0,0
2549,1054,0,0,0,0,0
2604,1011,0,0,0,0,0
2520,1081,0,0,0,0,0
2598,1007,0,0,0,0,0
2567,1085,0,0,0,0,0
2603,1081,0,0,0,0,0
2501,1040,0,0,0,0,0
2575,1041,0,0,0,0,0
2507,1099,0,0,0,0,0

