Pallet: "pallet_treasury", Extrinsic: "propose_spend", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
26288,1541,0,0,0,0,0
22324,1375,0,0,0,0,0
21838,1435,0,0,0,0,0
22356,1424,0,0,0,0,0
22090,1492,0,0,0,0,0
22182,1427,0,0,0,0,0
21792,1425,0,0,0,0,0
21911,1375,0,0,0,0,0
21741,1429,0,0,0,0,0
21640,1385,0,0,0,0,0
21736,1408,0,0,0,0,0
21623,1433,0,0,0,0,0
21363,1359,0,0,0,0,0
21457,1357,0,0,0,0,0
21752,1417,0,0,0,0,0
21610,1377,0,0,0,0,0
21870,1375,0,0,0,0,0
21713,1392,0,0,0,0,0
21300,1398,0,0,0,0,0
21675,1334,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury ProposalCount (r:1 w:1)
Storage: Treasury Proposals (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.75
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.75
              µs

Reads = 1
Writes = 2

Pallet: "pallet_treasury", Extrinsic: "reject_proposal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
27721,1603,0,0,0,0,0
25709,1479,0,0,0,0,0
25565,1579,0,0,0,0,0
25148,1507,0,0,0,0,0
25049,1513,0,0,0,0,0
25196,1404,0,0,0,0,0
25057,1482,0,0,0,0,0
25305,1476,0,0,0,0,0
25256,1477,0,0,0,0,0
24789,1502,0,0,0,0,0
25566,1447,0,0,0,0,0
25400,1498,0,0,0,0,0
25692,1493,0,0,0,0,0
25723,1487,0,0,0,0,0
25380,1527,0,0,0,0,0
24864,1475,0,0,0,0,0
25337,1494,0,0,0,0,0
25371,1471,0,0,0,0,0
25769,1419,0,0,0,0,0
25582,1496,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury Proposals (r:1 w:1)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.38
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.38
              µs

Reads = 2
Writes = 2

Pallet: "pallet_treasury", Extrinsic: "approve_proposal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
66,14055,1408,0,0,0,0,0
66,13604,1421,0,0,0,0,0
67,10692,1413,0,0,0,0,0
67,13944,1430,0,0,0,0,0
67,13923,1436,0,0,0,0,0
67,13659,1465,0,0,0,0,0
67,10487,1434,0,0,0,0,0
67,10561,1431,0,0,0,0,0
67,13585,1441,0,0,0,0,0
67,14051,1436,0,0,0,0,0
67,13502,1480,0,0,0,0,0
67,13817,1448,0,0,0,0,0
67,10569,1466,0,0,0,0,0
67,13914,1438,0,0,0,0,0
67,13664,1431,0,0,0,0,0
67,10812,1494,0,0,0,0,0
67,10396,1480,0,0,0,0,0
67,13626,1442,0,0,0,0,0
67,14243,1441,0,0,0,0,0
67,13890,1476,0,0,0,0,0
67,13665,1433,0,0,0,0,0
67,10498,1414,0,0,0,0,0
68,15125,1492,0,0,0,0,0
68,13995,1438,0,0,0,0,0
68,10710,1394,0,0,0,0,0
68,14164,1425,0,0,0,0,0
68,10676,1457,0,0,0,0,0
68,10628,1397,0,0,0,0,0
68,14041,1397,0,0,0,0,0
68,14125,1429,0,0,0,0,0
68,14136,1408,0,0,0,0,0
68,13784,1433,0,0,0,0,0
68,11090,1347,0,0,0,0,0
68,13988,1395,0,0,0,0,0
68,14047,1434,0,0,0,0,0
68,14133,1411,0,0,0,0,0
68,10753,1412,0,0,0,0,0
68,14434,1407,0,0,0,0,0
68,13927,1432,0,0,0,0,0
68,14127,1412,0,0,0,0,0
68,14197,1426,0,0,0,0,0
68,10669,1425,0,0,0,0,0
69,14424,1474,0,0,0,0,0
69,14191,1434,0,0,0,0,0
69,14341,1527,0,0,0,0,0
69,13895,1534,0,0,0,0,0
69,10733,1435,0,0,0,0,0
69,10677,1499,0,0,0,0,0
69,10710,1457,0,0,0,0,0
69,10707,1501,0,0,0,0,0
69,14098,1527,0,0,0,0,0
69,14317,1461,0,0,0,0,0
69,14430,1522,0,0,0,0,0
69,14049,1473,0,0,0,0,0
69,14266,1457,0,0,0,0,0
69,14015,1475,0,0,0,0,0
69,13846,1467,0,0,0,0,0
69,14394,1425,0,0,0,0,0
69,10837,1464,0,0,0,0,0
69,14242,1494,0,0,0,0,0
69,13945,1467,0,0,0,0,0
69,10789,1449,0,0,0,0,0
70,10855,1539,0,0,0,0,0
70,14958,1458,0,0,0,0,0
70,14128,1484,0,0,0,0,0
70,14351,1483,0,0,0,0,0
70,14128,1507,0,0,0,0,0
70,14107,1548,0,0,0,0,0
70,11168,1499,0,0,0,0,0
70,14365,1443,0,0,0,0,0
70,14656,1465,0,0,0,0,0
70,14559,1490,0,0,0,0,0
70,14422,1497,0,0,0,0,0
70,14469,1514,0,0,0,0,0
70,14502,1452,0,0,0,0,0
70,14205,1464,0,0,0,0,0
70,14176,1532,0,0,0,0,0
70,14312,1452,0,0,0,0,0
70,14212,1513,0,0,0,0,0
70,14019,1454,0,0,0,0,0
70,14297,1462,0,0,0,0,0
70,14452,1444,0,0,0,0,0
71,11562,1523,0,0,0,0,0
71,10864,1445,0,0,0,0,0
71,10850,1425,0,0,0,0,0
71,10827,1424,0,0,0,0,0
71,10958,1389,0,0,0,0,0
71,11445,1397,0,0,0,0,0
71,11199,1424,0,0,0,0,0
71,10910,1430,0,0,0,0,0
71,11067,1410,0,0,0,0,0
71,11168,1455,0,0,0,0,0
71,10944,1489,0,0,0,0,0
71,11055,1421,0,0,0,0,0
71,11192,1430,0,0,0,0,0
71,10964,1503,0,0,0,0,0
71,11024,1409,0,0,0,0,0
71,10943,1420,0,0,0,0,0
71,11027,1435,0,0,0,0,0
71,10905,1426,0,0,0,0,0
71,10901,1490,0,0,0,0,0
71,11303,1462,0,0,0,0,0
72,11733,1418,0,0,0,0,0
72,10736,1393,0,0,0,0,0
72,11084,1421,0,0,0,0,0
72,10862,1377,0,0,0,0,0
72,11469,1380,0,0,0,0,0
72,10953,1350,0,0,0,0,0
72,10970,1426,0,0,0,0,0
72,11031,1361,0,0,0,0,0
72,11194,1389,0,0,0,0,0
72,11191,1454,0,0,0,0,0
72,10852,1408,0,0,0,0,0
72,11504,1386,0,0,0,0,0
72,11019,1410,0,0,0,0,0
72,10876,1370,0,0,0,0,0
72,10937,1424,0,0,0,0,0
72,14551,1427,0,0,0,0,0
72,10748,1405,0,0,0,0,0
72,10956,1349,0,0,0,0,0
72,11012,1407,0,0,0,0,0
72,10928,1406,0,0,0,0,0
73,11606,1453,0,0,0,0,0
73,14415,1401,0,0,0,0,0
73,11015,1364,0,0,0,0,0
73,11070,1444,0,0,0,0,0
73,11062,1419,0,0,0,0,0
73,14696,1464,0,0,0,0,0
73,11019,1376,0,0,0,0,0
73,11183,1434,0,0,0,0,0
73,10917,1421,0,0,0,0,0
73,11355,1417,0,0,0,0,0
73,10722,1374,0,0,0,0,0
73,10982,1443,0,0,0,0,0
73,10873,1367,0,0,0,0,0
73,11009,1471,0,0,0,0,0
73,11015,1426,0,0,0,0,0
73,10854,1427,0,0,0,0,0
73,10962,1410,0,0,0,0,0
73,10847,1403,0,0,0,0,0
73,10924,1343,0,0,0,0,0
73,10936,1449,0,0,0,0,0
74,11539,1498,0,0,0,0,0
74,11492,1465,0,0,0,0,0
74,11205,1429,0,0,0,0,0
74,11646,1373,0,0,0,0,0
74,11400,1454,0,0,0,0,0
74,11533,1367,0,0,0,0,0
74,11203,1430,0,0,0,0,0
74,11645,1446,0,0,0,0,0
74,11039,1384,0,0,0,0,0
74,11212,1390,0,0,0,0,0
74,11075,1445,0,0,0,0,0
74,11103,1372,0,0,0,0,0
74,11169,1445,0,0,0,0,0
74,11428,1377,0,0,0,0,0
74,11257,1414,0,0,0,0,0
74,10949,1452,0,0,0,0,0
74,14844,1402,0,0,0,0,0
74,11107,1394,0,0,0,0,0
74,11237,1423,0,0,0,0,0
74,11279,1401,0,0,0,0,0
75,11168,1486,0,0,0,0,0
75,14744,1402,0,0,0,0,0
75,10843,1350,0,0,0,0,0
75,10815,1386,0,0,0,0,0
75,10834,1373,0,0,0,0,0
75,10768,1354,0,0,0,0,0
75,10971,1406,0,0,0,0,0
75,10837,1438,0,0,0,0,0
75,10583,1405,0,0,0,0,0
75,11199,1392,0,0,0,0,0
75,10911,1384,0,0,0,0,0
75,10887,1404,0,0,0,0,0
75,11458,1382,0,0,0,0,0
75,11024,1424,0,0,0,0,0
75,10654,1434,0,0,0,0,0
75,10473,1365,0,0,0,0,0
75,10895,1410,0,0,0,0,0
75,11041,1403,0,0,0,0,0
75,11149,1372,0,0,0,0,0
75,10641,1388,0,0,0,0,0
76,15013,1479,0,0,0,0,0
76,14966,1390,0,0,0,0,0
76,14732,1374,0,0,0,0,0
76,15029,1388,0,0,0,0,0
76,15258,1420,0,0,0,0,0
76,14599,1421,0,0,0,0,0
76,15312,1441,0,0,0,0,0
76,15137,1332,0,0,0,0,0
76,14928,1390,0,0,0,0,0
76,14845,1422,0,0,0,0,0
76,15037,1383,0,0,0,0,0
76,14791,1383,0,0,0,0,0
76,16470,1423,0,0,0,0,0
76,15123,1440,0,0,0,0,0
76,14905,1437,0,0,0,0,0
76,14647,1389,0,0,0,0,0
76,10898,1390,0,0,0,0,0
76,15341,1410,0,0,0,0,0
76,10953,1436,0,0,0,0,0
76,15359,1395,0,0,0,0,0
77,11314,1536,0,0,0,0,0
77,10740,1438,0,0,0,0,0
77,10926,1392,0,0,0,0,0
77,10842,1425,0,0,0,0,0
77,10884,1424,0,0,0,0,0
77,10909,1416,0,0,0,0,0
77,10992,1340,0,0,0,0,0
77,10959,1423,0,0,0,0,0
77,10970,1348,0,0,0,0,0
77,31493,1428,0,0,0,0,0
77,10534,1420,0,0,0,0,0
77,14534,1428,0,0,0,0,0
77,11064,1461,0,0,0,0,0
77,10584,1404,0,0,0,0,0
77,10923,1469,0,0,0,0,0
77,10852,1417,0,0,0,0,0
77,10845,1377,0,0,0,0,0
77,10942,1468,0,0,0,0,0
77,10942,1468,0,0,0,0,0
77,11006,1487,0,0,0,0,0
78,15144,1545,0,0,0,0,0
78,10863,1369,0,0,0,0,0
78,14684,1382,0,0,0,0,0
78,23693,1378,0,0,0,0,0
78,10763,1412,0,0,0,0,0
78,10578,1399,0,0,0,0,0
78,11192,1406,0,0,0,0,0
78,10662,1384,0,0,0,0,0
78,10788,1430,0,0,0,0,0
78,10954,1325,0,0,0,0,0
78,14758,1457,0,0,0,0,0
78,10696,1389,0,0,0,0,0
78,10914,1397,0,0,0,0,0
78,10737,1421,0,0,0,0,0
78,10552,1362,0,0,0,0,0
78,10703,1338,0,0,0,0,0
78,14709,1379,0,0,0,0,0
78,10823,1400,0,0,0,0,0
78,10757,1408,0,0,0,0,0
78,10424,1414,0,0,0,0,0
79,14986,1529,0,0,0,0,0
79,15010,1473,0,0,0,0,0
79,14614,1385,0,0,0,0,0
79,15069,1500,0,0,0,0,0
79,14732,1485,0,0,0,0,0
79,11456,1440,0,0,0,0,0
79,10615,1394,0,0,0,0,0
79,10878,1577,0,0,0,0,0
79,15195,1449,0,0,0,0,0
79,10719,1396,0,0,0,0,0
79,11129,1409,0,0,0,0,0
79,11023,1400,0,0,0,0,0
79,14858,1382,0,0,0,0,0
79,14582,1363,0,0,0,0,0
79,10996,1517,0,0,0,0,0
79,10810,1411,0,0,0,0,0
79,14953,1421,0,0,0,0,0
79,10812,1361,0,0,0,0,0
79,14780,1404,0,0,0,0,0
79,10632,1416,0,0,0,0,0
80,15677,1522,0,0,0,0,0
80,15365,1448,0,0,0,0,0
80,15367,1503,0,0,0,0,0
80,28221,1443,0,0,0,0,0
80,11246,1406,0,0,0,0,0
80,15795,1459,0,0,0,0,0
80,15424,1438,0,0,0,0,0
80,15019,1400,0,0,0,0,0
80,15146,1468,0,0,0,0,0
80,11130,1432,0,0,0,0,0
80,15580,1455,0,0,0,0,0
80,11255,1396,0,0,0,0,0
80,15301,1462,0,0,0,0,0
80,15770,1463,0,0,0,0,0
80,15252,1443,0,0,0,0,0
80,15436,1443,0,0,0,0,0
80,15327,1472,0,0,0,0,0
80,16170,1507,0,0,0,0,0
80,15543,1493,0,0,0,0,0
80,14997,1388,0,0,0,0,0
81,16289,1536,0,0,0,0,0
81,16118,2201,0,0,0,0,0
81,15844,1416,0,0,0,0,0
81,15840,1464,0,0,0,0,0
81,11451,1461,0,0,0,0,0
81,15597,1427,0,0,0,0,0
81,15695,1376,0,0,0,0,0
81,15790,1436,0,0,0,0,0
81,15686,1463,0,0,0,0,0
81,15589,1458,0,0,0,0,0
81,15463,1423,0,0,0,0,0
81,15272,1434,0,0,0,0,0
81,15640,1478,0,0,0,0,0
81,11113,1421,0,0,0,0,0
81,15280,1446,0,0,0,0,0
81,15491,1458,0,0,0,0,0
81,15065,1437,0,0,0,0,0
81,15304,1488,0,0,0,0,0
81,15505,1463,0,0,0,0,0
81,15374,1420,0,0,0,0,0
82,11759,1455,0,0,0,0,0
82,15628,1407,0,0,0,0,0
82,11376,1521,0,0,0,0,0
82,23911,1451,0,0,0,0,0
82,11248,1467,0,0,0,0,0
82,10926,1482,0,0,0,0,0
82,11488,1455,0,0,0,0,0
82,11310,1435,0,0,0,0,0
82,11324,1497,0,0,0,0,0
82,11187,1386,0,0,0,0,0
82,11093,1519,0,0,0,0,0
82,11323,1389,0,0,0,0,0
82,11439,1490,0,0,0,0,0
82,11404,1483,0,0,0,0,0
82,11424,1519,0,0,0,0,0
82,11231,1466,0,0,0,0,0
82,11290,1452,0,0,0,0,0
82,11486,1419,0,0,0,0,0
82,11066,1486,0,0,0,0,0
82,11472,1450,0,0,0,0,0
83,32252,1515,0,0,0,0,0
83,11135,1396,0,0,0,0,0
83,10800,1360,0,0,0,0,0
83,11096,1391,0,0,0,0,0
83,11004,1374,0,0,0,0,0
83,11187,1406,0,0,0,0,0
83,11229,1406,0,0,0,0,0
83,11085,1468,0,0,0,0,0
83,10930,1398,0,0,0,0,0
83,11311,1432,0,0,0,0,0
83,10932,1413,0,0,0,0,0
83,11011,1404,0,0,0,0,0
83,11200,1385,0,0,0,0,0
83,11249,1429,0,0,0,0,0
83,11601,1434,0,0,0,0,0
83,11180,1467,0,0,0,0,0
83,11002,1427,0,0,0,0,0
83,11172,1449,0,0,0,0,0
83,11030,1423,0,0,0,0,0
83,11296,1403,0,0,0,0,0
84,11784,1496,0,0,0,0,0
84,15626,1472,0,0,0,0,0
84,15535,1421,0,0,0,0,0
84,10719,1427,0,0,0,0,0
84,10830,1427,0,0,0,0,0
84,11355,1428,0,0,0,0,0
84,11431,1429,0,0,0,0,0
84,11327,1446,0,0,0,0,0
84,11677,1450,0,0,0,0,0
84,15994,1393,0,0,0,0,0
84,11241,1462,0,0,0,0,0
84,15846,1477,0,0,0,0,0
84,11220,1452,0,0,0,0,0
84,11370,1404,0,0,0,0,0
84,11463,1423,0,0,0,0,0
84,11316,1403,0,0,0,0,0
84,15561,1460,0,0,0,0,0
84,11575,1463,0,0,0,0,0
84,11651,1419,0,0,0,0,0
84,11350,1410,0,0,0,0,0
85,11491,1448,0,0,0,0,0
85,11140,1472,0,0,0,0,0
85,10909,1493,0,0,0,0,0
85,11125,1506,0,0,0,0,0
85,10861,1434,0,0,0,0,0
85,11276,1470,0,0,0,0,0
85,11044,1483,0,0,0,0,0
85,11137,1498,0,0,0,0,0
85,10870,1427,0,0,0,0,0
85,10777,1445,0,0,0,0,0
85,10890,1421,0,0,0,0,0
85,10800,1524,0,0,0,0,0
85,11075,1490,0,0,0,0,0
85,10585,1495,0,0,0,0,0
85,11177,1490,0,0,0,0,0
85,10851,1512,0,0,0,0,0
85,11182,1448,0,0,0,0,0
85,11286,1469,0,0,0,0,0
85,11411,1452,0,0,0,0,0
85,11294,1480,0,0,0,0,0
86,12559,1462,0,0,0,0,0
86,12013,1439,0,0,0,0,0
86,11723,1457,0,0,0,0,0
86,12664,1465,0,0,0,0,0
86,11581,1458,0,0,0,0,0
86,11813,1399,0,0,0,0,0
86,11860,1372,0,0,0,0,0
86,12037,1410,0,0,0,0,0
86,11675,1421,0,0,0,0,0
86,11739,1406,0,0,0,0,0
86,11692,1460,0,0,0,0,0
86,11591,1393,0,0,0,0,0
86,11605,1434,0,0,0,0,0
86,11963,1429,0,0,0,0,0
86,11563,1424,0,0,0,0,0
86,11593,1422,0,0,0,0,0
86,11564,1425,0,0,0,0,0
86,11789,1453,0,0,0,0,0
86,11719,1403,0,0,0,0,0
86,11790,1396,0,0,0,0,0
87,11504,1493,0,0,0,0,0
87,11212,1438,0,0,0,0,0
87,10662,1401,0,0,0,0,0
87,10824,1492,0,0,0,0,0
87,10863,1436,0,0,0,0,0
87,11328,1523,0,0,0,0,0
87,15608,1478,0,0,0,0,0
87,11101,1489,0,0,0,0,0
87,11005,1502,0,0,0,0,0
87,15830,1458,0,0,0,0,0
87,10710,1498,0,0,0,0,0
87,11199,1483,0,0,0,0,0
87,11030,1471,0,0,0,0,0
87,15687,1470,0,0,0,0,0
87,11057,1470,0,0,0,0,0
87,11195,1468,0,0,0,0,0
87,11089,1485,0,0,0,0,0
87,15571,1456,0,0,0,0,0
87,16182,1439,0,0,0,0,0
87,10935,1484,0,0,0,0,0
88,12182,1544,0,0,0,0,0
88,16042,1510,0,0,0,0,0
88,11384,1525,0,0,0,0,0
88,15871,1517,0,0,0,0,0
88,11552,1521,0,0,0,0,0
88,11394,1457,0,0,0,0,0
88,11085,1577,0,0,0,0,0
88,16032,1439,0,0,0,0,0
88,16045,1475,0,0,0,0,0
88,16379,1416,0,0,0,0,0
88,15941,1481,0,0,0,0,0
88,15952,1498,0,0,0,0,0
88,11679,1509,0,0,0,0,0
88,16314,2317,0,0,0,0,0
88,11579,1487,0,0,0,0,0
88,11745,1493,0,0,0,0,0
88,16229,1446,0,0,0,0,0
88,16315,1507,0,0,0,0,0
88,16015,1532,0,0,0,0,0
88,16303,1506,0,0,0,0,0
89,11438,1411,0,0,0,0,0
89,11183,1413,0,0,0,0,0
89,10949,1350,0,0,0,0,0
89,11209,1329,0,0,0,0,0
89,10957,1433,0,0,0,0,0
89,11049,1435,0,0,0,0,0
89,11749,1314,0,0,0,0,0
89,11022,1363,0,0,0,0,0
89,11318,1345,0,0,0,0,0
89,10902,1377,0,0,0,0,0
89,10927,1309,0,0,0,0,0
89,11197,1373,0,0,0,0,0
89,10695,1380,0,0,0,0,0
89,15368,1358,0,0,0,0,0
89,11218,1373,0,0,0,0,0
89,11140,1396,0,0,0,0,0
89,10906,1372,0,0,0,0,0
89,11116,1409,0,0,0,0,0
89,11129,1341,0,0,0,0,0
89,11127,1408,0,0,0,0,0
90,11548,1514,0,0,0,0,0
90,11256,1462,0,0,0,0,0
90,11181,1454,0,0,0,0,0
90,11292,1465,0,0,0,0,0
90,11170,1483,0,0,0,0,0
90,11243,1449,0,0,0,0,0
90,11143,1431,0,0,0,0,0
90,11109,1416,0,0,0,0,0
90,11046,1412,0,0,0,0,0
90,11188,1411,0,0,0,0,0
90,11429,1409,0,0,0,0,0
90,11186,1424,0,0,0,0,0
90,11195,1446,0,0,0,0,0
90,11168,1408,0,0,0,0,0
90,11045,1419,0,0,0,0,0
90,11147,1389,0,0,0,0,0
90,11101,1430,0,0,0,0,0
90,11257,1391,0,0,0,0,0
90,11343,1417,0,0,0,0,0
90,11295,1448,0,0,0,0,0
91,11843,1501,0,0,0,0,0
91,11493,1534,0,0,0,0,0
91,11140,1528,0,0,0,0,0
91,11474,1548,0,0,0,0,0
91,24268,1514,0,0,0,0,0
91,11415,1481,0,0,0,0,0
91,11626,1487,0,0,0,0,0
91,11005,1500,0,0,0,0,0
91,11238,1488,0,0,0,0,0
91,10981,1550,0,0,0,0,0
91,11433,1487,0,0,0,0,0
91,11395,1516,0,0,0,0,0
91,11096,1591,0,0,0,0,0
91,11241,1483,0,0,0,0,0
91,11117,1518,0,0,0,0,0
91,11032,1551,0,0,0,0,0
91,11048,1452,0,0,0,0,0
91,11159,1462,0,0,0,0,0
91,11337,1507,0,0,0,0,0
91,11325,1520,0,0,0,0,0
92,11873,1455,0,0,0,0,0
92,11040,1452,0,0,0,0,0
92,11174,1400,0,0,0,0,0
92,11328,1411,0,0,0,0,0
92,11107,1445,0,0,0,0,0
92,11371,1412,0,0,0,0,0
92,11075,1408,0,0,0,0,0
92,11133,1387,0,0,0,0,0
92,11305,1410,0,0,0,0,0
92,11426,1431,0,0,0,0,0
92,11096,1428,0,0,0,0,0
92,11192,1381,0,0,0,0,0
92,11376,1456,0,0,0,0,0
92,11391,1442,0,0,0,0,0
92,11321,1482,0,0,0,0,0
92,11218,1392,0,0,0,0,0
92,11220,1404,0,0,0,0,0
92,11052,1396,0,0,0,0,0
92,10921,1418,0,0,0,0,0
92,11078,1387,0,0,0,0,0
93,16895,1470,0,0,0,0,0
93,16030,1462,0,0,0,0,0
93,16331,1428,0,0,0,0,0
93,28832,1421,0,0,0,0,0
93,15958,1409,0,0,0,0,0
93,15777,1415,0,0,0,0,0
93,16439,1434,0,0,0,0,0
93,16189,1430,0,0,0,0,0
93,11575,1395,0,0,0,0,0
93,16737,1446,0,0,0,0,0
93,11308,1390,0,0,0,0,0
93,11301,1430,0,0,0,0,0
93,16318,1395,0,0,0,0,0
93,16072,1425,0,0,0,0,0
93,16517,1429,0,0,0,0,0
93,16551,1385,0,0,0,0,0
93,16082,1380,0,0,0,0,0
93,15930,1440,0,0,0,0,0
93,15668,1374,0,0,0,0,0
93,16373,1450,0,0,0,0,0
94,11864,1496,0,0,0,0,0
94,29858,1418,0,0,0,0,0
94,15831,1424,0,0,0,0,0
94,11578,1445,0,0,0,0,0
94,16626,1455,0,0,0,0,0
94,11420,1375,0,0,0,0,0
94,11202,1431,0,0,0,0,0
94,11420,1443,0,0,0,0,0
94,11482,1466,0,0,0,0,0
94,16279,1435,0,0,0,0,0
94,11837,1472,0,0,0,0,0
94,16377,1436,0,0,0,0,0
94,11111,1411,0,0,0,0,0
94,16451,1416,0,0,0,0,0
94,11004,1511,0,0,0,0,0
94,11353,1471,0,0,0,0,0
94,16160,1442,0,0,0,0,0
94,11275,1452,0,0,0,0,0
94,11459,1424,0,0,0,0,0
94,11331,1402,0,0,0,0,0
95,11843,1534,0,0,0,0,0
95,16574,1502,0,0,0,0,0
95,11344,1491,0,0,0,0,0
95,11627,1496,0,0,0,0,0
95,16190,1418,0,0,0,0,0
95,16562,1469,0,0,0,0,0
95,11230,1445,0,0,0,0,0
95,11607,1477,0,0,0,0,0
95,16266,1482,0,0,0,0,0
95,16338,1450,0,0,0,0,0
95,16968,1448,0,0,0,0,0
95,11482,1386,0,0,0,0,0
95,11129,1456,0,0,0,0,0
95,16342,1493,0,0,0,0,0
95,11231,1429,0,0,0,0,0
95,11382,1455,0,0,0,0,0
95,11206,1470,0,0,0,0,0
95,16792,1442,0,0,0,0,0
95,16598,1414,0,0,0,0,0
95,11362,1469,0,0,0,0,0
96,11882,1472,0,0,0,0,0
96,11573,1438,0,0,0,0,0
96,11464,1473,0,0,0,0,0
96,12188,1417,0,0,0,0,0
96,11523,1403,0,0,0,0,0
96,12046,1379,0,0,0,0,0
96,12209,1418,0,0,0,0,0
96,11801,1401,0,0,0,0,0
96,11950,1428,0,0,0,0,0
96,11400,1386,0,0,0,0,0
96,11916,1436,0,0,0,0,0
96,11382,1361,0,0,0,0,0
96,11394,1420,0,0,0,0,0
96,11979,1454,0,0,0,0,0
96,11666,1470,0,0,0,0,0
96,11880,1417,0,0,0,0,0
96,11742,1407,0,0,0,0,0
96,11824,1441,0,0,0,0,0
96,11818,1429,0,0,0,0,0
96,11728,1388,0,0,0,0,0
97,12126,1517,0,0,0,0,0
97,11442,1384,0,0,0,0,0
97,11366,1408,0,0,0,0,0
97,11491,1486,0,0,0,0,0
97,11199,1454,0,0,0,0,0
97,11242,1405,0,0,0,0,0
97,11387,1403,0,0,0,0,0
97,11815,1418,0,0,0,0,0
97,11236,1387,0,0,0,0,0
97,11253,1442,0,0,0,0,0
97,11182,1378,0,0,0,0,0
97,11288,1436,0,0,0,0,0
97,11300,1451,0,0,0,0,0
97,11150,1419,0,0,0,0,0
97,11598,1428,0,0,0,0,0
97,11329,1415,0,0,0,0,0
97,11422,1331,0,0,0,0,0
97,11475,1456,0,0,0,0,0
97,11340,1423,0,0,0,0,0
97,11437,1473,0,0,0,0,0
98,12164,1542,0,0,0,0,0
98,12128,1453,0,0,0,0,0
98,11790,1411,0,0,0,0,0
98,11519,1355,0,0,0,0,0
98,11884,1404,0,0,0,0,0
98,11466,1384,0,0,0,0,0
98,16692,1463,0,0,0,0,0
98,11387,1333,0,0,0,0,0
98,11773,1426,0,0,0,0,0
98,11699,1384,0,0,0,0,0
98,11323,1384,0,0,0,0,0
98,11546,1459,0,0,0,0,0
98,11392,1418,0,0,0,0,0
98,11607,1392,0,0,0,0,0
98,11578,1397,0,0,0,0,0
98,11546,1399,0,0,0,0,0
98,11869,1405,0,0,0,0,0
98,11485,1405,0,0,0,0,0
98,11397,1340,0,0,0,0,0
98,11510,1417,0,0,0,0,0
99,11437,1539,0,0,0,0,0
99,11116,1442,0,0,0,0,0
99,11338,1421,0,0,0,0,0
99,11470,1459,0,0,0,0,0
99,11751,1414,0,0,0,0,0
99,11164,1422,0,0,0,0,0
99,11291,1396,0,0,0,0,0
99,11512,1471,0,0,0,0,0
99,11516,1427,0,0,0,0,0
99,11431,1537,0,0,0,0,0
99,11244,1443,0,0,0,0,0
99,11180,1543,0,0,0,0,0
99,11073,1471,0,0,0,0,0
99,11208,1493,0,0,0,0,0
99,11423,1484,0,0,0,0,0
99,11299,1545,0,0,0,0,0
99,11223,1480,0,0,0,0,0
99,11349,1523,0,0,0,0,0
99,11150,1433,0,0,0,0,0
99,11160,1429,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury Proposals (r:1 w:0)
Storage: Treasury Approvals (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    7.935
    + p    0.073
              µs

Reads = 2 + (0 * p)
Writes = 1 + (0 * p)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    p   mean µs  sigma µs       %
    0     5.704     0.031    0.5%
    1     6.412     0.077    1.2%
    2      6.55     0.051    0.7%
    3     7.054      0.09    1.2%
    4     7.052     0.032    0.4%
    5     7.253     0.032    0.4%
    6     7.638     0.052    0.6%
    7     7.285     0.038    0.5%
    8     7.704     0.093    1.2%
    9     8.172     0.041    0.5%
   10     8.137     0.112    1.3%
   11     8.654     0.063    0.7%
   12     8.253      0.08    0.9%
   13     8.643     0.074    0.8%
   14      8.65     0.048    0.5%
   15     8.522      0.04    0.4%
   16     8.866      0.06    0.6%
   17     8.759     0.032    0.3%
   18     9.209     0.074    0.8%
   19     9.321     0.089    0.9%
   20      9.16      0.06    0.6%
   21     9.586     0.056    0.5%
   22     9.617     0.077    0.8%
   23      9.78      0.04    0.4%
   24     9.511     0.061    0.6%
   25     9.889     0.083    0.8%
   26     10.31     0.067    0.6%
   27     10.42      0.11    1.0%
   28     10.39     0.096    0.9%
   29     10.32     0.052    0.5%
   30     10.51     0.099    0.9%
   31      10.5     0.048    0.4%
   32     10.53     0.064    0.6%
   33     10.61     0.064    0.6%
   34     10.68     0.039    0.3%
   35     10.81     0.096    0.8%
   36     10.68     0.087    0.8%
