Pallet: "frame_system", Extrinsic: "remark", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
b,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1258288,1752495,1202,0,0,0,0,0
1258288,1719854,1152,0,0,0,0,0
1258288,1749709,1145,0,0,0,0,0
1258288,1719196,1184,0,0,0,0,0
1258288,1750104,1226,0,0,0,0,0
1258288,1783253,1222,0,0,0,0,0
1258288,1719671,1174,0,0,0,0,0
1258288,1724398,1215,0,0,0,0,0
1258288,1719923,1177,0,0,0,0,0
1258288,1722026,1226,0,0,0,0,0
1336931,1887379,1652,0,0,0,0,0
1336931,1851840,1196,0,0,0,0,0
1336931,1826245,1172,0,0,0,0,0
1336931,1863814,1128,0,0,0,0,0
1336931,1826408,1159,0,0,0,0,0
1336931,1858343,1240,0,0,0,0,0
1336931,1850266,1227,0,0,0,0,0
1336931,1826581,1182,0,0,0,0,0
1336931,1865897,1215,0,0,0,0,0
1336931,1826885,1186,0,0,0,0,0
1336931,1864066,1189,0,0,0,0,0
1336931,1845864,13827,0,0,0,0,0
1336931,1888568,1228,0,0,0,0,0
1336931,1862730,1171,0,0,0,0,0
1336931,1854146,1121,0,0,0,0,0
1336931,1857073,1146,0,0,0,0,0
1336931,1859817,1155,0,0,0,0,0
1336931,1828937,1158,0,0,0,0,0
1336931,1935361,1276,0,0,0,0,0
1336931,1826601,1164,0,0,0,0,0
1415574,1940642,1555,0,0,0,0,0
1415574,1933547,1196,0,0,0,0,0
1415574,1970582,1202,0,0,0,0,0
1415574,1930772,1089,0,0,0,0,0
1415574,1973474,1169,0,0,0,0,0
1415574,1968399,1226,0,0,0,0,0
1415574,1968649,1226,0,0,0,0,0
1415574,1969501,1233,0,0,0,0,0
1415574,2010907,1249,0,0,0,0,0
1415574,1946100,1207,0,0,0,0,0
1415574,1964725,1443,0,0,0,0,0
1415574,1933023,1156,0,0,0,0,0
1415574,1932276,1192,0,0,0,0,0
1415574,1935553,1179,0,0,0,0,0
1415574,1932039,1107,0,0,0,0,0
1415574,1991371,1128,0,0,0,0,0
1415574,1962510,1181,0,0,0,0,0
1415574,1934987,1106,0,0,0,0,0
1415574,2022127,1160,0,0,0,0,0
1415574,1978631,1158,0,0,0,0,0
1494217,2101556,1664,0,0,0,0,0
1494217,2098066,1342,0,0,0,0,0
1494217,2080828,1241,0,0,0,0,0
1494217,2068097,1208,0,0,0,0,0
1494217,2041172,1210,0,0,0,0,0
1494217,2078674,1217,0,0,0,0,0
1494217,2040538,1132,0,0,0,0,0
1494217,2040849,1238,0,0,0,0,0
1494217,2077459,1203,0,0,0,0,0
1494217,2040704,1211,0,0,0,0,0
1494217,2041100,1155,0,0,0,0,0
1494217,2109025,1302,0,0,0,0,0
1494217,2040526,1173,0,0,0,0,0
1494217,2040395,1176,0,0,0,0,0
1494217,2070309,1228,0,0,0,0,0
1494217,2040133,1155,0,0,0,0,0
1494217,2039567,1172,0,0,0,0,0
1494217,2074317,1252,0,0,0,0,0
1494217,2040584,1176,0,0,0,0,0
1494217,2039780,1156,0,0,0,0,0
1572860,2205353,1519,0,0,0,0,0
1572860,2152575,1215,0,0,0,0,0
1572860,2148485,1139,0,0,0,0,0
1572860,2214191,1204,0,0,0,0,0
1572860,2201876,1224,0,0,0,0,0
1572860,2197023,1129,0,0,0,0,0
1572860,2184025,1192,0,0,0,0,0
1572860,2181681,1146,0,0,0,0,0
1572860,2177095,1199,0,0,0,0,0
1572860,2148217,1124,0,0,0,0,0
1572860,2151895,1195,0,0,0,0,0
1572860,2147238,1117,0,0,0,0,0
1572860,2147431,1133,0,0,0,0,0
1572860,2178363,1145,0,0,0,0,0
1572860,2150355,1108,0,0,0,0,0
1572860,2146582,1085,0,0,0,0,0
1572860,2149975,1091,0,0,0,0,0
1572860,2180332,1121,0,0,0,0,0
1572860,2147279,1121,0,0,0,0,0
1572860,2148462,1093,0,0,0,0,0
1651503,2317844,1766,0,0,0,0,0
1651503,2263140,1326,0,0,0,0,0
1651503,2296082,1248,0,0,0,0,0
1651503,2295726,1261,0,0,0,0,0
1651503,2290689,1280,0,0,0,0,0
1651503,2255506,1307,0,0,0,0,0
1651503,2292489,1400,0,0,0,0,0
1651503,2288794,1313,0,0,0,0,0
1651503,2255222,1190,0,0,0,0,0
1651503,2255971,1360,0,0,0,0,0
1651503,2287886,1297,0,0,0,0,0
1651503,2288624,1206,0,0,0,0,0
1651503,2255074,1221,0,0,0,0,0
1651503,2255958,1280,0,0,0,0,0
1651503,2285297,1507,0,0,0,0,0
1651503,2286655,1239,0,0,0,0,0
1651503,2255659,1286,0,0,0,0,0
1651503,2258046,1321,0,0,0,0,0
1651503,2257876,1271,0,0,0,0,0
1651503,2352456,1226,0,0,0,0,0
1730146,2431920,1813,0,0,0,0,0
1730146,2403515,1337,0,0,0,0,0
1730146,2362382,1302,0,0,0,0,0
1730146,2394742,1304,0,0,0,0,0
1730146,2399013,1608,0,0,0,0,0
1730146,2393321,1266,0,0,0,0,0
1730146,2393688,1252,0,0,0,0,0
1730146,2427290,1291,0,0,0,0,0
1730146,2398038,1354,0,0,0,0,0
1730146,2428764,1295,0,0,0,0,0
1730146,2365772,1294,0,0,0,0,0
1730146,2362091,1348,0,0,0,0,0
1730146,2362498,1382,0,0,0,0,0
1730146,2423240,1299,0,0,0,0,0
1730146,2394199,1279,0,0,0,0,0
1730146,2362224,1444,0,0,0,0,0
1730146,2403538,1322,0,0,0,0,0
1730146,2370316,1241,0,0,0,0,0
1730146,2365586,1627,0,0,0,0,0
1730146,2365085,1237,0,0,0,0,0
1808789,2544171,1677,0,0,0,0,0
1808789,2512130,1679,0,0,0,0,0
1808789,2471638,1265,0,0,0,0,0
1808789,2511723,1378,0,0,0,0,0
1808789,2512277,1255,0,0,0,0,0
1808789,2508651,1328,0,0,0,0,0
1808789,2507725,1289,0,0,0,0,0
1808789,2476118,1246,0,0,0,0,0
1808789,2470600,1309,0,0,0,0,0
1808789,2472679,1423,0,0,0,0,0
1808789,2508702,1343,0,0,0,0,0
1808789,2480848,1257,0,0,0,0,0
1808789,2498983,1224,0,0,0,0,0
1808789,2477510,1256,0,0,0,0,0
1808789,2473335,1356,0,0,0,0,0
1808789,2472736,1260,0,0,0,0,0
1808789,2472649,1189,0,0,0,0,0
1808789,2479855,1323,0,0,0,0,0
1808789,2470038,1244,0,0,0,0,0
1808789,2472985,1326,0,0,0,0,0
1887432,2656887,1704,0,0,0,0,0
1887432,2626382,1357,0,0,0,0,0
1887432,2626009,1374,0,0,0,0,0
1887432,2579510,1406,0,0,0,0,0
1887432,2579408,1272,0,0,0,0,0
1887432,2585780,1322,0,0,0,0,0
1887432,2609631,1340,0,0,0,0,0
1887432,2616809,1166,0,0,0,0,0
1887432,2616059,1299,0,0,0,0,0
1887432,2591305,1288,0,0,0,0,0
1887432,2586022,1410,0,0,0,0,0
1887432,2648816,1401,0,0,0,0,0
1887432,2610450,1381,0,0,0,0,0
1887432,2611126,1196,0,0,0,0,0
1887432,2607439,1293,0,0,0,0,0
1887432,2580991,1195,0,0,0,0,0
1887432,2577635,1335,0,0,0,0,0
1887432,2649702,1295,0,0,0,0,0
1887432,2584730,1343,0,0,0,0,0
1887432,2620704,1326,0,0,0,0,0
1966075,2751985,1728,0,0,0,0,0
1966075,2727243,1348,0,0,0,0,0
1966075,2730610,1340,0,0,0,0,0
1966075,2687257,1289,0,0,0,0,0
1966075,2724029,1277,0,0,0,0,0
1966075,2757049,1545,0,0,0,0,0
1966075,2744104,1264,0,0,0,0,0
1966075,2744755,1281,0,0,0,0,0
1966075,2743424,1223,0,0,0,0,0
1966075,2689042,1193,0,0,0,0,0
1966075,2683728,1814,0,0,0,0,0
1966075,2684391,1235,0,0,0,0,0
1966075,2712437,1232,0,0,0,0,0
1966075,2682739,1328,0,0,0,0,0
1966075,2689244,1199,0,0,0,0,0
1966075,2688187,1228,0,0,0,0,0
1966075,2695687,1200,0,0,0,0,0
1966075,2692556,1208,0,0,0,0,0
1966075,2686109,1154,0,0,0,0,0
1966075,2683500,1222,0,0,0,0,0
2044718,2862385,1970,0,0,0,0,0
2044718,2827509,1265,0,0,0,0,0
2044718,2829502,1269,0,0,0,0,0
2044718,2793289,1183,0,0,0,0,0
2044718,2792668,1219,0,0,0,0,0
2044718,2791498,1213,0,0,0,0,0
2044718,2790324,1196,0,0,0,0,0
2044718,2788729,1181,0,0,0,0,0
2044718,2818134,1269,0,0,0,0,0
2044718,2790558,1251,0,0,0,0,0
2044718,2822033,1258,0,0,0,0,0
2044718,2793875,1097,0,0,0,0,0
2044718,2794586,1260,0,0,0,0,0
2044718,2796247,1252,0,0,0,0,0
2044718,2819996,1295,0,0,0,0,0
2044718,2792373,1174,0,0,0,0,0
2044718,2823320,1305,0,0,0,0,0
2044718,2797505,1137,0,0,0,0,0
2044718,2815982,1442,0,0,0,0,0
2044718,2795669,1251,0,0,0,0,0
2123361,2930933,1817,0,0,0,0,0
2123361,2950896,1403,0,0,0,0,0
2123361,2934319,1356,0,0,0,0,0
2123361,2933662,1359,0,0,0,0,0
2123361,2934716,1284,0,0,0,0,0
2123361,2945831,1361,0,0,0,0,0
2123361,2934838,1253,0,0,0,0,0
2123361,2934104,1257,0,0,0,0,0
2123361,2934315,1281,0,0,0,0,0
2123361,2935530,1292,0,0,0,0,0
2123361,2933468,1293,0,0,0,0,0
2123361,2933531,1298,0,0,0,0,0
2123361,2905093,1224,0,0,0,0,0
2123361,2898014,1288,0,0,0,0,0
2123361,2902111,1229,0,0,0,0,0
2123361,2900340,1549,0,0,0,0,0
2123361,2899267,1192,0,0,0,0,0
2123361,2905628,1191,0,0,0,0,0
2123361,2940708,1304,0,0,0,0,0
2123361,2902405,1586,0,0,0,0,0
2202004,3122138,2293,0,0,0,0,0
2202004,3054520,1335,0,0,0,0,0
2202004,3074278,1313,0,0,0,0,0
2202004,3041299,1356,0,0,0,0,0
2202004,3040675,1341,0,0,0,0,0
2202004,3101689,1346,0,0,0,0,0
2202004,3033907,1198,0,0,0,0,0
2202004,3037352,1355,0,0,0,0,0
2202004,3074783,1419,0,0,0,0,0
2202004,3066023,1263,0,0,0,0,0
2202004,3036147,1245,0,0,0,0,0
2202004,3066311,1283,0,0,0,0,0
2202004,3012188,1333,0,0,0,0,0
2202004,3013054,1372,0,0,0,0,0
2202004,3011133,1192,0,0,0,0,0
2202004,3042271,1351,0,0,0,0,0
2202004,3010915,1220,0,0,0,0,0
2202004,3044955,1461,0,0,0,0,0
2202004,3013350,1229,0,0,0,0,0
2202004,3013289,1282,0,0,0,0,0
2280647,3190325,1688,0,0,0,0,0
2280647,3158712,1263,0,0,0,0,0
2280647,3163827,1250,0,0,0,0,0
2280647,3158660,1247,0,0,0,0,0
2280647,3174746,1325,0,0,0,0,0
2280647,3286886,1421,0,0,0,0,0
2280647,3166651,1346,0,0,0,0,0
2280647,3163067,1385,0,0,0,0,0
2280647,3184109,1281,0,0,0,0,0
2280647,3155209,1242,0,0,0,0,0
2280647,3135736,1243,0,0,0,0,0
2280647,3208063,1412,0,0,0,0,0
2280647,3124038,1180,0,0,0,0,0
2280647,3115569,1230,0,0,0,0,0
2280647,3119227,1289,0,0,0,0,0
2280647,3116094,1214,0,0,0,0,0
2280647,3145192,1159,0,0,0,0,0
2280647,3120937,1265,0,0,0,0,0
2280647,3115786,1254,0,0,0,0,0
2280647,3116902,1379,0,0,0,0,0
2359290,3304193,1817,0,0,0,0,0
2359290,3294429,1301,0,0,0,0,0
2359290,3269499,1235,0,0,0,0,0
2359290,3265391,1225,0,0,0,0,0
2359290,3267314,1309,0,0,0,0,0
2359290,3263994,1262,0,0,0,0,0
2359290,3226032,1328,0,0,0,0,0
2359290,3225137,1155,0,0,0,0,0
2359290,3231727,1254,0,0,0,0,0
2359290,3229603,1193,0,0,0,0,0
2359290,3227894,1136,0,0,0,0,0
2359290,3264872,1301,0,0,0,0,0
2359290,3231329,1334,0,0,0,0,0
2359290,3249270,1154,0,0,0,0,0
2359290,3226772,1189,0,0,0,0,0
2359290,3218472,1135,0,0,0,0,0
2359290,3236347,1190,0,0,0,0,0
2359290,3232228,1187,0,0,0,0,0
2359290,3263730,1222,0,0,0,0,0
2359290,3231331,1173,0,0,0,0,0
2437933,3437863,2083,0,0,0,0,0
2437933,3373779,1322,0,0,0,0,0
2437933,3337116,1417,0,0,0,0,0
2437933,3384289,1378,0,0,0,0,0
2437933,3397918,1285,0,0,0,0,0
2437933,3344935,1281,0,0,0,0,0
2437933,3368367,1243,0,0,0,0,0
2437933,3342874,1248,0,0,0,0,0
2437933,3340172,1555,0,0,0,0,0
2437933,3340803,1386,0,0,0,0,0
2437933,3332009,1217,0,0,0,0,0
2437933,3334022,1183,0,0,0,0,0
2437933,3338989,1197,0,0,0,0,0
2437933,3338889,1224,0,0,0,0,0
2437933,3387422,1392,0,0,0,0,0
2437933,3343288,1155,0,0,0,0,0
2437933,3367794,1206,0,0,0,0,0
2437933,3346076,1245,0,0,0,0,0
2437933,3398024,1215,0,0,0,0,0
2437933,3337738,1636,0,0,0,0,0
2516576,3577878,1786,0,0,0,0,0
2516576,3533641,1639,0,0,0,0,0
2516576,3474213,1326,0,0,0,0,0
2516576,3511020,1348,0,0,0,0,0
2516576,3478099,1207,0,0,0,0,0
2516576,3483249,1292,0,0,0,0,0
2516576,3505840,1252,0,0,0,0,0
2516576,3455714,1390,0,0,0,0,0
2516576,3443153,1263,0,0,0,0,0
2516576,3455685,1313,0,0,0,0,0
2516576,3445297,1275,0,0,0,0,0
2516576,3451647,1268,0,0,0,0,0
2516576,3459928,1408,0,0,0,0,0
2516576,3449254,1326,0,0,0,0,0
2516576,3447647,1206,0,0,0,0,0
2516576,3491214,1361,0,0,0,0,0
2516576,3452282,1243,0,0,0,0,0
2516576,3482120,1658,0,0,0,0,0
2516576,3444311,1280,0,0,0,0,0
2516576,3513443,1620,0,0,0,0,0
2595219,3641220,1877,0,0,0,0,0
2595219,3655204,1431,0,0,0,0,0
2595219,3630036,1292,0,0,0,0,0
2595219,3618584,1202,0,0,0,0,0
2595219,3574128,1196,0,0,0,0,0
2595219,3593531,1159,0,0,0,0,0
2595219,3617756,1235,0,0,0,0,0
2595219,3558902,1258,0,0,0,0,0
2595219,3561438,1129,0,0,0,0,0
2595219,3558601,1261,0,0,0,0,0
2595219,3556729,1134,0,0,0,0,0
2595219,3557802,1224,0,0,0,0,0
2595219,3559714,1217,0,0,0,0,0
2595219,3560282,1490,0,0,0,0,0
2595219,3560419,1186,0,0,0,0,0
2595219,3595697,1286,0,0,0,0,0
2595219,3551612,1306,0,0,0,0,0
2595219,3586978,1291,0,0,0,0,0
2595219,3585409,1195,0,0,0,0,0
2595219,3590082,1293,0,0,0,0,0
2673862,3793457,1735,0,0,0,0,0
2673862,3743408,1425,0,0,0,0,0
2673862,3709250,1487,0,0,0,0,0
2673862,3700536,1293,0,0,0,0,0
2673862,3668759,1300,0,0,0,0,0
2673862,3698676,1234,0,0,0,0,0
2673862,3673342,1199,0,0,0,0,0
2673862,3668844,1282,0,0,0,0,0
2673862,3670269,1260,0,0,0,0,0
2673862,3660572,1217,0,0,0,0,0
2673862,3671506,1499,0,0,0,0,0
2673862,3699480,1211,0,0,0,0,0
2673862,3668220,1223,0,0,0,0,0
2673862,3738148,1335,0,0,0,0,0
2673862,3743521,1316,0,0,0,0,0
2673862,3708599,1344,0,0,0,0,0
2673862,3696108,1261,0,0,0,0,0
2673862,3672209,1241,0,0,0,0,0
2673862,3692129,1319,0,0,0,0,0
2673862,3698282,1210,0,0,0,0,0
2752505,3854822,1683,0,0,0,0,0
2752505,3827050,1466,0,0,0,0,0
2752505,3819877,1357,0,0,0,0,0
2752505,3844035,1361,0,0,0,0,0
2752505,3814890,1325,0,0,0,0,0
2752505,3811742,1316,0,0,0,0,0
2752505,3780095,1385,0,0,0,0,0
2752505,3780403,1261,0,0,0,0,0
2752505,3782703,1281,0,0,0,0,0
2752505,3783494,1541,0,0,0,0,0
2752505,3777670,1285,0,0,0,0,0
2752505,3784089,1324,0,0,0,0,0
2752505,3818112,1371,0,0,0,0,0
2752505,3784061,1297,0,0,0,0,0
2752505,3776037,1280,0,0,0,0,0
2752505,3795950,1358,0,0,0,0,0
2752505,3813158,1224,0,0,0,0,0
2752505,3782527,1375,0,0,0,0,0
2752505,3810382,1397,0,0,0,0,0
2752505,3784365,1406,0,0,0,0,0
2831148,4001435,1676,0,0,0,0,0
2831148,3901323,1565,0,0,0,0,0
2831148,3934217,1547,0,0,0,0,0
2831148,3927398,1383,0,0,0,0,0
2831148,3930878,1514,0,0,0,0,0
2831148,3929602,1640,0,0,0,0,0
2831148,3894751,1509,0,0,0,0,0
2831148,3892800,1675,0,0,0,0,0
2831148,3929958,1460,0,0,0,0,0
2831148,3922030,1528,0,0,0,0,0
2831148,3919465,1330,0,0,0,0,0
2831148,3893591,1459,0,0,0,0,0
2831148,3923018,1528,0,0,0,0,0
2831148,3893070,1354,0,0,0,0,0
2831148,3930799,1675,0,0,0,0,0
2831148,3915297,1308,0,0,0,0,0
2831148,3881301,1301,0,0,0,0,0
2831148,3884459,1374,0,0,0,0,0
2831148,3880696,1426,0,0,0,0,0
2831148,3910369,1454,0,0,0,0,0
2909791,4082407,1880,0,0,0,0,0
2909791,4044892,1518,0,0,0,0,0
2909791,4044813,1346,0,0,0,0,0
2909791,4041885,1419,0,0,0,0,0
2909791,4077526,1496,0,0,0,0,0
2909791,4048048,1427,0,0,0,0,0
2909791,4043559,1304,0,0,0,0,0
2909791,4115657,1473,0,0,0,0,0
2909791,4007684,1315,0,0,0,0,0
2909791,4004754,1341,0,0,0,0,0
2909791,4048983,1500,0,0,0,0,0
2909791,4031392,1296,0,0,0,0,0
2909791,3997593,1519,0,0,0,0,0
2909791,4004066,1322,0,0,0,0,0
2909791,4001012,1374,0,0,0,0,0
2909791,4031118,1242,0,0,0,0,0
2909791,4003532,1321,0,0,0,0,0
2909791,4008139,1302,0,0,0,0,0
2909791,4033086,1351,0,0,0,0,0
2909791,4003908,1301,0,0,0,0,0
2988434,4222311,1795,0,0,0,0,0
2988434,4163310,1561,0,0,0,0,0
2988434,4248744,1873,0,0,0,0,0
2988434,4114993,1409,0,0,0,0,0
2988434,4180157,1641,0,0,0,0,0
2988434,4119354,1437,0,0,0,0,0
2988434,4105524,1448,0,0,0,0,0
2988434,4116418,1718,0,0,0,0,0
2988434,4108270,1367,0,0,0,0,0
2988434,4139374,1603,0,0,0,0,0
2988434,4145371,1388,0,0,0,0,0
2988434,4105716,1390,0,0,0,0,0
2988434,4111487,1446,0,0,0,0,0
2988434,4110874,1453,0,0,0,0,0
2988434,4105482,1284,0,0,0,0,0
2988434,4145320,1394,0,0,0,0,0
2988434,4142374,1393,0,0,0,0,0
2988434,4257393,1494,0,0,0,0,0
2988434,4138904,1331,0,0,0,0,0
2988434,4140634,1400,0,0,0,0,0
3067077,4296247,1728,0,0,0,0,0
3067077,4265012,1580,0,0,0,0,0
3067077,4258527,1430,0,0,0,0,0
3067077,4284224,1375,0,0,0,0,0
3067077,4224767,1299,0,0,0,0,0
3067077,4224585,1337,0,0,0,0,0
3067077,4221054,1325,0,0,0,0,0
3067077,4227294,1392,0,0,0,0,0
3067077,4221459,1325,0,0,0,0,0
3067077,4223725,1349,0,0,0,0,0
3067077,4281598,1666,0,0,0,0,0
3067077,4231030,1427,0,0,0,0,0
3067077,4251043,1493,0,0,0,0,0
3067077,4228871,1387,0,0,0,0,0
3067077,4307942,1500,0,0,0,0,0
3067077,4229224,1406,0,0,0,0,0
3067077,4259217,1434,0,0,0,0,0
3067077,4234271,1397,0,0,0,0,0
3067077,4221653,1309,0,0,0,0,0
3067077,4226142,1634,0,0,0,0,0
3145720,4420436,1724,0,0,0,0,0
3145720,4389535,1577,0,0,0,0,0
3145720,4379054,1513,0,0,0,0,0
3145720,4489349,1595,0,0,0,0,0
3145720,4370294,1487,0,0,0,0,0
3145720,4399396,1455,0,0,0,0,0
3145720,4445077,1527,0,0,0,0,0
3145720,4366963,1397,0,0,0,0,0
3145720,4365226,1775,0,0,0,0,0
3145720,4378850,1600,0,0,0,0,0
3145720,4341553,1432,0,0,0,0,0
3145720,4331184,1424,0,0,0,0,0
3145720,4341788,1476,0,0,0,0,0
3145720,4345245,1638,0,0,0,0,0
3145720,4366373,1878,0,0,0,0,0
3145720,4359672,1399,0,0,0,0,0
3145720,4338748,1406,0,0,0,0,0
3145720,4562540,1555,0,0,0,0,0
3145720,4367809,1390,0,0,0,0,0
3145720,4369395,1413,0,0,0,0,0
3224363,4517367,1703,0,0,0,0,0
3224363,4546522,1705,0,0,0,0,0
3224363,4484982,1423,0,0,0,0,0
3224363,4452975,1482,0,0,0,0,0
3224363,4451917,1666,0,0,0,0,0
3224363,4450016,1447,0,0,0,0,0
3224363,4480107,1363,0,0,0,0,0
3224363,4452945,1404,0,0,0,0,0
3224363,4452639,1582,0,0,0,0,0
3224363,4450608,1805,0,0,0,0,0
3224363,4450339,1393,0,0,0,0,0
3224363,4454230,1347,0,0,0,0,0
3224363,4524692,1607,0,0,0,0,0
3224363,4452521,1619,0,0,0,0,0
3224363,4467677,1465,0,0,0,0,0
3224363,4455347,1423,0,0,0,0,0
3224363,4480680,1479,0,0,0,0,0
3224363,4453992,1722,0,0,0,0,0
3224363,4516766,1846,0,0,0,0,0
3224363,4569316,1570,0,0,0,0,0
3303006,4637893,1663,0,0,0,0,0
3303006,4618047,1536,0,0,0,0,0
3303006,4603412,1517,0,0,0,0,0
3303006,4702096,1954,0,0,0,0,0
3303006,4594897,1521,0,0,0,0,0
3303006,4620817,1494,0,0,0,0,0
3303006,4649924,1659,0,0,0,0,0
3303006,4582013,1502,0,0,0,0,0
3303006,4563115,1565,0,0,0,0,0
3303006,4667312,1578,0,0,0,0,0
3303006,4675249,1834,0,0,0,0,0
3303006,4596450,1415,0,0,0,0,0
3303006,4562506,1451,0,0,0,0,0
3303006,4561939,1485,0,0,0,0,0
3303006,4590786,1715,0,0,0,0,0
3303006,4562848,1462,0,0,0,0,0
3303006,4565494,1529,0,0,0,0,0
3303006,4563179,1476,0,0,0,0,0
3303006,4591969,1612,0,0,0,0,0
3303006,4557192,1831,0,0,0,0,0
3381649,4787894,1732,0,0,0,0,0
3381649,4721652,1579,0,0,0,0,0
3381649,4712640,1594,0,0,0,0,0
3381649,4707034,1555,0,0,0,0,0
3381649,4705473,1446,0,0,0,0,0
3381649,4673955,1545,0,0,0,0,0
3381649,4672454,1507,0,0,0,0,0
3381649,4698790,1529,0,0,0,0,0
3381649,4669572,1873,0,0,0,0,0
3381649,4672396,1399,0,0,0,0,0
3381649,4764623,1609,0,0,0,0,0
3381649,4674458,1450,0,0,0,0,0
3381649,4698682,1493,0,0,0,0,0
3381649,4788795,1417,0,0,0,0,0
3381649,4676131,1817,0,0,0,0,0
3381649,4701815,1388,0,0,0,0,0
3381649,4781791,1529,0,0,0,0,0
3381649,4762772,1562,0,0,0,0,0
3381649,4728766,1572,0,0,0,0,0
3381649,4687209,1534,0,0,0,0,0
3460292,4886542,1850,0,0,0,0,0
3460292,4829312,1789,0,0,0,0,0
3460292,5007678,1672,0,0,0,0,0
3460292,4824237,1666,0,0,0,0,0
3460292,4811387,1825,0,0,0,0,0
3460292,4900483,1807,0,0,0,0,0
3460292,4900369,1846,0,0,0,0,0
3460292,4821113,1378,0,0,0,0,0
3460292,4790117,1494,0,0,0,0,0
3460292,4817680,1572,0,0,0,0,0
3460292,4783709,1572,0,0,0,0,0
3460292,4795200,1544,0,0,0,0,0
3460292,4781948,1529,0,0,0,0,0
3460292,4784904,1326,0,0,0,0,0
3460292,4782934,1621,0,0,0,0,0
3460292,4813611,1415,0,0,0,0,0
3460292,4786404,1878,0,0,0,0,0
3460292,4791173,1461,0,0,0,0,0
3460292,4815007,1406,0,0,0,0,0
3460292,4815674,1453,0,0,0,0,0
3538935,4975278,1733,0,0,0,0,0
3538935,4982780,1633,0,0,0,0,0
3538935,4935465,1480,0,0,0,0,0
3538935,4930756,1609,0,0,0,0,0
3538935,4938862,1645,0,0,0,0,0
3538935,4946962,1507,0,0,0,0,0
3538935,4915667,1671,0,0,0,0,0
3538935,4979029,1741,0,0,0,0,0
3538935,4916237,1582,0,0,0,0,0
3538935,4898528,1563,0,0,0,0,0
3538935,4919620,1841,0,0,0,0,0
3538935,4899038,1544,0,0,0,0,0
3538935,4900505,1528,0,0,0,0,0
3538935,4933854,1552,0,0,0,0,0
3538935,4925141,1563,0,0,0,0,0
3538935,4895801,1474,0,0,0,0,0
3538935,4896541,1561,0,0,0,0,0
3538935,4901371,1567,0,0,0,0,0
3538935,4926493,1650,0,0,0,0,0
3538935,4895251,1642,0,0,0,0,0
3617578,5088441,1664,0,0,0,0,0
3617578,5096862,1608,0,0,0,0,0
3617578,5077802,1505,0,0,0,0,0
3617578,5041698,1540,0,0,0,0,0
3617578,5075289,1508,0,0,0,0,0
3617578,5013534,1466,0,0,0,0,0
3617578,5067693,1613,0,0,0,0,0
3617578,5038235,1526,0,0,0,0,0
3617578,5073808,1585,0,0,0,0,0
3617578,5004721,1459,0,0,0,0,0
3617578,5033533,1552,0,0,0,0,0
3617578,5097715,1473,0,0,0,0,0
3617578,5013248,1597,0,0,0,0,0
3617578,5093912,1636,0,0,0,0,0
3617578,5105508,1462,0,0,0,0,0
3617578,5075521,1496,0,0,0,0,0
3617578,5002105,1588,0,0,0,0,0
3617578,5013948,1462,0,0,0,0,0
3617578,5034182,1447,0,0,0,0,0
3617578,5010053,1713,0,0,0,0,0
3696221,5240000,1810,0,0,0,0,0
3696221,5272221,1687,0,0,0,0,0
3696221,5184111,1537,0,0,0,0,0
3696221,5191617,1530,0,0,0,0,0
3696221,5148012,1486,0,0,0,0,0
3696221,5140718,1620,0,0,0,0,0
3696221,5126101,1571,0,0,0,0,0
3696221,5117011,1563,0,0,0,0,0
3696221,5116558,1506,0,0,0,0,0
3696221,5123702,1647,0,0,0,0,0
3696221,5158749,1614,0,0,0,0,0
3696221,5121357,1486,0,0,0,0,0
3696221,5120446,6766,0,0,0,0,0
3696221,5207428,1430,0,0,0,0,0
3696221,5117735,1523,0,0,0,0,0
3696221,5118924,1817,0,0,0,0,0
3696221,5161174,1617,0,0,0,0,0
3696221,5120075,1506,0,0,0,0,0
3696221,5133148,1614,0,0,0,0,0
3696221,5108126,1588,0,0,0,0,0
3774864,5434552,1802,0,0,0,0,0
3774864,5287372,1640,0,0,0,0,0
3774864,5257709,1836,0,0,0,0,0
3774864,5270061,1709,0,0,0,0,0
3774864,5230147,1714,0,0,0,0,0
3774864,5238278,1627,0,0,0,0,0
3774864,5226383,1477,0,0,0,0,0
3774864,5255634,1604,0,0,0,0,0
3774864,5234553,1515,0,0,0,0,0
3774864,5229820,1843,0,0,0,0,0
3774864,5235711,1606,0,0,0,0,0
3774864,5255481,1449,0,0,0,0,0
3774864,5270156,1972,0,0,0,0,0
3774864,5402720,1688,0,0,0,0,0
3774864,5307062,1614,0,0,0,0,0
3774864,5296889,1651,0,0,0,0,0
3774864,5264603,1509,0,0,0,0,0
3774864,5346261,1939,0,0,0,0,0
3774864,5262111,1642,0,0,0,0,0
3774864,5230137,1801,0,0,0,0,0
3853507,5444318,1723,0,0,0,0,0
3853507,5417215,1811,0,0,0,0,0
3853507,5428414,1541,0,0,0,0,0
3853507,5446880,1680,0,0,0,0,0
3853507,5378946,1502,0,0,0,0,0
3853507,5348823,1594,0,0,0,0,0
3853507,5343204,1767,0,0,0,0,0
3853507,5364302,1578,0,0,0,0,0
3853507,5338728,1550,0,0,0,0,0
3853507,5341911,1483,0,0,0,0,0
3853507,5350515,1683,0,0,0,0,0
