Pallet: "pallet_elections_phragmen", Extrinsic: "vote_equal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
v,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
500,5,25066548,2830,0,0,0,0,0
500,5,25152956,2615,0,0,0,0,0
500,5,24734464,2995,0,0,0,0,0
500,5,24985997,2968,0,0,0,0,0
500,5,24933523,2867,0,0,0,0,0
500,5,24635483,2889,0,0,0,0,0
500,5,24790814,2603,0,0,0,0,0
500,5,24639181,2925,0,0,0,0,0
500,5,24568875,2689,0,0,0,0,0
500,5,24697455,3024,0,0,0,0,0
500,5,24850251,3318,0,0,0,0,0
500,5,24754338,2870,0,0,0,0,0
500,5,24809032,2474,0,0,0,0,0
500,5,24937190,2593,0,0,0,0,0
500,9,24629928,2903,0,0,0,0,0
500,9,24479692,2991,0,0,0,0,0
500,9,24952311,2700,0,0,0,0,0
500,9,25064354,2653,0,0,0,0,0
500,9,24877119,2900,0,0,0,0,0
500,9,24822213,2621,0,0,0,0,0
500,9,24709541,2838,0,0,0,0,0
500,9,24602940,2461,0,0,0,0,0
500,9,24731714,2619,0,0,0,0,0
500,9,24723197,2787,0,0,0,0,0
500,9,24629138,2798,0,0,0,0,0
500,9,24639228,2891,0,0,0,0,0
500,9,24616129,2750,0,0,0,0,0
500,9,24824217,3003,0,0,0,0,0
500,9,24809575,2899,0,0,0,0,0
500,9,24716394,2658,0,0,0,0,0
500,9,24739327,2489,0,0,0,0,0
500,9,24900425,3258,0,0,0,0,0
500,9,24800391,2687,0,0,0,0,0
500,9,24868952,2767,0,0,0,0,0
500,13,24833736,3341,0,0,0,0,0
500,13,24821095,2716,0,0,0,0,0
500,13,24777710,3000,0,0,0,0,0
500,13,24699469,2655,0,0,0,0,0
500,13,24784524,3123,0,0,0,0,0
500,13,24539816,2624,0,0,0,0,0
500,13,24498101,2691,0,0,0,0,0
500,13,24629487,2719,0,0,0,0,0
500,13,24700365,2646,0,0,0,0,0
500,13,24623254,2990,0,0,0,0,0
500,13,24687366,2828,0,0,0,0,0
500,13,24772448,2751,0,0,0,0,0
500,13,24641037,2586,0,0,0,0,0
500,13,24665277,3178,0,0,0,0,0
500,13,25081681,2832,0,0,0,0,0
500,13,24704782,2940,0,0,0,0,0
500,13,24739356,2725,0,0,0,0,0
500,13,24681616,2684,0,0,0,0,0
500,13,24881821,2894,0,0,0,0,0
500,13,24592987,3018,0,0,0,0,0
500,17,24750805,3034,0,0,0,0,0
500,17,24689741,2461,0,0,0,0,0
500,17,24735597,2972,0,0,0,0,0
500,17,24787723,2718,0,0,0,0,0
500,17,24687601,2616,0,0,0,0,0
500,17,24788798,2615,0,0,0,0,0
500,17,25030886,3124,0,0,0,0,0
500,17,24895516,2944,0,0,0,0,0
500,17,24761486,3002,0,0,0,0,0
500,17,24901744,2646,0,0,0,0,0
500,17,24862006,2876,0,0,0,0,0
500,17,24905367,2941,0,0,0,0,0
500,17,24981349,2928,0,0,0,0,0
500,17,24708000,2788,0,0,0,0,0
500,17,24752606,2694,0,0,0,0,0
500,17,24713048,3021,0,0,0,0,0
500,17,24759498,2837,0,0,0,0,0
500,17,24599903,2941,0,0,0,0,0
500,17,24689210,3101,0,0,0,0,0
500,17,24598059,2655,0,0,0,0,0
500,21,24746133,3471,0,0,0,0,0
500,21,24560879,3075,0,0,0,0,0
500,21,24587714,2716,0,0,0,0,0
500,21,24657668,2596,0,0,0,0,0
500,21,24704015,3023,0,0,0,0,0
500,21,24656518,2992,0,0,0,0,0
500,21,24794694,2687,0,0,0,0,0
500,21,24608066,3013,0,0,0,0,0
500,21,24614353,2592,0,0,0,0,0
500,21,24803460,2627,0,0,0,0,0
500,21,24796618,2292,0,0,0,0,0
500,21,24755600,2680,0,0,0,0,0
500,21,24700907,2692,0,0,0,0,0
500,21,24838794,2730,0,0,0,0,0
500,21,24630757,2558,0,0,0,0,0
500,21,25015864,2780,0,0,0,0,0
500,21,24793475,2573,0,0,0,0,0
500,21,24858809,2887,0,0,0,0,0
500,21,24609476,2622,0,0,0,0,0
500,21,24907881,2774,0,0,0,0,0
500,25,24787578,2969,0,0,0,0,0
500,25,24864639,2449,0,0,0,0,0
500,25,24891082,2763,0,0,0,0,0
500,25,25227125,3118,0,0,0,0,0
500,25,25043186,3034,0,0,0,0,0
500,25,24698835,2888,0,0,0,0,0
500,25,24720784,3091,0,0,0,0,0
500,25,24685486,2750,0,0,0,0,0
500,25,24632878,2930,0,0,0,0,0
500,25,24921689,2425,0,0,0,0,0
500,25,24700536,2604,0,0,0,0,0
500,25,24914510,2796,0,0,0,0,0
500,25,24650923,2866,0,0,0,0,0
500,25,24833044,3038,0,0,0,0,0
500,25,24798211,2742,0,0,0,0,0
500,25,24752332,2606,0,0,0,0,0
500,25,24636447,2678,0,0,0,0,0
500,25,24876543,2471,0,0,0,0,0
500,25,24756320,2516,0,0,0,0,0
500,25,24776301,2748,0,0,0,0,0
500,29,24831856,3142,0,0,0,0,0
500,29,24684529,2952,0,0,0,0,0
500,29,24544197,2824,0,0,0,0,0
500,29,24828365,3033,0,0,0,0,0
500,29,24577368,2498,0,0,0,0,0
500,29,24941070,2646,0,0,0,0,0
500,29,24600085,2518,0,0,0,0,0
500,29,24672794,2840,0,0,0,0,0
500,29,24525105,2619,0,0,0,0,0
500,29,24866915,2644,0,0,0,0,0
500,29,25331284,2978,0,0,0,0,0
500,29,24780931,2725,0,0,0,0,0
500,29,24885675,2690,0,0,0,0,0
500,29,24804660,3164,0,0,0,0,0
500,29,24802984,2547,0,0,0,0,0
500,29,24770431,2918,0,0,0,0,0
500,29,24917892,3257,0,0,0,0,0
500,29,24581581,2824,0,0,0,0,0
500,29,24848929,2639,0,0,0,0,0
500,29,24911559,2544,0,0,0,0,0
500,33,24623203,3001,0,0,0,0,0
500,33,24925796,2910,0,0,0,0,0
500,33,24640191,2694,0,0,0,0,0
500,33,24774657,3044,0,0,0,0,0
500,33,24578628,2852,0,0,0,0,0
500,33,24589998,2931,0,0,0,0,0
500,33,24744526,2633,0,0,0,0,0
500,33,24690040,2627,0,0,0,0,0
500,33,24782973,2662,0,0,0,0,0
500,33,24749189,2967,0,0,0,0,0
500,33,24654756,2714,0,0,0,0,0
500,33,24571384,2576,0,0,0,0,0
500,33,24642041,2756,0,0,0,0,0
500,33,24973382,2915,0,0,0,0,0
500,33,24770749,3192,0,0,0,0,0
500,33,24953587,2790,0,0,0,0,0
500,33,24780483,2642,0,0,0,0,0
500,33,24965891,2753,0,0,0,0,0
500,33,24821739,2709,0,0,0,0,0
500,33,24740114,2662,0,0,0,0,0
500,37,24682673,2969,0,0,0,0,0
500,37,24581413,2811,0,0,0,0,0
500,37,24894484,2545,0,0,0,0,0
500,37,24699750,2498,0,0,0,0,0
500,37,24835086,2451,0,0,0,0,0
500,37,24574064,2591,0,0,0,0,0
500,37,24918356,2648,0,0,0,0,0
500,37,24833627,2847,0,0,0,0,0
500,37,24812267,17638,0,0,0,0,0
500,37,24851041,3059,0,0,0,0,0
500,37,24617795,2426,0,0,0,0,0
500,37,24568387,2551,0,0,0,0,0
500,37,24863801,2769,0,0,0,0,0
500,37,24585312,2685,0,0,0,0,0
500,37,24792153,2984,0,0,0,0,0
500,37,24774597,2671,0,0,0,0,0
500,37,24709258,2617,0,0,0,0,0
500,37,24693415,2750,0,0,0,0,0
500,37,24711348,2653,0,0,0,0,0
500,37,24872507,2572,0,0,0,0,0
500,41,24762426,3015,0,0,0,0,0
500,41,24824077,3004,0,0,0,0,0
500,41,24955759,2904,0,0,0,0,0
500,41,24680962,2627,0,0,0,0,0
500,41,24813915,2682,0,0,0,0,0
500,41,24730142,2705,0,0,0,0,0
500,41,24924742,2503,0,0,0,0,0
500,41,24688736,3025,0,0,0,0,0
500,41,24763051,2544,0,0,0,0,0
500,41,24678547,2883,0,0,0,0,0
500,41,24709675,2948,0,0,0,0,0
500,41,24752639,2654,0,0,0,0,0
500,41,24805054,2723,0,0,0,0,0
500,41,24985848,2592,0,0,0,0,0
500,41,24709739,2939,0,0,0,0,0
500,41,24640750,3383,0,0,0,0,0
500,41,24635795,2539,0,0,0,0,0
500,41,24719499,2996,0,0,0,0,0
500,41,24815877,2654,0,0,0,0,0
500,41,24662288,2712,0,0,0,0,0
500,45,25185661,3239,0,0,0,0,0
500,45,24844578,3090,0,0,0,0,0
500,45,24877616,2738,0,0,0,0,0
500,45,24813447,2657,0,0,0,0,0
500,45,24761736,2768,0,0,0,0,0
500,45,24687569,3986,0,0,0,0,0
500,45,24647401,2638,0,0,0,0,0
500,45,24590961,2710,0,0,0,0,0
500,45,24593226,2678,0,0,0,0,0
500,45,24835193,2688,0,0,0,0,0
500,45,24662494,2819,0,0,0,0,0
500,45,24898007,2733,0,0,0,0,0
500,45,24750989,2932,0,0,0,0,0
500,45,24702823,2683,0,0,0,0,0
500,45,24837354,2900,0,0,0,0,0
500,45,24772377,2827,0,0,0,0,0
500,45,24722310,2644,0,0,0,0,0
500,45,24659765,2564,0,0,0,0,0
500,45,24550993,2728,0,0,0,0,0
500,45,24574421,3095,0,0,0,0,0
500,49,24763317,3040,0,0,0,0,0
500,49,24833921,2741,0,0,0,0,0
500,49,24665150,2525,0,0,0,0,0
500,49,24795765,2498,0,0,0,0,0
500,49,24864297,2753,0,0,0,0,0
500,49,24832378,2384,0,0,0,0,0
500,49,24834859,2657,0,0,0,0,0
500,49,24764380,2744,0,0,0,0,0
500,49,24864810,2322,0,0,0,0,0
500,49,24715711,2522,0,0,0,0,0
500,49,24670971,2805,0,0,0,0,0
500,49,24801297,2866,0,0,0,0,0
500,49,24695714,4019,0,0,0,0,0
500,49,24684837,2669,0,0,0,0,0
500,49,24910612,2939,0,0,0,0,0
500,49,24897167,2481,0,0,0,0,0
500,49,24707187,2603,0,0,0,0,0
500,49,24870209,2505,0,0,0,0,0
500,49,24829719,2740,0,0,0,0,0
500,49,24794201,2435,0,0,0,0,0
500,53,24748518,3115,0,0,0,0,0
500,53,24696720,2921,0,0,0,0,0
500,53,24915960,2607,0,0,0,0,0
500,53,25168797,2814,0,0,0,0,0
500,53,24796160,2949,0,0,0,0,0
500,53,25103424,2640,0,0,0,0,0
500,53,24736255,2690,0,0,0,0,0
500,53,24775540,2944,0,0,0,0,0
500,53,24570451,2519,0,0,0,0,0
500,53,24582301,2732,0,0,0,0,0
500,53,24715605,2685,0,0,0,0,0
500,53,24613817,2742,0,0,0,0,0
500,53,24702088,2822,0,0,0,0,0
500,53,24690680,2685,0,0,0,0,0
500,53,24873134,2538,0,0,0,0,0
500,53,24765557,2675,0,0,0,0,0
500,53,24995883,2588,0,0,0,0,0
500,53,24816004,2791,0,0,0,0,0
500,53,24966583,2680,0,0,0,0,0
500,53,24857223,3216,0,0,0,0,0
500,57,24713469,3237,0,0,0,0,0
500,57,24680680,2610,0,0,0,0,0
500,57,24757858,2758,0,0,0,0,0
500,57,24800608,2745,0,0,0,0,0
500,57,24592920,2792,0,0,0,0,0
500,57,24651219,2994,0,0,0,0,0
500,57,24673406,2636,0,0,0,0,0
500,57,24507070,2737,0,0,0,0,0
500,57,24801752,2683,0,0,0,0,0
500,57,24623580,2764,0,0,0,0,0
500,57,24842012,2796,0,0,0,0,0
500,57,24900141,2948,0,0,0,0,0
500,57,24706010,2555,0,0,0,0,0
500,57,24920039,3003,0,0,0,0,0
500,57,24844800,2914,0,0,0,0,0
500,57,24983104,2659,0,0,0,0,0
500,57,24878817,2760,0,0,0,0,0
500,57,24888096,2675,0,0,0,0,0
500,57,24751480,2770,0,0,0,0,0
500,57,24721526,2782,0,0,0,0,0
500,61,24637217,2998,0,0,0,0,0
500,61,24769192,2834,0,0,0,0,0
500,61,24673577,2972,0,0,0,0,0
500,61,24569358,2826,0,0,0,0,0
500,61,24619208,2588,0,0,0,0,0
500,61,24555995,2635,0,0,0,0,0
500,61,24620591,2635,0,0,0,0,0
500,61,24722896,2672,0,0,0,0,0
500,61,24829496,2947,0,0,0,0,0
500,61,24963005,2698,0,0,0,0,0
500,61,24806870,2759,0,0,0,0,0
500,61,24829977,2772,0,0,0,0,0
500,61,24640461,3064,0,0,0,0,0
500,61,24702786,2742,0,0,0,0,0
500,61,24674927,2906,0,0,0,0,0
500,61,24727735,2613,0,0,0,0,0
500,61,24787851,2691,0,0,0,0,0
500,61,25110610,3269,0,0,0,0,0
500,61,24819672,2978,0,0,0,0,0
500,61,24592143,2504,0,0,0,0,0
500,65,24637819,2981,0,0,0,0,0
500,65,24878977,2628,0,0,0,0,0
500,65,24749669,2651,0,0,0,0,0
500,65,24832176,2792,0,0,0,0,0
500,65,25235991,3043,0,0,0,0,0
500,65,24973129,2632,0,0,0,0,0
500,65,24835335,2511,0,0,0,0,0
500,65,24963526,2959,0,0,0,0,0
500,65,24734325,3005,0,0,0,0,0
500,65,24671935,2735,0,0,0,0,0
500,65,24716463,2488,0,0,0,0,0
500,65,24746617,2537,0,0,0,0,0
500,65,24642012,2991,0,0,0,0,0
500,65,24641245,2736,0,0,0,0,0
500,65,24629713,2509,0,0,0,0,0
500,65,24710408,2936,0,0,0,0,0
500,65,24838924,2736,0,0,0,0,0
500,65,24909540,2642,0,0,0,0,0
500,65,25044286,2874,0,0,0,0,0
500,65,24841585,2806,0,0,0,0,0
500,69,24799112,3089,0,0,0,0,0
500,69,24893028,2921,0,0,0,0,0
500,69,24721145,2864,0,0,0,0,0
500,69,24672715,2509,0,0,0,0,0
500,69,24757718,2694,0,0,0,0,0
500,69,24654732,2531,0,0,0,0,0
500,69,24528371,2587,0,0,0,0,0
500,69,24890738,2499,0,0,0,0,0
500,69,24759566,2569,0,0,0,0,0
500,69,24647768,2583,0,0,0,0,0
500,69,24646959,2723,0,0,0,0,0
500,69,24776846,2605,0,0,0,0,0
500,69,24991574,2652,0,0,0,0,0
500,69,24689892,2611,0,0,0,0,0
500,69,24698410,3009,0,0,0,0,0
500,69,24748463,3388,0,0,0,0,0
500,69,24773741,2778,0,0,0,0,0
500,69,24503088,2676,0,0,0,0,0
500,69,24485090,2600,0,0,0,0,0
500,69,24544141,2654,0,0,0,0,0
500,73,24713001,3230,0,0,0,0,0
500,73,24639853,2714,0,0,0,0,0
500,73,24723836,2547,0,0,0,0,0
500,73,24640124,2617,0,0,0,0,0
500,73,24667053,2718,0,0,0,0,0
500,73,24941162,3043,0,0,0,0,0
500,73,24600019,2556,0,0,0,0,0
500,73,24756705,2593,0,0,0,0,0
500,73,24720982,2576,0,0,0,0,0
500,73,24765639,2691,0,0,0,0,0
500,73,24960602,2517,0,0,0,0,0
500,73,24580925,2887,0,0,0,0,0
500,73,24756244,2892,0,0,0,0,0
500,73,24704477,2687,0,0,0,0,0
500,73,24685825,2839,0,0,0,0,0
500,73,24567065,3283,0,0,0,0,0
500,73,24569155,2578,0,0,0,0,0
500,73,24742023,2600,0,0,0,0,0
500,73,24711214,2887,0,0,0,0,0
500,73,24838080,2565,0,0,0,0,0
500,77,24755274,2964,0,0,0,0,0
500,77,24853081,2762,0,0,0,0,0
500,77,24857419,2762,0,0,0,0,0
500,77,24716239,2690,0,0,0,0,0
500,77,24781860,3018,0,0,0,0,0
500,77,24697421,2900,0,0,0,0,0
500,77,24651358,3017,0,0,0,0,0
500,77,24791784,3013,0,0,0,0,0
500,77,24728504,2765,0,0,0,0,0
500,77,24735384,2732,0,0,0,0,0
500,77,24798473,2702,0,0,0,0,0
500,77,24632900,2693,0,0,0,0,0
500,77,24889795,2968,0,0,0,0,0
500,77,24706273,2630,0,0,0,0,0
500,77,24845417,2670,0,0,0,0,0
500,77,24706258,2637,0,0,0,0,0
500,77,24873324,2739,0,0,0,0,0
500,77,24781192,2652,0,0,0,0,0
500,77,24659566,2615,0,0,0,0,0
500,77,24853319,2788,0,0,0,0,0
500,81,24828089,3614,0,0,0,0,0
500,81,24765119,2756,0,0,0,0,0
500,81,24744733,2848,0,0,0,0,0
500,81,24829088,3053,0,0,0,0,0
500,81,24953349,3088,0,0,0,0,0
500,81,24778270,2640,0,0,0,0,0
500,81,24763007,3397,0,0,0,0,0
500,81,24760691,2904,0,0,0,0,0
500,81,24653973,2517,0,0,0,0,0
500,81,24724450,2534,0,0,0,0,0
500,81,24697796,2602,0,0,0,0,0
500,81,24674170,2850,0,0,0,0,0
500,81,24532176,3348,0,0,0,0,0
500,81,24755178,2598,0,0,0,0,0
500,81,24867234,2834,0,0,0,0,0
500,81,24856850,2599,0,0,0,0,0
500,81,24878551,2693,0,0,0,0,0
500,81,24611435,3306,0,0,0,0,0
500,81,24732457,2643,0,0,0,0,0
500,81,25310425,3116,0,0,0,0,0
500,85,24749546,2916,0,0,0,0,0
500,85,24573849,2535,0,0,0,0,0
500,85,24656152,2921,0,0,0,0,0
500,85,24625338,2653,0,0,0,0,0
500,85,24655427,2727,0,0,0,0,0
500,85,24831431,2461,0,0,0,0,0
500,85,24768011,3245,0,0,0,0,0
500,85,24872966,2864,0,0,0,0,0
500,85,24618794,3188,0,0,0,0,0
500,85,24911701,2668,0,0,0,0,0
500,85,24867800,3133,0,0,0,0,0
500,85,24969294,2743,0,0,0,0,0
500,85,24732447,3075,0,0,0,0,0
500,85,24815364,2764,0,0,0,0,0
500,85,24819049,2710,0,0,0,0,0
500,85,24656958,2665,0,0,0,0,0
500,85,24764973,3075,0,0,0,0,0
500,85,24623467,2768,0,0,0,0,0
500,85,24497413,2520,0,0,0,0,0
500,85,24504551,2793,0,0,0,0,0
500,89,24601607,3421,0,0,0,0,0
500,89,24737008,2613,0,0,0,0,0
500,89,24544250,2833,0,0,0,0,0
500,89,24684134,2564,0,0,0,0,0
500,89,24764804,2817,0,0,0,0,0
500,89,24946982,2661,0,0,0,0,0
500,89,24903867,3037,0,0,0,0,0
500,89,24797424,2432,0,0,0,0,0
500,89,25008919,3042,0,0,0,0,0
500,89,24892775,2833,0,0,0,0,0
500,89,24717126,2594,0,0,0,0,0
500,89,24721894,2699,0,0,0,0,0
500,89,24685185,2498,0,0,0,0,0
500,89,24785036,2504,0,0,0,0,0
500,89,24609754,2693,0,0,0,0,0
500,89,24648558,2530,0,0,0,0,0
500,89,24873715,2770,0,0,0,0,0
500,89,25063427,3323,0,0,0,0,0
500,89,24646909,2700,0,0,0,0,0
500,89,24791816,2525,0,0,0,0,0
500,93,24632498,2998,0,0,0,0,0
500,93,24584097,2860,0,0,0,0,0
500,93,24738737,2787,0,0,0,0,0
500,93,24643942,2742,0,0,0,0,0
500,93,24729953,2567,0,0,0,0,0
500,93,24805840,2967,0,0,0,0,0
500,93,24714958,2973,0,0,0,0,0
500,93,24685872,3115,0,0,0,0,0
500,93,24676277,3044,0,0,0,0,0
500,93,24693144,2532,0,0,0,0,0
500,93,24591002,2842,0,0,0,0,0
500,93,24494312,2615,0,0,0,0,0
500,93,24825270,2604,0,0,0,0,0
500,93,24774459,2887,0,0,0,0,0
500,93,24873821,2570,0,0,0,0,0
500,93,24815557,2674,0,0,0,0,0
500,93,24668873,2561,0,0,0,0,0
500,93,24709429,2583,0,0,0,0,0
500,93,24614839,2722,0,0,0,0,0
500,93,24707818,2548,0,0,0,0,0
500,97,24981515,3202,0,0,0,0,0
500,97,24712375,2642,0,0,0,0,0
500,97,24610014,2828,0,0,0,0,0
500,97,24716648,2785,0,0,0,0,0
500,97,24780757,2555,0,0,0,0,0
500,97,24869478,2574,0,0,0,0,0
500,97,24653743,2668,0,0,0,0,0
500,97,24731620,2833,0,0,0,0,0
500,97,24688205,2600,0,0,0,0,0
500,97,24800320,2748,0,0,0,0,0
500,97,24883143,2526,0,0,0,0,0
500,97,24688439,2589,0,0,0,0,0
500,97,24710850,2949,0,0,0,0,0
500,97,24771257,2908,0,0,0,0,0
500,97,24844116,2670,0,0,0,0,0
500,97,24745029,3358,0,0,0,0,0
500,97,24698290,2723,0,0,0,0,0
500,97,24801378,2821,0,0,0,0,0
500,97,24679743,2938,0,0,0,0,0
500,97,24722434,2483,0,0,0,0,0
500,101,24831488,3104,0,0,0,0,0
500,101,24721616,2674,0,0,0,0,0
500,101,24814398,2653,0,0,0,0,0
500,101,24851504,2869,0,0,0,0,0
500,101,24691756,3026,0,0,0,0,0
500,101,25066358,3342,0,0,0,0,0
500,101,24808931,2449,0,0,0,0,0
500,101,24777102,2530,0,0,0,0,0
500,101,24823188,2710,0,0,0,0,0
500,101,24891056,2725,0,0,0,0,0
500,101,24776638,2565,0,0,0,0,0
500,101,24891520,2954,0,0,0,0,0
500,101,24761177,2587,0,0,0,0,0
500,101,24946659,2894,0,0,0,0,0
500,101,24566050,2800,0,0,0,0,0
500,101,24697628,2327,0,0,0,0,0
500,101,24906499,2548,0,0,0,0,0
500,101,24891498,2688,0,0,0,0,0
500,101,24824952,2898,0,0,0,0,0
500,101,24854111,2788,0,0,0,0,0
500,105,24847730,3086,0,0,0,0,0
500,105,24715361,2631,0,0,0,0,0
500,105,24606423,2598,0,0,0,0,0
500,105,24850045,3169,0,0,0,0,0
500,105,24728573,2636,0,0,0,0,0
500,105,24617976,2806,0,0,0,0,0
500,105,24726120,2758,0,0,0,0,0
500,105,24583357,3326,0,0,0,0,0
500,105,24823622,2981,0,0,0,0,0
500,105,24669866,2859,0,0,0,0,0
500,105,24836236,2571,0,0,0,0,0
500,105,24714255,2609,0,0,0,0,0
500,105,25007271,2801,0,0,0,0,0
500,105,24835790,2829,0,0,0,0,0
500,105,24754990,2584,0,0,0,0,0
500,105,24775055,2594,0,0,0,0,0
500,105,24580345,2897,0,0,0,0,0
500,105,24782657,2976,0,0,0,0,0
500,105,24788454,2583,0,0,0,0,0
500,105,24988222,2538,0,0,0,0,0
500,109,24946569,2987,0,0,0,0,0
500,109,24782224,2586,0,0,0,0,0
500,109,24718652,2478,0,0,0,0,0
500,109,24905775,3123,0,0,0,0,0
500,109,24884108,2516,0,0,0,0,0
500,109,24772277,2844,0,0,0,0,0
500,109,24791719,2514,0,0,0,0,0
500,109,24740937,2764,0,0,0,0,0
500,109,24857189,2767,0,0,0,0,0
500,109,24723365,2888,0,0,0,0,0
500,109,24819162,2528,0,0,0,0,0
500,109,24605264,2596,0,0,0,0,0
500,109,24733329,2492,0,0,0,0,0
500,109,24594683,2733,0,0,0,0,0
500,109,24671421,2724,0,0,0,0,0
500,109,25002565,2825,0,0,0,0,0
500,109,24932438,2710,0,0,0,0,0
500,109,24884264,2675,0,0,0,0,0
500,109,24653475,2545,0,0,0,0,0
500,109,24979918,3546,0,0,0,0,0
500,113,24805526,3542,0,0,0,0,0
500,113,25256339,2742,0,0,0,0,0
500,113,25069232,3008,0,0,0,0,0
500,113,24779642,3177,0,0,0,0,0
500,113,24764386,2951,0,0,0,0,0
500,113,24589403,2506,0,0,0,0,0
500,113,24591454,2550,0,0,0,0,0
500,113,24650986,2906,0,0,0,0,0
500,113,24663433,3013,0,0,0,0,0
500,113,24891718,2839,0,0,0,0,0
500,113,24736165,2630,0,0,0,0,0
500,113,24714454,2646,0,0,0,0,0
500,113,25033853,2587,0,0,0,0,0
500,113,24955742,2597,0,0,0,0,0
500,113,24731801,2853,0,0,0,0,0
500,113,24663907,2651,0,0,0,0,0
500,113,24617801,2622,0,0,0,0,0
500,113,24670121,2519,0,0,0,0,0
500,113,24682066,2916,0,0,0,0,0
500,113,24556652,2616,0,0,0,0,0
500,117,24881021,3024,0,0,0,0,0
500,117,24767933,2620,0,0,0,0,0
500,117,24545324,2946,0,0,0,0,0
500,117,24614325,2485,0,0,0,0,0
500,117,24662879,2651,0,0,0,0,0
500,117,24667799,2492,0,0,0,0,0
500,117,24699027,2650,0,0,0,0,0
500,117,24838975,2932,0,0,0,0,0
500,117,24875359,2810,0,0,0,0,0
500,117,24845020,3051,0,0,0,0,0
500,117,24852018,2939,0,0,0,0,0
500,117,24777199,2871,0,0,0,0,0
500,117,24571591,3214,0,0,0,0,0
500,117,24694681,2751,0,0,0,0,0
500,117,24637448,3013,0,0,0,0,0
500,117,24738545,2633,0,0,0,0,0
500,117,24823315,3242,0,0,0,0,0
500,117,24549350,2654,0,0,0,0,0
500,117,24824874,2645,0,0,0,0,0
500,117,24836189,3111,0,0,0,0,0
500,121,24851139,3321,0,0,0,0,0
500,121,25021107,2470,0,0,0,0,0
500,121,24813421,2599,0,0,0,0,0
500,121,24839357,2503,0,0,0,0,0
500,121,24812807,2650,0,0,0,0,0
500,121,24888151,2544,0,0,0,0,0
500,121,24910667,3235,0,0,0,0,0
500,121,24876186,2905,0,0,0,0,0
500,121,24779333,2723,0,0,0,0,0
500,121,24734436,2742,0,0,0,0,0
500,121,24833513,2849,0,0,0,0,0
500,121,24863686,2501,0,0,0,0,0
500,121,24703348,2851,0,0,0,0,0
500,121,24716767,2834,0,0,0,0,0
500,121,24618158,2887,0,0,0,0,0
500,121,24784883,2644,0,0,0,0,0
500,121,24933149,2471,0,0,0,0,0
500,121,25032696,2703,0,0,0,0,0
500,121,24991693,2570,0,0,0,0,0
500,121,24855007,2751,0,0,0,0,0
500,125,24816107,2948,0,0,0,0,0
500,125,24743131,2642,0,0,0,0,0
500,125,24730942,2820,0,0,0,0,0
500,125,24697848,2558,0,0,0,0,0
500,125,24838543,2625,0,0,0,0,0
500,125,24629441,3213,0,0,0,0,0
500,125,24719247,2505,0,0,0,0,0
500,125,24766063,2748,0,0,0,0,0
500,125,24562986,2479,0,0,0,0,0
500,125,24712718,2657,0,0,0,0,0
500,125,24641410,2722,0,0,0,0,0
500,125,24663807,2788,0,0,0,0,0
500,125,24781620,2497,0,0,0,0,0
500,125,25022584,3247,0,0,0,0,0
500,125,24760809,2596,0,0,0,0,0
500,125,24846851,2575,0,0,0,0,0
500,125,24875100,3043,0,0,0,0,0
500,125,24624956,3208,0,0,0,0,0
500,125,24626434,2944,0,0,0,0,0
500,125,24743362,2630,0,0,0,0,0
500,129,24884523,3394,0,0,0,0,0
500,129,24733413,2634,0,0,0,0,0
500,129,24666999,2615,0,0,0,0,0
500,129,24642975,2645,0,0,0,0,0
500,129,24884591,3126,0,0,0,0,0
500,129,24635670,2786,0,0,0,0,0
500,129,24710216,2909,0,0,0,0,0
500,129,24766484,2679,0,0,0,0,0
500,129,24680718,2651,0,0,0,0,0
500,129,24703524,2720,0,0,0,0,0
500,129,24893574,2616,0,0,0,0,0
500,129,24765127,2551,0,0,0,0,0
500,129,24702937,2802,0,0,0,0,0
500,129,24552484,3053,0,0,0,0,0
500,129,24574258,2508,0,0,0,0,0
500,129,24705639,2890,0,0,0,0,0
500,129,24545917,2878,0,0,0,0,0
500,129,24664324,2629,0,0,0,0,0
500,129,24529148,2537,0,0,0,0,0
500,129,24672762,2558,0,0,0,0,0
500,133,24750834,3153,0,0,0,0,0
500,133,24790169,2561,0,0,0,0,0
500,133,24700974,2975,0,0,0,0,0
500,133,24782259,2892,0,0,0,0,0
500,133,24583066,2944,0,0,0,0,0
500,133,24876158,2579,0,0,0,0,0
500,133,24814481,2560,0,0,0,0,0
500,133,24818099,2607,0,0,0,0,0
500,133,25196356,2586,0,0,0,0,0
500,133,25048846,2541,0,0,0,0,0
500,133,24751134,2580,0,0,0,0,0
500,133,24890077,3093,0,0,0,0,0
500,133,24603718,2574,0,0,0,0,0
500,133,24736374,2642,0,0,0,0,0
500,133,24671654,3064,0,0,0,0,0
500,133,24734014,2858,0,0,0,0,0
500,133,24704367,2666,0,0,0,0,0
500,133,24809417,2802,0,0,0,0,0
500,133,24850748,2566,0,0,0,0,0
500,133,24953839,2912,0,0,0,0,0
500,137,24737482,3119,0,0,0,0,0
500,137,24750965,2658,0,0,0,0,0
500,137,24806275,3048,0,0,0,0,0
500,137,24760629,2626,0,0,0,0,0
500,137,24901657,2664,0,0,0,0,0
500,137,24803104,3205,0,0,0,0,0
500,137,24753104,2862,0,0,0,0,0
