Pallet: "pallet_bounties", Extrinsic: "propose_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
d,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
7,198255,1547,0,0,0,0,0
8,229413,1751,0,0,0,0,0
8,227804,1645,0,0,0,0,0
8,227248,1595,0,0,0,0,0
8,229137,1625,0,0,0,0,0
8,227466,1601,0,0,0,0,0
8,226150,1683,0,0,0,0,0
8,227816,1662,0,0,0,0,0
8,226287,1563,0,0,0,0,0
8,228519,1531,0,0,0,0,0
8,228462,1527,0,0,0,0,0
8,227530,1657,0,0,0,0,0
8,227069,1593,0,0,0,0,0
8,226968,1614,0,0,0,0,0
8,245494,1613,0,0,0,0,0
8,226072,1571,0,0,0,0,0
8,266274,1600,0,0,0,0,0
8,227454,1666,0,0,0,0,0
8,226705,1534,0,0,0,0,0
8,227103,1577,0,0,0,0,0
8,227718,1568,0,0,0,0,0
9,255959,1666,0,0,0,0,0
9,256093,1633,0,0,0,0,0
9,256410,1590,0,0,0,0,0
9,256653,1675,0,0,0,0,0
9,255495,1671,0,0,0,0,0
9,257810,1591,0,0,0,0,0
9,256429,1619,0,0,0,0,0
9,295182,1656,0,0,0,0,0
9,253955,1575,0,0,0,0,0
9,253642,1590,0,0,0,0,0
9,256449,1617,0,0,0,0,0
9,255137,1532,0,0,0,0,0
9,256419,1584,0,0,0,0,0
9,255942,1562,0,0,0,0,0
9,257626,1628,0,0,0,0,0
9,257912,1713,0,0,0,0,0
9,257282,1644,0,0,0,0,0
9,254821,1562,0,0,0,0,0
9,255973,1624,0,0,0,0,0
9,254710,1563,0,0,0,0,0
10,286696,1699,0,0,0,0,0
10,311336,1667,0,0,0,0,0
10,286624,1585,0,0,0,0,0
10,285271,1624,0,0,0,0,0
10,285432,1658,0,0,0,0,0
10,286791,1632,0,0,0,0,0
10,285550,1603,0,0,0,0,0
10,284822,1587,0,0,0,0,0
10,286508,1549,0,0,0,0,0
10,282294,1693,0,0,0,0,0
10,284498,1596,0,0,0,0,0
10,283749,1615,0,0,0,0,0
10,282807,1580,0,0,0,0,0
10,285546,1593,0,0,0,0,0
10,284115,1677,0,0,0,0,0
10,285001,1607,0,0,0,0,0
10,282584,1603,0,0,0,0,0
10,284556,1591,0,0,0,0,0
10,283764,1608,0,0,0,0,0
10,285335,1628,0,0,0,0,0
11,307365,1796,0,0,0,0,0
11,306042,1630,0,0,0,0,0
11,308363,1629,0,0,0,0,0
11,309931,1588,0,0,0,0,0
11,308723,1630,0,0,0,0,0
11,307469,1650,0,0,0,0,0
11,308955,1604,0,0,0,0,0
11,309397,1583,0,0,0,0,0
11,349265,1594,0,0,0,0,0
11,336094,1655,0,0,0,0,0
11,306422,1587,0,0,0,0,0
11,308102,1603,0,0,0,0,0
11,318860,1652,0,0,0,0,0
11,308760,1602,0,0,0,0,0
11,306209,1562,0,0,0,0,0
11,307862,1630,0,0,0,0,0
11,306794,1631,0,0,0,0,0
11,306071,1659,0,0,0,0,0
11,308077,1636,0,0,0,0,0
11,308061,1594,0,0,0,0,0
12,336594,1781,0,0,0,0,0
12,334397,1641,0,0,0,0,0
12,336846,1634,0,0,0,0,0
12,338406,1636,0,0,0,0,0
12,333338,1712,0,0,0,0,0
12,335442,1612,0,0,0,0,0
12,336268,1679,0,0,0,0,0
12,334949,1627,0,0,0,0,0
12,353049,1591,0,0,0,0,0
12,334522,1672,0,0,0,0,0
12,335243,1576,0,0,0,0,0
12,335868,1624,0,0,0,0,0
12,337126,1639,0,0,0,0,0
12,334436,1689,0,0,0,0,0
12,334529,1607,0,0,0,0,0
12,370493,1712,0,0,0,0,0
12,333101,1654,0,0,0,0,0
12,334095,1594,0,0,0,0,0
12,333115,1586,0,0,0,0,0
12,335785,1621,0,0,0,0,0
13,363904,1905,0,0,0,0,0
13,361502,1801,0,0,0,0,0
13,376826,1733,0,0,0,0,0
13,363687,1642,0,0,0,0,0
13,363630,1638,0,0,0,0,0
13,363774,1685,0,0,0,0,0
13,361879,1620,0,0,0,0,0
13,363481,1678,0,0,0,0,0
13,391062,1696,0,0,0,0,0
13,363230,1640,0,0,0,0,0
13,364049,1664,0,0,0,0,0
13,362688,1707,0,0,0,0,0
13,363970,1714,0,0,0,0,0
13,360982,1734,0,0,0,0,0
13,362344,1673,0,0,0,0,0
13,364169,1683,0,0,0,0,0
13,361493,1693,0,0,0,0,0
13,364842,1617,0,0,0,0,0
13,363656,1637,0,0,0,0,0
13,360881,1632,0,0,0,0,0
14,392787,1810,0,0,0,0,0
14,394272,1718,0,0,0,0,0
14,390695,1644,0,0,0,0,0
14,393080,1755,0,0,0,0,0
14,392140,1751,0,0,0,0,0
14,393142,1710,0,0,0,0,0
14,394764,1720,0,0,0,0,0
14,392412,1628,0,0,0,0,0
14,393451,1730,0,0,0,0,0
14,390067,1671,0,0,0,0,0
14,391583,1703,0,0,0,0,0
14,395962,1705,0,0,0,0,0
14,390379,1710,0,0,0,0,0
14,391024,1668,0,0,0,0,0
14,391190,1678,0,0,0,0,0
14,394755,1711,0,0,0,0,0
14,392176,1774,0,0,0,0,0
14,392364,1705,0,0,0,0,0
14,392445,1695,0,0,0,0,0
14,417051,1654,0,0,0,0,0
15,415923,1776,0,0,0,0,0
15,416952,1697,0,0,0,0,0
15,415395,1682,0,0,0,0,0
15,417466,1732,0,0,0,0,0
15,418252,1745,0,0,0,0,0
15,414592,1702,0,0,0,0,0
15,416633,1684,0,0,0,0,0
15,415043,1803,0,0,0,0,0
15,413378,1643,0,0,0,0,0
15,417146,1725,0,0,0,0,0
15,415360,1695,0,0,0,0,0
15,415582,1657,0,0,0,0,0
15,413360,1746,0,0,0,0,0
15,414331,1709,0,0,0,0,0
15,413778,1709,0,0,0,0,0
15,416859,1749,0,0,0,0,0
15,415202,1713,0,0,0,0,0
15,415863,1745,0,0,0,0,0
15,454138,1716,0,0,0,0,0
15,416539,1717,0,0,0,0,0
16,442751,1857,0,0,0,0,0
16,441710,1717,0,0,0,0,0
16,443342,1706,0,0,0,0,0
16,440163,1670,0,0,0,0,0
16,442121,1655,0,0,0,0,0
16,481974,1745,0,0,0,0,0
16,440545,1679,0,0,0,0,0
16,443631,1743,0,0,0,0,0
16,440810,1684,0,0,0,0,0
16,441767,1620,0,0,0,0,0
16,441799,1654,0,0,0,0,0
16,498802,1640,0,0,0,0,0
16,440889,1616,0,0,0,0,0
16,481733,1687,0,0,0,0,0
16,440824,1730,0,0,0,0,0
16,441074,1691,0,0,0,0,0
16,440845,1702,0,0,0,0,0
16,440218,1668,0,0,0,0,0
16,442080,1705,0,0,0,0,0
16,440559,1707,0,0,0,0,0
17,474329,1911,0,0,0,0,0
17,471874,1681,0,0,0,0,0
17,468647,1656,0,0,0,0,0
17,469371,1707,0,0,0,0,0
17,471996,1640,0,0,0,0,0
17,469710,1713,0,0,0,0,0
17,469002,1713,0,0,0,0,0
17,470390,1776,0,0,0,0,0
17,468712,1709,0,0,0,0,0
17,474860,1857,0,0,0,0,0
17,468463,1756,0,0,0,0,0
17,469770,1661,0,0,0,0,0
17,507846,1788,0,0,0,0,0
17,469139,1700,0,0,0,0,0
17,469540,1712,0,0,0,0,0
17,470870,1726,0,0,0,0,0
17,470441,1721,0,0,0,0,0
17,509923,1752,0,0,0,0,0
17,468948,1754,0,0,0,0,0
17,500543,1738,0,0,0,0,0
18,501855,1771,0,0,0,0,0
18,496968,1633,0,0,0,0,0
18,495530,1700,0,0,0,0,0
18,499374,1656,0,0,0,0,0
18,535325,1687,0,0,0,0,0
18,494671,1710,0,0,0,0,0
18,497133,1733,0,0,0,0,0
18,498200,1685,0,0,0,0,0
18,497159,1709,0,0,0,0,0
18,533789,1690,0,0,0,0,0
18,497086,1625,0,0,0,0,0
18,501692,1718,0,0,0,0,0
18,496244,1670,0,0,0,0,0
18,496145,1698,0,0,0,0,0
18,535401,1701,0,0,0,0,0
18,497728,1747,0,0,0,0,0
18,495815,1671,0,0,0,0,0
18,497726,1671,0,0,0,0,0
18,497876,1700,0,0,0,0,0
18,534602,1646,0,0,0,0,0
19,580717,1882,0,0,0,0,0
19,526357,1799,0,0,0,0,0
19,522610,1776,0,0,0,0,0
19,525939,1665,0,0,0,0,0
19,561290,1788,0,0,0,0,0
19,522845,1733,0,0,0,0,0
19,523442,1734,0,0,0,0,0
19,527022,1783,0,0,0,0,0
19,522600,1715,0,0,0,0,0
19,521071,1773,0,0,0,0,0
19,521387,1764,0,0,0,0,0
19,563189,1831,0,0,0,0,0
19,522779,1642,0,0,0,0,0
19,522708,1759,0,0,0,0,0
19,522878,1756,0,0,0,0,0
19,526462,1707,0,0,0,0,0
19,522268,1773,0,0,0,0,0
19,527246,1765,0,0,0,0,0
19,525403,1772,0,0,0,0,0
19,522291,1760,0,0,0,0,0
20,549720,1852,0,0,0,0,0
20,616913,1738,0,0,0,0,0
20,588000,1746,0,0,0,0,0
20,548020,1654,0,0,0,0,0
20,550856,1728,0,0,0,0,0
20,550080,1706,0,0,0,0,0
20,548737,1780,0,0,0,0,0
20,547944,1687,0,0,0,0,0
20,550359,1744,0,0,0,0,0
20,546500,1676,0,0,0,0,0
20,547685,1753,0,0,0,0,0
20,601304,1780,0,0,0,0,0
20,550154,1697,0,0,0,0,0
20,550574,1770,0,0,0,0,0
20,549119,1736,0,0,0,0,0
20,548409,1688,0,0,0,0,0
20,548692,1604,0,0,0,0,0
20,548027,1723,0,0,0,0,0
20,549982,1643,0,0,0,0,0
20,549337,1707,0,0,0,0,0
21,574912,1881,0,0,0,0,0
21,574000,1780,0,0,0,0,0
21,577129,1650,0,0,0,0,0
21,643493,1930,0,0,0,0,0
21,601969,1834,0,0,0,0,0
21,619343,1883,0,0,0,0,0
21,582202,1722,0,0,0,0,0
21,614724,1745,0,0,0,0,0
21,572754,1754,0,0,0,0,0
21,572201,1849,0,0,0,0,0
21,605728,1824,0,0,0,0,0
21,577681,1704,0,0,0,0,0
21,579779,1818,0,0,0,0,0
21,578339,1772,0,0,0,0,0
21,579281,1720,0,0,0,0,0
21,579013,1671,0,0,0,0,0
21,575253,1820,0,0,0,0,0
21,576066,1684,0,0,0,0,0
21,576562,1746,0,0,0,0,0
21,575602,1762,0,0,0,0,0
22,639196,1885,0,0,0,0,0
22,603706,1842,0,0,0,0,0
22,639078,1732,0,0,0,0,0
22,601278,1687,0,0,0,0,0
22,638801,1835,0,0,0,0,0
22,599313,1699,0,0,0,0,0
22,638966,1772,0,0,0,0,0
22,603091,1724,0,0,0,0,0
22,600055,1791,0,0,0,0,0
22,604738,1833,0,0,0,0,0
22,650868,2029,0,0,0,0,0
22,626862,1804,0,0,0,0,0
22,616525,1933,0,0,0,0,0
22,601019,1737,0,0,0,0,0
22,600942,1840,0,0,0,0,0
22,595645,1783,0,0,0,0,0
22,601701,1760,0,0,0,0,0
22,624066,1844,0,0,0,0,0
22,603243,1723,0,0,0,0,0
22,602893,1765,0,0,0,0,0
23,628733,1847,0,0,0,0,0
23,625363,1811,0,0,0,0,0
23,628315,1792,0,0,0,0,0
23,628345,1805,0,0,0,0,0
23,626049,1826,0,0,0,0,0
23,624135,1702,0,0,0,0,0
23,628224,1803,0,0,0,0,0
23,624291,1804,0,0,0,0,0
23,627091,1848,0,0,0,0,0
23,624626,1676,0,0,0,0,0
23,627722,1770,0,0,0,0,0
23,625594,1798,0,0,0,0,0
23,690367,1741,0,0,0,0,0
23,625046,1732,0,0,0,0,0
23,621797,1788,0,0,0,0,0
23,627936,1944,0,0,0,0,0
23,650487,1805,0,0,0,0,0
23,628411,1858,0,0,0,0,0
23,626970,1746,0,0,0,0,0
23,627632,1807,0,0,0,0,0
24,657180,1936,0,0,0,0,0
24,656006,1858,0,0,0,0,0
24,653420,1825,0,0,0,0,0
24,680762,1785,0,0,0,0,0
24,653757,1782,0,0,0,0,0
24,692501,1727,0,0,0,0,0
24,653372,1767,0,0,0,0,0
24,695400,1759,0,0,0,0,0
24,653802,1814,0,0,0,0,0
24,661318,1782,0,0,0,0,0
24,663491,1800,0,0,0,0,0
24,660401,1753,0,0,0,0,0
24,654060,1765,0,0,0,0,0
24,653157,1789,0,0,0,0,0
24,652543,1766,0,0,0,0,0
24,653810,1810,0,0,0,0,0
24,654657,1755,0,0,0,0,0
24,652374,1841,0,0,0,0,0
24,655061,1747,0,0,0,0,0
24,671061,1839,0,0,0,0,0
25,689419,1882,0,0,0,0,0
25,686840,1796,0,0,0,0,0
25,685521,1831,0,0,0,0,0
25,682773,1764,0,0,0,0,0
25,686056,1749,0,0,0,0,0
25,688574,1841,0,0,0,0,0
25,685769,1718,0,0,0,0,0
25,728609,1858,0,0,0,0,0
25,687947,1775,0,0,0,0,0
25,727759,1851,0,0,0,0,0
25,688841,1773,0,0,0,0,0
25,687148,1817,0,0,0,0,0
25,685222,1747,0,0,0,0,0
25,689245,1805,0,0,0,0,0
25,687502,1776,0,0,0,0,0
25,691913,1805,0,0,0,0,0
25,687243,1770,0,0,0,0,0
25,689839,1831,0,0,0,0,0
25,717079,1777,0,0,0,0,0
25,689225,1753,0,0,0,0,0
26,712241,1836,0,0,0,0,0
26,711487,1850,0,0,0,0,0
26,749722,1799,0,0,0,0,0
26,707662,1750,0,0,0,0,0
26,712005,1767,0,0,0,0,0
26,707196,1803,0,0,0,0,0
26,712726,1833,0,0,0,0,0
26,741365,1732,0,0,0,0,0
26,707003,1735,0,0,0,0,0
26,748907,1720,0,0,0,0,0
26,708119,1776,0,0,0,0,0
26,747949,1871,0,0,0,0,0
26,712360,1783,0,0,0,0,0
26,710387,1751,0,0,0,0,0
26,712804,1803,0,0,0,0,0
26,715342,1747,0,0,0,0,0
26,709191,1764,0,0,0,0,0
26,712944,1867,0,0,0,0,0
26,737503,1763,0,0,0,0,0
26,707856,1744,0,0,0,0,0
27,732077,1836,0,0,0,0,0
27,754657,1765,0,0,0,0,0
27,729639,1764,0,0,0,0,0
27,767416,1814,0,0,0,0,0
27,728761,1775,0,0,0,0,0
27,727735,1746,0,0,0,0,0
27,761929,1710,0,0,0,0,0
27,728790,1733,0,0,0,0,0
27,761341,1755,0,0,0,0,0
27,731120,1751,0,0,0,0,0
27,729703,1698,0,0,0,0,0
27,730518,1763,0,0,0,0,0
27,727840,1767,0,0,0,0,0
27,728948,1820,0,0,0,0,0
27,728483,1823,0,0,0,0,0
27,732893,1800,0,0,0,0,0
27,733394,1750,0,0,0,0,0
27,731486,1760,0,0,0,0,0
27,727999,1774,0,0,0,0,0
27,728408,1779,0,0,0,0,0
28,763248,1949,0,0,0,0,0
28,770751,1880,0,0,0,0,0
28,761956,1776,0,0,0,0,0
28,756273,1782,0,0,0,0,0
28,798530,1806,0,0,0,0,0
28,766110,1785,0,0,0,0,0
28,767052,1801,0,0,0,0,0
28,761880,1769,0,0,0,0,0
28,760765,1754,0,0,0,0,0
28,797163,1858,0,0,0,0,0
28,762787,1750,0,0,0,0,0
28,763683,1732,0,0,0,0,0
28,762136,1703,0,0,0,0,0
28,770364,1791,0,0,0,0,0
28,763698,1790,0,0,0,0,0
28,762597,1818,0,0,0,0,0
28,804435,1817,0,0,0,0,0
28,762543,1788,0,0,0,0,0
28,758711,1725,0,0,0,0,0
28,787215,1782,0,0,0,0,0
29,792226,1812,0,0,0,0,0
29,790821,1774,0,0,0,0,0
29,830281,1719,0,0,0,0,0
29,795282,1745,0,0,0,0,0
29,793807,1774,0,0,0,0,0
29,795846,1775,0,0,0,0,0
29,791555,1715,0,0,0,0,0
29,826799,1773,0,0,0,0,0
29,793002,1729,0,0,0,0,0
29,790487,1710,0,0,0,0,0
29,789625,1739,0,0,0,0,0
29,791313,1662,0,0,0,0,0
29,829403,1691,0,0,0,0,0
29,791478,1772,0,0,0,0,0
29,792675,1757,0,0,0,0,0
29,790329,1810,0,0,0,0,0
29,789184,1720,0,0,0,0,0
29,794355,1792,0,0,0,0,0
29,807283,1714,0,0,0,0,0
29,792303,1787,0,0,0,0,0
30,817385,1774,0,0,0,0,0
30,817012,1815,0,0,0,0,0
30,837885,1881,0,0,0,0,0
30,812218,1839,0,0,0,0,0
30,815383,1789,0,0,0,0,0
30,814034,1938,0,0,0,0,0
30,817788,1797,0,0,0,0,0
30,871183,1870,0,0,0,0,0
30,811106,1780,0,0,0,0,0
30,817152,1875,0,0,0,0,0
30,846143,1832,0,0,0,0,0
30,812883,1855,0,0,0,0,0
30,813103,1804,0,0,0,0,0
30,816884,1846,0,0,0,0,0
30,813743,1740,0,0,0,0,0
30,814240,1841,0,0,0,0,0
30,817934,1792,0,0,0,0,0
30,819246,1865,0,0,0,0,0
30,816860,1831,0,0,0,0,0
30,815953,1795,0,0,0,0,0
31,844291,1898,0,0,0,0,0
31,878554,1839,0,0,0,0,0
31,865395,1817,0,0,0,0,0
31,868974,1879,0,0,0,0,0
31,891964,1789,0,0,0,0,0
31,846196,1764,0,0,0,0,0
31,876215,1852,0,0,0,0,0
31,885943,1928,0,0,0,0,0
31,840295,1829,0,0,0,0,0
31,852364,1853,0,0,0,0,0
31,879302,1814,0,0,0,0,0
31,845779,1779,0,0,0,0,0
31,848688,1829,0,0,0,0,0
31,846508,1866,0,0,0,0,0
31,851379,1865,0,0,0,0,0
31,847200,1753,0,0,0,0,0
31,846371,1764,0,0,0,0,0
31,841211,1843,0,0,0,0,0
31,849569,1845,0,0,0,0,0
31,847492,1783,0,0,0,0,0
32,914400,2143,0,0,0,0,0
32,869959,1808,0,0,0,0,0
32,878211,1794,0,0,0,0,0
32,913434,1835,0,0,0,0,0
32,871002,1827,0,0,0,0,0
32,876356,1780,0,0,0,0,0
32,922386,1876,0,0,0,0,0
32,876174,2058,0,0,0,0,0
32,876707,1833,0,0,0,0,0
32,872677,1748,0,0,0,0,0
32,874072,1847,0,0,0,0,0
32,873663,1774,0,0,0,0,0
32,874846,1781,0,0,0,0,0
32,872273,1804,0,0,0,0,0
32,872303,1804,0,0,0,0,0
32,867062,1780,0,0,0,0,0
32,868008,1841,0,0,0,0,0
32,868921,1823,0,0,0,0,0
32,868953,1745,0,0,0,0,0
32,866340,1824,0,0,0,0,0
33,898506,1954,0,0,0,0,0
33,917734,1817,0,0,0,0,0
33,900965,1838,0,0,0,0,0
33,905162,1783,0,0,0,0,0
33,902769,1762,0,0,0,0,0
33,939461,1773,0,0,0,0,0
33,903628,1741,0,0,0,0,0
33,901808,1826,0,0,0,0,0
33,931442,1795,0,0,0,0,0
33,905466,1790,0,0,0,0,0
33,902414,1824,0,0,0,0,0
33,903411,1776,0,0,0,0,0
33,895530,1871,0,0,0,0,0
33,900261,1796,0,0,0,0,0
33,900284,1810,0,0,0,0,0
33,895637,1818,0,0,0,0,0
33,893591,1850,0,0,0,0,0
33,902954,1842,0,0,0,0,0
33,906440,1842,0,0,0,0,0
33,899227,1800,0,0,0,0,0
34,925448,2398,0,0,0,0,0
34,920163,1894,0,0,0,0,0
34,926764,1802,0,0,0,0,0
34,961864,1891,0,0,0,0,0
34,923249,1861,0,0,0,0,0
34,918705,1848,0,0,0,0,0
34,957386,1806,0,0,0,0,0
34,919805,1773,0,0,0,0,0
34,927682,1798,0,0,0,0,0
34,922764,1786,0,0,0,0,0
34,954349,1786,0,0,0,0,0
34,924038,1794,0,0,0,0,0
34,921990,1794,0,0,0,0,0
34,927592,2018,0,0,0,0,0
34,926509,1822,0,0,0,0,0
34,918495,1799,0,0,0,0,0
34,922778,1752,0,0,0,0,0
34,961984,1825,0,0,0,0,0
34,915965,1770,0,0,0,0,0
34,919561,1826,0,0,0,0,0
35,997080,2021,0,0,0,0,0
35,954409,1926,0,0,0,0,0
35,959546,1851,0,0,0,0,0
35,985266,1891,0,0,0,0,0
35,995092,1873,0,0,0,0,0
35,955905,1827,0,0,0,0,0
35,959137,1816,0,0,0,0,0
35,981818,2046,0,0,0,0,0
35,1000784,1852,0,0,0,0,0
35,951394,1908,0,0,0,0,0
35,979862,1832,0,0,0,0,0
35,954942,1844,0,0,0,0,0
35,1019195,2050,0,0,0,0,0
35,954760,1963,0,0,0,0,0
35,955956,1829,0,0,0,0,0
35,967619,1750,0,0,0,0,0
35,955953,1870,0,0,0,0,0
35,954130,1906,0,0,0,0,0
35,965888,1760,0,0,0,0,0
35,960385,1838,0,0,0,0,0
36,996084,1954,0,0,0,0,0
36,990106,1805,0,0,0,0,0
36,1025639,2103,0,0,0,0,0
36,993602,1884,0,0,0,0,0
36,989707,1808,0,0,0,0,0
36,992141,1770,0,0,0,0,0
36,1019096,1808,0,0,0,0,0
36,986786,1798,0,0,0,0,0
36,985678,1773,0,0,0,0,0
36,993863,1803,0,0,0,0,0
36,994194,1892,0,0,0,0,0
36,1022713,1852,0,0,0,0,0
36,995902,1813,0,0,0,0,0
36,987816,1814,0,0,0,0,0
36,991454,1782,0,0,0,0,0
36,993408,1883,0,0,0,0,0
36,994503,1825,0,0,0,0,0
36,990281,1857,0,0,0,0,0
36,985382,1814,0,0,0,0,0
36,1001968,1808,0,0,0,0,0
37,1007060,1806,0,0,0,0,0
37,1016097,1811,0,0,0,0,0
37,1049021,1722,0,0,0,0,0
37,1056319,1791,0,0,0,0,0
37,1018361,1730,0,0,0,0,0
37,1007359,1780,0,0,0,0,0
37,1012638,1722,0,0,0,0,0
37,1050349,1719,0,0,0,0,0
37,1006591,1754,0,0,0,0,0
37,1016574,1789,0,0,0,0,0
37,1005983,1758,0,0,0,0,0
37,1011218,1727,0,0,0,0,0
37,1015179,1727,0,0,0,0,0
37,1055589,1861,0,0,0,0,0
37,1037955,1921,0,0,0,0,0
37,1026333,1830,0,0,0,0,0
37,1012821,1775,0,0,0,0,0
37,1017882,1923,0,0,0,0,0
37,1006333,1792,0,0,0,0,0
37,1011844,1865,0,0,0,0,0
38,1061633,2247,0,0,0,0,0
38,1042532,1818,0,0,0,0,0
38,1077931,1888,0,0,0,0,0
38,1075109,1858,0,0,0,0,0
38,1080881,1836,0,0,0,0,0
38,1046870,1900,0,0,0,0,0
38,1043886,1846,0,0,0,0,0
38,1074045,1880,0,0,0,0,0
38,1074511,1790,0,0,0,0,0
38,1049859,1893,0,0,0,0,0
38,1047387,1864,0,0,0,0,0
38,1038007,1853,0,0,0,0,0
38,1043428,1866,0,0,0,0,0
38,1053970,1859,0,0,0,0,0
38,1044217,1842,0,0,0,0,0
38,1041146,1768,0,0,0,0,0
38,1043159,1800,0,0,0,0,0
38,1047712,1934,0,0,0,0,0
38,1049497,1842,0,0,0,0,0
38,1050288,1886,0,0,0,0,0
39,1069555,1894,0,0,0,0,0
39,1104884,1842,0,0,0,0,0
39,1103471,1821,0,0,0,0,0
39,1066440,1849,0,0,0,0,0
39,1063269,1834,0,0,0,0,0
39,1062982,1925,0,0,0,0,0
39,1073699,1937,0,0,0,0,0
39,1091558,1792,0,0,0,0,0
39,1069019,1763,0,0,0,0,0
39,1062083,1798,0,0,0,0,0
39,1056628,1878,0,0,0,0,0
39,1066929,1869,0,0,0,0,0
39,1069548,1882,0,0,0,0,0
39,1071029,1842,0,0,0,0,0
39,1064039,1759,0,0,0,0,0
39,1059628,1857,0,0,0,0,0
39,1059693,1833,0,0,0,0,0
39,1063574,1812,0,0,0,0,0
39,1101507,1800,0,0,0,0,0
39,1071840,1895,0,0,0,0,0
40,1100739,2103,0,0,0,0,0
40,1092881,1871,0,0,0,0,0
40,1096259,1832,0,0,0,0,0
40,1097326,1923,0,0,0,0,0
40,1193437,1933,0,0,0,0,0
40,1129666,1853,0,0,0,0,0
40,1102787,1924,0,0,0,0,0
40,1096319,1878,0,0,0,0,0
40,1100240,1868,0,0,0,0,0
40,1097330,1846,0,0,0,0,0
40,1093259,1809,0,0,0,0,0
40,1100483,1853,0,0,0,0,0
40,1099674,1851,0,0,0,0,0
40,1094529,1847,0,0,0,0,0
40,1093238,1873,0,0,0,0,0
40,1097077,1888,0,0,0,0,0
40,1091720,1856,0,0,0,0,0
40,1095023,1948,0,0,0,0,0
40,1092311,1878,0,0,0,0,0
40,1095473,1827,0,0,0,0,0
41,1124721,1917,0,0,0,0,0
41,1167496,1846,0,0,0,0,0
41,1165409,1799,0,0,0,0,0
41,1130341,1896,0,0,0,0,0
41,1120876,1819,0,0,0,0,0
41,1120035,1873,0,0,0,0,0
41,1123271,1877,0,0,0,0,0
41,1122302,1849,0,0,0,0,0
41,1146790,1870,0,0,0,0,0
41,1161645,1880,0,0,0,0,0
41,1122704,1810,0,0,0,0,0
41,1118910,1797,0,0,0,0,0
41,1120649,1847,0,0,0,0,0
41,1123854,1813,0,0,0,0,0
41,1120414,1834,0,0,0,0,0
41,1124475,1874,0,0,0,0,0
41,1118420,1903,0,0,0,0,0
41,1121004,1893,0,0,0,0,0
41,1170091,2415,0,0,0,0,0
41,1167748,1910,0,0,0,0,0
42,1147174,2001,0,0,0,0,0
42,1140036,1855,0,0,0,0,0
42,1188491,1857,0,0,0,0,0
42,1199259,1893,0,0,0,0,0
42,1144830,1780,0,0,0,0,0
42,1146915,1954,0,0,0,0,0
42,1208011,1877,0,0,0,0,0
42,1138318,1848,0,0,0,0,0
42,1143647,1811,0,0,0,0,0
42,1142893,1893,0,0,0,0,0
42,1274699,1869,0,0,0,0,0
42,1261130,2087,0,0,0,0,0
42,1184855,1864,0,0,0,0,0
42,1153167,1862,0,0,0,0,0
42,1152268,1934,0,0,0,0,0
42,1142414,1856,0,0,0,0,0
42,1146070,1767,0,0,0,0,0
42,1146352,1861,0,0,0,0,0
42,1149850,1862,0,0,0,0,0
42,1144067,1848,0,0,0,0,0
43,1175138,2097,0,0,0,0,0
43,1178096,1818,0,0,0,0,0
43,1180801,1797,0,0,0,0,0
43,1176787,1892,0,0,0,0,0
43,1212771,1856,0,0,0,0,0
43,1213204,1912,0,0,0,0,0
43,1206180,1847,0,0,0,0,0
43,1183144,1929,0,0,0,0,0
43,1180764,1914,0,0,0,0,0
43,1205480,1774,0,0,0,0,0
43,1181776,1791,0,0,0,0,0
43,1179307,1770,0,0,0,0,0
43,1206038,1775,0,0,0,0,0
43,1189231,1813,0,0,0,0,0
43,1180404,1827,0,0,0,0,0
43,1199335,1889,0,0,0,0,0
43,1186433,1896,0,0,0,0,0
43,1176937,1905,0,0,0,0,0
43,1179755,1903,0,0,0,0,0
43,1180677,1862,0,0,0,0,0
44,1206102,2085,0,0,0,0,0
44,1237508,1892,0,0,0,0,0
44,1214483,1828,0,0,0,0,0
44,1199724,1937,0,0,0,0,0
44,1225085,1864,0,0,0,0,0
44,1201543,1898,0,0,0,0,0
44,1233261,1848,0,0,0,0,0
44,1244166,1852,0,0,0,0,0
44,1205555,1850,0,0,0,0,0
44,1223512,1839,0,0,0,0,0
44,1212529,1822,0,0,0,0,0
44,1196393,1889,0,0,0,0,0
44,1197003,1928,0,0,0,0,0
44,1197220,1894,0,0,0,0,0
44,1206054,1823,0,0,0,0,0
44,1203561,1798,0,0,0,0,0
44,1195681,1805,0,0,0,0,0
44,1199578,1875,0,0,0,0,0
44,1203028,1872,0,0,0,0,0
44,1201982,1829,0,0,0,0,0
45,1256570,2012,0,0,0,0,0
45,1228083,1883,0,0,0,0,0
45,1232279,1842,0,0,0,0,0
45,1241321,1895,0,0,0,0,0
45,1229420,1839,0,0,0,0,0
45,1229739,1849,0,0,0,0,0
45,1238010,1884,0,0,0,0,0
45,1236406,1866,0,0,0,0,0
45,1292310,1945,0,0,0,0,0
45,1243053,1986,0,0,0,0,0
45,1263271,1844,0,0,0,0,0
45,1239437,1918,0,0,0,0,0
45,1235652,1867,0,0,0,0,0
45,1262669,1826,0,0,0,0,0
45,1232478,1872,0,0,0,0,0
45,1253335,2036,0,0,0,0,0
45,1235705,1857,0,0,0,0,0
45,1276721,1791,0,0,0,0,0
45,1239664,1833,0,0,0,0,0
45,1234078,1830,0,0,0,0,0
