Pallet: "pallet_assets", Extrinsic: "create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
25933,1533,0,0,0,0,0
22812,1430,0,0,0,0,0
22127,1379,0,0,0,0,0
22736,1392,0,0,0,0,0
22134,1399,0,0,0,0,0
21850,1407,0,0,0,0,0
21625,1360,0,0,0,0,0
21783,1424,0,0,0,0,0
21650,1425,0,0,0,0,0
22004,1387,0,0,0,0,0
21514,1370,0,0,0,0,0
21317,1359,0,0,0,0,0
21693,1372,0,0,0,0,0
21592,1403,0,0,0,0,0
21537,1527,0,0,0,0,0
21848,1391,0,0,0,0,0
21712,1348,0,0,0,0,0
21791,1359,0,0,0,0,0
21766,1399,0,0,0,0,0
21824,1370,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.79
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.79
              µs

Reads = 1
Writes = 1

Pallet: "pallet_assets", Extrinsic: "force_create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
17224,1507,0,0,0,0,0
12440,1259,0,0,0,0,0
12139,1197,0,0,0,0,0
11826,1215,0,0,0,0,0
11920,1380,0,0,0,0,0
11900,1230,0,0,0,0,0
11917,1159,0,0,0,0,0
11790,1205,0,0,0,0,0
11666,1183,0,0,0,0,0
11407,1150,0,0,0,0,0
11569,1181,0,0,0,0,0
11449,1148,0,0,0,0,0
11433,1137,0,0,0,0,0
11488,1124,0,0,0,0,0
11770,1195,0,0,0,0,0
11605,1169,0,0,0,0,0
11430,1164,0,0,0,0,0
11589,1162,0,0,0,0,0
11428,1166,0,0,0,0,0
11403,1173,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    11.66
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    11.66
              µs

Reads = 1
Writes = 1

Pallet: "pallet_assets", Extrinsic: "destroy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
c,s,a,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
5000,5000,500,155781712,7072,0,0,0,0,0
5000,5000,500,155571622,7241,0,0,0,0,0
5000,5000,500,155884280,7036,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)
Storage: Assets Account (r:5002 w:5001)
Storage: System Account (r:5000 w:5000)
Storage: Assets Metadata (r:1 w:0)
Storage: Assets Approvals (r:501 w:500)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=        0
    + c    14.51
    + s    16.99
    + a    17.16
              µs

Reads = 5 + (2 * c) + (2 * s) + (1 * a)
Writes = 2 + (2 * c) + (2 * s) + (1 * a)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    c     s     a   mean µs  sigma µs       %
    0  5000   500     79830       182    0.2%
  100  5000   500     83710     282.6    0.3%
  200  5000   500     81700     283.7    0.3%
  300  5000   500     84930     265.1    0.3%
  400  5000   500     86620     219.2    0.2%
  500  5000   500     88850     265.7    0.2%
  600  5000   500     90020     314.1    0.3%
  700  5000   500     91480     295.6    0.3%
  800  5000   500     93520     171.7    0.1%
  900  5000   500     92100     344.5    0.3%
 1000  5000   500     95760     215.7    0.2%
 1100  5000   500     94080     213.3    0.2%
 1200  5000   500     96900     371.2    0.3%
 1300  5000   500     98720     237.1    0.2%
 1400  5000   500    101600     168.5    0.1%
 1500  5000   500    103400     220.3    0.2%
 1600  5000   500    104100     365.9    0.3%
 1700  5000   500    102700     334.2    0.3%
 1800  5000   500    108100     193.2    0.1%
 1900  5000   500    107600     142.9    0.1%
 2000  5000   500    110200     258.3    0.2%
 2100  5000   500    110700     370.8    0.3%
 2200  5000   500    113800     138.4    0.1%
 2300  5000   500    116000     257.1    0.2%
 2400  5000   500    116200       215    0.1%
 2500  5000   500    116100       293    0.2%
 2600  5000   500    116300     226.9    0.1%
 2700  5000   500    121700     335.4    0.2%
 2800  5000   500    122100     226.1    0.1%
 2900  5000   500    123400     318.2    0.2%
 3000  5000   500    122400     249.5    0.2%
 3100  5000   500    125800     383.1    0.3%
 3200  5000   500    127600       214    0.1%
 3300  5000   500    129900     595.9    0.4%
 3400  5000   500    132700     431.1    0.3%
 3500  5000   500    129800       342    0.2%
 3600  5000   500    130600       437    0.3%
 3700  5000   500    132400     317.4    0.2%
 3800  5000   500    135000     401.6    0.2%
 3900  5000   500    137400     319.6    0.2%
 4000  5000   500    137500     522.1    0.3%
 4100  5000   500    136900     141.5    0.1%
 4200  5000   500    140600       331    0.2%
 4300  5000   500    142300     298.5    0.2%
 4400  5000   500    145100     307.5    0.2%
 4500  5000   500    143200     220.4    0.1%
 4600  5000   500    147400     437.8    0.2%
 4700  5000   500    150200     297.6    0.1%
 4800  5000   500    151000       454    0.3%
 4900  5000   500    148600     454.2    0.3%
 5000     0   500     70310     305.1    0.4%
 5000   100   500     70130     191.9    0.2%
 5000   200   500     74030       178    0.2%
 5000   300   500     75250     309.4    0.4%
 5000   400   500     77370     367.6    0.4%
 5000   500   500     76260     143.8    0.1%
 5000   600   500     80490     294.6    0.3%
 5000   700   500     80540     252.9    0.3%
 5000   800   500     82950     307.4    0.3%
 5000   900   500     85440     231.1    0.2%
 5000  1000   500     85290     386.9    0.4%
 5000  1100   500     87890     230.8    0.2%
 5000  1200   500     89890     159.8    0.1%
 5000  1300   500     91790     235.8    0.2%
 5000  1400   500     93940     394.1    0.4%
 5000  1500   500     94600     240.7    0.2%
 5000  1600   500     93190     294.9    0.3%
 5000  1700   500     98410     394.1    0.4%
 5000  1800   500     95890     165.8    0.1%
 5000  1900   500    100500     431.6    0.4%
 5000  2000   500    102100     161.9    0.1%
 5000  2100   500    102000     325.4    0.3%
 5000  2200   500    107700     297.6    0.2%
 5000  2300   500    108600     642.1    0.5%
 5000  2400   500    111800     232.2    0.2%
 5000  2500   500    113000     247.3    0.2%
 5000  2600   500    111900     340.7    0.3%
 5000  2700   500    114400     411.4    0.3%
 5000  2800   500    114600     418.9    0.3%
 5000  2900   500    118000     445.2    0.3%
 5000  3000   500    121700     357.8    0.2%
 5000  3100   500    122600     254.9    0.2%
 5000  3200   500    124300     377.1    0.3%
 5000  3300   500    126300     476.2    0.3%
 5000  3400   500    128100     278.8    0.2%
 5000  3500   500    129200     309.6    0.2%
 5000  3600   500    130100     220.8    0.1%
 5000  3700   500    133200     352.8    0.2%
 5000  3800   500    130200     208.1    0.1%
 5000  3900   500    135400       638    0.4%
 5000  4000   500    136200     328.1    0.2%
 5000  4100   500    140400     336.7    0.2%
 5000  4200   500    140700     466.1    0.3%
 5000  4300   500    142900     282.2    0.1%
 5000  4400   500    146100     531.9    0.3%
 5000  4500   500    143300     331.3    0.2%
 5000  4600   500    147200     558.7    0.3%
 5000  4700   500    145700       347    0.2%
 5000  4800   500    150200     266.5    0.1%
 5000  4900   500    151600     595.5    0.3%
 5000  5000     0    146800     456.6    0.3%
 5000  5000    10    145000       620    0.4%
 5000  5000    20    145200     423.6    0.2%
 5000  5000    30    146500     364.7    0.2%
 5000  5000    40    147000     442.2    0.3%
 5000  5000    50    147200     557.9    0.3%
 5000  5000    60    145600     540.9    0.3%
 5000  5000    70    146300     371.2    0.2%
 5000  5000    80    147200     264.9    0.1%
 5000  5000    90    145000     422.1    0.2%
 5000  5000   100    147700     420.6    0.2%
 5000  5000   110    146800     670.8    0.4%
 5000  5000   120    148000     276.3    0.1%
 5000  5000   130    150300     403.6    0.2%
 5000  5000   140    147200       200    0.1%
 5000  5000   150    148800     365.2    0.2%
 5000  5000   160    149100     468.8    0.3%
 5000  5000   170    144400     345.5    0.2%
 5000  5000   180    148500     489.8    0.3%
 5000  5000   190    149600     412.3    0.2%
 5000  5000   200    152000     500.9    0.3%
 5000  5000   210    148800     400.3    0.2%
 5000  5000   220    151100     701.3    0.4%
 5000  5000   230    149500     519.1    0.3%
 5000  5000   240    148800     576.6    0.3%
 5000  5000   250    151200       406    0.2%
 5000  5000   260    149100     245.7    0.1%
 5000  5000   270    148000     572.4    0.3%
 5000  5000   280    152100     383.8    0.2%
 5000  5000   290    149500     645.5    0.4%
 5000  5000   300    151400     588.7    0.3%
 5000  5000   310    152000     306.9    0.2%
 5000  5000   320    145800     257.2    0.1%
 5000  5000   330    152600     532.3    0.3%
 5000  5000   340    149000     288.8    0.1%
 5000  5000   350    151900     328.2    0.2%
 5000  5000   360    153200     696.5    0.4%
 5000  5000   370    153000     551.6    0.3%
 5000  5000   380    147600     544.6    0.3%
 5000  5000   390    154000     296.2    0.1%
 5000  5000   400    149800     746.4    0.4%
 5000  5000   410    152800     254.7    0.1%
 5000  5000   420    154100     367.3    0.2%
 5000  5000   430    151300     555.3    0.3%
 5000  5000   440    153900     514.4    0.3%
 5000  5000   450    149200     315.4    0.2%
 5000  5000   460    153000       396    0.2%
 5000  5000   470    155100     381.2    0.2%
 5000  5000   480    147900       335    0.2%
 5000  5000   490    154500     404.7    0.2%
 5000  5000   500    155500       440    0.2%

Quality and confidence:
param     error
c         0.036
s         0.036
a          0.36

Model:
Time ~=        0
    + c    14.57
    + s    16.76
    + a    14.89
              µs

Reads = 5 + (2 * c) + (2 * s) + (1 * a)
Writes = 2 + (2 * c) + (2 * s) + (1 * a)

Pallet: "pallet_assets", Extrinsic: "mint", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
33947,1568,0,0,0,0,0
29755,1473,0,0,0,0,0
27031,1447,0,0,0,0,0
39496,1412,0,0,0,0,0
26364,1387,0,0,0,0,0
26218,1396,0,0,0,0,0
26722,1444,0,0,0,0,0
26530,1364,0,0,0,0,0
25770,1342,0,0,0,0,0
26232,1384,0,0,0,0,0
26639,1364,0,0,0,0,0
26457,1386,0,0,0,0,0
26264,1387,0,0,0,0,0
26369,1375,0,0,0,0,0
26431,1389,0,0,0,0,0
26049,1322,0,0,0,0,0
26401,1405,0,0,0,0,0
26295,1384,0,0,0,0,0
26218,1403,0,0,0,0,0
26279,1398,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)
Storage: Assets Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     26.4
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     26.4
              µs

Reads = 2
Writes = 2

Pallet: "pallet_assets", Extrinsic: "burn", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
36759,1506,0,0,0,0,0
31202,1516,0,0,0,0,0
31300,1527,0,0,0,0,0
31182,1506,0,0,0,0,0
30669,1451,0,0,0,0,0
31031,1438,0,0,0,0,0
30811,1468,0,0,0,0,0
31074,1490,0,0,0,0,0
30295,1453,0,0,0,0,0
30665,1529,0,0,0,0,0
30345,1481,0,0,0,0,0
30417,1439,0,0,0,0,0
33559,1485,0,0,0,0,0
30457,1487,0,0,0,0,0
30898,1476,0,0,0,0,0
30268,1469,0,0,0,0,0
30638,1415,0,0,0,0,0
30771,1432,0,0,0,0,0
30587,1467,0,0,0,0,0
30791,1470,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)
Storage: Assets Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    30.79
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    30.79
              µs

Reads = 2
Writes = 2

Pallet: "pallet_assets", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
50638,1702,0,0,0,0,0
44473,1587,0,0,0,0,0
44628,1529,0,0,0,0,0
44044,1600,0,0,0,0,0
44580,1572,0,0,0,0,0
44163,1547,0,0,0,0,0
44313,1541,0,0,0,0,0
44232,1467,0,0,0,0,0
43905,1519,0,0,0,0,0
43606,1589,0,0,0,0,0
43874,1560,0,0,0,0,0
43835,1569,0,0,0,0,0
43671,1571,0,0,0,0,0
43731,1597,0,0,0,0,0
44391,1589,0,0,0,0,0
44125,1564,0,0,0,0,0
44172,1524,0,0,0,0,0
44314,1561,0,0,0,0,0
44297,1562,0,0,0,0,0
44217,1570,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)
Storage: Assets Account (r:2 w:2)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    44.21
              µs

Reads = 4
Writes = 4

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    44.21
              µs

Reads = 4
Writes = 4

Pallet: "pallet_assets", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
43467,1728,0,0,0,0,0
39143,1590,0,0,0,0,0
37846,1542,0,0,0,0,0
36882,1531,0,0,0,0,0
36569,1535,0,0,0,0,0
36968,1574,0,0,0,0,0
36848,1480,0,0,0,0,0
37169,1647,0,0,0,0,0
38144,1524,0,0,0,0,0
37183,1549,0,0,0,0,0
37087,1519,0,0,0,0,0
36739,1478,0,0,0,0,0
36934,1503,0,0,0,0,0
36705,1456,0,0,0,0,0
37056,1503,0,0,0,0,0
36947,1471,0,0,0,0,0
36824,1450,0,0,0,0,0
36870,1491,0,0,0,0,0
36956,1493,0,0,0,0,0
36865,1489,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)
Storage: Assets Account (r:2 w:2)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    36.95
              µs

Reads = 4
Writes = 4

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    36.95
              µs

Reads = 4
Writes = 4

Pallet: "pallet_assets", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
49203,1666,0,0,0,0,0
43270,1502,0,0,0,0,0
43118,1574,0,0,0,0,0
43133,1543,0,0,0,0,0
42898,1534,0,0,0,0,0
42481,1562,0,0,0,0,0
43034,1551,0,0,0,0,0
42104,1516,0,0,0,0,0
42783,1627,0,0,0,0,0
42352,1585,0,0,0,0,0
42642,1587,0,0,0,0,0
42329,1527,0,0,0,0,0
42280,1561,0,0,0,0,0
42866,1567,0,0,0,0,0
43507,1560,0,0,0,0,0
43523,1549,0,0,0,0,0
43171,1594,0,0,0,0,0
43400,1614,0,0,0,0,0
43579,1642,0,0,0,0,0
43783,1639,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)
Storage: Assets Account (r:2 w:2)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    43.11
              µs

Reads = 4
Writes = 4

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    43.11
              µs

Reads = 4
Writes = 4

Pallet: "pallet_assets", Extrinsic: "freeze", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
23182,1565,0,0,0,0,0
19064,1390,0,0,0,0,0
19018,1446,0,0,0,0,0
18529,1441,0,0,0,0,0
18779,1440,0,0,0,0,0
18934,1453,0,0,0,0,0
18404,1375,0,0,0,0,0
18340,1384,0,0,0,0,0
18178,1405,0,0,0,0,0
18361,1418,0,0,0,0,0
18301,1391,0,0,0,0,0
18233,1372,0,0,0,0,0
18025,1405,0,0,0,0,0
18268,1415,0,0,0,0,0
18165,1490,0,0,0,0,0
18292,1373,0,0,0,0,0
18198,1386,0,0,0,0,0
18168,1409,0,0,0,0,0
18272,1437,0,0,0,0,0
18493,1415,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:0)
Storage: Assets Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    18.34
              µs

Reads = 2
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    18.34
              µs

Reads = 2
Writes = 1

Pallet: "pallet_assets", Extrinsic: "thaw", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
24204,1549,0,0,0,0,0
19426,1391,0,0,0,0,0
18679,1401,0,0,0,0,0
18719,1383,0,0,0,0,0
18629,1389,0,0,0,0,0
18404,1454,0,0,0,0,0
18533,1397,0,0,0,0,0
18783,1363,0,0,0,0,0
18596,1313,0,0,0,0,0
18272,1329,0,0,0,0,0
18347,1343,0,0,0,0,0
18424,1407,0,0,0,0,0
18449,1400,0,0,0,0,0
23957,1421,0,0,0,0,0
18459,1358,0,0,0,0,0
18242,1383,0,0,0,0,0
18210,1388,0,0,0,0,0
18293,1432,0,0,0,0,0
18730,1402,0,0,0,0,0
18203,1365,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:0)
Storage: Assets Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    18.53
              µs

Reads = 2
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    18.53
              µs

Reads = 2
Writes = 1

Pallet: "pallet_assets", Extrinsic: "freeze_asset", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
19396,1562,0,0,0,0,0
15452,1420,0,0,0,0,0
15095,1431,0,0,0,0,0
14703,1404,0,0,0,0,0
15140,1355,0,0,0,0,0
15165,1392,0,0,0,0,0
14923,1385,0,0,0,0,0
15165,1399,0,0,0,0,0
15253,1436,0,0,0,0,0
14827,1336,0,0,0,0,0
15085,1410,0,0,0,0,0
14759,1361,0,0,0,0,0
14671,1394,0,0,0,0,0
14663,1385,0,0,0,0,0
14757,1334,0,0,0,0,0
14930,1373,0,0,0,0,0
14811,1283,0,0,0,0,0
14876,1331,0,0,0,0,0
14619,1416,0,0,0,0,0
14619,1407,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    14.92
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    14.92
              µs

Reads = 1
Writes = 1

Pallet: "pallet_assets", Extrinsic: "thaw_asset", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
19482,1528,0,0,0,0,0
15370,1369,0,0,0,0,0
15071,1416,0,0,0,0,0
15345,1341,0,0,0,0,0
14956,1346,0,0,0,0,0
15024,1318,0,0,0,0,0
15066,1396,0,0,0,0,0
14856,1329,0,0,0,0,0
15450,1356,0,0,0,0,0
14865,1293,0,0,0,0,0
15060,1357,0,0,0,0,0
14697,1336,0,0,0,0,0
15040,1460,0,0,0,0,0
14984,1424,0,0,0,0,0
14975,1480,0,0,0,0,0
14787,1358,0,0,0,0,0
14884,1455,0,0,0,0,0
14940,1334,0,0,0,0,0
14611,1370,0,0,0,0,0
14952,1321,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    14.98
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    14.98
              µs

Reads = 1
Writes = 1

Pallet: "pallet_assets", Extrinsic: "transfer_ownership", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
23538,1612,0,0,0,0,0
17480,1476,0,0,0,0,0
16943,1402,0,0,0,0,0
16654,1469,0,0,0,0,0
16374,1404,0,0,0,0,0
16616,1352,0,0,0,0,0
16676,1347,0,0,0,0,0
16519,1376,0,0,0,0,0
16533,1411,0,0,0,0,0
16304,1374,0,0,0,0,0
16194,1358,0,0,0,0,0
16347,1392,0,0,0,0,0
16444,1412,0,0,0,0,0
16166,1383,0,0,0,0,0
16560,1376,0,0,0,0,0
16264,1397,0,0,0,0,0
16365,1322,0,0,0,0,0
16273,1412,0,0,0,0,0
16383,1385,0,0,0,0,0
16366,1367,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)
Storage: Assets Metadata (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    16.44
              µs

Reads = 2
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    16.44
              µs

Reads = 2
Writes = 1

Pallet: "pallet_assets", Extrinsic: "set_team", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
21957,1567,0,0,0,0,0
15801,1406,0,0,0,0,0
15354,1346,0,0,0,0,0
15252,1402,0,0,0,0,0
14873,1354,0,0,0,0,0
15038,1412,0,0,0,0,0
15068,1311,0,0,0,0,0
15025,1322,0,0,0,0,0
14974,1359,0,0,0,0,0
15072,1348,0,0,0,0,0
14824,1313,0,0,0,0,0
14559,1349,0,0,0,0,0
14788,1360,0,0,0,0,0
14814,1361,0,0,0,0,0
14724,1353,0,0,0,0,0
14801,1367,0,0,0,0,0
14847,1321,0,0,0,0,0
14574,1399,0,0,0,0,0
15002,1365,0,0,0,0,0
14631,1399,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    14.97
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    14.97
              µs

Reads = 1
Writes = 1

Pallet: "pallet_assets", Extrinsic: "set_metadata", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
n,s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,50,33796,1583,0,0,0,0,0
0,50,28793,1428,0,0,0,0,0
0,50,31690,1417,0,0,0,0,0
0,50,28104,1394,0,0,0,0,0
0,50,27775,1476,0,0,0,0,0
0,50,27839,1432,0,0,0,0,0
0,50,27831,1351,0,0,0,0,0
0,50,27676,1330,0,0,0,0,0
0,50,28088,1353,0,0,0,0,0
0,50,27782,1378,0,0,0,0,0
0,50,27845,1380,0,0,0,0,0
0,50,27813,1454,0,0,0,0,0
0,50,27795,1484,0,0,0,0,0
0,50,27529,1444,0,0,0,0,0
0,50,27428,1419,0,0,0,0,0
0,50,27732,1357,0,0,0,0,0
0,50,27626,1346,0,0,0,0,0
0,50,27672,1381,0,0,0,0,0
0,50,28137,1390,0,0,0,0,0
0,50,28009,1435,0,0,0,0,0
1,50,33637,1588,0,0,0,0,0
1,50,28409,1462,0,0,0,0,0
1,50,28372,1391,0,0,0,0,0
1,50,28164,1423,0,0,0,0,0
1,50,27771,1461,0,0,0,0,0
1,50,28279,1407,0,0,0,0,0
1,50,28086,1428,0,0,0,0,0
1,50,27896,1359,0,0,0,0,0
1,50,27826,1399,0,0,0,0,0
1,50,28116,1450,0,0,0,0,0
1,50,27653,1418,0,0,0,0,0
1,50,27859,1447,0,0,0,0,0
1,50,27938,1422,0,0,0,0,0
1,50,27827,1417,0,0,0,0,0
1,50,27995,1349,0,0,0,0,0
1,50,28137,1401,0,0,0,0,0
1,50,27870,1400,0,0,0,0,0
1,50,28020,1437,0,0,0,0,0
1,50,27548,1413,0,0,0,0,0
1,50,27790,1439,0,0,0,0,0
2,50,34281,1547,0,0,0,0,0
2,50,28933,1504,0,0,0,0,0
2,50,28392,1431,0,0,0,0,0
2,50,28157,1431,0,0,0,0,0
2,50,28183,1411,0,0,0,0,0
2,50,28280,1389,0,0,0,0,0
2,50,27841,1364,0,0,0,0,0
2,50,27928,1386,0,0,0,0,0
2,50,27934,1400,0,0,0,0,0
2,50,27918,1436,0,0,0,0,0
2,50,27873,1364,0,0,0,0,0
2,50,27929,1381,0,0,0,0,0
2,50,27933,1406,0,0,0,0,0
2,50,27853,1476,0,0,0,0,0
2,50,27982,1368,0,0,0,0,0
2,50,27971,1437,0,0,0,0,0
2,50,27834,1420,0,0,0,0,0
2,50,28328,1431,0,0,0,0,0
2,50,27745,1477,0,0,0,0,0
2,50,27707,1453,0,0,0,0,0
3,50,34055,1554,0,0,0,0,0
3,50,28902,1463,0,0,0,0,0
3,50,28465,1396,0,0,0,0,0
3,50,28355,1411,0,0,0,0,0
3,50,28283,1486,0,0,0,0,0
3,50,28378,1453,0,0,0,0,0
3,50,28180,1428,0,0,0,0,0
3,50,27919,1409,0,0,0,0,0
3,50,28014,1384,0,0,0,0,0
3,50,27873,1375,0,0,0,0,0
3,50,27734,1406,0,0,0,0,0
3,50,27542,1386,0,0,0,0,0
3,50,27808,1389,0,0,0,0,0
3,50,28263,1384,0,0,0,0,0
3,50,28034,1416,0,0,0,0,0
3,50,27995,1430,0,0,0,0,0
3,50,27866,1382,0,0,0,0,0
3,50,28127,1444,0,0,0,0,0
3,50,27789,1359,0,0,0,0,0
3,50,27711,1419,0,0,0,0,0
4,50,33702,1563,0,0,0,0,0
4,50,28720,1418,0,0,0,0,0
4,50,28141,1491,0,0,0,0,0
4,50,28220,1447,0,0,0,0,0
4,50,28062,1472,0,0,0,0,0
4,50,28443,1479,0,0,0,0,0
4,50,28073,1422,0,0,0,0,0
4,50,28048,1497,0,0,0,0,0
4,50,28326,1438,0,0,0,0,0
4,50,28147,1473,0,0,0,0,0
4,50,28207,1455,0,0,0,0,0
4,50,28056,1402,0,0,0,0,0
4,50,28069,1415,0,0,0,0,0
4,50,28490,1416,0,0,0,0,0
4,50,28303,1470,0,0,0,0,0
4,50,27734,1435,0,0,0,0,0
4,50,28060,1489,0,0,0,0,0
4,50,27996,1430,0,0,0,0,0
4,50,27537,1379,0,0,0,0,0
4,50,28113,1420,0,0,0,0,0
5,50,33941,1588,0,0,0,0,0
5,50,29024,1446,0,0,0,0,0
5,50,28537,1489,0,0,0,0,0
5,50,28223,1474,0,0,0,0,0
5,50,28480,1421,0,0,0,0,0
5,50,27897,1497,0,0,0,0,0
5,50,28127,1474,0,0,0,0,0
5,50,28152,1426,0,0,0,0,0
5,50,27923,1485,0,0,0,0,0
5,50,28214,1494,0,0,0,0,0
5,50,27960,1480,0,0,0,0,0
5,50,28733,1506,0,0,0,0,0
5,50,27835,1472,0,0,0,0,0
5,50,28288,1448,0,0,0,0,0
5,50,28007,1420,0,0,0,0,0
5,50,28170,1497,0,0,0,0,0
5,50,28153,1463,0,0,0,0,0
5,50,28568,1542,0,0,0,0,0
5,50,28234,1456,0,0,0,0,0
5,50,28053,1440,0,0,0,0,0
6,50,33426,1550,0,0,0,0,0
6,50,28702,1470,0,0,0,0,0
